last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
03-06-2025 09:15,-116.1,-117.8,-118.9,-585450,-1866.1,53700,28200,N,405900,N,-50.54,24922.8,24806.7,-52.4,-49.7,-50.25,18900,-231.9,54300,-2988150,N,509550,N,-18.66,77.6,78.6,78.7,2925,-293.3,51600,-782250,N,52875,N,28.6,-194,-193.4,-191.4,12450,-4325.2,18720,8550,N,29370,N,-79.51
03-06-2025 09:20,-22.5,-24.5,-21.1,13575,-1658.3,59175,98625,Y,-13650,Y,-22.47,24804,24781.5,-17.95,-16.15,-16.05,-15675,-208.45,59100,2693700,Y,215175,N,-10.86,1.25,0.5,0.55,-23325,-343.6,56175,1796775,YES,35475,N,9.24,-13.8,-12.4,-9.4,8340,-4127.8,18930,23910,N,3630,N,-29
03-06-2025 09:25,-17,-16,-16.9,9975,-1333.3,55575,-45375,N,25125,N,-7.57,24781.5,24765,2.95,3,3.05,51450,-185.2,59775,136350,N,54750,N,-5.03,9.6,9.3,9.35,-25125,-321.75,55500,28050,N,5850,N,3.99,-22.6,-35,-29,30990,-3855.2,20280,-900,YES,20040,N,-13.99
03-06-2025 09:30,-20.8,-21,-21.5,32550,-1596.3,54450,28050,Y,13800,N,-20.55,24764,24743.2,-1,-0.8,-0.75,-1425,-189.45,59250,124200,N,115125,YES,-5,19.3,18.8,18.85,-30600,-385.45,55350,-10875,Y,9750,N,9.91,-6.8,-5.2,-7.4,1140,-4289.8,21810,27990,Y,-5040,Y,-18.17
03-06-2025 09:35,55.5,53.5,57.9,5250,-1751.3,49800,1050,YES,37500,YES,-2.65,24740,24801.1,23.9,23.75,23.8,84975,-203.95,56400,-2538300,YES,-179850,Y,-0.97,-41.4,-39.8,-39.95,375,-318,52575,-2653950,Y,28650,N,2.15,75.6,83,90.2,57870,-3481.8,18120,-8370,YES,2430,N,-2.9
03-06-2025 09:40,-39.4,-35.7,-37.1,11625,-1559,39600,-57000,YES,46425,N,-1.19,24801.1,24761.7,-20.1,-19.25,-19.35,42750,-201.75,53850,-37950,Y,196800,YES,-0.51,-1.5,-1.05,-1.05,-8550,-309.9,51600,-2925,YES,-450,YES,1.7,-54.2,-42,-41,14640,-3763.6,18540,-3030,N,25830,YES,-0.07
03-06-2025 09:45,19.7,21.8,20.7,-15150,-1549.6,45450,30225,Y,-75,Y,-1.42,24765,24784.7,3.15,2.9,2.9,-16050,-182.65,53550,43725,Y,120675,N,-1.26,-20.9,-20.15,-20.35,9975,-320,49275,-15225,Y,22275,Y,1.16,49,39,36.8,48360,-4475.6,21030,-16080,YES,780,Y,-0.7
03-06-2025 09:50,-15.5,-10.1,-12.6,-17475,-1819.2,43425,3900,N,40950,YES,-0.46,24782.8,24767.3,-2,-3.8,-3.9,-11550,-194.6,53775,-25425,YES,3075,N,-0.75,6.1,8.65,8.5,13950,-312.35,55350,12525,YES,11850,N,0.35,-33,-27.6,-33,-6870,-3915.4,16110,270,N,-14070,Y,0.81
03-06-2025 09:55,-26,-21.7,-23.6,-52725,-1922.6,45075,-48450,YES,286200,YES,-2.14,24772,24746,-10.4,-9.75,-9.8,-13800,-186.55,52800,-27975,YES,131250,YES,-1.38,20.5,20.5,20.55,5250,-324.9,47700,21750,N,-13875,YES,1.46,-28,-32.4,-32.8,2730,-4535.2,18570,-11040,YES,4320,N,-1.12
03-06-2025 10:00,10.7,12.3,13.4,-15150,-1129.3,46125,12150,Y,6600,N,-2.69,24746,24756.7,5.6,5.4,5.5,10800,-167.05,56550,101175,Y,6900,N,-0.94,-5.95,-7.05,-6.8,-20100,-323.8,49950,-15225,Y,11400,Y,1.41,36.8,36.6,36.6,15030,-5781,17490,11640,Y,-6360,Y,-0.97
03-06-2025 10:05,14,16,13.7,-20925,-1151.5,37950,4425,N,12225,N,-1.07,24761,24775,6,6.6,6.6,33450,-170.65,50925,-31125,YES,7575,N,-0.44,-11.4,-11.25,-11.35,-34950,-273.35,44775,18525,YES,4800,N,0.4,1,5.4,0.6,18810,-2947,15420,-2970,YES,7830,N,-0.13
03-06-2025 10:10,8.9,10,10.1,-39150,-1342,33075,4425,N,2325,Y,-0.26,24772.5,24781.4,-1.4,-0.65,-0.75,-15150,-167.2,51150,-6900,Y,20625,N,-0.48,0.3,0.55,0.25,-51600,-269,49725,1800,Y,-825,YES,0.25,6,15,7.4,35190,-2862.8,16770,540,N,-330,Y,-0.23
03-06-2025 10:15,51.8,47.2,46.7,-233925,-1502,39075,-5475,YES,-107025,Y,1.71,24780.2,24832,26.3,25.8,25.7,-54000,-185.05,55275,53925,Y,-318600,Y,-0.03,-29.05,-27.35,-27.5,-13950,-248,51525,-43950,Y,19575,Y,-0.09,70,64.8,64.6,-5370,-3111,18390,-2160,YES,-17880,Y,1.04
03-06-2025 10:20,32.1,35.3,35.2,-122100,-1725.4,46275,41025,Y,-51675,YES,8.14,24834.5,24867,16.35,16.8,16.75,-25575,-223.6,51525,-77400,YES,-153825,YES,3.88,-22.35,-21.95,-22,37875,-235.7,50250,70575,YES,81450,Y,-4.7,31.6,35.6,35,2940,-3410.4,17340,-10950,YES,-390,N,8.41
03-06-2025 10:25,-18.9,-24.5,-21.7,-1275,-1515.7,44550,11475,N,5025,YES,2,24866.5,24845.4,-17.7,-18.35,-18.4,-24825,-215.45,53100,-79425,YES,72450,YES,1.74,11.8,11.9,11.95,-40050,-222.6,55125,45750,N,14100,N,-2.43,-46,-43,-32.6,-1530,-3042.6,22380,-10380,N,7380,N,4.31
03-06-2025 10:30,7.8,12.6,11.5,-12600,-1410.8,49275,10275,N,45075,YES,1.76,24847.2,24855,4.25,3.75,3.85,15975,-201.9,51150,12525,Y,83175,N,0.64,-7.65,-7.65,-7.7,33825,-215.4,50925,4800,N,38925,Y,-1.65,12.6,25.6,20,-22890,-4181.2,18720,180,N,20430,N,1.19
03-06-2025 10:35,-83.8,-85,-87.3,28275,-1645.7,45525,-80775,YES,-4500,Y,-0.66,24855,24771.2,-42.35,-41.85,-41.85,23625,-169.2,53850,-127575,YES,142125,YES,-0.99,51.2,50.15,50.05,14700,-246.65,47250,-21000,Y,-148650,YES,-0.16,-137.8,-125,-129.8,5430,-4415,18120,-27030,YES,-3180,Y,-0.83
03-06-2025 10:40,-2,-2,-2.7,4125,-1538.9,52200,28200,Y,66000,YES,-3.74,24766,24764,4.3,3.6,3.6,-67050,-159.9,54075,131100,Y,97275,N,-1.69,7.6,7.5,7.65,9375,-305.05,51375,-67425,Y,-18600,Y,1.91,19.6,20,12.8,99810,-3636.2,18720,6030,Y,4320,N,-2.83
03-06-2025 10:45,26.5,21.4,22.9,-21450,-1612.2,38925,21300,N,13125,N,-0.49,24764,24782.9,3.85,4.3,4.2,30825,-167.25,50700,16275,N,85950,N,-0.57,-21.15,-20.7,-20.8,-32025,-272.05,44775,-12375,YES,28650,Y,0.39,35,29.2,31.8,17130,-3238.6,12690,1860,YES,4680,N,-0.35
03-06-2025 10:50,-5.1,2.2,-3,38250,-1464,40575,-3225,YES,11025,N,-0.2,24787.8,24783.6,-0.25,0,0.05,55125,-157.7,49275,38100,Y,39975,N,-0.37,-0.6,-1.25,-1.4,-34275,-266.25,50250,8625,YES,14550,N,0.13,-16.4,-17.6,-16.4,21930,-2861,12270,1950,N,7020,N,-0.03
03-06-2025 10:55,-24.3,-22.8,-19.3,8475,-1758.9,41400,9450,N,-33975,Y,-0.28,24783.6,24759.3,-10.6,-10.55,-10.5,-21675,-151.2,50925,-121275,YES,-23325,Y,-0.59,13.35,14.2,14.15,-39150,-258.95,44925,4500,N,-28125,YES,0.27,-13.8,-9.4,-14.8,43080,-3208.8,17970,-4320,YES,-27870,Y,-0.23
03-06-2025 11:00,-1.3,-0.6,0.2,-17700,-1431.2,38100,-33675,YES,64275,YES,-0.36,24761.3,24760,0,0.35,0.35,-52350,-144.3,49425,69000,Y,83475,YES,-0.54,2.65,1.7,1.65,-11700,-259.55,45300,600,Y,18375,Y,0.3,-17.8,-15.4,-18,34290,-1487,15360,7980,N,24930,YES,-1
03-06-2025 11:05,-6.5,-4.6,-5.5,-6825,-1183.2,35025,6600,Y,20100,N,-0.67,24761.9,24755,-1.65,-2.1,-2.2,-19425,-139.15,50325,11700,N,30450,N,-0.45,5.1,4.4,4.65,-10725,-267.35,44250,1425,N,-14550,YES,0.41,-16,-16,-11.8,48330,-2321.4,15840,-990,YES,-1800,Y,-1.07
