last_traded_time,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price
2025-07-22 09:15:00,17.200000000000003,16.450000000000003,16.5,14550,-27.80000000000109,13350,27825.0,N,28200.0,N,100.55,117.75,117.75,98.15,2.3400000000000034
2025-07-22 09:20:00,-8.150000000000006,-7.700000000000003,-7.75,-42075,-120.5,49275,-77625.0,Y,88275.0,Y,119.25,111.1,129.05,110.4,5.689999999999998
2025-07-22 09:25:00,11.349999999999994,11.450000000000003,11.549999999999997,-31200,-117.15000000000146,49425,65400.0,YES,37725.0,N,111.15,122.5,126.85,104.2,1.4899999999999949
2025-07-22 09:30:00,1.3499999999999943,1.5,1.5,-15675,-115.05000000001019,47850,31275.0,N,37500.0,N,122.7,124.05,129.15,111.9,1.480000000000004
2025-07-22 09:35:00,6.299999999999997,5.299999999999997,5.299999999999997,-7050,-126.95000000001164,50475,12300.0,N,8700.0,N,123.7,130.0,135.55,117.35,2.1000000000000085
2025-07-22 09:40:00,-4.650000000000006,-3.0500000000000114,-3.0,-32850,-132.90000000000146,50175,-80250.0,Y,-30900.0,YES,130.05,125.4,141.1,124.55,2.490000000000009
2025-07-22 09:45:00,-5.0,-5.300000000000011,-5.400000000000006,-33075,-118.45000000000437,50550,10275.0,YES,44175.0,Y,124.25,119.25,130.25,110.25,-0.01999999999999602
2025-07-22 09:50:00,4.349999999999994,4.1499999999999915,4.150000000000006,-40125,-120.05000000000291,51900,63600.0,YES,26775.0,N,118.75,123.1,125.05,114.9,0.010000000000005116
2025-07-22 09:55:00,13.200000000000017,13.099999999999994,13.100000000000009,36150,-136.04999999999563,51450,21150.0,N,-12000.0,YES,123.6,136.8,141.0,122.85,1.289999999999992
2025-07-22 10:00:00,2.3499999999999943,3.1999999999999886,3.1999999999999886,-43950,-144.8000000000029,57300,18300.0,N,12000.0,Y,135.25,137.6,145.05,129.5,1.1099999999999994
2025-07-22 10:05:00,1.0500000000000114,1.6500000000000057,1.6999999999999886,24525,-142.0500000000029,49275,-1800.0,Y,26325.0,N,138.1,139.15,144.45,129.9,0.730000000000004
2025-07-22 10:10:00,-14.099999999999994,-14.25,-14.299999999999997,-6375,-130.3000000000029,50550,-53100.0,Y,42000.0,N,139.0,124.9,139.35,124.05,0.19999999999998863
2025-07-22 10:15:00,-5.900000000000006,-5.900000000000006,-5.950000000000003,30525,-130.54999999999563,52050,-5250.0,YES,-7650.0,YES,126.0,120.1,131.3,118.6,0.030000000000001137
2025-07-22 10:20:00,0.5,0.6500000000000057,0.6500000000000057,-60825,-110.55000000000291,48750,31650.0,YES,17325.0,Y,120.4,120.9,122.55,116.9,-0.09999999999999432
2025-07-22 10:25:00,10.199999999999989,10.149999999999991,10.25,61725,-124.14999999999418,56775,77550.0,YES,-57000.0,YES,121.0,131.2,132.25,119.6,0.0799999999999983
2025-07-22 10:30:00,2.5,2.5500000000000114,2.5999999999999943,35400,-139.65000000000873,54900,-25125.0,Y,93075.0,Y,131.3,133.8,134.6,126.7,0.269999999999996
2025-07-22 10:35:00,2.200000000000017,2.3000000000000114,2.25,13950,-139.99999999998545,49275,-21825.0,N,-85500.0,YES,134.45,136.65,140.15,128.85,0.35999999999999943
2025-07-22 10:40:00,4.75,3.950000000000017,3.9499999999999886,-33000,-138.15000000000873,49200,25575.0,YES,-75.0,Y,136.25,141.0,141.55,134.2,0.3400000000000034
2025-07-22 10:45:00,-5.75,-5.950000000000017,-6.049999999999983,-67350,-141.80000000001746,54600,-63000.0,Y,-21675.0,YES,140.4,134.65,148.0,132.9,0.6600000000000108
2025-07-22 10:50:00,0.5500000000000114,1.8000000000000114,1.8499999999999943,8250,-130.84999999999854,50325,13875.0,YES,14025.0,Y,135.0,135.55,140.7,130.1,0.14000000000000057
2025-07-22 10:55:00,4.550000000000011,4.650000000000006,4.650000000000006,-43725,-133.1999999999971,53025,10950.0,N,19950.0,N,135.45,140.0,141.9,134.0,0.21999999999999886
2025-07-22 11:00:00,6.199999999999989,5.900000000000006,5.950000000000017,-38625,-137.40000000000873,59325,28875.0,N,-80025.0,YES,140.0,146.2,146.95,137.3,0.37999999999999545
2025-07-22 11:05:00,19.150000000000006,20.799999999999983,20.75,-57600,-164.35000000000582,54375,-35700.0,Y,-137625.0,YES,146.95,166.1,169.0,145.1,1.8499999999999943
2025-07-22 11:10:00,-11.950000000000017,-12.0,-12.099999999999994,4425,-160.8000000000029,46950,-46875.0,Y,93375.0,Y,166.65,154.7,167.5,153.35,0.5900000000000034
2025-07-22 11:15:00,19.349999999999994,20.0,20.099999999999994,-128925,-161.9499999999971,51900,71700.0,YES,-99750.0,YES,154.4,173.75,174.5,152.55,0.8299999999999841
2025-07-22 11:20:00,-10.349999999999994,-10.300000000000011,-10.450000000000017,-12300,-163.15000000000873,51975,-17250.0,Y,97800.0,Y,174.45,164.1,174.45,160.0,0.6699999999999875
2025-07-22 11:25:00,-2.9499999999999886,-2.9499999999999886,-3.0,-13350,-156.60000000000582,46875,-16425.0,N,1875.0,YES,163.35,160.4,164.25,156.2,0.29000000000002046
2025-07-22 11:30:00,2.4499999999999886,2.6999999999999886,2.75,-11100,-153.40000000000873,52350,-17025.0,Y,24975.0,Y,159.9,162.35,170.45,159.0,0.5199999999999818
2025-07-22 11:35:00,-0.6500000000000057,0.14999999999997726,0.25,-54450,-141.54999999998836,48300,26175.0,YES,29250.0,N,162.8,162.15,165.95,158.0,0.2599999999999909
2025-07-22 11:40:00,-7.550000000000011,-7.5,-7.550000000000011,-44025,-133.04999999999563,44400,-61350.0,Y,-12000.0,YES,162.75,155.2,164.35,153.05,0.22000000000002728
2025-07-22 11:45:00,-3.799999999999983,-3.6999999999999886,-3.75,44100,-142.0,49950,1875.0,YES,-20475.0,YES,154.7,150.9,159.2,149.85,0.20999999999997954
2025-07-22 11:50:00,1.0,0.950000000000017,1.0,-29400,-154.0,46425,-36675.0,Y,-32925.0,YES,151.1,152.1,170.55,150.0,0.6700000000000159
2025-07-22 11:55:00,-10.300000000000011,-10.350000000000023,-10.350000000000023,-44625,-139.79999999998836,52425,-42300.0,Y,-33675.0,YES,152.05,141.75,153.7,141.0,0.22999999999998977
2025-07-22 12:00:00,3.950000000000017,4.0,4.050000000000011,26250,-131.64999999997963,58650,34575.0,YES,1425.0,Y,141.6,145.55,146.4,140.25,0.09000000000000341
2025-07-22 12:05:00,4.099999999999994,4.200000000000017,4.199999999999989,40125,-132.50000000001455,58350,16875.0,N,3375.0,N,145.3,149.4,152.35,143.55,0.1599999999999966
2025-07-22 12:10:00,-0.29999999999998295,-0.29999999999998295,-0.30000000000001137,-12225,-125.24999999999272,45750,-9600.0,Y,6825.0,N,149.1,148.8,152.0,146.45,0.09999999999999432
2025-07-22 12:15:00,-7.200000000000017,-7.150000000000006,-7.150000000000006,-25050,-125.55000000000291,46050,-32475.0,Y,7500.0,N,149.55,142.35,151.75,142.25,0.09000000000000341
