last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price
15-01-2025 09:30:00,-19.550000000000004,17298375.0,516,2321475.0,1735950.0,-20.0,-20.049999999999997,585525.0,-141.8000000000029,128100.0,-2326575.0,N,1110300.0,N,61.7,42.15,64.8,41.65,53.62
15-01-2025 09:35:00,-13.600000000000001,16888500.0,535,2797425.0,2482800.0,-13.649999999999999,-13.600000000000001,314625.0,-135.39999999999418,150300.0,101850.0,Y,660375.0,N,52.4,38.8,55.0,38.15,50.62
15-01-2025 09:40:00,-11.799999999999997,16716525.0,540,3498825.0,2939175.0,-11.649999999999999,-11.75,559650.0,-127.74999999999272,160500.0,218100.0,Y,536475.0,N,49.3,37.5,52.4,35.85,48.78
15-01-2025 09:45:00,-1.0,15737700.0,541,3933225.0,3474075.0,-1.1499999999999986,-1.1499999999999986,459150.0,-125.20000000000437,159600.0,506550.0,Y,432300.0,N,42.4,41.4,43.9,35.85,47.75
15-01-2025 09:50:00,-0.7999999999999972,16253250.0,542,4217325.0,3334050.0,-0.3499999999999943,-0.29999999999999716,883275.0,-125.94999999999709,160350.0,435225.0,N,405675.0,N,39.0,38.2,46.4,35.85,46.81
15-01-2025 09:55:00,8.350000000000001,16869225.0,544,4026750.0,3637275.0,7.449999999999996,7.450000000000003,389475.0,-132.49999999999272,165000.0,336075.0,N,62550.0,N,37.15,45.5,48.75,37.15,46.5
15-01-2025 10:00:00,2.3500000000000014,16966725.0,543,3794175.0,3441075.0,2.6000000000000014,2.6000000000000014,353100.0,-134.5500000000029,173250.0,150600.0,N,81225.0,N,41.4,43.75,48.75,37.75,46.3
15-01-2025 10:05:00,6.449999999999996,16790625.0,542,3684150.0,3649875.0,6.399999999999999,6.449999999999996,34275.0,-136.4499999999971,180150.0,-175725.0,YES,-5550.0,Y,37.85,44.3,48.75,37.35,45.95
15-01-2025 10:10:00,-5.950000000000003,14833350.0,541,3749175.0,3633375.0,-6.25,-6.299999999999997,115800.0,-136.5500000000029,182925.0,-297525.0,YES,443775.0,YES,46.1,40.15,47.7,37.35,45.76
15-01-2025 10:15:00,-5.0,15379125.0,543,4114725.0,3760875.0,-4.450000000000003,-4.450000000000003,353850.0,-131.84999999999854,178200.0,-193275.0,Y,304275.0,N,43.45,38.45,47.7,35.3,45.19
