last_traded_time,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open,close,high,low,avg_trade_price
2024-11-12 10:20:00,10.75,9.5,9.599999999999994,24950,-162.84999999999127,21350,4125.0,N,-625.0,Y,177.85,188.6,190.15,172.55,-0.0700000000000216
2024-11-12 10:25:00,-20.75,-20.099999999999994,-19.849999999999994,-12375,-163.5,22100,-800.0,YES,11700.0,N,188.6,167.85,192.0,163.35,-0.37000000000000455
2024-11-12 10:30:00,21.900000000000006,20.700000000000017,20.69999999999999,-2100,-151.79999999998836,22800,3225.0,N,-18850.0,Y,167.85,189.75,190.5,161.05,-0.37999999999999545
2024-11-12 10:35:00,40.400000000000006,42.150000000000006,42.400000000000006,-25250,-196.95000000001164,23650,4425.0,N,-20225.0,Y,189.25,229.65,234.95,187.9,2.730000000000018
2024-11-12 10:40:00,-11.850000000000023,-13.200000000000017,-13.150000000000006,-14400,-200.14999999999418,22550,12075.0,N,4450.0,YES,230.3,218.45,239.05,212.0,1.5900000000000034
2024-11-12 10:45:00,-12.700000000000017,-14.400000000000006,-14.599999999999994,-16875,-214.65000000000873,20425,-8850.0,YES,15925.0,N,221.15,208.45,237.2,205.6,0.7699999999999818
2024-11-12 10:50:00,3.799999999999983,3.75,4.0,-18725,-196.69999999998254,19875,-3050.0,N,3050.0,N,207.15,210.95,220.5,200.6,0.3199999999999932
2024-11-12 10:55:00,-3.25,-2.3499999999999943,-2.4499999999999886,-7625,-178.45000000001164,21475,2775.0,N,4875.0,N,210.95,207.7,214.5,195.7,0.19000000000002615
2024-11-12 11:00:00,3.3000000000000114,2.5500000000000114,2.5999999999999943,-6975,-175.25,20975,4725.0,N,-1275.0,Y,208.75,212.05,219.95,193.05,0.28999999999999204
2024-11-12 11:05:00,-21.400000000000006,-20.5,-20.549999999999983,-36750,-177.90000000000873,23975,-12600.0,YES,16500.0,N,213.8,192.4,218.85,192.4,0.18000000000000682
2024-11-12 11:10:00,14.75,14.0,13.949999999999989,-13125,-169.5,23350,17700.0,Y,5800.0,N,189.0,203.75,205.0,189.0,0.07999999999998408
2024-11-12 11:15:00,14.150000000000006,14.650000000000006,14.800000000000011,17900,-180.85000000000582,22350,-4525.0,YES,-17500.0,Y,204.35,218.5,225.0,196.55,0.5800000000000125
2024-11-12 11:20:00,-24.099999999999994,-24.5,-24.650000000000006,-25425,-170.65000000000873,21175,-2725.0,N,8200.0,YES,218.5,194.4,220.75,191.3,0.22999999999998977
2024-11-12 11:25:00,16.100000000000023,15.700000000000017,15.650000000000006,5475,-156.34999999997672,23100,-675.0,N,-5750.0,Y,195.45,211.55,212.0,195.1,0.14000000000001478
2024-11-12 11:30:00,-5.849999999999994,-6.050000000000011,-5.949999999999989,-875,-158.30000000001746,24100,4975.0,N,4275.0,N,212.5,206.65,214.85,199.4,0.14999999999997726
2024-11-12 11:35:00,5.650000000000006,5.900000000000006,5.899999999999977,13100,-153.34999999999127,22600,-8600.0,YES,2700.0,Y,206.85,212.5,213.3,199.0,0.11000000000001364
2024-11-12 11:40:00,8.599999999999994,10.199999999999989,10.400000000000006,13925,-169.89999999999418,22800,700.0,N,23375.0,YES,212.4,221.0,228.8,203.85,0.3599999999999852
2024-11-12 11:45:00,-6.949999999999989,-6.950000000000017,-6.950000000000017,-10225,-168.75,21525,1975.0,N,-28675.0,Y,221.25,214.3,229.9,202.65,0.2600000000000193
2024-11-12 11:50:00,-6.199999999999989,-6.049999999999983,-6.050000000000011,-11200,-175.24999999998545,22200,-1725.0,YES,4600.0,YES,214.2,208.0,220.35,204.15,0.1799999999999784
2024-11-12 11:55:00,9.150000000000006,9.149999999999977,9.300000000000011,6400,-154.64999999999418,22700,-5775.0,YES,37550.0,YES,208.5,217.65,222.0,197.3,0.18000000000000682
2024-11-12 12:00:00,-2.8000000000000114,-1.5500000000000114,-1.3000000000000114,29450,-156.2499999999709,20900,9200.0,N,4825.0,N,217.65,214.85,222.0,214.55,0.1599999999999966
2024-11-12 12:05:00,6.800000000000011,6.0,6.200000000000017,-7625,-158.04999999998836,22525,2725.0,YES,375.0,Y,214.85,221.65,223.2,209.25,0.1599999999999966
2024-11-12 12:10:00,13.650000000000006,12.099999999999994,12.25,-5850,-187.35000000000582,20875,9375.0,N,-56075.0,Y,222.1,235.75,244.8,210.3,0.8499999999999943
2024-11-12 12:15:00,-17.349999999999994,-18.099999999999994,-18.150000000000006,-10525,-196.5,27325,-2475.0,YES,7250.0,YES,235.35,218.0,237.9,215.1,0.4399999999999977
2024-11-12 12:20:00,1.4499999999999886,1.75,1.799999999999983,-2075,-183.15000000002328,24850,2125.0,N,11075.0,N,220.5,221.95,226.3,210.75,0.3400000000000034
2024-11-12 12:25:00,14.400000000000006,14.099999999999994,14.099999999999994,-10550,-184.94999999998254,25200,4200.0,N,-5025.0,Y,222.4,236.8,243.5,218.3,0.5800000000000125
2024-11-12 12:30:00,-4.850000000000023,-4.0,-3.9000000000000057,-17850,-199.6999999999971,23200,-600.0,YES,575.0,N,238.8,233.95,245.1,223.0,0.5999999999999943
2024-11-12 12:35:00,3.5999999999999943,3.450000000000017,3.25,-25700,-199.40000000000873,23425,-2150.0,YES,2425.0,N,233.85,237.45,240.05,224.35,0.3400000000000034
2024-11-12 12:40:00,40.30000000000001,41.39999999999998,41.60000000000002,4600,-246.25,21175,-4350.0,YES,-33625.0,Y,236.8,277.1,286.45,236.65,2.299999999999983
2024-11-12 12:45:00,50.25,51.049999999999955,50.94999999999999,6650,-256.59999999999127,25850,-10950.0,YES,-69700.0,Y,278.4,328.65,337.5,275.0,3.25
2024-11-12 12:50:00,-12.399999999999977,-12.600000000000023,-13.049999999999955,18300,-311.3000000000029,35200,-2350.0,N,23050.0,YES,329.0,316.6,332.1,300.85,2.8400000000000034
2024-11-12 12:55:00,3.849999999999966,3.849999999999966,3.9500000000000455,6475,-306.09999999999127,23650,-4425.0,YES,-3600.0,Y,315.55,319.4,345.55,307.45,1.6200000000000045
2024-11-12 13:00:00,-16.099999999999966,-17.099999999999966,-17.400000000000034,-6200,-298.79999999998836,25400,-625.0,N,3100.0,N,319.15,303.05,328.3,288.85,1.1500000000000057
2024-11-12 13:05:00,9.700000000000045,8.649999999999977,8.649999999999977,14825,-265.5500000000029,25575,675.0,N,5950.0,N,302.15,311.85,320.1,297.3,0.6100000000000136
2024-11-12 13:10:00,16.400000000000034,14.199999999999989,14.449999999999989,10775,-266.3999999999942,20575,4775.0,N,-4825.0,Y,311.7,328.1,334.6,309.25,0.9199999999999875
2024-11-12 13:15:00,29.0,28.25,28.5,-600,-388.65000000000873,25175,-5450.0,YES,-6775.0,Y,328.1,357.1,375.0,326.9,1.6099999999999852
2024-11-12 13:20:00,-15.5,-16.349999999999966,-17.0,5950,-316.8999999999942,26125,2750.0,N,18275.0,YES,357.7,342.2,360.15,330.25,0.8600000000000136
2024-11-12 13:25:00,10.5,11.199999999999989,11.449999999999989,23600,-311.25000000001455,25325,-400.0,YES,-2700.0,Y,341.15,351.65,357.95,340.0,0.8300000000000125
2024-11-12 13:30:00,26.100000000000023,25.849999999999966,25.599999999999966,-10900,-337.25000000001455,24325,-3600.0,YES,-6250.0,Y,351.4,377.5,378.65,343.65,0.8100000000000023
2024-11-12 13:35:00,5.100000000000023,3.75,3.6499999999999773,7075,-391.5999999999767,25250,-2700.0,N,4675.0,N,376.9,382.0,394.1,367.75,1.3100000000000023
2024-11-12 13:40:00,4.100000000000023,2.400000000000034,2.6499999999999773,-16900,-368.8999999999942,21400,-1100.0,N,-11025.0,Y,382.0,386.1,399.5,373.55,0.8600000000000136
2024-11-12 13:45:00,-18.19999999999999,-20.849999999999966,-20.5,-7425,-378.09999999999127,23675,-1200.0,YES,-825.0,N,386.3,368.1,388.7,334.6,0.6899999999999977
2024-11-12 13:50:00,-17.44999999999999,-16.30000000000001,-16.400000000000034,-7850,-356.29999999998836,21125,-2325.0,YES,100.0,N,370.0,352.55,381.0,351.55,0.4900000000000091
2024-11-12 13:55:00,13.100000000000023,14.199999999999989,14.300000000000011,-43075,-320.3000000000029,21375,3200.0,N,-2300.0,Y,353.5,366.6,371.0,343.9,0.3299999999999841
2024-11-12 14:00:00,6.550000000000011,8.75,8.850000000000023,-7425,-318.25,15600,4400.0,N,4000.0,N,367.2,373.75,376.55,360.0,0.5199999999999818
2024-11-12 14:05:00,-4.25,-6.649999999999977,-6.75,1650,-322.5999999999767,21850,-10425.0,YES,2975.0,Y,371.85,367.6,375.95,342.75,0.7700000000000102
2024-11-12 14:10:00,-1.7000000000000455,0.6499999999999773,0.75,-3250,-297.7999999999738,22200,-2850.0,N,-550.0,Y,367.6,365.9,373.0,348.45,0.3100000000000023
2024-11-12 14:15:00,-9.199999999999989,-10.600000000000023,-10.649999999999977,-1300,-316.20000000001164,18525,3300.0,N,4600.0,N,365.9,356.7,383.9,354.05,1.0699999999999932
2024-11-12 14:20:00,-7.550000000000011,-6.800000000000011,-6.850000000000023,-22700,-299.8500000000058,19275,-3000.0,YES,1350.0,Y,356.7,349.15,360.75,336.0,0.2600000000000193
2024-11-12 14:25:00,33.89999999999998,32.200000000000045,32.35000000000002,-6500,-319.75,24425,-5250.0,YES,1975.0,N,348.55,382.45,390.7,342.8,0.6599999999999966
2024-11-12 14:30:00,-39.0,-38.10000000000002,-38.30000000000001,-25025,-341.04999999998836,23275,7075.0,N,5150.0,N,382.45,343.45,385.0,330.0,0.47999999999998977
2024-11-12 14:35:00,20.899999999999977,20.899999999999977,21.5,-5700,-330.79999999998836,27775,-2700.0,YES,-3200.0,Y,343.05,363.95,366.65,324.0,0.6199999999999761
2024-11-12 14:40:00,-6.850000000000023,-4.2000000000000455,-4.149999999999977,5125,-326.74999999998545,19075,2950.0,N,14625.0,N,365.85,359.0,373.3,356.2,0.22000000000002728
2024-11-12 14:45:00,0.0,-0.6500000000000341,-0.9000000000000341,11800,-329.1000000000058,19325,2800.0,YES,1050.0,Y,358.0,358.0,362.45,344.0,0.18000000000000682
2024-11-12 14:50:00,5.850000000000023,7.25,7.149999999999977,14100,-288.79999999998836,21075,-1075.0,YES,950.0,Y,358.0,363.85,370.05,348.0,0.1799999999999784
2024-11-12 14:55:00,21.5,19.599999999999966,19.900000000000034,18400,-314.90000000000873,15600,25.0,N,-3275.0,Y,363.85,385.35,385.35,354.1,0.2300000000000182
2024-11-12 15:00:00,-0.3499999999999659,-0.5500000000000114,-0.8000000000000114,11175,-398.04999999998836,23000,-18500.0,YES,-800.0,N,383.65,383.3,395.9,369.25,0.549999999999983
2024-11-12 15:05:00,33.19999999999999,32.55000000000001,32.450000000000045,11500,-384.5999999999767,22475,-5375.0,N,-22050.0,Y,383.7,416.9,420.8,374.2,1.0300000000000011
2024-11-12 15:10:00,15.550000000000011,14.400000000000034,15.050000000000011,8000,-396.3500000000058,25475,-750.0,N,15675.0,YES,412.8,428.35,439.75,411.65,2.3700000000000045
2024-11-12 15:15:00,-5.149999999999977,-3.6499999999999773,-3.75,2000,-350.1499999999942,28075,-800.0,YES,-2150.0,Y,428.95,423.8,433.7,415.15,1.8800000000000239
2024-11-12 15:20:00,11.199999999999989,9.899999999999977,10.049999999999955,-72200,-342.79999999998836,23850,-2525.0,YES,-1700.0,N,421.8,433.0,434.9,409.7,0.5300000000000011
2024-11-12 15:25:00,17.0,16.05000000000001,17.69999999999999,-17225,-339.20000000001164,27300,-17300.0,YES,-39125.0,Y,433.0,450.0,450.7,429.85,0.7799999999999727
