last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price
2025-01-02 09:15:00,7.5,1255125.0,158,148725,131100,7.099999999999994,7.100000000000023,17625,-142.4499999999971,42825,7275075.0,N,11325.0,N,165.0,172.5,173.1,150.7,160.33
2025-01-02 09:20:00,11.099999999999994,1490325.0,180,130875,183375,10.400000000000006,10.450000000000017,-52500,-183.8000000000029,48375,-108525.0,Y,55650.0,Y,175.5,186.6,199.45,175.5,173.06
2025-01-02 09:25:00,6.699999999999989,1066425.0,179,114675,150225,6.850000000000023,6.900000000000006,-35550,-164.64999999999418,46350,26400.0,YES,-52875.0,YES,187.55,194.25,194.25,172.35,175.43
2025-01-02 09:30:00,-26.75,1255575.0,180,165825,156750,-26.25,-26.349999999999994,9075,-176.75,42525,-19275.0,Y,69825.0,Y,196.0,169.25,198.4,164.15,176.47
2025-01-02 09:35:00,-27.149999999999977,1731375.0,179,201075,173925,-26.80000000000001,-26.849999999999994,27150,-156.29999999999563,44475,12075.0,YES,27600.0,N,169.95,142.8,170.4,136.8,169.63
2025-01-02 09:40:00,-7.699999999999989,1818225.0,181,167325,190125,-8.200000000000017,-8.25,-22800,-128.39999999999418,38850,59925.0,YES,66225.0,Y,142.35,134.65,146.8,128.5,162.72
2025-01-02 09:45:00,8.900000000000006,1797450.0,179,184050,207075,8.599999999999994,8.549999999999983,-23025,-132.6999999999971,43200,41100.0,N,15975.0,N,134.4,143.3,147.0,126.0,158.48
2025-01-02 09:50:00,-6.150000000000006,2453550.0,180,192075,195675,-5.099999999999994,-5.150000000000006,-3600,-139.54999999998836,42600,-55875.0,Y,-30300.0,YES,143.6,137.45,158.25,131.95,156.45
2025-01-02 09:55:00,-7.049999999999997,3458775.0,180,157500,154650,-3.75,-3.75,2850,-113.70000000000437,46125,181725.0,YES,42675.0,Y,133.0,125.95,133.0,107.85,148.67
2025-01-02 10:00:00,-3.75,1228950.0,180,172650,155700,-1.25,-1.1999999999999886,16950,-107.30000000000291,40425,36900.0,N,61800.0,N,126.35,122.6,131.7,121.2,147.2
2025-01-02 10:05:00,-3.1499999999999915,1768275.0,180,169950,168525,-3.700000000000003,-3.9000000000000057,1425,-100.05000000000291,41025,77550.0,YES,33150.0,N,122.8,119.65,124.95,113.65,144.61
2025-01-02 10:10:00,5.950000000000003,4146450.0,179,187575,224100,4.549999999999997,4.700000000000003,-36525,-91.90000000000146,39150,62025.0,N,48225.0,N,119.1,125.05,126.95,106.0,139.63
2025-01-02 10:15:00,-15.5,2638800.0,181,189900,194175,-15.149999999999991,-15.099999999999994,-4275,-99.89999999999418,45450,107175.0,YES,117900.0,Y,124.9,109.4,127.5,107.95,137.22
2025-01-02 10:20:00,-9.050000000000011,3902775.0,179,192900,215550,-8.299999999999997,-8.299999999999997,-22650,-89.09999999999854,46425,-105150.0,Y,78300.0,N,110.15,101.1,114.7,96.55,133.16
