last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9
14-05-2025 10:05,20.4,20.9,23.2,-212625,-1016.4,36600,-1650,YES,-13725,Y,1.72,24781.5,24801.9,17.15,17.2,17.25,-4275,-217.15,59775,35925,N,-84525,Y,0.62,-8.3,-8.3,-8.25,-22125,-83.8,83850,-95475,Y,184575,Y,-1.44,43.6,35,33.2,-15630,-2960.4,19230,-15510,YES,-660,Y,-0.61,55075,55118.6
14-05-2025 10:10,12.6,13,13.8,-164775,-1078.7,37500,-14625,YES,-11700,N,2.35,24802.4,24818.2,14.25,13.3,13.3,44025,-229.95,59700,19875,N,-220650,Y,1.04,0.15,0.8,0.75,268425,-78.55,85650,48225,YES,23250,N,-1.26,57,55,52,-6870,-3994,22560,-11610,N,3090,N,2.02,55118,55175
14-05-2025 10:15,5.5,3.6,5.8,-95700,-1296.1,38925,54675,Y,8700,YES,2.91,24818.2,24823.7,3.65,3.35,3.3,-38625,-245.3,59100,-28650,YES,41925,YES,1.24,-3.2,-3.05,-3.1,243600,-75.7,82125,17550,N,49350,Y,-1.27,8,5,7.6,-16230,-4039.6,18960,8280,N,7560,N,2.13,55172.8,55180.8
14-05-2025 10:20,7.5,4.8,4.9,-33900,-1059.2,37650,-75,YES,5325,N,3.13,24820,24826.5,-1.8,-0.4,-0.5,-48900,-236.75,58725,-34350,YES,18525,N,0.65,-4.55,-4.4,-4.4,19950,-76.1,79725,-143550,Y,115350,Y,-1.1,2.2,13.4,4.4,-109950,-3468.8,17640,1980,YES,24480,N,2.11,55180.8,55183
14-05-2025 10:25,-24.1,-20.2,-21.5,70050,-814.3,35850,5475,N,23925,N,1.24,24828.3,24804.2,-10.55,-11.3,-11.3,-17625,-222.2,55950,-32250,N,27000,N,0.44,4.2,4.3,4.25,-23550,-74.4,84075,96975,YES,-9825,YES,-1.24,-57.8,-55.8,-61,-21210,-3081.8,17490,1380,YES,12240,N,0.72,55186.8,55129
14-05-2025 10:30,-27.8,-30.9,-27.8,9375,-1097.5,29625,7125,N,35175,N,0.54,24806.8,24775.4,-26.05,-26.15,-26.2,-64725,-206.3,73050,-37725,YES,82575,YES,0.18,9.25,9.35,9.35,-250125,-83.5,76575,83775,N,-286425,YES,-1.11,-69,-62,-65,38280,-3842.6,18480,-13980,YES,3780,N,-1.07,55129,55060
14-05-2025 10:35,6.6,5.2,8.1,28725,-1333.3,31425,0,YES,6375,N,0.31,24775.4,24782,5.3,5.45,5.4,17100,-191.1,57975,74400,Y,18225,N,0.04,-0.55,-0.55,-0.6,11925,-84.45,73500,-22725,Y,-61350,Y,-0.77,45,35,36.2,17760,-3251.6,21030,7500,Y,-2730,Y,-1.01,55060,55105
14-05-2025 10:40,14.8,13.2,8.6,-66975,-1508,30300,12825,N,-43875,Y,0.36,24780.2,24795.4,12.2,11.95,11.75,-31950,-199.2,56550,11250,N,-20250,Y,0.23,-0.85,-0.75,-0.7,-116850,-81.3,78525,146925,YES,68775,Y,-0.46,33.8,39.8,32,-13890,-3219.8,16740,3630,N,-3240,Y,0.09,55101.2,55135
14-05-2025 10:45,-20.3,-19.8,-16,-50700,-1009,27150,1950,YES,18675,YES,0.21,24795.4,24775.1,-17.4,-17.6,-17.6,-25050,-203.7,61050,-46725,YES,66300,YES,0.17,4,3.8,3.8,159225,-84.5,83025,4575,N,-20700,YES,-0.49,-34.8,-34.8,-34,17610,-2555.8,12570,-840,YES,2400,N,0.04,55135,55100.2
14-05-2025 10:50,-7.2,-5.1,-5.7,-2250,-1203.6,28500,-19650,YES,1725,Y,0.04,24775,24769,-0.55,-0.15,-0.05,-98025,-191.75,58875,61725,Y,55725,N,-0.06,2.9,2.9,3,132225,-96.5,74175,5250,N,-128250,YES,-0.37,-16.2,-16.4,-19.4,-7650,-3929.2,11940,22140,Y,-1200,Y,-0.37,55100.2,55084
14-05-2025 10:55,-26.9,-24.8,-26,26700,-880.6,32250,-34800,YES,9825,N,-0.15,24769,24742.1,-19.55,-19.25,-19.4,20175,-185,62925,-164550,YES,43050,N,-0.2,10.95,10.95,11,79650,-98.7,81375,76650,YES,-275850,YES,-0.2,-37.8,-40.2,-37.8,12780,-2747,17040,2940,YES,-14700,Y,-0.9,55084,55046.2
14-05-2025 11:00,4.9,5,4.9,-21525,-1148,33150,58275,Y,95850,YES,-0.17,24742.1,24747,5.15,4.95,5,-18975,-165.8,70800,137775,Y,50250,N,-0.34,-4.25,-4.1,-4.1,-108900,-101.4,76950,17775,N,110175,Y,-0.13,12.6,10.4,13,-5820,-4718.8,19230,5490,N,600,N,-2.09,55046.2,55058.8
14-05-2025 11:05,5.2,6.1,5.9,-28650,-1010.6,30225,-9225,YES,33975,N,-0.09,24747,24752.2,4.45,4.05,4.1,-21750,-172.25,61200,-9450,YES,24450,N,-0.18,-3.35,-3.25,-3.25,2325,-95.9,71025,-100725,Y,49575,N,-0.14,31.2,37.8,33,-39660,-3567.2,14580,-1710,YES,7920,N,-0.45,55058.8,55090
14-05-2025 11:10,5.7,1.6,1.6,-24600,-972.4,31575,-38475,YES,6675,N,-0.05,24752.2,24753.3,-1.75,-1.4,-1.25,-25950,-174.55,60375,-5025,N,-25950,Y,-0.1,1.8,1.35,1.3,-31425,-97.05,82125,114825,YES,8550,N,-0.17,0,6.8,0.6,600,-2158,11160,-1320,N,3240,N,-0.09,55090,55090
14-05-2025 11:15,8.2,3.6,3.2,-39225,-1111.7,28200,-1500,Y,1725,Y,-0.05,24753.3,24761.5,1.25,1.15,1.15,-83475,-169.5,65850,-525,N,-40725,Y,-0.12,-3.95,-3.95,-4,54375,-93.8,77550,-129825,Y,62700,Y,-0.26,-17.6,-17.6,-14,2640,-3045.4,17970,5820,N,-660,Y,-0.24,55090,55072.4
14-05-2025 11:20,18.9,19,13,-25125,-1075.3,27750,10500,N,18000,N,0.02,24755.6,24774.5,10.6,10.55,10.6,1200,-173.95,62025,90375,Y,-57975,Y,-0.05,-7.95,-7.8,-7.8,-172200,-86.85,77925,-9600,YES,127500,Y,-0.25,22.4,26.4,14.8,-7080,-3068.8,18990,-990,YES,-1650,Y,-0.13,55072.4,55094.8
14-05-2025 11:25,-1.7,-3.7,-1.7,-53850,-952.6,30825,-7725,YES,12975,N,0.07,24774,24765.7,-4.9,-4.8,-4.95,-11175,-179.15,63375,-25425,YES,28425,YES,-0.05,-0.15,-0.15,-0.15,-93450,-79.25,79200,-84525,Y,20250,N,-0.33,5.2,6.4,9.8,-1920,-1418.6,12660,-13020,YES,-30,N,-0.07,55094.8,55100
14-05-2025 11:30,-0.7,-2.7,-6.5,-91200,-1465.7,35550,-16125,YES,-2250,Y,0.05,24765.7,24765,-4,-4,-3.95,-20175,-180.85,66000,-21150,N,23775,N,-0.07,0.3,0.15,0.15,-75900,-84.15,81600,81975,YES,34950,N,-0.3,-9,-2,-6,4380,-2600.8,11130,9150,Y,11970,N,-0.01,55100,55091
14-05-2025 11:35,-6.8,-7.5,-5,-45825,-964.2,25575,-1800,YES,-5775,Y,0,24765,24758.2,-5.15,-6.25,-6.25,-6075,-174.85,58725,-11550,N,85050,YES,-0.1,-0.05,-0.2,-0.15,-32400,-82.3,83475,108975,YES,86025,Y,-0.22,-3.2,-8,-6,-2730,-1750.4,14640,2430,YES,-11070,Y,-0.08,55091,55087.8
14-05-2025 11:40,-22,-21.4,-25,20775,-1075.3,33825,-6825,YES,-10500,Y,-0.36,24755.5,24732.9,-14.15,-15.1,-15.1,19650,-171.55,67200,-106200,YES,16425,N,-0.46,8.4,8.65,8.65,111000,-91.25,80400,81375,N,-282975,YES,-0.3,-57.6,-62.8,-58.2,870,-2229.2,13740,-2880,YES,8190,N,-1.19,55089,55031.4
14-05-2025 11:45,-36.1,-38.2,-37.3,205500,-1548.7,48375,-44325,YES,107775,YES,-3.69,24735,24698.9,-18.8,-17.6,-17.65,-19350,-149.5,71025,-1125,Y,32325,N,-1.62,28.75,27.4,27.45,41325,-110.1,70500,-14700,Y,-737250,YES,0.89,-66.4,-60.4,-66.8,32160,-3016.8,18930,-18780,YES,-14550,Y,-10.53,55031.4,54965
14-05-2025 11:50,3.6,4.9,3.7,18225,-1475.7,39825,34200,Y,10425,N,-1.33,24699.4,24702.2,3.05,2.45,2.35,-71100,-141.3,62925,109125,Y,111000,YES,-1.21,-5.15,-5.1,-5.15,-17025,-111.5,72975,137925,YES,190950,Y,0.56,-29.4,-29.8,-21.4,930,-4875.8,23460,8460,Y,4200,N,-6.51,54959.8,54930.4
14-05-2025 11:55,17,16.4,11.5,-96150,-1386,51375,46950,N,9750,N,-1.06,24703,24720,9.1,9.2,9.25,-131325,-142.75,62250,145725,Y,-59550,Y,-0.78,-6.85,-7,-7,-86025,-110.9,65625,-110325,Y,205725,N,0.28,29.4,31.2,38.8,-17820,-3369.8,15420,-4620,YES,510,Y,-2.97,54930,54959.4
14-05-2025 12:00,7.3,5.6,5.6,-17250,-1073.8,38100,33975,N,-3600,Y,-0.28,24720,24725.6,0.15,-0.2,-0.2,-64950,-152.8,67800,-7575,YES,50100,YES,-0.56,-5,-4.7,-4.65,180750,-106.3,75375,51750,YES,78225,N,0.09,12.4,-1,-6.6,-1410,-2735,14100,4290,N,360,Y,-1.46,54959.8,54972.2
14-05-2025 12:05,1.3,-4,0.4,-64950,-1458,39375,4575,N,-8475,Y,-0.21,24725.6,24723,0,0.75,0.7,-96375,-148,63750,-5775,N,36300,N,-0.35,-1.05,-1.15,-1.25,16725,-100.6,73725,3450,N,41700,N,0.02,-43.4,-41,-35.4,6870,-2534.6,13920,2310,YES,2730,N,-2.6,54960,54916.6
14-05-2025 12:10,17,11.3,13.9,-6825,-1444.8,32775,-2925,YES,65400,YES,-0.17,24723,24739.7,5.9,6.1,6.15,13725,-153.9,64425,43950,Y,-111675,Y,-0.51,-8.25,-8.55,-8.55,14325,-94.55,74475,-147750,Y,80025,Y,-0.13,23.6,23.8,17.2,6750,-3209.2,17820,-9420,YES,-2130,Y,-5.23,54916.6,54940.2
14-05-2025 12:15,-0.7,0.3,-0.9,-90525,-1196.7,36300,-11925,YES,-3075,Y,-0.17,24739.7,24739,2.95,3,2.95,13800,-155.65,63825,7200,N,-14025,YES,-0.31,-0.8,-0.75,-0.7,34800,-94.55,75975,48600,YES,47025,N,-0.1,-25.4,-24,-22,-27480,-3022.2,17790,-3540,N,270,N,-4.21,54940.2,54914.8
14-05-2025 12:20,-7.5,-3.4,-5,44025,-1220.7,35700,-4725,N,5925,N,-0.08,24739,24731.5,-5,-5,-4.9,34650,-155.55,65325,-68400,YES,34875,YES,-0.25,2.95,2.85,2.85,-67950,-92.05,76650,-17025,Y,-56550,YES,-0.12,8,7.6,3.6,11010,-2415.4,17460,-7440,YES,0,Y,-1.26,54916.2,54924.2
14-05-2025 12:25,-13.8,-11.4,-11,120150,-680.6,28875,-12375,YES,9900,N,-0.21,24734,24720.1,-5.2,-5.2,-5.2,39675,-147.65,71700,-40500,Y,42600,N,-0.31,4.95,4.95,4.95,-62850,-100.75,77925,86325,YES,17025,Y,-0.04,-4.2,-3.8,-0.6,-2280,-3349.6,15330,-3060,N,4680,N,-1.52,54924.2,54920
14-05-2025 12:30,-7,-5,-5.6,-22575,-905.3,25650,900,N,-75,Y,-0.16,24723,24715,-4.1,-4.15,-4.2,30300,-145.55,67875,56250,Y,18525,N,-0.32,-0.55,-0.65,-0.65,6825,-101.25,72825,-15300,Y,11325,N,-0.02,-11.8,-12.8,-15.6,90960,-2839.6,18600,3150,N,2970,Y,-1.55,54920,54908.2
14-05-2025 12:35,-45.1,-44,-45.1,36150,-832.8,28500,-130125,YES,14100,N,-2.7,24715,24672.2,-19.9,-19.45,-19.55,11475,-130.15,74250,-264900,YES,71025,YES,-1.55,30.6,30.2,30.3,-67650,-113.45,75225,-22950,Y,-813150,YES,0.93,-128,-123.2,-126.6,53670,-2561.6,19440,-31800,YES,1740,Y,-14.79,54908.2,54780.2
14-05-2025 12:40,16.3,12.1,9.9,15450,-2461.6,66975,29400,Y,44550,YES,-1.59,24667.7,24684,0.55,0.9,0.85,-36675,-129.2,63675,276300,Y,265650,YES,-1.81,-9.15,-10.25,-10.2,5925,-124.5,67200,201975,YES,328575,Y,0.85,20.2,18.8,19.8,-24810,-3670.2,19020,-1590,Y,8070,N,-11.42,54780.2,54800.4
14-05-2025 12:45,-28.2,-26.5,-32.4,61650,-2309.9,65550,-136050,YES,7050,N,-1.75,24678.6,24650.4,-13.25,-12.9,-12.9,6675,-121.55,65325,-251775,YES,12675,N,-1.4,21.15,18.4,18.4,-7650,-119.9,65625,68775,N,-256275,YES,0.54,-73,-73,-75,-33870,-2730.8,23130,-24780,YES,6630,N,-12.17,54800,54727
14-05-2025 12:50,-16.8,-16.8,-15.7,191175,-1861.3,59475,-33750,Y,14700,N,-14.55,24638,24621.2,-14.65,-14.8,-14.85,-1800,-104.4,72975,425775,Y,248925,YES,-6.06,17.1,16.75,16.9,-42525,-168.2,59100,-273000,Y,-91875,Y,3.67,-78.4,-78.4,-69.8,-172920,-5286.4,22440,6540,Y,-960,Y,-55.93,54725,54646.6
14-05-2025 12:55,9,4.2,7.5,-17475,-1242.4,44025,92625,Y,6600,N,-2.76,24621,24628.3,4.2,4.05,4.1,75,-88.75,67875,258600,N,33225,N,-3.23,-2,-1.4,-1.5,48300,-165.8,58950,-124350,YES,58500,Y,1.33,10.2,21.8,22.8,1800,-4181,19200,2910,YES,4260,N,-9.73,54654.6,54664.8
14-05-2025 13:00,41.4,39.8,41.3,15150,-1385,45675,29475,N,36750,YES,-2.04,24628.3,24666.4,15.85,15.9,15.85,-45000,-111.35,69000,-150825,YES,-168525,Y,-3.79,-26.15,-26.3,-26.35,61275,-137.75,58275,35550,YES,172800,Y,0.88,68.6,69.2,64,-80430,-2172.2,20790,2670,YES,9030,N,-14.43,54664.8,54733.4
14-05-2025 13:05,15.3,13,12.8,8475,-968.1,33450,16800,N,-3750,Y,-0.61,24666.4,24675,6.35,6.55,6.55,-123075,-123.05,74025,30300,Y,-31125,YES,-1.21,-7.4,-7.85,-7.75,-30300,-120.4,64575,106875,YES,166275,N,0.31,4.2,7.6,18,6420,-4090.4,17340,18690,N,-1740,Y,-2.97,54733.4,54737.6
14-05-2025 13:10,10,8.8,4.6,1425,-1117.4,41550,-4650,YES,-4725,Y,-0.76,24675,24685.9,3.8,3.8,3.75,-109800,-127.4,70125,-38175,YES,-202425,Y,-0.98,-1.65,-1.85,-1.85,-96450,-112.05,69300,41700,N,22350,N,0.17,12.4,12.4,5.4,-9480,-2350,17310,10410,N,7020,N,-1.93,54737.6,54750
14-05-2025 13:15,-10.9,-10,-10,-53025,-941.3,31200,-8475,YES,-6750,Y,-0.7,24685.9,24675.6,-4.1,-3.35,-3.35,-136125,-125.8,69600,-217200,YES,-106725,YES,-1.26,4.7,3.5,3.6,-100200,-115.95,58950,-164325,Y,-155850,YES,0.57,-39.6,-39,-43.2,-142590,-3198.6,16800,-390,YES,4740,N,-3.74,54746.6,54707
14-05-2025 13:20,9.4,9.4,7.8,-3225,-1237.8,30900,7425,N,4950,N,-0.32,24675.6,24685,4.25,4.1,4.15,-31275,-122.95,62925,130650,Y,23925,YES,-0.68,-4.1,-3.85,-3.85,-7050,-119.05,61275,107550,YES,264600,Y,0.2,36.6,33.2,35.4,50340,-3650.8,16860,4200,N,1890,Y,-1.49,54707,54743.6
14-05-2025 13:25,4.8,9.2,7,17025,-1218.2,37875,7800,N,10050,N,-0.45,24685,24692,2.85,2.9,2.85,-6900,-126,63000,-56025,YES,-98175,Y,-0.57,-2.85,-2.65,-2.6,-75075,-100.45,61950,-31950,Y,5325,N,0.04,23,22.8,19,118890,-2941,19830,9090,N,630,Y,-3.03,54743.6,54766.6
14-05-2025 13:30,2.9,-0.2,1.7,27075,-1389.6,33150,4425,N,1350,Y,-0.18,24692,24691,0.65,1.3,1.2,-37800,-123.85,63900,102450,Y,78375,YES,-0.38,-2.6,-3.1,-3.1,-17400,-105.8,60150,77325,YES,154050,Y,0.07,-7,-3,-5,22140,-1986.6,15150,11280,N,8850,N,-1.5,54766,54759
14-05-2025 13:35,-13,-12,-12,-600,-1492.3,29925,5400,N,9150,N,-0.2,24691,24684.3,-8.7,-8.9,-9,29175,-120.7,63000,-40125,YES,117075,YES,-0.51,4.4,4.35,4.3,-12075,-104.4,63300,93225,N,-103725,YES,0.13,-37.4,-39,-40.2,33570,-2259.8,14490,-6810,YES,-10500,Y,-1.21,54757,54719.6
14-05-2025 13:40,-11.1,-5.4,-0.9,21225,-1354.4,28275,-13875,YES,15525,N,-0.19,24684.3,24673.2,-5.45,-5.9,-5.95,29850,-120.55,61275,-114150,YES,-38175,Y,-0.59,-0.05,0.15,0.1,40725,-105.55,67500,-87600,Y,1725,Y,0.08,2.2,4.2,9.6,18690,-2688.4,14070,4410,N,3300,N,-1.13,54718,54720.2
14-05-2025 13:45,-7.7,-7.9,-9.8,-22275,-1546,35925,-7125,N,33525,N,-0.32,24679.8,24672.1,-6.4,-6.15,-6.1,-2475,-109,64800,129525,Y,201600,YES,-0.73,5.4,5.5,5.45,-3975,-113.95,64050,108300,YES,65775,Y,0.27,-28,-23.6,-24.2,31170,-3071.8,16740,-4830,YES,-5010,Y,-2.1,54720.2,54692.2
14-05-2025 13:50,5.9,9.3,11.2,-613200,-974.8,29700,35025,Y,4200,N,-0.46,24669.1,24673.6,2.95,2.95,2.95,-95925,-106,68775,161475,Y,18375,N,-0.52,-7,-6.95,-6.9,44625,-118.1,69000,-41175,Y,84600,N,0.14,15.4,15.6,11.4,6210,-2499.4,12570,7440,N,4350,N,-0.71,54692.4,54707.8
14-05-2025 13:55,-11.6,-9.8,-14.2,6000,-988.6,27750,-3450,YES,-4275,Y,-0.18,24673.6,24662.3,-8.95,-9.1,-9.1,-182550,-104.7,66075,-140700,YES,109425,YES,-0.77,5.85,5.65,5.7,-58050,-106.65,62550,133275,YES,-45525,YES,0.11,-27,-27.8,-34.4,46980,-1377.4,10710,-3870,YES,4740,N,-1.3,54707.8,54680.8
14-05-2025 14:00,-15.4,-17,-15.5,-5850,-985.1,31200,28875,Y,-3375,N,-0.83,24660.4,24645,-4.8,-4.95,-5.05,-162000,-95,75900,77250,Y,42450,N,-1.21,6.85,6.85,6.95,-85950,-123.5,59775,28500,N,-111150,YES,0.47,-18.6,-18.6,-20,7680,-2041.4,12420,330,N,13380,N,-2.17,54680.8,54662.2
14-05-2025 14:05,16,16.6,17,-21300,-840.3,33900,-19125,YES,7800,N,-0.34,24645,24661,6.8,7,7,141450,-95.25,82650,148500,Y,-9750,Y,-0.77,-9.8,-10.25,-10.2,-115275,-119.6,67275,-153825,Y,246150,Y,0.2,37.8,35.2,36,5520,-1692.4,13080,-5370,YES,840,Y,-1.07,54662.2,54700
14-05-2025 14:10,-0.9,-0.7,3.3,4725,-701.1,33600,11625,Y,-14700,Y,-0.3,24661,24660.1,-0.25,-0.1,-0.1,-102075,-99.25,67725,-1875,YES,-114150,Y,-0.74,1.55,1.6,1.55,2175,-113.55,59925,-109350,YES,-45300,YES,0.18,37.8,37.8,35.2,3330,-1339,11850,8190,N,1170,N,-1.2,54697.2,54735
14-05-2025 14:15,12.1,11.5,8,-9525,-852.6,31425,9375,N,3300,N,-0.25,24660.1,24671,3.6,3.6,3.65,-213000,-95.95,59700,15450,N,-9150,YES,-0.57,-5.55,-5.5,-5.5,42600,-110.25,62625,-98475,N,52275,Y,0.12,4,2.6,2.8,29820,-2221.8,15210,-3120,YES,-2940,Y,-0.82,54735,54739
14-05-2025 14:20,9.8,9.8,14,-33075,-1454.5,44100,6600,N,11775,N,-0.49,24674.6,24680,4.9,5.1,5.05,-250650,-108.25,61725,-32325,YES,58650,YES,-0.95,-8.45,-8.45,-8.5,-40575,-97.55,57900,125400,YES,88725,Y,-0.01,76,77,80.8,35670,-2223.4,19770,-1800,N,-7710,Y,-3.28,54739,54815
14-05-2025 14:25,-18.2,-19.8,-19.4,31875,-1024.4,33300,41550,Y,-7275,Y,-0.16,24680,24661.8,-8.9,-8.95,-9,-34725,-99.75,61800,-39000,YES,174900,YES,-0.79,11,11.1,11.2,41100,-98.7,60675,127125,N,-243225,YES,0.06,-34.8,-31.8,-34.4,160050,-1497.6,13980,1680,N,-5700,N,-1.7,54820,54785.2
14-05-2025 14:30,-26.8,-28.2,-25.3,72375,-1119.1,36150,675,YES,-1950,N,-1.24,24661.8,24637.5,-7.8,-8.35,-8.4,-105525,-86.45,57675,7950,Y,175425,N,-1.62,20.65,21.55,21.6,-66000,-120.95,51825,-126150,Y,-428325,YES,0.89,-105.2,-110,-100.4,47400,-3025.6,13800,-2340,YES,10650,N,-5.59,54789.8,54684.6
14-05-2025 14:35,12.5,10.1,12.5,-49200,-1126.4,32100,-12225,YES,900,N,-0.63,24637.5,24646.7,3.45,3.7,3.7,-142200,-96.9,63450,107550,Y,11175,N,-0.98,-11.05,-11.4,-11.4,-9975,-122.45,58725,134700,YES,207975,Y,0.3,21,27.2,14.2,12000,-2969.4,14280,-360,N,-810,Y,-1.51,54689.6,54710.6
14-05-2025 14:40,41.5,39.2,43.1,14850,-1365,45000,-3750,N,-9675,Y,-0.56,24646.7,24688.2,18.5,17.45,17.4,-24825,-112.25,59175,-239325,YES,-729975,Y,-1.02,-21.8,-21.05,-21.1,5925,-95.3,56850,-72750,Y,227100,N,-0.19,66,67,72,-14400,-3355.8,17670,360,N,5010,N,-1.47,54711,54777
14-05-2025 14:45,6.8,4.8,4.2,-166575,-1357.6,32475,20025,Y,10500,YES,-0.18,24688.2,24693,4.8,4.5,4.55,-39900,-114.6,55125,102525,Y,114525,YES,-0.43,-1.6,-1.1,-1.2,-101325,-94.75,58650,-39000,YES,57150,N,-0.07,23,24.8,18,4650,-2913,11970,-14550,YES,11700,N,-0.56,54777,54800
14-05-2025 14:50,1.8,3.6,0.1,-825,-1457.2,27600,5325,N,-6150,Y,-0.17,24693,24694.8,-1,-1.05,-1.05,-33150,-108.45,60750,38775,N,48675,N,-0.23,-1.95,-2.1,-2.1,-76725,-96.8,58500,-15975,YES,12975,N,-0.05,4,10.8,9.4,22860,-3803.4,15150,5130,N,-1980,Y,-0.38,54800,54804
