last_traded_time,ltp,vol_traded_today,non_zero_vol,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price
2025-04-03 12:20:00,0.6499999999999995,6738225.0,184,0.6500000000000004,0.6499999999999995,849975,-19.549999999999955,142725,238125.0,YES,-474375.0,YES,4.4,5.05,5.35,4.2,21.56
2025-04-03 12:25:00,-0.09999999999999964,11042925.0,182,0.04999999999999982,0.05000000000000071,-885300,-18.449999999999818,121350,-6975.0,Y,76950.0,Y,5.1,5.0,5.8,4.6,21.24
2025-04-03 12:30:00,-0.9500000000000002,9450300.0,183,-1.0,-1.0,-828375,-19.15000000000009,135525,-127575.0,Y,678150.0,Y,4.95,4.0,5.4,3.85,20.96
2025-04-03 12:35:00,-0.30000000000000027,8382150.0,182,-0.3500000000000001,-0.3500000000000001,2641500,-18.399999999999636,120150,324825.0,YES,27450.0,N,3.95,3.65,4.35,3.45,20.7
2025-04-03 12:40:00,1.2499999999999996,8463900.0,183,1.2499999999999996,1.2500000000000004,-594675,-18.999999999999773,129900,717750.0,YES,-773400.0,YES,3.6,4.85,4.9,3.5,20.45
2025-04-03 12:45:00,0.4500000000000002,13805250.0,182,0.4500000000000002,0.4500000000000002,1508100,-19.299999999999955,132600,-325200.0,Y,91125.0,Y,4.8,5.25,5.95,4.65,20.09
2025-04-03 12:50:00,-0.8500000000000005,9071325.0,181,-0.8500000000000005,-0.8499999999999996,-2436150,-19.050000000000182,127650,-38475.0,YES,695700.0,Y,5.2,4.35,5.2,4.05,19.86
2025-04-03 12:55:00,-0.5999999999999996,7637175.0,183,-0.5999999999999996,-0.6000000000000005,6155925,-18.799999999999955,120375,76425.0,YES,253125.0,N,4.35,3.75,4.45,3.6,19.66
2025-04-03 13:00:00,0.4500000000000002,6751725.0,182,0.34999999999999964,0.35000000000000053,6252375,-18.449999999999818,145500,117600.0,YES,20700.0,N,3.75,4.2,4.55,3.7,19.49
2025-04-03 13:05:00,0.34999999999999964,6228225.0,178,0.34999999999999964,0.34999999999999964,3379050,-18.350000000000364,116925,645150.0,YES,-283125.0,YES,4.25,4.6,4.6,3.7,19.34
2025-04-03 13:10:00,0.0,8082225.0,184,0.0,0.0,3742650,-19.34999999999991,134025,-657225.0,Y,366375.0,Y,4.6,4.6,5.25,4.35,19.15
2025-04-03 13:15:00,-0.25,6889650.0,182,-0.2999999999999998,-0.2999999999999998,-1110375,-19.199999999999818,114225,445500.0,YES,77400.0,N,4.55,4.3,5.05,3.9,18.99
2025-04-03 13:20:00,0.0,5578050.0,181,-0.09999999999999964,-0.09999999999999964,5044650,-18.65000000000009,132075,-73500.0,Y,176850.0,Y,4.3,4.3,4.6,4.05,18.86
2025-04-03 13:25:00,-1.1999999999999997,8540175.0,183,-1.15,-1.1499999999999995,3687900,-18.90000000000009,129675,-1104225.0,Y,518850.0,Y,4.3,3.1,4.45,3.1,18.67
2025-04-03 13:30:00,-0.9000000000000004,13135425.0,182,-0.8999999999999999,-0.9000000000000004,18963150,-19.100000000000136,132375,217650.0,YES,43275.0,N,3.2,2.3,3.45,2.25,18.35
2025-04-03 13:35:00,0.20000000000000018,10120950.0,183,0.15000000000000036,0.1499999999999999,12736200,-19.25,130125,1394925.0,YES,-1222200.0,YES,2.3,2.5,2.5,2.1,18.11
2025-04-03 13:40:00,0.5,8334675.0,182,0.4500000000000002,0.4500000000000002,2691900,-18.5,114150,388950.0,N,49500.0,Y,2.5,3.0,3.0,2.3,17.92
2025-04-03 13:45:00,-0.75,8591625.0,181,-0.8000000000000003,-0.7999999999999998,6197175,-18.899999999999864,126150,-1024275.0,Y,676275.0,Y,2.95,2.2,3.1,2.1,17.73
2025-04-03 13:50:00,0.19999999999999973,5337675.0,182,0.20000000000000018,0.19999999999999973,8860125,-18.149999999999864,123675,398850.0,YES,-281850.0,YES,2.2,2.4,2.65,2.15,17.61
2025-04-03 13:55:00,-0.25,5225550.0,183,-0.19999999999999973,-0.20000000000000018,14127975,-19.450000000000045,131925,-567000.0,Y,437775.0,Y,2.45,2.2,2.7,2.2,17.5
2025-04-03 14:00:00,-0.10000000000000009,9505275.0,179,-0.10000000000000009,-0.10000000000000009,13816725,-19.79999999999984,139950,296850.0,YES,-774900.0,YES,2.2,2.1,2.3,1.8,17.29
2025-04-03 14:05:00,-0.2999999999999998,5973150.0,185,-0.25,-0.24999999999999978,7961700,-19.0,134625,-927225.0,Y,707100.0,Y,2.05,1.75,2.15,1.7,17.16
2025-04-03 14:10:00,0.2999999999999998,6622650.0,185,0.2999999999999998,0.30000000000000004,29315175,-18.999999999999886,131475,1023075.0,YES,-1194900.0,YES,1.75,2.05,2.1,1.75,17.02
2025-04-03 14:15:00,-0.4999999999999998,9374775.0,183,-0.4999999999999998,-0.5,2639925,-17.89999999999975,131175,-1326900.0,Y,1136175.0,Y,2.05,1.55,2.1,1.55,16.83
2025-04-03 14:20:00,-0.5,15595275.0,182,-0.55,-0.55,15590175,-19.14999999999992,132750,-2306850.0,Y,-269775.0,YES,1.55,1.05,1.6,0.95,16.51
2025-04-03 14:25:00,0.30000000000000004,8753925.0,184,0.3500000000000001,0.34999999999999987,14502075,-18.799999999999955,153075,1540575.0,YES,-903975.0,YES,1.05,1.35,1.5,1.0,16.33
2025-04-03 14:30:00,0.2999999999999998,26388075.0,183,0.25,0.25,5372175,-19.799999999999955,130200,383475.0,N,-113400.0,Y,1.35,1.65,2.45,1.3,15.84
2025-04-03 14:35:00,0.15000000000000013,13457475.0,180,0.1499999999999999,0.15000000000000013,11679150,-18.95000000000016,142650,240525.0,N,-63225.0,Y,1.65,1.8,2.0,1.4,15.61
2025-04-03 14:40:00,-0.20000000000000018,17462175.0,184,-0.19999999999999996,-0.20000000000000018,10169175,-18.450000000000045,128775,1820100.0,YES,764250.0,Y,1.85,1.65,2.05,1.35,15.31
2025-04-03 14:45:00,-0.25,21228000.0,183,-0.30000000000000004,-0.30000000000000004,9641325,-18.399999999999864,140700,-872025.0,Y,-180975.0,YES,1.6,1.35,1.9,1.0,14.96
2025-04-03 14:50:00,-0.5,20003550.0,182,-0.44999999999999996,-0.45000000000000007,42128100,-19.349999999999966,157950,-2995275.0,Y,890925.0,Y,1.3,0.8,1.35,0.8,14.63
2025-04-03 14:55:00,-0.09999999999999998,20957400.0,179,-0.050000000000000044,-0.04999999999999993,57159150,-18.0,126525,413025.0,YES,-1146525.0,YES,0.85,0.75,0.85,0.6,14.3
2025-04-03 15:00:00,-0.4,35829900.0,183,-0.39999999999999997,-0.4,95850750,-19.400000000000006,136425,-772500.0,Y,-850350.0,Y,0.75,0.35,0.85,0.25,13.76
2025-04-03 15:05:00,-0.0999999999999999,14542200.0,186,-0.15,-0.14999999999999997,476886000,-19.0,146550,-6863925.0,Y,2038275.0,Y,0.3,0.2,0.4,0.15,13.55
2025-04-03 15:10:00,-0.050000000000000044,12361650.0,183,-0.04999999999999999,-0.05000000000000002,1962226800,-18.700000000000003,124950,-11561400.0,Y,1210200.0,N,0.2,0.15,0.2,0.1,13.38
2025-04-03 15:15:00,-0.049999999999999975,12605925.0,182,0.0,0.0,1338753225,-17.150000000000006,97650,-4551075.0,YES,-3495900.0,YES,0.15,0.1,0.15,0.05,13.2
2025-04-03 15:20:00,-0.05,13045275.0,181,-0.05,-0.04999999999999999,2076459075,-18.4,152175,-6721050.0,Y,1307775.0,Y,0.1,0.05,0.2,0.05,13.02
2025-04-03 15:25:00,-0.05000000000000002,7041375.0,181,0.0,0.0,3089993775,-18.4,149100,-12057075.0,Y,-5471700.0,YES,0.1,0.05,0.1,0.05,12.93
