last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price
31-07-2025 09:15:00,-15.350000000000001,63321600.0,719,4644300.0,4184700.0,-16.349999999999998,-16.450000000000003,459600.0,-165.3000000000029,250125.0,8143125.0,N,1905225.0,N,38.75,23.4,56.8,21.2,34.37
31-07-2025 09:20:00,-16.799999999999997,52673625.0,740,6843825.0,6532575.0,-16.95,-17.0,311250.0,-150.0500000000102,291750.0,2327400.0,N,1630725.0,N,37.3,20.5,39.6,19.55,32.48
31-07-2025 09:25:00,1.4499999999999993,44458875.0,731,9033075.0,8520225.0,1.6000000000000014,1.6499999999999986,512850.0,-147.0,322875.0,2956950.0,YES,1042050.0,N,24.25,25.7,31.7,19.55,31.52
31-07-2025 09:30:00,-4.200000000000003,40376850.0,839,11089050.0,10338300.0,-5.050000000000001,-5.049999999999997,750750.0,-145.1999999999971,338250.0,703350.0,N,1199625.0,Y,24.85,20.65,27.9,19.25,30.46
31-07-2025 09:35:00,4.199999999999999,36663525.0,912,11495250.0,11182800.0,4.300000000000001,4.349999999999998,312450.0,-136.0,325050.0,549975.0,N,247125.0,N,20.6,24.8,27.8,19.25,29.7
31-07-2025 09:40:00,-7.0,34777200.0,987,12909300.0,12662175.0,-5.75,-5.800000000000001,247125.0,-134.5,349575.0,-421875.0,Y,755775.0,Y,25.7,18.7,26.75,18.25,28.97
31-07-2025 09:45:00,2.200000000000003,32800950.0,955,12653400.0,12308625.0,2.25,2.25,344775.0,-132.25,349875.0,-59925.0,YES,165375.0,N,20.65,22.85,25.95,18.25,28.39
31-07-2025 09:50:00,5.850000000000001,51024825.0,1003,11362350.0,10735725.0,5.899999999999999,5.949999999999999,626625.0,-152.15000000000146,352500.0,172200.0,YES,-389550.0,YES,24.5,30.35,34.8,18.25,28.69
31-07-2025 09:55:00,3.6499999999999986,57097200.0,1005,10366050.0,9676575.0,3.6499999999999986,3.6499999999999986,689475.0,-156.25,337575.0,777000.0,YES,-584775.0,YES,18.8,22.45,34.8,18.4,28.23
31-07-2025 10:00:00,0.3000000000000007,59257800.0,1053,10306050.0,9747450.0,0.25,0.25,558600.0,-161.89999999999418,340575.0,676875.0,N,-80100.0,Y,22.8,23.1,34.8,18.6,27.99
