datetime,timestamp,open,high,low,close,volume
2025-03-27 09:15:00,1743047100,23433.95,23507.95,23412.2,23506.85,0
2025-03-27 09:20:00,1743047400,23507.8,23535.5,23483.8,23507.65,0
2025-03-27 09:25:00,1743047700,23507.65,23556.55,23489.0,23543.85,0
2025-03-27 09:30:00,1743048000,23543.8,23562.1,23521.95,23525.5,0
2025-03-27 09:35:00,1743048300,23525.8,23534.85,23507.7,23509.5,0
2025-03-27 09:40:00,1743048600,23509.15,23555.95,23507.4,23554.7,0
2025-03-27 09:45:00,1743048900,23553.5,23565.2,23525.15,23527.75,0
2025-03-27 09:50:00,1743049200,23526.65,23568.05,23520.6,23566.2,0
2025-03-27 09:55:00,1743049500,23566.7,23587.05,23558.9,23585.45,0
2025-03-27 10:00:00,1743049800,23585.8,23596.55,23569.85,23594.65,0
2025-03-27 10:05:00,1743050100,23595.95,23616.4,23589.8,23611.9,0
2025-03-27 10:10:00,1743050400,23611.85,23618.65,23597.85,23600.35,0
2025-03-27 10:15:00,1743050700,23599.55,23620.55,23588.2,23592.5,0
2025-03-27 10:20:00,1743051000,23592.6,23617.3,23591.25,23613.65,0
2025-03-27 10:25:00,1743051300,23613.7,23617.8,23602.85,23617.8,0
2025-03-27 10:30:00,1743051600,23617.65,23626.75,23587.0,23595.8,0
2025-03-27 10:35:00,1743051900,23595.6,23596.3,23577.0,23583.5,0
2025-03-27 10:40:00,1743052200,23582.6,23595.45,23575.15,23583.3,0
2025-03-27 10:45:00,1743052500,23582.6,23590.75,23572.95,23573.5,0
2025-03-27 10:50:00,1743052800,23573.4,23582.45,23559.8,23577.15,0
2025-03-27 10:55:00,1743053100,23576.95,23578.9,23566.05,23576.3,0
2025-03-27 11:00:00,1743053400,23576.2,23602.0,23576.2,23601.2,0
2025-03-27 11:05:00,1743053700,23601.3,23605.65,23593.45,23599.65,0
2025-03-27 11:10:00,1743054000,23601.65,23604.6,23595.4,23602.9,0
2025-03-27 11:15:00,1743054300,23603.05,23613.5,23592.8,23594.55,0
2025-03-27 11:20:00,1743054600,23594.9,23594.9,23582.75,23585.25,0
2025-03-27 11:25:00,1743054900,23585.95,23587.95,23580.15,23580.15,0
2025-03-27 11:30:00,1743055200,23581.55,23592.35,23580.15,23589.95,0
