last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,open,high,low,close
18-07-2025 10:05,-5.8,74475,161,216000,106350,-4,-4,109650,-567,33450,15000,Y,-3750,Y,25121.17,25089.8,25084,25090.3,25080,18-07-2025 10:05,-0.3,1954575,265,576225,493350,-0.35,-0.4,82875,-73.4,48600,76425,Y,60900,N,107.65,107.35,109.5,105.5,124.86,18-07-2025 10:05,4.15,3440100,267,356850,360525,4.45,4.5,-3675,-107.75,45300,-56175,Y,-2475,Y,146.7,150.85,154.45,145.05,128.09,18-07-2025 10:05,25023.8,25027.2,25011.35,25017.95
18-07-2025 10:10,-5.9,138300,245,1359450,201075,-7.9,-6.2,1158375,-1215.6,48000,-4275,YES,14400,N,25116.22,25083.3,25077.4,25083.9,25070,18-07-2025 10:10,-2.25,2609400,256,677550,597075,-2.35,-2.35,80475,-92.65,65850,-24075,YES,9750,N,107.25,105,107.35,103,123.55,18-07-2025 10:10,4.85,3337275,261,465300,484575,4.7,4.75,-19275,-132.5,51300,-26325,YES,-71250,YES,151.5,156.35,159,150.9,129.46,18-07-2025 10:10,25018.25,25018.3,25004.65,25013.3
18-07-2025 10:15,-51.2,329850,320,364650,171075,-59,-61.3,193575,-1074,48825,-2550,N,15675,N,25099.29,25071.2,25020,25076.1,25010.8,18-07-2025 10:15,-15.25,6957900,313,677475,583650,-14.5,-14.55,93825,-87.6,59175,-353025,YES,52200,YES,105.3,90.05,105.3,88.55,119.43,18-07-2025 10:15,46.95,7248150,306,289125,308325,45.8,45.85,-19200,-179.3,52950,-103875,Y,-255600,YES,156.55,203.5,207.9,156.55,134.9,18-07-2025 10:15,25013.15,25013.15,24953.25,24956.65
18-07-2025 10:20,4.7,216750,292,267000,115725,7.6,6.4,151275,-1341.8,56025,60225,Y,33300,N,25088.48,25020,25024.7,25026.8,25000,18-07-2025 10:20,-0.85,4225200,253,682725,591900,-0.45,-0.55,90825,-76.05,47100,179850,Y,389100,YES,90.55,89.7,90.55,86.05,116.82,18-07-2025 10:20,-8.6,2813700,250,337725,282150,-8.85,-8.95,55575,-166.55,44325,457050,YES,106125,Y,202.3,193.7,214.4,192.55,137.53,18-07-2025 10:20,24957.65,24965.8,24938.15,24965.25
18-07-2025 10:25,-10.7,74700,222,151725,111675,-14.2,-11.4,40050,-1142.5,43800,-31800,YES,18225,N,25085.67,25024.3,25013.6,25028,25010,18-07-2025 10:25,-2.8,2435100,261,881025,734025,-2.85,-2.8,147000,-73.1,51825,-67350,YES,106350,N,89.9,87.1,91.45,86.75,115.53,18-07-2025 10:25,8.2,1115025,257,292350,296775,8.65,8.7,-4425,-166.9,45600,50025,N,-25200,YES,193.7,201.9,202.25,191.4,138.41,18-07-2025 10:25,24963.75,24967.8,24949.25,24952.55
18-07-2025 10:30,-11.9,204300,270,318600,313275,-13.6,-11.9,5325,-1523.1,44100,-12375,N,-7500,Y,25077.33,25013.6,25001.7,25015.4,24991.3,18-07-2025 10:30,-7.65,4230750,312,809325,1105575,-7.75,-7.75,-296250,-79.2,63450,-125925,YES,-219825,Y,87.1,79.45,87.1,78.6,113.11,18-07-2025 10:30,3.35,1778100,310,230700,302100,3.5,3.3,-71400,-178.5,51525,-7125,Y,12675,Y,202.75,206.1,214.5,199.3,139.96,18-07-2025 10:30,24951.45,24951.8,24931.4,24943.85
18-07-2025 10:35,8.3,67425,205,89250,84900,10.8,7.7,4350,-1056.5,37650,2775,N,33600,YES,25075.26,25001.7,25010,25021.8,25000,18-07-2025 10:35,3.6,2093700,341,907200,943125,3.65,3.7,-35925,-80.7,59175,94200,Y,87450,YES,79.35,82.95,86.35,79.35,112.06,18-07-2025 10:35,-5.2,864375,336,279450,298575,-5.35,-5.3,-19125,-174.85,49725,1050,N,17400,N,206,200.8,206,193,140.6,18-07-2025 10:35,24943.7,24962.6,24943,24952.95
18-07-2025 10:40,-9.9,77775,216,230175,225900,-12,-10.2,4275,-964.5,40950,-9900,YES,10800,N,25072.6,25010,25000.1,25010.1,24990.1,18-07-2025 10:40,-1.75,1944375,337,713175,825450,-1.65,-1.75,-112275,-78.45,60300,84825,N,47250,N,83.35,81.6,84.6,80.2,111.11,18-07-2025 10:40,8.2,1189500,339,268425,316425,7.5,7.55,-48000,-183.3,51525,-4200,Y,-10125,YES,200.15,208.35,212.7,200.15,141.58,18-07-2025 10:40,24953.7,24954.45,24938.35,24942.35
18-07-2025 10:45,6.4,50475,152,279600,108600,8.1,7,171000,-1065.5,41625,19650,Y,-23025,Y,25071.02,24999.5,25005.9,25014,24993,18-07-2025 10:45,1.1,1455000,307,750600,864675,0.75,0.75,-114075,-72.35,55350,39075,N,60375,N,81.75,82.85,85.85,80.55,110.46,18-07-2025 10:45,-2.9,775200,302,218625,221325,-2.55,-2.75,-2700,-169.4,44925,-27900,Y,-7650,N,207.6,204.7,211.35,198,142.19,18-07-2025 10:45,24941.95,24952.95,24936.5,24943.9
18-07-2025 10:50,1.5,32475,120,68100,62175,2.9,2.3,5925,-1288.9,33525,-12525,YES,-13050,N,25070.13,25006.5,25008,25013,25001,18-07-2025 10:50,2.2,1198500,319,782400,858150,2,2,-75750,-81.75,54675,107325,Y,43950,N,83,85.2,86.1,82.95,109.98,18-07-2025 10:50,-2.35,383925,274,257400,283950,-2.85,-2.55,-26550,-179.55,51675,-4125,YES,-9375,YES,204.4,202.05,205.9,198.8,142.48,18-07-2025 10:50,24943.95,24952.4,24942.2,24947.45
18-07-2025 10:55,-27,93075,167,365400,74700,-25.7,-24.9,290700,-766.5,40725,-19800,YES,106500,YES,25067.39,25008,24981,25013.7,24981,18-07-2025 10:55,-7.35,3012675,355,690975,1337475,-7.15,-7.2,-646500,-80.3,66075,-287250,YES,173400,YES,85.05,77.7,86.45,77.4,108.71,18-07-2025 10:55,17.1,1075425,332,246975,327150,17,17,-80175,-186.6,52200,300,N,-82425,YES,201.5,218.6,219.25,197.45,143.35,18-07-2025 10:55,24947.7,24953.05,24930,24931
18-07-2025 11:00,34,77700,219,227550,179325,32,31,48225,-1226.5,44250,59550,Y,12450,N,25065.21,24981,25015,25017.5,24981,18-07-2025 11:00,7.45,3651525,352,610200,1151250,7.1,7,-541050,-80.65,65025,186900,Y,-82725,Y,77.7,85.15,85.45,77.1,107.24,18-07-2025 11:00,-19.5,1569675,353,316275,232275,-19.55,-19.8,84000,-196.5,52200,-70875,Y,34875,Y,218.05,198.55,220.75,196.55,144.63,18-07-2025 11:00,24930.7,24955.95,24925.25,24953.45
18-07-2025 11:05,2.8,55800,161,336825,190650,2.7,4.1,146175,-845.7,43050,47175,N,-9375,Y,25064.1,25015.5,25018.3,25019.9,25012,18-07-2025 11:05,1.25,2008650,363,724875,855600,1.45,1.4,-130725,-82.5,60675,143850,N,47775,YES,85,86.25,87.15,84.1,106.64,18-07-2025 11:05,-1.95,579975,354,233850,206400,-2.25,-2.1,27450,-177.25,51900,8625,YES,28950,N,198.55,196.6,201.35,193.4,144.99,18-07-2025 11:05,24953.9,24958.1,24948.4,24954.75
18-07-2025 11:10,-4,38325,152,261300,145425,-0.9,0.3,115875,-836.9,41175,300,YES,2700,N,25063.38,25018.8,25014.8,25022,25011,18-07-2025 11:10,-0.1,1507500,353,693900,857025,-0.1,0,-163125,-83.75,58575,-49725,YES,44475,N,86.3,86.2,87.65,84.1,106.22,18-07-2025 11:10,-1.85,466500,334,235875,223950,-1.4,-1.45,11925,-169.5,48825,-7950,Y,3225,N,197.2,195.35,201.05,193.15,145.28,18-07-2025 11:10,24954.9,24961.45,24949.35,24958.4
18-07-2025 11:15,7.2,37275,159,208650,166350,5.4,3,42300,-847.7,37125,825,N,2025,Y,25062.77,25014.8,25022,25024.6,25014.8,18-07-2025 11:15,1.05,1402575,319,764400,913350,0.9,0.9,-148950,-81.5,56325,14400,Y,-8175,Y,85.8,86.85,87.9,84.75,105.85,18-07-2025 11:15,-2.25,510825,293,246450,305400,-2.25,-2.35,-58950,-161.85,58575,16950,YES,16800,N,196.2,193.95,197.5,191.2,145.57,18-07-2025 11:15,24958.65,24962,24955.1,24958.9
18-07-2025 11:20,4,29025,167,201825,338850,6,5,-137025,-1026.7,37350,14850,N,-21375,Y,25062.33,25022,25026,25027,25015.6,18-07-2025 11:20,1.25,1584150,362,679200,930300,1.35,1.4,-251100,-84.3,61875,74775,Y,-20025,Y,86.7,87.95,88.45,85.2,105.46,18-07-2025 11:20,-5.7,743100,354,264225,321975,-5.55,-5.65,-57750,-168.8,56400,-11400,Y,7200,N,194.1,188.4,197.75,187.65,145.98,18-07-2025 11:20,24959,24967.55,24954.15,24967.3
18-07-2025 11:25,-0.9,55125,134,181575,301350,0,1,-119775,-491.7,40875,12900,N,-19575,N,25061.66,25026,25025.1,25035,25022.8,18-07-2025 11:25,-0.9,2271150,363,833550,829650,-0.5,-0.55,3900,-81.8,63150,-104100,YES,51675,YES,88.3,87.4,91.05,86.85,104.99,18-07-2025 11:25,0.25,736275,354,282825,261525,0.5,0.45,21300,-157.5,54225,4425,N,-19725,YES,188.25,188.5,191.55,182.9,146.32,18-07-2025 11:25,24967.25,24976.55,24963.95,24971.3
18-07-2025 11:30,-13,39150,123,327975,125100,-13.2,-15,202875,-560.8,28200,-7200,YES,-3750,N,25061.11,25026,25013,25029.9,25010,18-07-2025 11:30,-4.9,1742550,306,872250,880050,-4.8,-4.8,-7800,-86.7,66225,-106425,YES,107775,YES,87.6,82.7,89.4,82.35,104.58,18-07-2025 11:30,10.75,977625,298,313200,327150,10.5,10.55,-13950,-157.65,52500,55650,YES,-28350,YES,188.9,199.65,199.95,185.8,146.83,18-07-2025 11:30,24971.65,24972.9,24957.6,24958.3
18-07-2025 11:35,-3,27600,127,144075,264000,-3.3,-3.4,-119925,-997.5,31500,6375,N,19500,YES,25060.59,25013,25010,25015.8,25002.2,18-07-2025 11:35,-1.15,2125200,284,766875,1023450,-0.95,-0.95,-256575,-77.25,60900,123975,Y,-46125,Y,82.95,81.8,84.3,80.9,104.01,18-07-2025 11:35,3.25,993825,273,209775,299025,3,3.05,-89250,-173.6,47175,-47250,Y,73575,Y,199,202.25,204.4,196.45,147.44,18-07-2025 11:35,24958.15,24959.2,24948.65,24951.75
18-07-2025 11:40,-20.2,37500,105,76950,178275,-18.3,-20.1,-101325,-874.3,30900,-34275,YES,-10050,Y,25059.77,25010,24989.8,25010,24986.4,18-07-2025 11:40,-5.4,1850325,347,1007925,967500,-5.35,-5.25,40425,-82.8,66300,-175425,YES,60600,YES,82,76.6,82.75,76.45,103.48,18-07-2025 11:40,10.55,1122300,347,265425,433875,10.7,10.9,-168450,-198.7,54825,15225,YES,-80175,YES,202.05,212.6,213.5,198.35,148.17,18-07-2025 11:40,24951.25,24952.9,24920.45,24922
18-07-2025 11:45,28.7,35550,113,116925,162975,26.7,25.8,-46050,-956.6,27300,4575,Y,-1275,N,25059,24986.3,25015,25015,24986.3,18-07-2025 11:45,5.05,1606500,325,789900,923700,4.8,4.9,-133800,-70.35,53700,127500,Y,-21525,Y,76.85,81.9,81.95,76.6,103.04,18-07-2025 11:45,-15,687675,317,258825,264225,-15,-15.2,-5400,-172.15,49800,-67575,Y,34950,Y,212.8,197.8,212.8,197.15,148.6,18-07-2025 11:45,24921.25,24947.95,24921.25,24947.95
18-07-2025 11:50,8.2,36750,110,110700,129750,6.9,7.8,-19050,-796.4,35475,-7425,YES,5400,N,25058.49,25015,25023.2,25027.7,25012.2,18-07-2025 11:50,3.15,2096475,363,840000,1150125,3.15,3.1,-310125,-86.6,65625,61425,N,-12375,N,81.65,84.8,85.85,81.65,102.59,18-07-2025 11:50,-6.45,646650,350,306075,284625,-6.75,-6.75,21450,-174.5,54300,20625,YES,18750,N,198.2,191.75,198.2,188.25,148.92,18-07-2025 11:50,24947.5,24963.55,24947.35,24959.05
18-07-2025 11:55,-6.8,14100,61,50700,82650,-7.9,-6.6,-31950,-1126.7,34125,-3000,N,-300,Y,25058.28,25023.2,25016.4,25023.2,25010.4,18-07-2025 11:55,-2.5,1175250,357,939300,888225,-2.45,-2.4,51075,-87.45,68700,-25500,YES,75900,YES,84.75,82.25,84.95,80.65,102.33,18-07-2025 11:55,2.75,402825,331,291000,289575,3.35,3.35,1425,-175.45,57675,9525,N,7500,N,191.95,194.7,197.8,191.2,149.12,18-07-2025 11:55,24958.55,24961.2,24948.15,24951.35
18-07-2025 12:00,-11.9,14475,78,63075,128100,-11.9,-10.6,-65025,-1213,32775,-2325,N,6150,N,25058.03,25016,25004.1,25018,25000.2,18-07-2025 12:00,-2.1,1001700,361,847050,774000,-2.05,-2.1,73050,-76.85,71025,28425,Y,135600,YES,82.25,80.15,83,79.15,102.09,18-07-2025 12:00,6.75,561300,345,282825,337350,6.2,6.15,-54525,-177.3,57450,10875,N,10125,N,194.7,201.45,202.85,193,149.43,18-07-2025 12:00,24951.7,24953.95,24939.45,24940.4
18-07-2025 12:05,-4.3,39600,72,103800,144825,-2.9,-3.9,-41025,-1942,44100,7575,N,31875,YES,25057.31,25006,25001.7,25013.4,25000.9,18-07-2025 12:05,-0.3,696075,342,913050,765525,-0.25,-0.2,147525,-69.85,70950,2700,YES,80400,N,80.5,80.2,81.65,79.9,101.93,18-07-2025 12:05,-0.15,284625,294,245400,264900,0.6,0.6,-19500,-177.65,52125,14475,N,-150,YES,200.5,200.35,201.8,196.5,149.59,18-07-2025 12:05,24940.2,24949.15,24940,24942.95
18-07-2025 12:10,-6.6,46575,116,299250,335325,-6.6,-6,-36075,-2123.9,52575,-1875,YES,9450,N,25056.41,25001.3,24994.7,25009,24994.2,18-07-2025 12:10,-1.6,1155750,288,876900,1032600,-1.75,-1.8,-155700,-75.1,69525,23475,Y,11850,N,80.3,78.7,81.5,77.5,101.64,18-07-2025 12:10,4.2,524100,277,261150,265350,4.45,4.45,-4200,-185.6,53025,-14025,Y,-34200,YES,201,205.2,206.95,197.25,149.89,18-07-2025 12:10,24942.95,24944.95,24932.15,24933.4
18-07-2025 12:15,-2.6,53325,136,343200,361725,-7.6,-9,-18525,-1924.5,47475,6150,N,16125,N,25055.27,24995.1,24992.5,25004.8,24982.4,18-07-2025 12:15,-2.05,1623900,264,1256775,958275,-2,-1.95,298500,-77.55,65400,-88425,YES,-14850,Y,78.65,76.6,80,74.55,101.21,18-07-2025 12:15,5.4,864600,260,225975,270750,5.35,5.45,-44775,-194.25,51375,-1950,N,-24600,N,204.8,210.2,215.1,200.7,150.43,18-07-2025 12:15,24933.1,24938.55,24918.65,24921.9
18-07-2025 12:20,13,56850,120,191100,772275,10.8,13,-581175,-1923.9,51225,3375,N,14175,N,25054.17,24989.9,25002.9,25006.7,24986.5,18-07-2025 12:20,2.2,1310475,247,787875,867525,2.3,2.3,-79650,-78.8,65250,37650,Y,78075,YES,76.65,78.85,80.3,76.15,100.9,18-07-2025 12:20,-7.45,560925,229,208275,236550,-7.45,-7.45,-28275,-184.65,54150,-22200,Y,18000,Y,209.9,202.45,211.9,199,150.75,18-07-2025 12:20,24923.65,24937.1,24921.7,24933.55
18-07-2025 12:25,7.1,16350,91,81000,161625,8,7,-80625,-746.4,33600,-5775,YES,900,Y,25053.91,25002.9,25010,25011.1,24999,18-07-2025 12:25,1.25,1042350,267,939825,1684425,1.25,1.3,-744600,-80.3,71175,-51450,YES,-55275,Y,78.9,80.15,81,78.75,100.67,18-07-2025 12:25,-5.85,445200,243,227925,287700,-6.4,-6.45,-59775,-174.6,56175,675,YES,15525,N,201.95,196.1,203,193.5,150.96,18-07-2025 12:25,24933.55,24943.05,24930.8,24939.4
18-07-2025 12:30,-3.7,11775,61,50025,191325,0.2,-3.6,-141300,-1197.8,29100,1575,N,-5025,Y,25053.73,25010,25006.3,25014.4,25001.3,18-07-2025 12:30,-1.15,789150,295,989025,987225,-1.2,-1.15,1800,-77.4,63450,-35625,N,80400,YES,80.35,79.2,81.35,78.7,100.51,18-07-2025 12:30,5.75,275025,270,241800,303375,5.5,5.55,-61575,-170.95,51225,28350,YES,-10125,YES,195.2,200.95,201.7,194.3,151.1,18-07-2025 12:30,24939.55,24944,24936.05,24937.95
18-07-2025 12:35,8.7,43875,63,120900,186150,7.7,8.5,-65250,-670.5,26775,-8625,YES,-3675,N,25052.97,25006.3,25015,25015,24995.7,18-07-2025 12:35,2.65,1289400,354,923625,1022700,2.6,2.6,-99075,-82.2,75900,51450,Y,-121575,Y,79.1,81.75,82.95,76.6,100.23,18-07-2025 12:35,-6.8,728100,348,321525,289350,-7.35,-7.35,32175,-195.55,57150,-54525,Y,6075,N,200.6,193.8,206.8,190.2,151.48,18-07-2025 12:35,24937.8,24946.75,24929.3,24946.3
18-07-2025 12:40,-8,33450,60,74925,109725,-8.4,-12.4,-34800,-1200.1,31875,5925,N,-2550,N,25052.55,25009,25001,25020,25001,18-07-2025 12:40,-3.65,1439475,341,897150,942525,-3.45,-3.6,-45375,-86.3,70800,-38625,YES,66600,YES,81.7,78.05,84.75,77.75,99.96,18-07-2025 12:40,6.95,520875,328,312525,312600,6.95,6.85,-75,-185.55,59175,-527700,Y,-1800,YES,193.9,200.85,201.4,188.3,151.71,18-07-2025 12:40,24945.8,24951.8,24936.3,24936.3
18-07-2025 12:45,8.4,26925,76,73425,96300,5.7,8.4,-22875,-1417,36450,-10125,YES,-10275,Y,25052.12,25000.6,25009,25009,24995.8,18-07-2025 12:45,2.3,885825,331,1070475,1071975,2.4,2.35,-1500,-86.35,77700,138225,Y,5775,N,78.15,80.45,80.8,76.85,99.77,18-07-2025 12:45,-5.45,490875,309,365850,273675,-4.75,-4.85,92175,-200.35,58575,-11100,YES,17250,N,200.6,195.15,204.3,194.35,151.96,18-07-2025 12:45,24936.15,24942.65,24932.5,24942.65
18-07-2025 12:50,-11.9,13725,54,30975,90000,-8.6,-9,-59025,-1034.1,24375,0,N,-1800,N,25051.92,25009,24997.1,25009,24996.8,18-07-2025 12:50,-2.7,805800,248,887850,911100,-2.6,-2.6,-23250,-82.75,67800,-46125,YES,134700,YES,80.4,77.7,80.5,77,99.6,18-07-2025 12:50,6.6,436425,238,287325,281400,7.3,7.3,5925,-179.05,53550,16875,YES,-2025,YES,196.35,202.95,204.65,195.35,152.18,18-07-2025 12:50,24942.9,24942.9,24931.05,24932.75
18-07-2025 12:55,17.4,15450,72,105300,82650,16.1,14.5,22650,-677.5,28875,-7125,YES,-4800,Y,25051.69,24997.1,25014.5,25015,24997,18-07-2025 12:55,4.25,1241325,277,1095225,1183125,4.45,4.5,-87900,-85.8,82950,-14100,Y,-110175,Y,77.85,82.1,82.95,77.65,99.37,18-07-2025 12:55,-9.85,453525,253,267375,262050,-9.8,-9.6,5325,-188.7,55575,-16200,Y,16500,N,203,193.15,203.25,190.9,152.38,18-07-2025 12:55,24932.75,24952.7,24931.25,24951.55
18-07-2025 13:00,6.4,94125,132,111450,217725,7.8,9.1,-106275,-995.6,41700,-19425,YES,-5475,Y,25051.05,25014.5,25020.9,25040,25014.5,18-07-2025 13:00,1.25,4414425,292,835650,1280700,2.1,1.95,-445050,-94.05,76500,13050,Y,-130275,Y,82.15,83.4,89.5,81.5,98.8,18-07-2025 13:00,-6.15,1469250,287,280425,326475,-7.75,-7.85,-46050,-190.9,63750,-58350,Y,3750,N,193.15,187,193.25,174.9,152.85,18-07-2025 13:00,24951.6,24991.2,24949.55,24953.3
18-07-2025 13:05,-6.9,14175,54,108975,102825,-8.9,-10.1,6150,-1044.9,34125,-8925,N,4500,N,25050.89,25020.9,25014,25023.9,25008.1,18-07-2025 13:05,-2.05,1494675,259,879225,1041375,-2,-2,-162150,-94.85,70500,49350,Y,-10500,YES,83.2,81.15,84.5,79.3,98.56,18-07-2025 13:05,5,677175,244,293925,325800,4.4,4.5,-31875,-200.1,56325,-2100,YES,23700,N,187,192,194.7,185,153.11,18-07-2025 13:05,24953.1,24955.75,24941.05,24945.45
18-07-2025 13:10,7.5,6825,50,87525,57375,2.4,5.3,30150,-796.7,21900,7725,N,-4800,Y,25050.82,25012,25019.5,25019.5,25010,18-07-2025 13:10,0.75,768750,248,814050,1025250,0.8,0.7,-211200,-88.15,77025,51750,N,20250,YES,81.3,82.05,82.35,79.75,98.44,18-07-2025 13:10,-2.4,282450,222,245025,248325,-2.9,-2.85,-3300,-176.95,50925,1500,N,10050,N,191.55,189.15,194,187.8,153.22,18-07-2025 13:10,24945.45,24951.3,24941.9,24949.25
18-07-2025 13:15,-13.8,50625,97,194775,153675,-13.5,-13.5,41100,-708.5,36900,3375,N,14625,N,25050.16,25018.1,25004.3,25019.9,25002.6,18-07-2025 13:15,-2.6,1513500,243,982875,1107525,-2.45,-2.55,-124650,-88.65,75900,-82875,YES,75825,YES,81.8,79.2,82.25,77.1,98.18,18-07-2025 13:15,6,586425,228,302925,356475,5.65,5.75,-53550,-188.2,60075,13650,N,-33450,YES,189.4,195.4,198.3,188,153.46,18-07-2025 13:15,24949.8,24951.7,24937.8,24940.7
