last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price
2024-11-11 09:15:00,1.25,599800.0,80,61325,47975,4.049999999999997,4.1000000000000085,13350,-44.900000000001455,10225,21075.0,N,13725.0,N,119.1,120.35,123.55,114.95,118.56
2024-11-11 09:20:00,2.200000000000003,2543025.0,181,95850,141475,1.7000000000000028,1.5999999999999943,-45625,-109.40000000000146,20675,112675.0,Y,70100.0,YES,120.8,123.0,143.55,118.75,124.39
2024-11-11 09:25:00,8.450000000000003,2580925.0,181,123600,125600,9.900000000000006,10.049999999999983,-2000,-108.25,24950,20000.0,N,33500.0,N,123.7,132.15,137.05,116.2,125.05
2024-11-11 09:30:00,24.450000000000017,3585625.0,180,92650,121375,26.05000000000001,26.05000000000001,-28725,-130.25000000000728,20900,72175.0,Y,-8625.0,Y,131.95,156.4,159.15,131.95,132.94
2024-11-11 09:35:00,-3.6500000000000057,2197475.0,180,95475,111350,-5.950000000000017,-5.900000000000006,-15875,-130.35000000000582,23850,-60300.0,YES,27450.0,YES,155.65,152.0,168.9,149.3,137.31
2024-11-11 09:40:00,9.5,2351850.0,180,90050,116525,11.650000000000006,11.599999999999994,-26475,-126.40000000000146,22800,25575.0,Y,-3000.0,Y,151.5,161.0,167.0,135.05,139.22
2024-11-11 09:45:00,10.849999999999994,2509850.0,180,125250,118450,10.199999999999989,10.200000000000017,6800,-135.10000000000582,23700,30400.0,N,-19075.0,Y,161.25,172.1,176.0,150.0,142.81
2024-11-11 09:50:00,-6.650000000000006,1347650.0,180,120400,163025,-6.799999999999983,-6.75,-42625,-142.90000000000873,23375,-20525.0,YES,42525.0,YES,171.6,164.95,173.4,157.0,144.35
2024-11-11 09:55:00,-1.4499999999999886,1835725.0,180,149775,147875,-1.0,-1.0,1900,-153.09999999999127,22500,-48950.0,YES,10175.0,N,165.5,164.05,179.05,149.8,146.31
2024-11-11 10:00:00,-15.299999999999983,1178575.0,180,116825,125900,-14.849999999999994,-14.949999999999989,-9075,-132.9499999999971,23475,-110700.0,YES,43125.0,YES,163.7,148.4,164.0,145.0,146.71
2024-11-11 10:05:00,8.0,999850.0,182,96125,121775,8.150000000000006,8.150000000000006,-25650,-131.84999999999854,23275,146200.0,Y,3875.0,N,148.25,156.25,164.35,148.0,147.11
2024-11-11 10:10:00,-13.050000000000011,1180400.0,180,109350,127700,-13.300000000000011,-13.599999999999994,-18350,-114.5,24250,300.0,YES,27450.0,YES,156.4,143.35,156.6,139.3,147.08
2024-11-11 10:15:00,-4.900000000000006,952325.0,180,118450,137825,-4.75,-4.699999999999989,-19375,-112.00000000000728,21125,2725.0,N,61975.0,YES,143.5,138.6,147.7,138.05,146.92
2024-11-11 10:20:00,21.099999999999994,1526700.0,181,155950,152125,21.0,21.25,3825,-120.35000000000582,25100,50500.0,Y,-44950.0,Y,138.9,160.0,161.45,137.4,147.18
2024-11-11 10:25:00,59.150000000000006,3478075.0,179,124725,98825,57.400000000000006,57.400000000000006,25900,-156.99999999998545,24275,-55075.0,YES,-253750.0,Y,159.85,219.0,219.0,158.0,151.69
2024-11-11 10:30:00,-5.949999999999989,1855250.0,181,63175,86675,-6.950000000000017,-6.800000000000011,-23500,-181.25000000001455,21000,-136850.0,YES,42350.0,YES,219.7,213.75,233.7,210.0,155.77
2024-11-11 10:35:00,19.80000000000001,1312575.0,180,93450,93300,20.400000000000006,20.400000000000006,150,-190.39999999999418,20875,1950.0,Y,-28400.0,Y,214.75,234.55,240.3,212.0,158.5
2024-11-11 10:40:00,-13.450000000000017,790450.0,181,65850,57700,-16.049999999999983,-15.699999999999989,8150,-196.60000000000582,19550,-21725.0,YES,24625.0,YES,237.05,223.6,244.45,218.35,160.26
