last_traded_time,ltp,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
12-05-2024 09:15,-6.7,-5.35,-3.55,725,-1172.55,20250,65025,N,110350,N,5.53,24589.55,24582.85,-3.55,-3.8,-3.8,36400,-56.75,25950,6662550,N,292475,N,0.22,-0.65,-1.65,-1.8,-1525,-144.75,21075,5697100,N,56725,N,-3.59
12-05-2024 09:20,21.6,20.65,15.25,-8275,-1138.65,14175,2100,YES,274225,YES,2.49,24574.8,24596.4,6.2,6.75,6.9,140000,-61.5,27575,872650,N,129150,N,1.4,-6.7,-7.6,-7.7,14225,-138.85,24850,363450,N,144950,Y,-2.38
12-05-2024 09:25,7,7.85,8,5800,-1024.6,16200,18325,N,38650,N,0.63,24595,24602,4.5,4.95,5,65825,-68.7,31375,33150,N,2600,Y,1.15,-4.65,-5.1,-5.35,-31950,-147.95,26450,-44100,Y,-50925,YES,0.36
12-05-2024 09:30,2.9,4.3,1.4,-38375,-1007.5,14700,-11925,YES,11475,N,2.1,24601.45,24604.35,8.6,10.05,10.15,-47550,-77.95,28900,25000,N,-124425,Y,3.2,4.75,2.75,2.55,11975,-141.05,28525,32350,YES,3400,Y,-1.18
12-05-2024 09:35,-40,-40,-41.95,-11275,-1027.95,16400,-6425,N,8225,N,-3.26,24600,24560,-9.1,-10.25,-10.25,37825,-85.4,26825,-186800,YES,91125,YES,1.82,34.4,35.7,35.75,-41125,-170.8,24800,-40425,Y,-92275,YES,5.83
12-05-2024 09:40,14.5,10.6,14.35,-25,-506,7525,10375,N,-10800,Y,-1.93,24560,24574.5,6.5,6.05,6.05,10200,-33.05,16900,164375,Y,32225,N,0.14,-8.4,-7.55,-7.6,3850,-90.6,12625,1125,YES,42925,Y,1.65
12-05-2024 09:45,-30.75,-30.85,-30.85,11550,-547.35,8625,5850,N,13900,YES,-7.35,24540,24509.25,-8.6,-8.8,-8.9,20975,-35.35,17550,-75400,YES,7975,N,-0.2,19.35,22.95,22.95,-8075,-117,10875,-33675,Y,-14925,YES,4.96
12-05-2024 09:50,-19.35,-18.45,-18.3,-10050,-1249.8,21150,18425,N,66900,YES,-13.47,24511.4,24492.05,-11.3,-10.5,-10.45,-48175,-68.75,33725,-98875,YES,21600,N,-1.25,9.25,9.05,9.05,-7900,-240.85,25775,-25250,N,-1325,N,4.61
12-05-2024 09:55,26.25,26.55,22.8,11675,-1088.95,15600,42350,Y,5175,N,-3.42,24491.55,24517.8,5.65,6.7,6.65,-43450,-62.35,34850,162850,Y,-7650,Y,-0.96,-14.1,-15.35,-15,8300,-246.95,24625,-33125,Y,25175,Y,2.26
12-05-2024 10:00,-8.9,-7.65,-5,30325,-920.15,13125,-16350,YES,14175,N,-2.11,24518.9,24510,-0.4,-0.25,-0.35,79450,-62.25,35000,49775,N,161400,YES,-0.52,7.5,7.55,7.7,-1450,-232,26425,19750,YES,-9825,YES,1.98
