last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,open_1,close_1,high,low,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_2,close_2,high,low,avg_trade_price,last_traded_time,ltp,vol_traded_today,non_zero_vol,bid,ask,bid_price,ask_price,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,open_3,close_3,high,low,avg_trade_price,datetime,open,high,low,close,volume
13-01-2025 11:00,-37.75,150325,473,166500,295900,-38.55,-38.5,-129400,-2506.05,48225,49850,N,-4975,YES,23315.99,23375.2,23337.45,23394,23332.1,13-01-2025 11:05,-13.8,6348150,539,1451850,1433100,-13.6,-13.65,18750,-220.1,139050,-42975,YES,130950,N,79.45,65.65,86.45,65.45,70.08,13-01-2025 11:05,25,1149525,537,239175,297750,24.65,24.75,-58575,-657.1,127950,2700,Y,15525,N,249.6,274.6,278.4,236.9,293.93,13-01-2025 11:00,23314.1,23329.65,23274.65,23275.1,0
13-01-2025 11:05,-47.9,161750,481,177075,194400,-51.1,-49.6,-17325,-2318.8,51475,24250,N,900,N,23316.4,23382.9,23335,23382.9,23318.3,13-01-2025 11:10,-17,6101175,540,1537875,1472025,-16.75,-16.9,65850,-204.85,143025,-67350,YES,96750,N,81.95,64.95,81.95,62,69.95,13-01-2025 11:10,29.9,1242150,539,252525,318075,29.65,29.7,-65550,-682.4,131700,-2400,Y,2625,YES,245,274.9,285.05,243,293.19,13-01-2025 11:05,23321.75,23321.75,23260.95,23271.3,0
13-01-2025 11:10,-25.85,164300,489,187575,199575,-25.6,-22.1,-12000,-2672,48250,43250,N,25000,YES,23316.65,23356.15,23330.3,23369.2,23318.3,13-01-2025 11:15,-9.4,5806950,541,1489125,1477425,-8.85,-8.85,11700,-191.85,143475,-68100,YES,73275,N,72.55,63.15,76.5,61.6,69.85,13-01-2025 11:15,11.95,1149825,535,244500,289275,11.35,11.2,-44775,-681.8,128475,7200,N,12675,N,265.05,277,285.05,254.2,292.78,13-01-2025 11:10,23294.2,23306.35,23260.95,23275,0
13-01-2025 11:15,-1.6,148100,487,167775,192350,-6.65,-3.15,-24575,-2815.05,44950,69125,Y,24200,N,23316.95,23336.1,23334.5,23354.9,23318.3,13-01-2025 11:20,-3.15,5245725,540,1544025,1553550,-2.9,-2.85,-9525,-191.45,149175,97050,Y,67650,N,65.05,61.9,70.3,61.6,69.76,13-01-2025 11:20,0.4,1098525,531,232350,285900,-0.9,-0.9,-53550,-675.15,124875,-525,Y,29175,N,276,276.4,285.05,257.9,292.02,13-01-2025 11:15,23273.05,23298.6,23260.95,23272.55,0
13-01-2025 11:20,0.1,106875,473,153100,164200,-4.5,-5.7,-11100,-3094.8,41675,75625,N,36075,N,23317.07,23335,23335.1,23354.9,23320,13-01-2025 11:25,-4.5,4582200,539,1779075,1800075,-4.2,-4.05,-21000,-192.05,157350,14925,N,171600,YES,65.9,61.4,70,59.55,69.6,13-01-2025 11:25,0.65,844950,518,210825,266175,-0.7,-0.3,-55350,-661.35,113775,21900,YES,21075,N,272.2,272.85,285,257.9,291.76,13-01-2025 11:20,23271.3,23298.6,23261.3,23273.55,0
13-01-2025 11:25,-32.05,163075,481,229250,192425,-33.65,-35,36825,-3207.9,45000,-12250,YES,16675,N,23316.7,23328.4,23296.35,23354.9,23295.6,13-01-2025 11:30,-10,5512200,539,2104125,2129925,-10.1,-10.1,-25800,-185.6,165900,-55050,YES,172275,N,63.25,53.25,70,52,69.13,13-01-2025 11:30,21.15,1025775,520,205500,278250,20.05,20.05,-72750,-676.95,113250,9150,N,-22350,YES,277,298.15,302,257.9,291.71,13-01-2025 11:25,23274.8,23298.6,23235.65,23240.55,0
13-01-2025 11:30,-38.4,266400,490,262150,219550,-33.85,-39.5,42600,-3076.5,51425,-70525,YES,-23100,Y,23315.52,23334.4,23296,23340,23278,13-01-2025 11:35,-9.4,6204900,540,2486025,2144925,-9.15,-9.15,341100,-167.75,165900,-79350,YES,166050,N,61.85,52.45,63.8,49.2,68.55,13-01-2025 11:35,23.7,1068975,525,198675,281025,23.4,23.45,-82350,-702.65,112650,-3675,Y,-45900,YES,276.4,300.1,313.85,267.35,292.18,13-01-2025 11:30,23273.05,23279.2,23223.4,23240.2,0
13-01-2025 11:35,-56.3,305950,501,259575,244275,-56.3,-57.3,15300,-2863.85,52250,-41625,Y,52800,YES,23314.9,23331.3,23275,23333.9,23270,13-01-2025 11:40,-12.95,6353550,540,2499900,2143275,-12.9,-12.9,356625,-153,164175,-136425,YES,189600,YES,61.3,48.35,61.3,46.95,68.19,13-01-2025 11:40,44.5,1201950,531,203550,284400,42.9,43.3,-80850,-722.65,117225,-12525,Y,-66300,YES,272.85,317.35,322.05,272.85,292.61,13-01-2025 11:35,23272.8,23274.2,23210.2,23216.15,0
13-01-2025 11:40,-8.1,250325,497,158300,291475,-4.3,-6.45,-133175,-2814.4,55375,-46950,YES,-63200,Y,23314.48,23300.25,23292.15,23303.95,23270,13-01-2025 11:45,-2.25,5124000,541,2806125,2314125,-2,-2,492000,-147,177375,62625,Y,171750,N,52.75,50.5,53.9,46.95,67.9,13-01-2025 11:45,6.2,1024875,527,203700,263550,5.65,5.7,-59850,-726.95,120825,-18900,Y,-15075,Y,298.3,304.5,322.05,295.25,292.93,13-01-2025 11:40,23240.8,23243.45,23210.2,23235.75,0
13-01-2025 11:45,-2.05,136325,475,140200,261925,-4,-4.1,-121725,-2798.2,50425,1000,Y,101700,YES,23314.28,23292.05,23290,23303.15,23270,13-01-2025 11:50,-2.2,3665850,541,2849550,2791800,-2.5,-2.5,57750,-148.15,185700,94650,Y,182400,N,52.4,50.2,53.25,46.95,67.69,13-01-2025 11:50,4.2,710925,504,212625,245325,3.7,3.7,-32700,-719.1,121650,-1350,N,-5850,N,301.2,305.4,322.05,295.35,293.04,13-01-2025 11:45,23239,23242.35,23210.2,23233.6,0
13-01-2025 11:50,1,138350,486,150875,274875,1,3.25,-124000,-3041.55,52000,73800,Y,-7650,Y,23313.99,23275,23276,23320,23273.15,13-01-2025 11:55,-0.2,4556025,541,2797425,2859000,-0.35,-0.35,-61575,-150.55,182025,51450,N,4350,N,48.3,48.1,56.2,46.5,67.22,13-01-2025 11:55,-3.3,879675,507,278100,244575,-4,-3.4,33525,-728.7,122625,3000,N,-5325,N,317.5,314.2,320,280,293.18,13-01-2025 11:50,23214.45,23263,23213.35,23223.75,0
13-01-2025 11:55,-15.05,151200,478,216050,178800,-15.05,-17.35,37250,-3060.2,54850,113900,Y,123600,YES,23313.49,23290.15,23275.1,23320,23275,13-01-2025 12:00,-3.15,4438800,539,2661375,2824050,-3.2,-3.15,-162675,-150.2,172950,12000,N,11475,N,50.45,47.3,56.2,46.5,66.97,13-01-2025 12:00,9.65,806025,506,319725,250500,9.6,9.7,69225,-737.05,122925,750,Y,-3975,N,305,314.65,318.75,280,293.4,13-01-2025 11:55,23235.7,23263,23217.6,23219.35,0
13-01-2025 12:00,-6.1,150975,468,204925,175925,-5.95,-4.2,29000,-3430.95,55000,59375,N,3975,N,23313.24,23287.05,23280.95,23320,23272.25,13-01-2025 12:05,-2.9,4620900,539,2726250,2914050,-2.7,-2.7,-187800,-147.25,173250,-43200,YES,8925,N,50.15,47.25,56.2,45.9,66.7,13-01-2025 12:05,1.8,921225,505,313575,267075,3,3,46500,-741.8,123525,1200,N,-1800,N,304.95,306.75,319,280,293.68,13-01-2025 12:00,23232.65,23263,23217.6,23227.35,0
13-01-2025 12:05,-7.2,111650,443,205725,135700,-6.2,-5.65,70025,-3492.55,51025,21000,N,31375,YES,23312.99,23278.2,23271,23297.7,23270,13-01-2025 12:10,-2.35,3320925,539,3126750,3217350,-2.45,-2.4,-90600,-146.5,181650,53325,Y,95625,YES,48.2,45.85,51.15,45.3,66.45,13-01-2025 12:10,1.8,604050,480,261225,267225,2.05,2.15,-6000,-726.85,119025,4350,N,11625,N,315,316.8,319.8,299.55,293.88,13-01-2025 12:05,23222.75,23239.05,23216.15,23217.65,0
13-01-2025 12:10,-4.85,85650,424,151200,244900,-2.8,-4.25,-93700,-3255.15,40775,-625,YES,12000,N,23312.64,23277.1,23272.25,23296.35,23263.9,13-01-2025 12:15,-2.75,3576675,541,3527475,3671100,-2.25,-2.2,-143625,-143.65,187650,-16650,YES,81825,N,47.1,44.35,49.3,44.2,66.12,13-01-2025 12:15,1.1,634425,459,247425,259275,-0.8,-1.05,-11850,-717.05,114000,7125,N,11550,N,315.65,316.75,323.65,299.55,294.15,13-01-2025 12:10,23219.75,23238.8,23211.6,23215.1,0
13-01-2025 12:15,-26.95,142025,449,169525,301575,-27.8,-33.1,-132050,-2919.2,43925,-14000,YES,1350,Y,23311.41,23280.95,23254,23296.35,23251,13-01-2025 12:20,-5.45,3911025,541,3892650,3836325,-5.45,-5.5,56325,-144.25,196500,-64800,YES,106800,YES,47.4,41.95,49,41.5,65.73,13-01-2025 12:20,22.5,647025,478,270000,248400,21.9,21.95,21600,-739.75,113850,8550,N,-3600,YES,307.05,329.55,331.1,300.7,294.67,13-01-2025 12:15,23226.55,23236.5,23190.45,23192.6,0
13-01-2025 12:20,6.8,160175,464,168175,395750,1.95,3.15,-227575,-2799.9,46275,1375,N,4950,N,23310.91,23271,23277.8,23288,23251,13-01-2025 12:25,-1.2,4198425,541,4137825,4211325,-1.1,-1.05,-73500,-141.6,203550,16275,Y,26700,N,45.55,44.35,48.5,41.5,65.39,13-01-2025 12:25,-1.2,645975,491,280575,226875,-2.95,-3,53700,-756.1,109950,2550,Y,15600,N,315.1,313.9,331.1,302.45,294.92,13-01-2025 12:20,23218.05,23233.6,23190.45,23215,0
13-01-2025 12:25,17.4,156675,477,151800,281900,13,17.4,-130100,-3231.8,46500,18550,N,-2100,Y,23310.67,23272.25,23289.65,23290,23251,13-01-2025 12:30,2.15,3814725,540,4196925,4098750,2.1,2.1,98175,-139.75,199950,105000,Y,-36975,Y,44.2,46.35,46.8,41.5,65.17,13-01-2025 12:30,-13.4,539325,488,266850,215250,-13.45,-13.3,51600,-754.75,105750,3375,N,30375,N,316.75,303.35,331.1,300.95,295.02,13-01-2025 12:25,23215.6,23227.65,23190.45,23224.8,0
13-01-2025 12:30,26.05,123200,449,122825,241875,28.2,29.6,-119050,-3443.3,42050,4950,N,17225,N,23310.31,23254,23280.05,23292,23252.15,13-01-2025 12:35,2.45,3267375,540,4220850,4243425,2.55,2.55,-22575,-138.3,189975,94200,N,-29400,N,41.75,44.2,47.1,41.7,64.97,13-01-2025 12:35,-21.65,397800,450,253050,198600,-21.85,-21.8,54450,-710.05,98025,-8400,Y,18600,N,330.4,308.75,330.4,298.9,295.11,13-01-2025 12:30,23193.95,23229,23191.35,23216.95,0
13-01-2025 12:35,14.2,109850,422,110500,219275,18.85,18.15,-108775,-3184.65,39825,-13175,YES,-5500,Y,23310.04,23277.8,23292,23298,23266.8,13-01-2025 12:40,2.5,3259350,540,4349100,4324725,2.5,2.5,24375,-136.3,184875,50775,N,-31425,Y,44.25,46.75,48.15,41.55,64.66,13-01-2025 12:40,-16.25,407550,454,253650,214950,-15.1,-15.1,38700,-709.6,101550,-10050,Y,14625,N,314.15,297.9,320.6,293.4,295.28,13-01-2025 12:35,23216.55,23234.45,23201.5,23232.65,0
13-01-2025 12:40,-9.55,102000,404,124075,274225,-5.15,-3.95,-150150,-2690.5,38625,-750,N,13650,N,23309.91,23289.6,23280.05,23299,23266.8,13-01-2025 12:45,-1.4,3456450,540,4313175,4322100,-1.15,-1.1,-8925,-137.5,183900,27075,N,34500,YES,46.25,44.85,48.15,41.55,64.42,13-01-2025 12:45,6.4,384975,452,258600,215475,3.65,3.5,43125,-698.55,101475,-1650,N,-24375,YES,302.45,308.85,320.6,293.4,295.32,13-01-2025 12:40,23224.85,23234.7,23201.5,23222.35,0
13-01-2025 12:45,-3,70350,401,131375,278350,-1,-3.6,-146975,-2524.45,35975,3650,N,8750,N,23309.76,23278,23275,23299,23266.8,13-01-2025 12:50,-0.95,3231150,541,4334625,4146150,-0.95,-0.95,188475,-137.55,181275,48600,Y,27075,N,44,43.05,48.15,41.55,64.26,13-01-2025 12:50,1.55,329925,446,253575,200475,1.7,1.65,53100,-694.05,101925,-2850,Y,-14775,N,309,310.55,320.6,293.4,295.39,13-01-2025 12:45,23217.15,23234.7,23201.5,23215.85,0
13-01-2025 12:50,-14.2,66700,397,111900,209050,-15,-14.25,-97150,-2792.45,33475,3775,N,-5175,Y,23309.48,23295.6,23281.4,23299,23260.5,13-01-2025 12:55,-3.2,2859600,542,4346625,4234725,-3.35,-3.35,111900,-137.85,192150,73950,Y,123075,YES,46.75,43.55,48.05,41.3,64.03,13-01-2025 12:55,12.75,260850,422,246525,183075,13.35,13.25,63450,-655.35,100875,23025,YES,-11625,N,297.35,310.1,322,295.8,295.53,13-01-2025 12:50,23231.8,23234.7,23199.3,23214.05,0
13-01-2025 12:55,-48,169000,420,125975,185375,-43.55,-40.95,-59400,-2873.85,35575,-31750,YES,9725,N,23307.49,23283.7,23235.7,23284.95,23234.25,13-01-2025 13:00,-4.7,3587325,542,4574775,4438350,-4.45,-4.45,136425,-134.85,202050,-121050,YES,46800,N,44.85,40.15,45.4,38.35,63.57,13-01-2025 13:00,33.35,489000,432,241800,197250,32.6,32.75,44550,-684.85,102075,-4575,Y,-5100,N,308.65,342,344,305.5,296.24,13-01-2025 12:55,23220.7,23221.5,23176,23179.65,0
13-01-2025 13:00,-36.6,202950,457,156575,160750,-38.3,-37.5,-4175,-3074.6,40075,-37275,YES,9975,N,23306.67,23275,23238.4,23283.25,23234,13-01-2025 13:05,-3.85,4036350,541,4814850,4636050,-3.9,-3.8,178800,-131.3,214350,-88275,Y,88575,YES,42.85,39,44.3,38.35,63.29,13-01-2025 13:05,31.3,722625,471,228450,280500,31.2,31.35,-52050,-720.3,114075,-10425,Y,-43800,YES,310.55,341.85,344.85,306.25,296.99,13-01-2025 13:00,23216.35,23218.45,23176,23186.2,0
13-01-2025 13:05,-45.05,209725,490,178500,173300,-41,-45.05,5200,-3057.35,43225,-17700,N,11400,N,23306.12,23281.4,23236.35,23283.25,23233.1,13-01-2025 13:10,-4.75,4231050,539,4857375,4636425,-4.8,-4.8,220950,-126.45,200100,-186525,YES,55950,N,43.55,38.8,44.05,38.15,63.01,13-01-2025 13:10,33.95,837150,497,230625,292800,33.75,33.85,-62175,-767.15,135300,-18225,Y,-57150,YES,310,343.95,347.7,306.25,297.58,13-01-2025 13:05,23214.65,23217.85,23176,23185.85,0
13-01-2025 13:10,-6.65,202400,494,200875,167875,-8.5,-12.2,33000,-3335.6,47350,5225,Y,12200,N,23303.93,23235.05,23228.4,23255.45,23215,13-01-2025 13:15,-1.85,3445725,539,4894875,4722975,-2.1,-2.1,171900,-124.85,195975,48300,Y,58875,N,39.7,37.85,41.45,37.15,62.72,13-01-2025 13:15,6.55,754350,491,214800,306600,7.65,7.95,-91800,-779.2,140025,-14850,N,-74550,YES,342,348.55,361.1,329.25,298.28,13-01-2025 13:10,23180,23199.1,23165.75,23177.45,0
13-01-2025 13:15,-13.05,268175,497,291700,198050,-12.8,-7.55,93650,-3381.45,54725,-15050,YES,14800,N,23301.85,23235.1,23222.05,23254,23215,13-01-2025 13:20,-3.2,3587100,539,5013525,4989225,-3.05,-3.05,24300,-120.2,196950,-11250,YES,-6975,Y,38.95,35.75,40.75,35.5,62.4,13-01-2025 13:20,13.15,575100,480,235650,241425,12.15,12,-5775,-792.45,131550,-7950,N,-19725,Y,341.45,354.6,361.1,329.25,298.65,13-01-2025 13:15,23184.6,23199.1,23163.5,23167.4,0
13-01-2025 13:20,-9.75,285500,503,287100,203650,-9,-9.45,83450,-3726.55,56850,56100,Y,6850,N,23301.07,23236.35,23226.6,23250,23215,13-01-2025 13:25,-2.75,4311525,540,5117400,5217600,-2.6,-2.65,-100200,-118.25,216675,71700,Y,61125,YES,38.6,35.85,39.85,35.5,61.92,13-01-2025 13:25,6,522750,474,242325,249525,4.95,4.8,-7200,-802.05,117900,-8475,Y,-12075,N,344.3,350.3,361.1,331.85,299.12,13-01-2025 13:20,23186.05,23194.1,23163.5,23173.6,0
13-01-2025 13:25,4,220275,503,256600,190125,6.35,8,66475,-3761.8,57900,17400,N,3425,N,23300.31,23231,23235,23250,23220,13-01-2025 13:30,-0.55,4515900,540,5215350,5597700,-0.75,-0.75,-382350,-114.15,219825,61875,N,38100,N,37.85,37.3,38.9,35.5,61.61,13-01-2025 13:30,-7.35,381075,467,250500,224175,-5.9,-6.1,26325,-797.1,111450,-9150,Y,17700,Y,348.6,341.25,359.85,331.85,299.34,13-01-2025 13:25,23178.15,23191.4,23163.5,23181.3,0
13-01-2025 13:30,6.95,146900,492,126725,183550,2.5,1.1,-56825,-3914.2,49500,17850,N,2300,Y,23299.53,23221.05,23228,23250,23218.8,13-01-2025 13:35,-0.65,5515875,541,5563125,6087375,-0.5,-0.5,-524250,-112.3,218925,15975,N,60075,YES,35.8,35.15,38.9,34.4,61.05,13-01-2025 13:35,-4.15,394200,460,255975,251025,-5.75,-5.85,4950,-786.55,111675,-7725,N,-75,YES,354.55,350.4,357.1,331.85,299.72,13-01-2025 13:30,23168.1,23191.4,23166.15,23177.1,0
13-01-2025 13:35,-22.4,183675,502,207175,267925,-22.6,-22.55,-60750,-3693.45,54125,-16375,YES,36375,YES,23297.91,23226.9,23204.5,23245.85,23203,13-01-2025 13:40,-3.35,5123625,542,5905500,5865450,-3.45,-3.45,40050,-109.65,211350,-92325,YES,55725,N,35.85,32.5,38.25,31.8,60.67,13-01-2025 13:40,17.35,407175,454,231975,237825,16.65,16.8,-5850,-788.65,107925,14475,YES,-18300,YES,349.1,366.45,369.1,338,300.35,13-01-2025 13:35,23173.45,23191.4,23152.35,23155.6,0
13-01-2025 13:40,-26,210275,515,299300,275450,-32.6,-30.25,23850,-3853.6,55275,52275,Y,5050,N,23296.33,23235,23209,23241,23200,13-01-2025 13:45,-4.6,4866750,542,6187800,5749650,-4.6,-4.6,438150,-106.45,205125,-109275,YES,41550,N,37.2,32.6,37.65,31.8,60.39,13-01-2025 13:45,24.35,518400,468,227175,246000,23.4,23.35,-18825,-811.6,114300,15750,N,-10575,N,342.1,366.45,369.75,339.25,301.07,13-01-2025 13:40,23181.85,23186.15,23148.6,23154.95,0
13-01-2025 13:45,-46.95,371600,526,516150,317625,-47.35,-50.1,198525,-3200.85,63475,-65025,YES,4825,N,23291.77,23222,23175.05,23230,23173.95,13-01-2025 13:50,-5.65,5292825,541,6346200,5674800,-5.65,-5.7,671400,-106.1,210075,-146250,YES,86025,YES,35.15,29.5,35.6,29.2,59.67,13-01-2025 13:50,43.55,664650,482,210600,243450,42.95,43.3,-32850,-870,125100,1275,Y,-32025,YES,350.45,394,396.15,347.1,302.27,13-01-2025 13:45,23177.05,23177.05,23120.7,23123.35,0
13-01-2025 13:50,-23,389800,529,479550,245000,-22.9,-24.25,234550,-3100.8,60475,-95700,YES,128000,YES,23289.37,23207.9,23184.9,23214.3,23171,13-01-2025 13:55,-3.15,5855475,540,6513975,7112625,-3.1,-3.15,-598650,-101.7,210000,-675,Y,43950,N,32.6,29.45,33.5,29,59.12,13-01-2025 13:55,22.35,666150,488,226875,250350,21.3,20.75,-23475,-897.65,124575,-6150,Y,1500,Y,364.7,387.05,396.4,359.45,303.21,13-01-2025 13:50,23156,23163.45,23116.3,23131.2,0
13-01-2025 13:55,-39.05,391775,530,408325,234275,-35.35,-37.1,174050,-2593.55,57300,-105925,YES,127825,N,23287.58,23208.05,23169,23214.3,23165.65,13-01-2025 14:00,-4.05,7011750,541,7152300,8620950,-4.1,-4.1,-1468650,-97.85,223425,-94875,YES,178650,YES,32.5,28.45,33.5,27.85,58.54,13-01-2025 14:00,30.55,617625,491,231450,241650,31.35,30.75,-10200,-902.85,126450,-7050,Y,-22200,YES,366.45,397,399.65,359.45,303.87,13-01-2025 13:55,23154.4,23163.45,23110.7,23114.1,0
13-01-2025 14:00,-5.35,258925,530,259150,168500,-7.1,-8.55,90650,-2497.6,54800,2750,Y,156000,YES,23285.87,23175.25,23169.9,23196.4,23162,13-01-2025 14:05,-0.55,5556525,541,8112675,9950775,-0.9,-0.9,-1838100,-93,224925,165300,Y,-6075,Y,29.5,28.95,30.5,27.85,58.23,13-01-2025 14:05,-0.85,463200,470,228075,230625,1.25,1.2,-2550,-871.35,121275,-16725,Y,-13800,N,393.85,393,400.1,375.45,304.47,13-01-2025 14:00,23121.8,23142.45,23109,23120.2,0
13-01-2025 14:05,-6.85,262750,519,307450,156900,-6.05,-6.95,150550,-2263.35,66450,6925,N,9325,N,23283.69,23184.9,23178.05,23196.4,23162,13-01-2025 14:10,-0.7,4554000,542,9395550,10065225,-0.75,-0.8,-669675,-95.65,231225,58425,N,30975,YES,29.25,28.55,30.5,27.85,57.96,13-01-2025 14:10,6.6,450750,460,232650,224175,5.45,5.3,8475,-855.65,126225,-675,N,-16575,YES,387.05,393.65,400.1,375.45,305.28,13-01-2025 14:05,23129.2,23142.45,23109,23119.35,0
