last_traded_time,n_buy_corr,n_sell_corr,n_tb_ts,ce_buy_corr,ce_sell_corr,ce_tb_ts,pe_buy_corr,pe_sell_corr,pe_tb_ts,n_ltp_diff,n_buy_diff,n_sell_diff,ce_ltp_diff,ce_buy_diff,ce_sell_diff,pe_ltp_diff,pe_buy_diff,pe_sell_diff,percentage
03-11-2025 09:15,0.7832759549988153,-0.500620075798579,-0.021444685587393923,0.5531727149816751,-0.8917932672395575,-0.21634264193047126,0.7526742569626108,-0.6111987148403121,-0.33179690839137455,4.549999999999272,-16275.0,-31725.0,2.049999999999997,389250.0,31425.0,-3.1500000000000057,54750.0,37350.0,51.803546897008765
03-11-2025 09:20,0.6185984436310736,0.5061674259786795,0.8389512863013883,0.47055992972588284,-0.28608629708745803,0.5463620459832241,0.26809159173509745,-0.759451778854301,-0.26408014010081327,15.200000000000728,65100.0,14550.0,-0.04999999999999716,93825.0,135975.0,-10.75,-1258800.0,82575.0,50.64832154886576
03-11-2025 09:25,0.8916124739675804,-0.30968606867552106,-0.4628410644898254,0.5952434714046312,-0.8372685366218592,-0.2858284806686344,0.8355951695592888,-0.9215576335430793,-0.8239193443525162,43.79999999999927,14700.0,9675.0,23.900000000000006,113550.0,-87600.0,-23.099999999999994,-132225.0,202950.0,66.26169159203263
03-11-2025 09:30,-0.2716621539237375,-0.84930849422833,0.6646442626292447,0.5603725731860462,-0.6981131891053204,0.0303061090407647,0.8933217821063564,-0.8472834004507404,-0.7657318341937844,-0.4500000000007276,-16350.0,-22500.0,0.8999999999999915,48375.0,74100.0,-4.649999999999977,8325.0,66525.0,62.00826443182582
03-11-2025 09:35,0.5526179792860287,0.3409612187205649,0.8823712944804991,0.86297260222457,-0.5681190470826711,-0.5412609097693928,-0.4868114050315958,-0.7778873776550151,0.7801244036533725,23.0,36075.0,17400.0,10.150000000000006,96750.0,-6375.0,-8.25,68625.0,146325.0,64.36806931004124
03-11-2025 09:40,0.47366068312302556,-0.7682596245313594,-0.08922292689105482,0.8455906876336686,-0.7948041463159096,-0.5042091538335096,0.8022233536869522,-0.15207892488203437,0.21126373725642683,-9.25,4200.0,15975.0,-12.849999999999994,-71850.0,132000.0,7.150000000000006,83100.0,98400.0,51.57014709059936
03-11-2025 09:45,0.8890218749669624,-0.6647009756773311,-0.6632851658043692,0.8078777199139706,-0.8590396669748229,-0.7445435778619073,0.6970047644627524,-0.9318237594160945,-0.5585649264283535,28.25,14100.0,-14625.0,13.150000000000006,49875.0,-111450.0,-11.399999999999991,-107625.0,71325.0,75.73180479451736
03-11-2025 09:50,0.3442868965546994,-0.817847385329519,-0.18841845615207448,0.8269852437122128,-0.7875563449758429,-0.6028128756906161,0.6155822528159957,-0.263808208088596,0.5022948273683399,-13.0,1200.0,15525.0,-7.5,-32625.0,73125.0,6.0,157875.0,93750.0,54.99547211875441
03-11-2025 09:55,0.8642785219150394,0.4855839175088688,0.7004023986440602,0.7947633278797327,-0.7586366633959737,-0.819073970524462,0.6223235730058951,-0.9010707189702912,-0.5984202788257548,31.650000000001455,25575.0,15375.0,22.349999999999994,123825.0,-25650.0,-17.150000000000006,-13575.0,131250.0,72.71725967411197
03-11-2025 10:00,0.2256761381771179,-0.5535811616481662,-0.18308173673156217,0.7709233701048148,-0.179624205556179,0.36846799095733385,0.7167798605611599,-0.035883583622323474,0.5323370042280496,-6.799999999999272,12675.0,-3675.0,-1.75,22050.0,79050.0,1.8499999999999943,69300.0,146475.0,39.6261672398523
03-11-2025 10:05,0.63229553221585,-0.8626763217879085,-0.7227802016363468,0.39204349804339717,-0.7332266169202076,-0.1308403273798872,0.743079949001434,-0.48938047357698733,-0.692227092355196,8.75,5025.0,-6150.0,1.1500000000000057,-38175.0,-66150.0,-1.0499999999999972,39150.0,-52350.0,59.983889032413494
03-11-2025 10:10,0.6144544775221636,-0.5249660100582632,-0.3213365254269868,0.2207118998480524,0.0485165249847295,0.8925190981660098,0.4616811968492755,-0.7578471982975505,-0.048681290187637886,11.700000000000728,5475.0,600.0,3.8499999999999943,300000.0,119625.0,-6.450000000000003,-37275.0,124650.0,43.230158014896325
03-11-2025 10:15,0.28208276899462914,-0.7420501186650427,-0.4812130023489551,0.7373329537641915,-0.0052218218870078445,-0.04056607964013973,0.905893018778872,-0.3984006005423507,-0.4343402852251049,-1.0999999999985448,7125.0,-2550.0,-1.1500000000000057,18450.0,-39075.0,2.200000000000003,60600.0,11400.0,44.74556277606994
03-11-2025 10:20,0.5735149064072805,-0.7945457461623636,-0.4586215302340078,0.6178220118180694,-0.8494348916316533,-0.5783031558361634,0.6654278476653384,-0.9417637871451424,-0.49545546858365863,14.399999999997817,-3825.0,-14400.0,6.1499999999999915,3450.0,3000.0,-4.099999999999994,31500.0,110775.0,66.38765939426308
03-11-2025 10:25,0.7549915467192937,-0.5919732084746436,-0.5319543762428732,-0.11080250120345934,-0.5287159412272882,-0.4427443679704996,0.6984338884884006,-0.7361292330285597,-0.6660947309742752,1.0,4425.0,6375.0,2.3500000000000227,-87300.0,-58275.0,-1.9500000000000028,-90900.0,34875.0,56.24266438143659
03-11-2025 10:30,0.3586937196294283,-0.6825339010774715,-0.4543242494386706,0.69934879309541,-0.5602025533709698,-0.04767776248440793,0.8991137832375025,-0.7960914105105924,-0.6591387638391234,-21.099999999998545,-1875.0,2925.0,-13.200000000000003,-30000.0,25350.0,10.900000000000006,90525.0,-40800.0,57.30138818537306
03-11-2025 10:35,0.7516614432232184,-0.42246215532028786,-0.3690069342061713,0.8519896899702023,-0.7427958007640554,-0.5496712433625603,0.8895672823979729,-0.9536689174930912,-0.8835297325257597,13.950000000000728,5025.0,2175.0,5.349999999999994,41925.0,-8625.0,-6.6499999999999915,-103275.0,75000.0,71.27059110292578
