last_traded_time,n_buy_corr,n_sell_corr,n_tb_ts,ce_buy_corr,ce_sell_corr,ce_tb_ts,pe_buy_corr,pe_sell_corr,pe_tb_ts,n_buy_diff,n_sell_diff,ce_buy_diff,ce_sell_diff,pe_buy_diff,pe_sell_diff,n_bid_diff,n_ask_diff,ce_bid_diff,ce_ask_diff,pe_bid_diff,pe_ask_diff,percentage
27-03-2025 09:15,0.4333325881700876,-0.4851698496299696,0.319985532801108,0.67433111175445,-0.1827500359196866,0.43358375751101663,-0.6522669105499843,-0.7887005707761805,0.9503587537815712,57525.0,-8325.0,4870500.0,-13350.0,3778200.0,463125.0,75.0,375.0,225.0,75.0,0.0,600.0,54.671990121045056
27-03-2025 09:20,0.5353962176498717,0.32686303124124233,0.48817135790462723,0.8833213580685241,-0.006967040929091918,-0.2912360803450807,-0.7260645430318099,-0.8269497038329937,0.9622154247434564,11700.0,20850.0,113925.0,207375.0,1867050.0,426600.0,525.0,-450.0,600.0,225.0,975.0,975.0,56.07983064162999
27-03-2025 09:25,0.9310481563655519,-0.8645081500503404,-0.8200919707914816,0.9329034149600215,-0.45360055826441753,-0.26246956742793354,-0.23620713511760455,-0.9669346868800488,0.38474322354496604,21000.0,-6225.0,335700.0,24900.0,1082925.0,618450.0,-150.0,525.0,300.0,-75.0,1350.0,1350.0,65.02785403780406
27-03-2025 09:30,0.44543893566589327,-0.18512900784199984,-0.39297134583567706,0.7788055566116087,-0.8142333617294766,-0.6228234469433511,0.6825501811371069,-0.23604783429585816,0.21260761209038054,-5025.0,224925.0,38925.0,156075.0,263175.0,291975.0,-750.0,225.0,-150.0,300.0,-150.0,-1200.0,48.56230313501503
27-03-2025 09:35,0.6168375163786487,-0.00711484415134392,0.017878022707647406,0.4775957774976694,-0.4486312643018314,-0.4779531776692507,-0.2605987369673825,-0.2784446169949069,-0.26270619404618156,300.0,12150.0,-2559000.0,266400.0,-1341225.0,260025.0,-150.0,-225.0,75.0,-675.0,-900.0,825.0,31.641779452387357
27-03-2025 09:40,0.8812260936960876,-0.6103099391136217,-0.36616728070260296,0.818892709719865,-0.8610399065954163,-0.6572037601029851,0.8316802980360248,-0.9488085164035414,-0.8240940602905855,16950.0,-11325.0,355575.0,-252600.0,-341775.0,687075.0,-300.0,0.0,-225.0,-1275.0,75.0,-1050.0,75.54913960734146
27-03-2025 09:45,0.2591903232799238,-0.7772128655304135,-0.1516886601763811,0.7323309136009437,-0.8267008924812146,-0.5044074406486098,0.5181794895843865,-0.7102944256794789,-0.5874338231774817,-7500.0,15750.0,-71475.0,273975.0,2117025.0,-58125.0,75.0,675.0,2025.0,1200.0,-14175.0,-2100.0,56.30487593509814
27-03-2025 09:50,-0.44796513262894394,-0.9421866055552172,0.4706795400870402,0.5832829588945225,-0.8614489005026958,-0.20203296921373573,0.11457306031739758,-0.9432176159327378,-0.1685226068372605,-12525.0,-9750.0,307575.0,-214650.0,-36750.0,249975.0,1350.0,-3675.0,-300.0,-825.0,1575.0,5250.0,52.5989932218839
27-03-2025 09:55,0.587629157555838,-0.4425146049556831,0.2776854813476778,0.7596385063041323,-0.09719944407438058,0.18446368590578713,0.31977498072607197,-0.5685231023769387,0.3667915214107687,17700.0,-3225.0,30675.0,-218700.0,29325.0,316950.0,-825.0,6525.0,-600.0,-225.0,1275.0,-300.0,40.04689427396977
27-03-2025 10:00,0.4226227577240107,-0.8151903546805601,-0.3441221235009301,0.21987856259489136,-0.4198573840423078,-0.6129347039469185,0.33647546680052576,-0.4637092157507887,0.541677618016884,16050.0,-76875.0,-219825.0,2850.0,65175.0,94875.0,225.0,-97650.0,2700.0,525.0,4050.0,6675.0,46.40520207842019
27-03-2025 10:05,0.7150153188609746,-0.8409359184881413,-0.5849183344236631,-0.6052729964947501,-0.793578972057323,0.5756454648671668,0.494768480518319,-0.6328557750241439,0.2712759617590712,2400.0,-32475.0,-300450.0,-179250.0,-104475.0,210225.0,-450.0,-75.0,75.0,150.0,4575.0,20400.0,61.26963580548392
