last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
21-03-2025 09:15,23208.1,124200,0,-75,30225,8700,N,63150,N,8.04,23205,23208.1,140.75,5139300,375,-75,24675,527325,N,246975,N,4.04,131.6,3685725,0,-600,32025,512025,N,234150,N,-4.87,50145.1,23340,-90,-30,8940,14730,N,20100,N,40.9
21-03-2025 09:20,23182.85,124200,-1575,300,36000,7650,N,142200,YES,-1.35,23208.5,23182.85,122.75,5993625,-900,-300,42450,97050,N,238125,N,-2.13,144.55,6262050,-150,900,43350,-1373025,Y,121125,N,2.14,50062,38730,-240,0,13980,22320,N,23400,N,-13.13
21-03-2025 09:25,23210,112125,0,0,31875,-3375,YES,10125,N,0.21,23182.85,23210,135.4,5737800,900,525,42150,211425,Y,81375,N,-0.86,126.1,5753700,375,-375,44325,-143850,YES,169125,Y,-0.9,50096,22260,30,-30,12900,25890,N,-2040,Y,-3.36
21-03-2025 09:30,23241.55,152775,-525,450,38850,65700,Y,-37950,Y,6.41,23210.05,23241.55,153.2,9823350,0,300,43050,152325,N,-159375,Y,3.32,112.4,5910825,0,-150,42375,-15525,YES,188700,N,-3.67,50138,14580,30,30,15540,-6630,YES,-1950,N,-1.57
21-03-2025 09:35,23264,163425,0,-150,36450,-4575,YES,23325,YES,9.88,23241.7,23264,166.55,8633700,300,900,41100,216900,Y,-62475,YES,4.92,102.55,4704825,-75,-150,45300,33825,YES,192075,N,-4.09,50154.95,12690,30,30,10440,13920,Y,27570,YES,4.56
21-03-2025 09:40,23294,186825,450,-75,39750,1950,N,22800,N,12.48,23265,23294,183.65,6529950,525,375,42375,375600,Y,-188475,Y,5,93.2,5103225,1800,-525,55050,-26700,Y,96975,N,-4.55,50232,35190,0,120,13650,-14910,YES,25620,N,20.3
21-03-2025 09:45,23273.9,195675,-150,-375,39600,21300,N,8025,N,9.52,23294,23273.9,174,3542400,300,-750,42675,-129750,YES,105150,YES,2.45,97.7,3901275,75,-75,53400,168750,YES,138525,Y,-3.08,50200.55,20190,30,-150,11370,24420,Y,-14730,Y,10.99
21-03-2025 09:50,23278.95,71400,0,-300,33600,48750,Y,-7725,Y,2.4,23277,23278.95,174.6,2159025,75,900,43200,81825,Y,72225,N,1.13,99.6,3091350,-5550,0,50475,41175,N,80925,N,-1.78,50208.2,11400,0,-240,9780,34560,N,-10290,N,4.64
21-03-2025 09:55,23286.5,54825,0,300,31950,6900,N,41250,YES,1.74,23278.95,23286.5,179.15,2236800,1350,-300,45675,-15450,YES,-12900,Y,1.12,95.7,2716875,-900,-675,50775,-21450,Y,111900,Y,-1.38,50230,8940,0,-120,9120,-2940,YES,-3840,N,3.57
21-03-2025 10:00,23274.8,77475,300,0,31350,34725,Y,-14625,Y,1.79,23286.5,23274.8,173.3,2407800,-675,0,40350,107325,Y,45525,YES,0.83,97.7,3923850,-1950,-75,42675,-34200,Y,-70350,YES,-1.39,50198.65,13500,0,390,11550,-11820,YES,-19500,Y,3.24
21-03-2025 10:05,23290.25,82200,0,-450,32625,10575,N,-9600,N,2.29,23274.8,23290.25,178.9,2469375,-1575,225,42600,366375,Y,-52125,Y,1.05,91.95,3499350,-975,1875,48300,-85350,Y,167625,Y,-1.55,50269.3,21480,60,-330,11340,-8520,N,6390,YES,8.57
21-03-2025 10:10,23274.95,42375,-75,150,26475,3825,N,26325,YES,0.95,23290.25,23274.95,170.4,1670850,225,225,41025,-18225,YES,109800,YES,0.56,99.7,2408850,1275,-975,42525,86175,YES,-9150,YES,-0.83,50240,8490,0,-240,10140,210,N,10710,N,2.94
21-03-2025 10:15,23275,45450,75,0,31125,28650,Y,-21450,Y,0.71,23274.95,23275,172.85,1369725,-600,75,40500,19425,Y,19875,N,0.32,97,2487000,0,225,47325,-9675,Y,31950,Y,-0.63,50260.4,8970,0,0,9360,5040,N,-17280,Y,2.8
21-03-2025 10:20,23276.3,22125,0,75,23925,9000,N,9525,YES,0.43,23275,23276.3,170.9,1350525,375,300,45600,-525,YES,81000,YES,0.37,97.3,1988100,375,-375,51675,30525,YES,38925,N,-0.59,50266.35,11670,0,30,9270,23790,N,-26640,Y,4.95
