last_traded_time,ltp,tot_buy_qty,tot_sell_qty,bid_val,ask_val,bid_price,ask_price,last_traded_time,ltp,tot_buy_qty,tot_sell_qty,bid_val,ask_val,bid_price,ask_price,last_traded_time,ltp,tot_buy_qty,tot_sell_qty,bid_val,ask_val,bid_price,ask_price
28-03-2025 10:18,23678.85,359850,407925,900,450,23677.19091,23678.75,28-03-2025 10:18,60.1,765975,751050,3675,3000,60.61538462,60.76923077,28-03-2025 10:18,287.9,695400,90975,600,675,285.6208333,286.1958333
28-03-2025 10:18,23671.1,355725,406800,675,150,23674.04545,23675.82727,28-03-2025 10:18,59.85,754050,752250,1500,2175,59.71666667,59.85833333,28-03-2025 10:18,288.9,695025,87975,450,525,288.4833333,289.1125
28-03-2025 10:18,23671,355800,409125,450,450,23671.1,23674.32778,28-03-2025 10:18,59.45,761400,747825,1950,1350,59.39333333,59.53666667,28-03-2025 10:18,290,693900,89925,300,900,289.4961538,290.1307692
28-03-2025 10:18,23678.4,362400,407850,975,450,23673.59,23676,28-03-2025 10:18,60.95,779400,750150,2025,2250,60.09166667,60.24166667,28-03-2025 10:18,284.6,693450,91350,225,375,286.0888889,286.7166667
28-03-2025 10:18,23681.15,366225,410850,1125,150,23679.95,23683.4,28-03-2025 10:18,62.1,789525,727500,2325,1350,61.73461538,61.87692308,28-03-2025 10:18,278.75,689775,91950,675,675,280.9384615,281.4769231
28-03-2025 10:18,23682.35,366225,411375,450,450,23682.575,23688.31,28-03-2025 10:18,62,792150,711075,1500,1800,62.27692308,62.4,28-03-2025 10:18,281.05,689100,91125,450,450,278.7535714,279.3714286
28-03-2025 10:19,23686,367125,412350,600,375,23683.76667,23687.68,28-03-2025 10:19,63.35,795000,709800,2025,2400,62.96153846,63.11153846,28-03-2025 10:19,277.95,687975,91050,525,375,278.125,278.675
28-03-2025 10:19,23681.55,367650,412350,675,225,23684.2375,23688.47917,28-03-2025 10:19,62.95,790425,722025,2550,2475,62.99090909,63.15,28-03-2025 10:19,278.3,688950,92100,525,300,276.85,277.475
28-03-2025 10:19,23685.7,367575,415125,450,450,23682.16875,23687.125,28-03-2025 10:19,63.2,791250,727575,1650,2550,62.575,62.72916667,28-03-2025 10:19,276,691575,93600,975,600,278.6321429,279.2857143
28-03-2025 10:19,23686.8,367050,410925,150,450,23687.465,23689.26,28-03-2025 10:19,63.45,799650,714900,2025,2550,63.26666667,63.42916667,28-03-2025 10:19,275.7,690675,93150,1950,375,275.5227273,276.1227273
28-03-2025 10:19,23690,368475,410625,1350,450,23687.9,23689.2125,28-03-2025 10:19,64.1,816600,709425,2925,9150,63.63181818,63.77727273,28-03-2025 10:19,273.4,691200,92175,375,450,273.96,274.565
28-03-2025 10:19,23690.95,367950,408450,225,1350,23689.58889,23690.71667,28-03-2025 10:19,64.25,828750,705600,2700,3150,63.98846154,64.14615385,28-03-2025 10:19,273.65,692775,94575,450,900,272.69,273.3266667
28-03-2025 10:20,23691,367650,409725,150,1200,23689.57143,23690.56429,28-03-2025 10:20,64.45,822525,715575,3525,525,64.05384615,64.18461538,28-03-2025 10:20,273,692475,94125,300,975,273.6888889,274.3055556
28-03-2025 10:20,23694,369900,408975,1275,1200,23690.35,23691.975,28-03-2025 10:20,64.55,811425,718500,2400,825,63.825,63.95,28-03-2025 10:20,271,691725,98250,675,450,272.6090909,273.2409091
28-03-2025 10:20,23693.05,370575,409350,450,750,23692.795,23695.065,28-03-2025 10:20,63.4,823200,708675,1575,1050,64.34285714,64.45,28-03-2025 10:20,273.7,688200,94200,525,300,271.5,272.0928571
28-03-2025 10:20,23695.2,370425,409875,300,675,23691,23693.82222,28-03-2025 10:20,64.9,799875,713025,1875,3075,64.04615385,64.18076923,28-03-2025 10:20,272.75,689700,93000,525,300,273.62,274.25
28-03-2025 10:20,23694.8,370050,409950,300,450,23692.98462,23694.86923,28-03-2025 10:20,64.75,801075,705375,2475,1350,64.85909091,64.99545455,28-03-2025 10:20,273.7,687750,93900,300,375,271.7416667,272.3375
28-03-2025 10:20,23694.05,367500,410100,450,375,23691.06818,23694.7,28-03-2025 10:20,63.9,800100,720450,2775,1425,64.19285714,64.32857143,28-03-2025 10:20,274.65,689700,91275,375,225,273.9555556,274.5388889
28-03-2025 10:21,23691,367500,411150,450,225,23691.54545,23693.4,28-03-2025 10:21,63.1,791250,732825,3075,3375,63.525,63.68,28-03-2025 10:21,276,691275,90900,300,450,274.7666667,275.3708333
28-03-2025 10:21,23693.6,368850,411225,525,600,23690.15833,23692.5375,28-03-2025 10:21,63.65,784725,744900,13650,3225,63,63.13461538,28-03-2025 10:21,274.25,691800,93975,450,300,275.5,276.1458333
28-03-2025 10:21,23693.95,369450,412575,525,525,23689.12222,23692.34444,28-03-2025 10:21,63.55,790125,738900,3225,2250,62.96428571,63.12857143,28-03-2025 10:21,273,690000,96225,300,375,275.0538462,275.65
28-03-2025 10:21,23690.9,369150,411825,675,300,23690.12222,23692.97222,28-03-2025 10:21,63.4,798075,741975,1875,2475,63.55384615,63.68846154,28-03-2025 10:21,277,689850,97800,525,750,273.6392857,274.25
28-03-2025 10:21,23690,368025,412425,150,300,23688.81875,23690.25,28-03-2025 10:21,62.65,786225,750000,1950,3825,62.60416667,62.75416667,28-03-2025 10:21,277.8,690900,94200,450,450,276.325,276.945
28-03-2025 10:21,23687.95,365625,411825,225,150,23687.12917,23689.24167,28-03-2025 10:21,61.95,777525,755325,3525,2625,61.93214286,62.075,28-03-2025 10:21,278.35,691650,93900,750,525,277.6678571,278.225
28-03-2025 10:22,23682.05,364350,414825,675,300,23684.21364,23686.07727,28-03-2025 10:22,61.6,776700,762150,1725,2475,61.63571429,61.76071429,28-03-2025 10:22,280,695100,93150,450,3300,278.8846154,279.45
28-03-2025 10:22,23689.5,366000,415500,375,300,23684.55556,23687.73889,28-03-2025 10:22,62.1,787950,764250,7800,3300,61.52307692,61.64230769,28-03-2025 10:22,277.85,693000,89925,675,525,278.8458333,279.4583333
28-03-2025 10:22,23694.3,369075,411975,900,225,23690.5,23691.73077,28-03-2025 10:22,63.3,788025,743925,2250,2100,62.7,62.875,28-03-2025 10:22,273.7,692400,95550,450,300,273.8266667,274.42
28-03-2025 10:22,23695,370575,408750,300,975,23692.56667,23694.85556,28-03-2025 10:22,63.7,797700,742500,2850,6900,63.45714286,63.60714286,28-03-2025 10:22,271.95,690825,95925,225,375,271.9636364,272.5772727
28-03-2025 10:22,23697,368400,410925,1125,525,23695.1,23696.52308,28-03-2025 10:22,64.1,791475,735225,2025,2025,63.6,63.73928571,28-03-2025 10:22,271.8,691500,92100,600,900,271.5857143,272.1428571
28-03-2025 10:22,23694.55,368625,414450,375,675,23692.66818,23697.19091,28-03-2025 10:22,63.2,790575,741000,1800,1575,63.609375,63.75,28-03-2025 10:22,273.5,691950,91350,450,600,272.055,272.66
28-03-2025 10:23,23692.05,370200,413700,150,750,23692.02727,23696.5,28-03-2025 10:23,63.6,791400,742800,2325,3375,63.58928571,63.73214286,28-03-2025 10:23,273.7,694050,90975,525,525,272.3791667,272.9666667
28-03-2025 10:23,23690.95,364500,415425,225,675,23690.77778,23693.13333,28-03-2025 10:23,62.25,782175,766125,2925,2400,62.95769231,63.10769231,28-03-2025 10:23,277.5,696450,88800,300,300,275.0277778,275.6722222
28-03-2025 10:23,23689.45,366450,412875,375,525,23688.38333,23690.21,28-03-2025 10:23,61.7,777825,776025,1875,3375,62.1,62.25,28-03-2025 10:23,277.85,696825,91350,300,375,276.985,277.595
28-03-2025 10:23,23685,365175,413625,225,150,23686,23688.70714,28-03-2025 10:23,61.8,776400,773100,3300,1800,61.825,61.95833333,28-03-2025 10:23,278.45,696750,89925,150,600,277.63,278.24
28-03-2025 10:23,23681.9,363150,415650,300,375,23682.67222,23683.51111,28-03-2025 10:23,61.1,775425,774075,3750,2700,61.15,61.2625,28-03-2025 10:23,280.2,695700,87600,525,375,280.1125,280.7541667
28-03-2025 10:23,23682.2,362475,414300,3000,450,23681.55,23683.375,28-03-2025 10:23,60.1,753525,776925,2850,2775,60.4,60.54642857,28-03-2025 10:23,282.3,696450,88350,525,375,281.6038462,282.2038462
28-03-2025 10:24,23680,361650,415725,2850,600,23680.51667,23681.98333,28-03-2025 10:24,60,757725,769500,1650,3375,60.025,60.14166667,28-03-2025 10:24,284.15,699150,87225,675,450,284.0318182,284.5272727
28-03-2025 10:24,23675,357000,414375,225,300,23675.93889,23678.17778,28-03-2025 10:24,58.85,754275,773400,1950,1800,58.93928571,59.075,28-03-2025 10:24,288.3,695700,84750,525,600,287.5115385,288.0961538
28-03-2025 10:24,23677.1,360900,413625,1125,300,23678.45,23680.6125,28-03-2025 10:24,59.8,773700,766050,2850,1800,59.58461538,59.73461538,28-03-2025 10:24,285.3,692925,86550,600,825,285.2142857,285.85
28-03-2025 10:24,23680,359850,415125,750,300,23677.65,23679.09375,28-03-2025 10:24,59.65,771525,775125,3000,1650,59.315,59.46,28-03-2025 10:24,285,695400,89100,750,675,286.3285714,286.9428571
28-03-2025 10:24,23681.9,360675,415800,375,300,23680.52,23681.345,28-03-2025 10:24,60.65,774600,766050,5400,4650,60.10416667,60.24166667,28-03-2025 10:24,282.35,695100,89175,300,375,283.6,284.2227273
28-03-2025 10:24,23683,360300,416700,750,300,23680.41111,23682.42778,28-03-2025 10:24,60.25,792675,758925,2550,3450,60.70357143,60.85357143,28-03-2025 10:24,284.55,697125,89175,600,1050,282.7142857,283.3071429
28-03-2025 10:25,23681.45,360075,414975,225,450,23680.86429,23682.48571,28-03-2025 10:25,60.35,786225,770925,2325,2475,60.30909091,60.45909091,28-03-2025 10:25,284.8,698625,87975,600,225,284.3388889,284.8111111
28-03-2025 10:25,23682,361950,414675,375,150,23681.15556,23682.06667,28-03-2025 10:25,60.3,803175,769200,9600,2475,60.43333333,60.575,28-03-2025 10:25,286.8,697350,87225,375,375,284.0681818,284.6090909
28-03-2025 10:25,23677,357900,415875,600,225,23677.74231,23678.50385,28-03-2025 10:25,59.55,795900,776925,2100,2175,59.66538462,59.78846154,28-03-2025 10:25,287.85,702450,87000,375,750,287.9,288.48
28-03-2025 10:25,23677,358575,418200,600,75,23677.53333,23679.3,28-03-2025 10:25,60,792975,773100,1950,2550,59.85416667,59.99583333,28-03-2025 10:25,287.15,703350,88950,375,300,286.35,286.95
28-03-2025 10:25,23677.05,358800,416775,600,150,23677.0125,23679.63125,28-03-2025 10:25,60.45,795300,768525,3375,3000,60.04166667,60.2,28-03-2025 10:25,284.25,700725,87675,225,525,285.7818182,286.3909091
28-03-2025 10:25,23684.3,363000,416025,675,225,23679.2,23683.38889,28-03-2025 10:25,61.05,799425,765825,2700,1425,60.76153846,60.89615385,28-03-2025 10:25,281.95,701250,90900,825,900,283.0772727,283.7136364
28-03-2025 10:26,23685.05,367350,414975,975,225,23682.74167,23685.74167,28-03-2025 10:26,62.45,799725,757575,1800,4875,61.7,61.84090909,28-03-2025 10:26,277.2,696750,90675,300,600,280.1772727,280.7909091
28-03-2025 10:26,23688.95,362700,411675,450,150,23685.4125,23688.8625,28-03-2025 10:26,62.6,799875,754575,1800,1650,62.48333333,62.61666667,28-03-2025 10:26,277.6,692625,90450,450,375,276.4681818,277.1
28-03-2025 10:26,23686.9,366225,413925,300,225,23685.65417,23688.95,28-03-2025 10:26,62.4,795225,765825,3375,2925,62.48461538,62.61153846,28-03-2025 10:26,278.1,695100,89325,450,525,276.4863636,277.1181818
28-03-2025 10:26,23688.95,363450,414750,225,150,23686.83571,23688.95,28-03-2025 10:26,62.9,795750,763275,3750,2325,62.74230769,62.88076923,28-03-2025 10:26,275.65,695325,90600,450,825,275.96,276.565
28-03-2025 10:26,23688.95,369150,415275,450,75,23687.0875,23688.975,28-03-2025 10:26,63.1,798000,757425,1875,2550,62.82142857,62.93571429,28-03-2025 10:26,274.05,694875,90450,375,450,275.1916667,275.825
28-03-2025 10:26,23689.95,366450,414825,150,600,23688.86667,23689.31667,28-03-2025 10:26,63.4,798375,759300,2325,2175,63.3,63.43636364,28-03-2025 10:26,275.1,698100,91050,375,600,273.6346154,274.2
28-03-2025 10:27,23697.75,370275,413025,675,225,23691.345,23694.91,28-03-2025 10:27,64.6,801825,766875,1050,1875,63.60666667,63.72333333,28-03-2025 10:27,269.3,696975,92550,375,375,271.6681818,272.2863636
28-03-2025 10:27,23695,365250,412725,225,525,23697.43,23699.17,28-03-2025 10:27,64.85,806475,730575,2475,1575,65.42857143,65.59285714,28-03-2025 10:27,271.95,691350,93525,525,750,268.1970588,268.7941176
28-03-2025 10:27,23697.05,366150,414225,150,450,23691.54444,23696.17222,28-03-2025 10:27,63.85,790500,714000,750,1575,64.09615385,64.24615385,28-03-2025 10:27,273.85,693675,93375,450,4350,272.4777778,273.0333333
28-03-2025 10:27,23697.65,370350,410850,675,375,23693.24,23696.34,28-03-2025 10:27,65.85,800925,713025,3075,1425,64.93846154,65.08461538,28-03-2025 10:27,267.95,690675,93525,450,300,270.2433333,270.85
28-03-2025 10:27,23699,367200,411600,525,300,23696.9,23698.77778,28-03-2025 10:27,65.65,810075,709425,1350,1350,65.93076923,66.07307692,28-03-2025 10:27,268.05,692175,92100,225,1125,267.8409091,268.3909091
28-03-2025 10:27,23700,368100,410775,375,4425,23698.21111,23699.06667,28-03-2025 10:27,66.4,815925,704475,2250,3225,66.19545455,66.35454545,28-03-2025 10:27,266.7,693075,93825,600,375,266.9222222,267.5277778
28-03-2025 10:28,23705,369075,410475,450,3975,23700.0125,23701.25,28-03-2025 10:28,66.9,810900,703350,4575,1425,66.375,66.525,28-03-2025 10:28,264.9,692325,93675,450,675,266.1346154,266.6346154
28-03-2025 10:28,23705,371250,405000,375,1425,23702.795,23705,28-03-2025 10:28,67.6,809925,705000,2325,1500,67.24230769,67.40384615,28-03-2025 10:28,262.5,690375,93900,975,300,263.1928571,263.7
28-03-2025 10:28,23704,370650,405075,825,300,23703.015,23705,28-03-2025 10:28,67.9,807450,703200,1200,2325,67.46666667,67.61666667,28-03-2025 10:28,262.3,690525,91800,675,225,262.4833333,263.0111111
28-03-2025 10:28,23705.05,370725,404475,825,1350,23704.63,23706.8,28-03-2025 10:28,68,823725,695700,1500,2775,68.19230769,68.36923077,28-03-2025 10:28,262.75,690975,91575,825,375,261.5125,262.075
28-03-2025 10:28,23708,369150,404550,225,1275,23705.07273,23708,28-03-2025 10:28,68.4,815325,698550,1725,2025,68.2,68.36153846,28-03-2025 10:28,262,691575,92025,600,525,261.54,262.15
28-03-2025 10:28,23708,368175,404175,450,1125,23706.16429,23708,28-03-2025 10:28,69.75,831225,698025,3075,1800,68.87692308,69.06153846,28-03-2025 10:28,260.05,693075,94200,375,1050,260.2285714,260.8071429
28-03-2025 10:29,23700,365175,408375,375,750,23706.22222,23707.55556,28-03-2025 10:29,67.55,823425,698550,1950,2850,68.45,68.6,28-03-2025 10:29,263.75,687525,91125,450,450,262.675,263.2125
28-03-2025 10:29,23701.6,366825,411150,750,450,23700.95769,23705.99615,28-03-2025 10:29,67.45,815625,703350,1800,2250,67.525,67.6625,28-03-2025 10:29,264,689700,97125,450,750,264.1833333,264.6583333
28-03-2025 10:29,23704.9,364650,412425,675,375,23700.34286,23704.9,28-03-2025 10:29,67.4,822150,708525,2025,1500,67.33666667,67.49333333,28-03-2025 10:29,264,693000,96300,300,900,264.0416667,264.5083333
28-03-2025 10:29,23700.05,359325,411825,75,75,23699.75,23704.95,28-03-2025 10:29,67.45,831525,708600,2175,1800,67.18076923,67.34230769,28-03-2025 10:29,264.4,692625,95775,225,750,264.2666667,264.7833333
28-03-2025 10:29,23701.6,354675,411450,225,150,23701.3875,23704.9875,28-03-2025 10:29,68.5,844500,706425,3675,1650,67.9125,68.05833333,28-03-2025 10:29,262.25,692325,95250,300,600,262.7192308,263.1730769
28-03-2025 10:29,23708,353250,410850,225,2325,23704.91111,23705.95,28-03-2025 10:29,69.15,841500,695250,2700,2625,68.54285714,68.67857143,28-03-2025 10:29,259.25,691425,100800,225,750,261.075,261.5458333
28-03-2025 10:30,23709,354075,406200,375,1650,23707.58077,23707.98077,28-03-2025 10:30,69.5,843225,672900,1425,1950,69.13333333,69.25833333,28-03-2025 10:30,257.3,691650,99150,225,825,259.36,259.81
28-03-2025 10:30,23708,354525,407100,300,1650,23708.04167,23709.55833,28-03-2025 10:30,68.75,836475,706575,3525,2700,68.76428571,68.90714286,28-03-2025 10:30,260.55,693225,97875,600,300,259.35,259.8818182
28-03-2025 10:30,23710.5,356550,407625,675,675,23707.57308,23709.92692,28-03-2025 10:30,69.85,847575,702375,3075,2250,69.57142857,69.72857143,28-03-2025 10:30,257.3,700875,96000,375,525,258.5333333,259.0708333
28-03-2025 10:30,23710,355125,407925,1500,375,23710.08,23711.27,28-03-2025 10:30,68.9,841575,724500,2550,3000,69.33,69.50666667,28-03-2025 10:30,260.1,702450,96825,450,1275,259.6958333,260.2416667
28-03-2025 10:30,23717.2,359625,408375,2700,450,23712.06154,23713.38077,28-03-2025 10:30,73.05,841875,730800,2625,2700,69.61153846,69.77692308,28-03-2025 10:30,252.9,702675,96525,300,600,258.6461538,259.1269231
28-03-2025 10:30,23729.35,362025,399300,375,600,23725.41563,23727.15938,28-03-2025 10:30,75.15,859575,627675,825,1275,75.17666667,75.33666667,28-03-2025 10:30,249.75,686475,97275,225,300,248.5923077,249.0461538
28-03-2025 10:31,23730,358275,390300,300,825,23727.35769,23729.53846,28-03-2025 10:31,75.9,840675,606750,1200,1725,74.99583333,75.15,28-03-2025 10:31,247.5,689175,92925,375,375,249.5961538,250.1423077
28-03-2025 10:31,23726.6,359475,401925,600,375,23728.72692,23730.43077,28-03-2025 10:31,75.6,841425,592875,1500,3825,76.43461538,76.58846154,28-03-2025 10:31,249.8,689775,93300,75,375,248.0916667,248.5833333
28-03-2025 10:31,23725,356325,405525,525,1050,23724.01667,23726.44,28-03-2025 10:31,73.8,837675,601050,2550,1950,74.65,74.80714286,28-03-2025 10:31,252.6,696300,93225,525,900,251.2833333,251.7833333
28-03-2025 10:31,23725,357600,406800,1050,375,23723.61,23724.98,28-03-2025 10:31,74.45,824550,607125,2700,2475,74.21153846,74.4,28-03-2025 10:31,252,695400,94800,600,900,251.8269231,252.3615385
28-03-2025 10:31,23725.65,358725,406425,1200,225,23724.57143,23725.98571,28-03-2025 10:31,76.7,833250,614550,1350,1725,74.65833333,74.8,28-03-2025 10:31,248.1,697200,95175,750,675,250.5227273,251.0727273
28-03-2025 10:31,23738.4,357150,401400,450,525,23731.76923,23733.24231,28-03-2025 10:31,79.6,865875,601200,1500,900,78.05,78.23076923,28-03-2025 10:31,239.85,691575,96150,375,375,243.7583333,244.2416667
28-03-2025 10:32,23744,357750,390375,375,4200,23741.13846,23742.76154,28-03-2025 10:32,79,876825,537600,2400,2400,80.03846154,80.21538462,28-03-2025 10:32,236,684000,101100,225,525,235.6416667,236.1708333
28-03-2025 10:32,23743.9,355950,390900,750,3975,23742.22857,23743.92857,28-03-2025 10:32,81.9,871200,556350,1425,2100,80.00769231,80.19615385,28-03-2025 10:32,235.65,690150,104175,3150,600,235.9454545,236.4590909
28-03-2025 10:32,23741,356325,391800,675,3975,23741.43333,23742.87917,28-03-2025 10:32,80.3,869625,547875,1500,1425,80.68076923,80.86538462,28-03-2025 10:32,237.8,692250,105600,225,1800,236.6166667,237.0458333
28-03-2025 10:32,23740.05,353250,395025,75,750,23740.15556,23741.40556,28-03-2025 10:32,79.85,854175,567900,1650,2625,80.025,80.225,28-03-2025 10:32,240.45,696600,102900,825,750,238.8409091,239.3681818
28-03-2025 10:32,23744,356325,394200,975,2550,23741.9125,23742.74583,28-03-2025 10:32,81.95,849450,571875,2850,1425,81.24615385,81.40769231,28-03-2025 10:32,235.75,698100,101775,375,300,236.9916667,237.4416667
28-03-2025 10:32,23744.95,353775,392925,675,1425,23743.13333,23743.91667,28-03-2025 10:32,81.95,846225,579600,2400,1425,80.48076923,80.67307692,28-03-2025 10:32,234.6,698025,98700,525,900,236.8653846,237.3346154
28-03-2025 10:33,23757.05,356325,387975,450,1725,23750.78929,23752.52143,28-03-2025 10:33,86.05,851325,567300,1425,975,83.89666667,84.08,28-03-2025 10:33,225,689625,98925,675,525,229.8115385,230.3307692
28-03-2025 10:33,23760,356550,362025,1725,375,23759.85769,23761.01923,28-03-2025 10:33,85,867450,515400,1650,1050,86.14333333,86.33333333,28-03-2025 10:33,226.05,681675,100575,375,450,224.5964286,225.0678571
28-03-2025 10:33,23760,355575,364425,1650,1800,23760,23761.26154,28-03-2025 10:33,85.5,852975,527550,900,1875,85.51,85.66,28-03-2025 10:33,224.95,680925,100275,675,600,224.32,224.79
28-03-2025 10:33,23758.35,357375,366675,600,825,23756.30417,23759.875,28-03-2025 10:33,83.55,848625,546300,2700,5475,84.41538462,84.59230769,28-03-2025 10:33,227.85,689625,100050,525,750,225.8583333,226.2625
28-03-2025 10:33,23755.1,361275,369750,375,750,23757.24545,23759.52273,28-03-2025 10:33,83.5,859575,551250,1575,1875,84.55769231,84.74230769,28-03-2025 10:33,227.1,698550,104100,300,600,225.3,225.7916667
28-03-2025 10:33,23758.5,358425,371700,525,1200,23753.95833,23757.32083,28-03-2025 10:33,84.9,848625,566850,2250,1125,83.3,83.48333333,28-03-2025 10:33,224.75,692250,104775,375,450,226.9333333,227.3916667
28-03-2025 10:34,23763,355800,367650,225,1875,23760.47778,23761.73889,28-03-2025 10:34,86.4,846900,553800,750,2175,86.0375,86.21666667,28-03-2025 10:34,221,688800,112200,225,825,222.3892857,222.8821429
28-03-2025 10:34,23764.95,358500,367650,300,825,23762.51923,23764.50385,28-03-2025 10:34,86.6,857775,538125,2025,2550,86.58333333,86.78333333,28-03-2025 10:34,221.2,680250,114975,1200,675,220.7769231,221.2192308
28-03-2025 10:34,23768,357225,367350,150,2025,23765.125,23765.88,28-03-2025 10:34,87,875025,563775,1200,1200,86.82727273,87.00909091,28-03-2025 10:34,222.75,692400,112875,750,750,220.9090909,221.3909091
28-03-2025 10:34,23769.2,357975,364725,450,1650,23767.69091,23769.10909,28-03-2025 10:34,90,931050,560700,1575,3450,89.76333333,89.94333333,28-03-2025 10:34,218.45,691200,121275,1200,750,218.9321429,219.3071429
28-03-2025 10:34,23779.9,356700,360600,450,975,23772.48077,23773.61154,28-03-2025 10:34,94.1,926325,507300,1200,1200,92.31363636,92.51818182,28-03-2025 10:34,212.35,682575,123450,3225,375,215.05,215.4666667
28-03-2025 10:34,23780.9,366075,350100,750,150,23778.70833,23780.89167,28-03-2025 10:34,95.15,896325,489150,600,975,94.65416667,94.83333333,28-03-2025 10:34,210.6,674400,120825,150,450,211.8846154,212.3
28-03-2025 10:35,23772.95,359175,360600,4425,450,23777.68182,23779.84091,28-03-2025 10:35,90.15,892050,470700,1200,900,92.86666667,93.06333333,28-03-2025 10:35,218.4,690900,121200,600,525,214.8766667,215.3566667
28-03-2025 10:35,23771.35,352650,364650,225,750,23769.31923,23771.9,28-03-2025 10:35,89.75,826725,485775,1350,975,90.05357143,90.25357143,28-03-2025 10:35,219.5,696450,115500,225,225,218.0076923,218.4230769
28-03-2025 10:35,23766.05,355125,369150,225,825,23764.455,23768.135,28-03-2025 10:35,88.5,816375,502875,2400,1350,88.66071429,88.83571429,28-03-2025 10:35,221.4,697875,111075,675,600,220.55,221.0321429
28-03-2025 10:35,23763,352650,371175,750,600,23763.46563,23765.95313,28-03-2025 10:35,87.65,816225,500100,2175,2625,88.22916667,88.45,28-03-2025 10:35,222.15,694650,114225,975,825,221.3214286,221.7678571
28-03-2025 10:35,23761.9,355125,369000,450,825,23761.80833,23763.92083,28-03-2025 10:35,89.5,827475,504600,2100,1650,88.64642857,88.85,28-03-2025 10:35,221.4,695325,116175,900,375,221.39375,221.828125
28-03-2025 10:35,23762.15,354675,371250,450,900,23761.75909,23763.13182,28-03-2025 10:35,89.6,840075,507600,3075,1650,89.01666667,89.22333333,28-03-2025 10:35,221.55,697125,118200,600,450,221.7909091,222.2409091
28-03-2025 10:36,23763.95,358575,374700,450,1575,23762.525,23763.87917,28-03-2025 10:36,88.2,860475,505875,2325,1575,89.28076923,89.47307692,28-03-2025 10:36,223,699900,121575,375,750,221.2607143,221.6857143
28-03-2025 10:36,23761.85,359925,375225,450,4125,23762.85909,23764.27273,28-03-2025 10:36,90.4,863400,511800,3150,1800,89.12142857,89.325,28-03-2025 10:36,219.6,702150,121950,825,300,221.4166667,221.8083333
28-03-2025 10:36,23764.95,356775,373875,450,1575,23763.97692,23764.83077,28-03-2025 10:36,90.1,867975,514275,2400,2100,89.45909091,89.65909091,28-03-2025 10:36,220.5,692775,121050,750,450,220.6857143,221.1357143
28-03-2025 10:36,23769,358875,372900,750,975,23765.27143,23766.14286,28-03-2025 10:36,91.85,869175,527475,2250,1200,90.51923077,90.73076923,28-03-2025 10:36,217.7,690900,130050,300,525,219.11,219.58
28-03-2025 10:36,23767.6,358800,372825,150,900,23768.16667,23769.46667,28-03-2025 10:36,90.3,881025,536025,3000,2625,91.24230769,91.43846154,28-03-2025 10:36,220.25,691425,129000,675,750,219.1966667,219.6566667
28-03-2025 10:36,23767.25,359925,377625,225,675,23765.47692,23767.22308,28-03-2025 10:36,89.95,867900,566175,1800,1725,88.99583333,89.17083333,28-03-2025 10:36,222.4,695400,130500,900,375,221.2333333,221.6944444
28-03-2025 10:37,23774.7,360750,369825,750,225,23769.94091,23770.60909,28-03-2025 10:37,94.65,873675,545775,2625,1500,92.46153846,92.64230769,28-03-2025 10:37,214.05,697725,127875,525,600,217.4857143,217.8714286
28-03-2025 10:37,23787.95,360600,359550,225,4950,23781.64167,23782.78333,28-03-2025 10:37,98,895875,499575,2400,1350,97.29615385,97.47692308,28-03-2025 10:37,207.3,680625,124800,600,600,209.89,210.31
28-03-2025 10:37,23785,358800,361725,525,375,23783.15,23785.80909,28-03-2025 10:37,97.05,883875,485550,1050,1200,96.14230769,96.34615385,28-03-2025 10:37,210,688350,121875,900,1350,209.4923077,209.9269231
28-03-2025 10:37,23785,362625,360675,675,900,23784.10455,23785.50455,28-03-2025 10:37,97.15,897075,476550,900,1800,97.52857143,97.76428571,28-03-2025 10:37,209.5,690000,124350,675,900,209.225,209.65
28-03-2025 10:37,23783.1,359775,365775,750,825,23781.87727,23784.04545,28-03-2025 10:37,94.85,901275,488550,1875,2175,95.03846154,95.23846154,28-03-2025 10:37,212.45,702300,126225,900,825,211.5666667,211.925
28-03-2025 10:37,23779.05,358800,366000,525,600,23778.87692,23780.37692,28-03-2025 10:37,93.9,862275,498150,2775,1125,94.03214286,94.24285714,28-03-2025 10:37,215.25,703425,123000,600,750,213.7666667,214.2083333
28-03-2025 10:38,23779.05,358800,368175,300,525,23778.38571,23779.82857,28-03-2025 10:38,93.7,871500,510675,900,1725,94.03214286,94.24285714,28-03-2025 10:38,214.95,703950,121800,975,450,214.4583333,214.8666667
28-03-2025 10:38,23772.75,360300,371250,150,525,23775.09,23777.11667,28-03-2025 10:38,91.5,872250,526800,1200,525,92.46071429,92.625,28-03-2025 10:38,218.7,711900,119700,375,675,216.225,216.5208333
28-03-2025 10:38,23772.5,358575,373125,225,675,23772.02778,23774.31667,28-03-2025 10:38,93.25,866175,537450,3000,2325,91.92307692,92.11538462,28-03-2025 10:38,217,705975,123300,600,750,217.6115385,218.0615385
28-03-2025 10:38,23777,359850,368775,1050,300,23775.46667,23777.4875,28-03-2025 10:38,93.9,875100,542550,525,1125,93.36153846,93.54230769,28-03-2025 10:38,215.25,704700,126375,675,675,215.5454545,215.9590909
28-03-2025 10:38,23776.85,360075,373950,600,450,23777.26667,23778.46667,28-03-2025 10:38,92.95,881025,557325,3750,1050,93.45357143,93.63214286,28-03-2025 10:38,219.1,712725,124875,900,525,215.9857143,216.4571429
