last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
11-03-2025 09:15,22380,223125,4725,75,24600,-24075,N,-24300,N,-2.99,22388,22380,80.5,3647400,225,150,20550,419850,N,74700,N,-1.42,160.45,3237900,150,-525,21900,81300,N,45000,N,2.18,47890,40770,-150,0,8280,-7590,N,-1620,N,-18.66
11-03-2025 09:20,22380,220875,-225,-75,42075,62025,Y,32100,YES,-6.2,22373.6,22380,77.3,5245050,-375,300,38775,66075,N,139125,YES,-3.68,156.25,4800150,450,75,41850,-1258800,Y,74325,Y,4.22,47843.65,132360,-90,-1710,14670,11760,N,930,N,-89.9
11-03-2025 09:25,22419.1,175875,-75,75,37425,14550,N,19950,N,1.62,22377.7,22419.1,98.45,7559700,-825,75,39225,110475,Y,-65550,Y,2.22,137.4,4703475,0,0,39825,-108900,YES,191850,Y,-2.62,47823.55,47910,-480,1800,14850,2730,YES,12120,N,-12.75
11-03-2025 09:30,22416.25,151725,525,-600,34500,-6675,YES,-25800,Y,0.87,22415.3,22416.25,97.6,6865050,0,75,37875,48375,N,83100,YES,1.27,132.55,5152575,0,0,39750,22350,YES,54675,N,-2.22,47834.55,48030,30,-150,18060,10770,N,-6120,Y,-9.87
11-03-2025 09:35,22437.95,129975,-375,900,35625,4125,N,34500,YES,2.14,22416.5,22437.95,106.65,5482650,-375,75,37875,84600,Y,-36525,Y,2.11,125.1,3357900,-75,2400,40350,14475,N,155625,Y,-2.34,47878.1,33630,0,150,14640,6210,N,-5460,N,-0.34
11-03-2025 09:40,22431,119550,75,150,37575,6450,N,10725,N,2.92,22437.9,22431,100,6365850,-150,825,40725,-46950,YES,132900,YES,2.76,126.4,4240950,-225,150,40875,83100,YES,93300,N,-3.07,47900,24630,-30,30,11850,6570,N,3180,N,1.98
11-03-2025 09:45,22456.75,120000,-75,75,35850,16650,N,-12300,Y,2.83,22432,22456.75,114.15,6166800,375,75,38550,-124800,YES,-94050,Y,2.02,113.95,4405200,375,-225,41100,-101175,Y,61575,N,-2.9,47940,37530,210,90,13170,10980,N,-6840,Y,1.62
11-03-2025 09:50,22445,131925,-75,0,37800,7500,N,17625,YES,4.2,22458,22445,107.8,6930150,300,75,39525,-36150,Y,85350,YES,3.05,119.65,4606575,300,1725,46275,183450,YES,76650,N,-3.34,47885,21420,-210,90,14460,-23850,YES,17910,YES,3.04
11-03-2025 09:55,22465.5,66750,0,0,32775,32250,Y,12975,N,1.6,22438.15,22465.5,124.8,5696025,-525,300,41550,121875,Y,-20550,Y,1.6,107.6,4483500,225,1125,45225,-2400,Y,129150,Y,-2.15,47924.85,15900,60,-30,11490,14280,Y,-18150,Y,1.1
11-03-2025 10:00,22470,70050,0,825,29250,8400,N,8250,N,2.28,22469,22470,125.45,5069400,375,450,37575,19275,N,80925,YES,1.96,108.05,4206525,75,-1050,47625,74325,YES,130050,N,-2.33,47918.15,14610,-150,0,15690,3120,N,2550,YES,1.53
