last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
25-03-2025 09:15,23733.5,376650,-225,150,32475,17475,N,-7950,N,-9.05,23763.95,23733.5,117.05,5958675,-750,-300,37650,364950,N,343200,N,3.48,177.95,2960100,75,-450,32625,259725,N,41100,N,13.72,51820,67770,0,60,13500,19020,N,24600,N,-24.59
25-03-2025 09:20,23695.8,283875,-375,750,38325,30225,N,-2400,N,-13.64,23731,23695.8,106.7,4567500,-75,750,45900,-2487075,YES,180750,N,-2.2,210.75,3419550,-225,-300,38550,-20925,Y,27900,N,14.96,51740.2,57330,0,30,15090,13290,N,-480,Y,-45.09
25-03-2025 09:25,23737.65,277725,1425,150,39375,18825,N,-8025,Y,-11.14,23695,23737.65,115.5,6302250,0,-450,41550,91125,Y,11550,N,-4.68,177.2,2684025,-225,-150,40500,-75900,Y,84525,Y,6.07,51773.95,45930,-30,30,13500,23550,N,9810,N,-33.65
25-03-2025 09:30,23774.5,456000,75,-75,37350,38175,N,-45450,Y,6.31,23735.85,23774.5,125.35,7808325,225,1575,44100,168300,Y,110850,YES,2.5,148.75,2610750,75,600,38400,58425,YES,95700,N,-4.49,51903,67440,-30,120,13620,23220,N,-18240,Y,4.51
25-03-2025 09:35,23795.75,235350,-75,-75,34350,20250,N,-11625,YES,6.36,23769.1,23795.75,132.75,8665275,-525,300,41325,91125,N,-2925,Y,3.61,132.9,3434400,-150,-225,47025,101850,YES,122625,Y,-8.7,51957,32400,-210,180,13650,7350,N,-1650,N,9.83
25-03-2025 09:40,23798.15,102225,0,150,31425,39975,N,26475,YES,2.85,23794.8,23798.15,133,4929525,150,1200,44850,675450,Y,151875,YES,1.76,131.65,3005925,-75,-300,43050,71400,N,164250,Y,-5.96,51940,18000,60,30,10530,17400,N,-120,N,5.83
25-03-2025 09:45,23820,171375,75,2025,32325,26850,N,-2775,Y,4.61,23797.65,23820,142.35,7687950,75,300,46275,-470325,YES,-180975,Y,2.22,118.6,4322325,150,375,43275,-91500,Y,79650,N,-6.67,51989.2,27960,0,300,10140,-19830,YES,-7770,Y,7.57
25-03-2025 09:50,23858.85,293100,150,0,35925,10050,N,-24900,Y,11.44,23819.95,23858.85,167.15,9571725,525,-75,44100,35250,Y,-247875,Y,5.84,106.3,4741875,0,300,43650,24150,YES,99375,N,-7.8,52040.4,46080,30,90,12480,7470,Y,-4920,N,18.25
25-03-2025 09:55,23881.7,217800,-225,0,35775,-10050,YES,55725,YES,8.98,23858.8,23881.7,183.75,6395100,450,-300,49125,-192150,YES,-113175,YES,4.63,96.75,4034700,525,-75,54075,975,Y,44175,N,-6.08,52042.15,22530,0,930,10860,3000,N,8370,N,8.47
25-03-2025 10:00,23856.9,177600,0,-150,36750,-1725,N,30825,N,5.82,23880.55,23856.9,166.6,3966450,-75,600,46200,-125475,Y,186975,YES,2.19,109.4,3930975,-300,-675,43275,48075,YES,21600,N,-4.15,51987.8,29370,0,-960,12210,12210,N,-3630,Y,6.11
25-03-2025 10:05,23835.35,112875,-75,0,35400,20325,Y,12300,N,2.85,23856.9,23835.35,158.5,3042300,-1350,-225,45375,-51825,Y,109425,N,1.29,117.55,3816300,-1050,-150,46050,32850,N,-68250,YES,-2.65,51997.5,12780,0,60,9210,3150,N,-10680,Y,2.97
25-03-2025 10:10,23796.25,167175,-825,0,40875,-53400,YES,38025,YES,2.28,23835,23796.25,132.55,4301025,-300,-75,37575,-142050,YES,124875,N,0.79,141,6114450,-75,375,43425,95175,YES,-219675,YES,-1.5,51925,30570,30,0,10530,9510,N,16860,YES,4.6
25-03-2025 10:15,23822.85,172800,-2025,-150,39600,54600,Y,14850,N,1.33,23790.1,23822.85,152.75,6311625,525,-675,44325,169875,Y,116625,N,0.56,123.3,5901975,1125,75,40500,-112350,Y,115725,Y,-0.21,51975,30690,0,90,10800,-2460,YES,9360,N,1.77
25-03-2025 10:20,23842.35,96300,-225,-225,27675,-6750,YES,29250,N,1.64,23826.95,23842.35,160.3,4050450,825,75,38850,61275,N,75225,N,1.03,112.7,2772975,-525,-600,44550,59250,YES,70275,N,-1,52016.3,21660,90,-60,10350,-6120,YES,24030,N,4.33
25-03-2025 10:25,23839.6,104550,-150,150,30750,19200,Y,225,Y,1.8,23845,23839.6,153.15,2773125,525,-225,42525,-61275,YES,46575,N,0.62,114.8,2438925,-1650,975,42675,47550,N,34950,N,-0.96,51992.2,10830,-90,30,11670,900,N,-6930,Y,2.04
25-03-2025 10:30,23811.75,83025,-375,0,29550,-29250,YES,9750,N,0.78,23832.45,23811.75,137,3746550,-375,-150,42750,-46275,N,50925,N,0.13,127.25,4385025,-1650,-225,45300,15225,N,-11925,YES,-0.93,51943,10800,0,-120,9540,1830,N,-4680,N,1.15
25-03-2025 10:35,23765.95,259125,150,0,37275,16425,Y,11925,N,-1.36,23805.1,23765.95,115.35,6811950,150,225,41025,-57825,YES,-85800,Y,-1.62,144,8740350,0,-825,44850,-126450,Y,-246825,YES,1.54,51820,47130,-330,0,14100,-15180,YES,-6840,Y,-6.05
25-03-2025 10:40,23787.65,169575,0,0,33450,40125,Y,-10200,Y,-1.01,23765.95,23787.65,124.35,4518375,150,-225,41400,23475,Y,160275,YES,-0.91,133,3403125,75,-150,43200,15375,YES,51900,Y,0.51,51913.7,31290,0,-30,13860,3690,N,-4290,N,-1.44
25-03-2025 10:45,23768,99825,225,1425,27525,19725,N,6075,N,-0.31,23787.65,23768,112.35,2616000,-1050,900,40350,-46200,YES,138000,N,-0.48,139.8,2259675,-150,-375,42225,70500,YES,37950,N,0.14,51904.4,12840,0,90,10950,28830,Y,-8220,Y,-0.12
25-03-2025 10:50,23751,86175,75,0,27900,-32250,YES,9825,N,-0.59,23768,23751,105.75,2430600,900,600,39825,97050,Y,60975,N,-0.63,153.8,2521950,675,75,39300,5775,N,30375,N,0.43,51920,9450,0,0,8820,-11910,YES,-7710,N,0.15
25-03-2025 10:55,23731.45,327525,375,-75,36750,-67875,YES,123150,YES,-5.73,23745.2,23731.45,99.5,6299325,-525,450,46725,-165750,YES,-97575,Y,-2.48,163.55,5204775,-150,-225,38250,-61650,Y,-287400,YES,2.6,51877.8,22140,30,0,11220,2580,N,-270,N,-1.46
25-03-2025 11:00,23733.2,83475,-675,75,34050,21825,Y,18150,N,-1.06,23731.4,23733.2,97.05,2966025,75,1125,45075,106500,Y,94950,YES,-0.99,159.1,2013975,0,0,40050,-24000,YES,73950,Y,0.78,51874.25,13500,0,0,9840,4290,N,16230,N,-0.86
25-03-2025 11:05,23713.75,91650,0,-150,30975,-11400,YES,-26700,Y,-0.73,23733.2,23713.75,87.8,4054650,-825,225,50175,-111225,YES,59400,N,-1.1,174.05,2031450,75,2325,36150,46200,YES,-41175,YES,0.44,51836.7,14190,0,0,11310,4950,N,1980,Y,-0.28
25-03-2025 11:10,23734.55,48675,-75,-375,24450,28800,Y,-12375,N,-0.48,23713.75,23734.55,97.5,2193825,0,-1125,42675,117150,Y,49500,N,-0.65,156.35,1419975,-450,75,44850,-23775,Y,70575,Y,0.38,51865.6,11550,-30,150,9060,10290,N,20130,N,-0.6
25-03-2025 11:15,23745,66750,-150,-300,29625,6675,N,16500,YES,-0.52,23734.55,23745,99.6,2693925,-675,75,41025,21375,N,4800,N,-0.7,149.05,1461975,75,375,39975,-15675,N,31875,N,0.25,51860,7200,0,0,8160,-4050,YES,-7260,Y,-0.42
25-03-2025 11:20,23703,68175,-675,0,27225,1425,YES,5700,N,-0.76,23745.6,23703,83.5,2214975,-1425,1575,43800,-110925,YES,121650,YES,-0.68,179.25,1572600,225,525,39525,19950,YES,-66975,YES,0.47,51761,22290,0,-30,8730,-23130,YES,-4290,N,-3.15
25-03-2025 11:25,23697.2,93750,0,-1275,33075,-2475,YES,-29775,Y,-1.49,23703,23697.2,78.95,3264075,300,-150,41175,-5025,Y,6900,N,-1.22,175.9,2082075,-300,-225,42375,-20775,Y,6825,Y,0.87,51775,16320,-30,0,11250,6210,Y,1230,N,-2.44
