last_traded_time,n_buy_corr,n_sell_corr,n_tb_ts,ce_buy_corr,ce_sell_corr,ce_tb_ts,pe_buy_corr,pe_sell_corr,pe_tb_ts,n_buy_diff,n_sell_diff,ce_buy_diff,ce_sell_diff,pe_buy_diff,pe_sell_diff,n_bid_diff,n_ask_diff,ce_bid_diff,ce_ask_diff,pe_bid_diff,pe_ask_diff,percentage
26-03-2025 09:15,0.34218903924928123,0.2687378156366057,0.769559554781353,0.25754556668084694,-0.14210896096532943,0.7788125100052827,-0.47888845887702103,-0.7778068864041806,0.8214057534682933,31200.0,22200.0,1154775.0,290550.0,1008300.0,486750.0,300.0,-150.0,-1575.0,150.0,75.0,1575.0,51.522828289646604
26-03-2025 09:20,0.2426225657316843,-0.3216957243491813,0.44930955424845015,-0.3410441024978248,-0.3853119310377501,0.05315440075761293,0.21375699006697754,-0.24401114098043378,-0.19366460036386082,20775.0,17175.0,-3856125.0,262500.0,-2903925.0,259350.0,-375.0,900.0,-675.0,-300.0,1500.0,-600.0,27.161900111486396
26-03-2025 09:25,0.3786219073830853,-0.3659894723801076,-0.07018866231821479,0.8624515648382751,-0.6258694330343244,-0.4952208162907572,0.39535389244118246,-0.7440605015764723,0.06617594770683663,6450.0,-1200.0,-308400.0,253800.0,-5625.0,-133725.0,-300.0,-300.0,225.0,-225.0,-300.0,975.0,44.488135532991734
26-03-2025 09:30,0.1974143850967733,-0.7631834145043522,0.042454578521157235,-0.1411638762319989,-0.7402455428111073,0.6834021661029551,0.761357684119035,-0.20946013425438298,0.2660654302288935,10425.0,15975.0,223500.0,303150.0,169650.0,235125.0,-1050.0,150.0,750.0,675.0,900.0,-975.0,42.27496902078507
26-03-2025 09:35,0.06267646373724653,-0.2599540888388554,-0.15727113485714553,0.5440478608450906,-0.7091397516614709,-0.06167017536814071,0.9102475465621684,-0.2928574287427403,-0.3665784488647458,9150.0,3600.0,12900.0,174075.0,70575.0,45000.0,150.0,300.0,-1200.0,825.0,-150.0,150.0,37.382698883084494
26-03-2025 09:40,0.22418688035785928,0.12859432644808488,0.4209710715022641,0.38664278793089535,-0.41623462529206817,0.2759112173940279,0.6221660481876794,-0.47046400126255117,-0.12243809631710309,-12375.0,6900.0,-11475.0,186150.0,48975.0,105225.0,225.0,-1575.0,375.0,-75.0,-150.0,-150.0,34.08454505213926
26-03-2025 09:45,0.8391215876740608,-0.28192739174036824,-0.2644066122980236,0.907658585315812,-0.7895739416227888,-0.6468821393552676,0.8565116028938837,-0.5983894085691623,-0.2602124806232419,5925.0,4950.0,143100.0,-46125.0,-177225.0,-146400.0,-750.0,-300.0,-600.0,-300.0,2625.0,-300.0,60.496486112140104
26-03-2025 09:50,0.1338784395896121,-0.3845086997490323,0.1723671621077302,0.194800682897966,-0.7015288221307036,0.26368138024953125,0.6541686697013552,-0.036356740265557436,0.023927459522997206,11175.0,6525.0,102450.0,239850.0,107550.0,110475.0,-75.0,225.0,750.0,1725.0,825.0,450.0,28.502422846827606
26-03-2025 09:55,0.13703187949486625,-0.8730678072105371,-0.12732764638472796,0.8702956178267474,-0.7394994553834234,-0.5637227173055174,0.3898599005562035,-0.6567646887514894,0.22996303995032302,-1950.0,-14400.0,54450.0,-186375.0,-108975.0,280050.0,525.0,0.0,750.0,-1500.0,-450.0,-150.0,50.9725861429315
26-03-2025 10:00,0.48161676061561315,-0.12774265552448766,0.2956965942568458,0.6974604137840992,-0.48672043915869423,-0.133625357134663,0.7954571424404453,-0.8542294586980527,-0.5950903976471309,5700.0,9150.0,-22125.0,230175.0,68175.0,-14475.0,150.0,-1275.0,900.0,-750.0,-750.0,750.0,49.64043576955591
26-03-2025 10:05,0.6818667948281618,0.014723560032784635,0.2713626618724918,0.4557522658103074,-0.3386347793505019,-0.3829846436567712,0.7698795451655832,-0.4497009133499439,-0.4411991055626915,4350.0,-5025.0,129150.0,58125.0,-21075.0,-59625.0,-75.0,0.0,4500.0,450.0,1125.0,375.0,42.29004744032487
26-03-2025 10:10,0.23155371947821377,-0.7161342493383273,-0.03554636302349993,0.6051866167665464,-0.8142746085774069,-0.5469143320097947,0.369358754652723,-0.7152546321868827,0.23598626698223424,9375.0,525.0,-11850.0,-169800.0,101250.0,181275.0,-75.0,750.0,825.0,5925.0,6825.0,375.0,47.44677270017365
26-03-2025 10:15,0.09829224752740977,-0.093962768002932,0.009239559457866491,0.823861962367914,-0.4288894647107335,-0.1275681387797575,0.7012862164277346,-0.9530476999849985,-0.7055249366990195,2925.0,2175.0,97050.0,-70725.0,-254850.0,105750.0,-75.0,-75.0,-1650.0,-1500.0,0.0,2175.0,43.7963665995374
26-03-2025 10:20,0.04898379476911263,-0.6025497960706941,-0.011831837354880938,0.5613736048295271,-0.8887562184374249,-0.23207019963205464,0.9279183247670497,-0.897652165360852,-0.879116549454813,-6825.0,1500.0,11475.0,234750.0,236175.0,-185475.0,-75.0,75.0,225.0,-375.0,825.0,-450.0,56.11391656307121
26-03-2025 10:25,0.5656064100428568,-0.5796041835672904,-0.2177981631540054,0.16222240005814478,-0.9106549447003106,-0.2901450175032505,0.31417739703287145,-0.4860521690253764,0.4929704458997418,-1275.0,1125.0,-49800.0,23700.0,70050.0,126750.0,1500.0,75.0,1425.0,-3375.0,0.0,150.0,44.65812367759832
26-03-2025 10:30,0.606466323784861,-0.9016637531133709,-0.6134800870556486,0.734238608253901,-0.8548339843849241,-0.4098979857265399,0.6658173411450028,-0.9316891640764138,-0.6820382930427188,13650.0,-13950.0,228975.0,-329775.0,-249300.0,191700.0,-300.0,-225.0,-1725.0,-900.0,1200.0,-1425.0,71.112506006482
26-03-2025 10:35,-0.11606175201223577,-0.5052471070636053,0.3198688285849417,0.8130932654924431,-0.5834332050513534,-0.22279021831629398,0.7698623840689766,-0.27178033186144895,0.17669608241897589,1725.0,525.0,-372750.0,-4875.0,317025.0,-98775.0,0.0,300.0,600.0,750.0,900.0,2025.0,41.987035276336385
26-03-2025 10:40,0.23095954401789173,-0.10235631156247894,-0.13231094492833284,0.5321560652309291,-0.12111733145511565,0.6105166921546208,0.44068374041414965,-0.6988248980608387,-0.53689201817042,-3975.0,7350.0,119400.0,226200.0,-39150.0,28050.0,-225.0,-375.0,750.0,-1650.0,-600.0,-825.0,37.842417177719746
26-03-2025 10:45,0.43801962189284244,0.36408028201548903,0.30712448884683796,0.7772244535914917,0.25072609812089774,0.3963651810169923,-0.12587046812416172,-0.4184871233482596,0.8916261749587565,-12900.0,5100.0,100050.0,9900.0,124950.0,194700.0,75.0,600.0,-1050.0,-375.0,-1350.0,-675.0,44.10582102128588
26-03-2025 10:50,0.2166328412256041,0.2754333403363227,0.06982042485167447,0.8708511258936394,-0.08439059307738306,-0.14551852323584205,0.36214593352982477,-0.8389133955858619,0.025799418167153348,-1275.0,-22275.0,-64050.0,125550.0,105150.0,-119700.0,-450.0,-525.0,-825.0,-1425.0,150.0,-2400.0,32.105617732258956
26-03-2025 10:55,0.5256153108479129,-0.2935829754193103,-0.19611609826795778,0.6509444500681822,-0.5763233023587787,-0.07563745231118794,-0.02028195276888772,-0.8338985089936316,0.2749098815466858,3225.0,-600.0,53025.0,207300.0,-49575.0,-226950.0,-75.0,-75.0,975.0,-975.0,4200.0,1800.0,38.3034436953615
