last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
05-03-2025 09:15,22227.15,207375,-225,525,34875,41250,N,94125,N,10.93,22222.7,22227.15,49.9,8841975,2025,-1425,44400,898275,N,561525,N,-1.69,124.05,2792325,-75,150,37575,378900,N,176025,N,-15.76,48510,42720,-30,-150,13050,17670,N,29880,N,-7.04
05-03-2025 09:20,22286.5,256950,450,-375,38400,17775,N,-39450,Y,16.75,22227.15,22286.5,67.9,13809975,-300,375,43725,-2593875,YES,-277425,Y,5.31,88.55,5274825,375,525,38850,-1398675,Y,219975,Y,-16.63,48648.9,50430,-90,0,14370,8130,N,810,Y,18.94
05-03-2025 09:25,22310.5,276675,-75,0,40125,59325,Y,-9825,YES,17.65,22288.8,22310.5,87.55,19899975,-825,-1050,45300,-192975,Y,120600,YES,9.96,80.7,8957925,-150,3450,51300,259650,YES,325350,Y,-14.96,48699,42000,0,1320,15870,30480,Y,-1080,Y,26.08
05-03-2025 09:30,22308.95,229500,1125,0,40950,33600,N,42600,YES,12.19,22310.5,22308.95,87.8,15668175,900,-300,41475,67650,Y,564750,YES,6.13,81,9625500,-300,-825,39975,418575,YES,337950,N,-7.08,48721.45,73170,-60,-2160,15210,-30,YES,20940,YES,41.31
05-03-2025 09:35,22310.1,154125,-975,75,36225,17025,N,26400,N,6.48,22309.2,22310.1,87.75,10832400,-300,150,47175,135525,Y,309825,N,3.08,78.7,9046425,675,-1425,47925,38175,N,250725,N,-4.19,48679.95,28050,0,30,14100,6480,N,5880,N,8.65
05-03-2025 09:40,22340.65,160500,-300,150,35775,8775,N,-25725,Y,7.33,22310.15,22340.65,111.05,17145825,3375,-600,44100,-113550,YES,-729450,Y,5.67,70.4,10162125,-375,150,42825,-90450,Y,297375,Y,-3.85,48710.05,17370,210,30,11640,5340,N,-12270,Y,2.35
05-03-2025 09:45,22363.2,206325,0,0,39075,5325,N,5925,YES,9.91,22340.65,22363.2,127.1,12627225,525,-150,45000,-4725,Y,-289125,YES,5.01,64.05,8796675,-1050,-300,53475,87600,YES,213225,N,-3.13,48849.95,98280,-30,0,16050,2190,YES,-13890,Y,45.8
05-03-2025 09:50,22354.4,115425,0,-75,32925,-12075,YES,5025,N,4.27,22364.75,22354.4,117.3,5659800,675,-975,44025,-36075,YES,175950,YES,1.74,67.45,6378225,450,-750,49500,107700,YES,50475,N,-1.52,48826.7,32220,0,-30,13920,4470,N,5520,N,10.35
05-03-2025 09:55,22357,83325,0,750,32325,157200,Y,51525,YES,2.79,22352.45,22357,118.8,6353775,300,-525,41550,-97050,YES,46725,N,1.85,65.75,7499775,9525,0,48975,171975,YES,51075,N,-1.67,48792.55,15960,0,0,11130,6420,N,8010,N,4.37
05-03-2025 10:00,22328.95,96900,300,1350,30900,72375,N,21225,N,2.57,22353,22328.95,102.95,4929375,450,450,46275,-43050,Y,153525,YES,1.03,73.75,7401150,675,-75,48750,106875,N,-3300,YES,-0.93,48755.7,18600,210,-30,11160,4290,N,6390,N,3.26
