last_traded_time,n_buy_corr,n_sell_corr,n_tb_ts,ce_buy_corr,ce_sell_corr,ce_tb_ts,pe_buy_corr,pe_sell_corr,pe_tb_ts,n_ltp_diff,n_buy_diff,n_sell_diff,ce_ltp_diff,ce_buy_diff,ce_sell_diff,pe_ltp_diff,pe_buy_diff,pe_sell_diff,percentage
17-03-2025 09:15,0.745238447,0.483237666,0.203837972,0.90460373,-0.145409208,0.024322702,-0.856979432,-0.886699304,0.897160812,15.95,-3675,52575,7.35,308100,214575,-7.5,720300,271500,57.19432526
17-03-2025 09:20,0.827015217,0.47907255,0.686768607,0.248162439,0.298906142,-0.258108098,-0.123432554,-0.906134226,0.073690674,14.85,34275,52350,2.35,-1230150,171300,-6.85,-1102575,349200,43.34767231
17-03-2025 09:25,0.166092976,0.138885457,0.079816606,0.311495771,-0.363077768,-0.865902205,-0.108040313,-0.479796742,0.762293568,7.95,-37125,54450,-1.05,-113400,85125,-2.3,89550,263250,36.39334897
17-03-2025 09:30,-0.369382469,-0.895704263,0.334079975,0.002926187,-0.938185225,-0.109124945,0.735015402,-0.838472371,-0.42706822,32.3,-24825,-35400,20.25,-71325,-240000,-7.55,-22500,220350,51.66621173
17-03-2025 09:35,-0.4446246,-0.813259972,0.699083078,0.519019511,-0.753936879,-0.151538717,0.658651894,0.238434818,0.282699053,-9.4,32025,26250,-3.8,-17850,88575,3.15,49050,176400,50.68053912
17-03-2025 09:40,0.310329613,-0.693858947,0.054502901,0.749367204,-0.745371738,-0.526855421,0.531371618,-0.550901986,-0.038114841,-13.3,3525,14175,-8.35,-25425,95250,1.7,10675,31650,46.67415856
17-03-2025 09:45,0.872518752,-0.731046843,-0.541839142,0.3342192,-0.900225148,-0.028645206,0.856445461,-0.612337636,-0.428716397,-24.75,-14100,8100,-14.25,-23250,116251,8.25,171300,-57075,58.95548649
17-03-2025 09:50,0.723927045,0.189457315,0.023897937,0.737174979,-0.688929948,-0.499922736,0.562117773,-0.643487299,-0.782573359,-14.25,-6150,9675,-9.4,-47925,57075,6.8,-22350,2700,53.90542656
17-03-2025 09:55,0.787484309,0.623399479,0.682986448,0.925370535,0.405969288,0.523529025,0.299233941,-0.884178644,0.029250442,9.15,15975,4575,7.75,112575,85875,-5.2,62475,201450,57.34891235
17-03-2025 10:00,0.540354188,-0.817672973,-0.622856617,0.886755233,-0.790003816,-0.620314708,0.309238008,-0.842798467,-0.234834366,-25,4725,12075,-14.3,-84975,123900,7.4,-36525,-174375,62.94253751
17-03-2025 10:05,0.451858135,0.013024915,0.468615588,0.753491654,-0.659403697,-0.447964629,0.068285926,-0.398365412,0.735113494,3.15,7275,1350,1.55,44550,-375,-1.75,100050,64725,44.40137167
