last_traded_time,ltp,tot_buy_qty,tot_sell_qty,bid_val,ask_val,ltp,tot_buy_qty,tot_sell_qty,bid_val,ask_val,ltp,tot_buy_qty,tot_sell_qty,bid_val,ask_val
26-03-2025 09:18,23701.9,162000,180525,900,375,101.4,4884975,785100,1275,1050,96.85,4944375,569025,2025,2550
26-03-2025 09:18,23704.8,158400,182775,525,300,100.25,4904625,810225,1350,1350,97.6,4955850,580200,2175,900
26-03-2025 09:18,23699,157125,195825,150,5925,98.6,5588925,868050,1500,900,100,5674125,597300,1350,7200
26-03-2025 09:18,23698,154875,185625,300,4275,100.05,5615625,871425,1200,975,98.05,5703675,614250,3675,7575
26-03-2025 09:19,23705,159300,185925,750,1500,102.9,5633475,872550,1200,1950,95.7,5680500,600000,1575,1125
26-03-2025 09:19,23709.05,148875,185400,975,150,102.55,5672400,809550,1200,750,96.2,5626875,616125,825,675
26-03-2025 09:19,23708,161475,189825,900,5850,104.05,5691750,797250,1200,1500,94.8,5620200,631875,1725,1425
26-03-2025 09:19,23708,160500,192750,450,4500,103.95,5697000,831600,1050,825,94.2,5630925,640200,2625,975
26-03-2025 09:19,23709.5,161100,186525,300,2100,103.95,5717925,832875,1425,825,93.15,5629500,668400,1350,1200
26-03-2025 09:19,23715,159675,189225,375,375,105.5,5697300,855375,1575,900,90.45,5642850,673950,1500,2250
26-03-2025 09:20,23719.3,165525,189450,750,375,107.95,5666175,822900,1425,975,89.95,4128225,676725,1050,2700
26-03-2025 09:20,23730.25,168600,177375,1275,1350,117.8,1703775,778200,975,900,85.05,895725,708375,525,1350
26-03-2025 09:20,23737.9,162450,165675,750,1125,128.4,1783725,516000,300,450,86.95,797250,719700,4425,1050
26-03-2025 09:20,23742,174675,183375,1200,300,128.6,1776525,501375,375,525,83.5,827100,751350,1125,1350
26-03-2025 09:20,23744.65,171375,190275,900,375,128.95,1714050,537750,975,675,84.8,864525,769650,900,1425
26-03-2025 09:20,23735.45,173400,193800,225,300,124.45,1683375,609075,1050,975,84.45,926250,758475,675,1350
26-03-2025 09:21,23732.6,169875,198375,300,825,121.3,1618650,649500,825,675,86.65,970575,772575,1425,1425
26-03-2025 09:21,23730,170625,196800,150,525,118.5,1566675,681825,900,675,88.4,1017675,748650,1275,825
26-03-2025 09:21,23727.1,168600,205350,525,675,115.7,1574925,731925,1500,750,89.25,1045950,746025,1725,1575
26-03-2025 09:21,23724.35,173775,199950,1950,600,114.05,1555575,741150,9450,1125,90.6,1053450,758025,1275,600
26-03-2025 09:21,23723.9,167400,205650,450,375,114.55,1594500,754725,450,1350,92.95,1124325,753075,1200,5100
26-03-2025 09:21,23715,162300,204225,75,450,109.05,1611000,798600,1275,825,94.25,1132725,729525,1275,975
26-03-2025 09:22,23718.3,174150,204375,750,225,114.05,1549500,822225,525,1275,90.45,1133475,752175,1125,1350
26-03-2025 09:22,23727.85,184050,199425,1275,225,115.45,1629750,783300,750,1575,89.05,1044600,776925,1350,1875
26-03-2025 09:22,23728,185775,194400,900,450,118.25,1655475,803550,675,900,87.4,1005000,795825,17925,1125
26-03-2025 09:22,23736,193875,202425,900,750,122.45,1715400,807825,450,8100,84.2,999675,826950,4575,1800
26-03-2025 09:22,23738.4,178725,204225,3150,675,121.15,1740600,794175,525,825,85.35,916875,821700,1575,1425
26-03-2025 09:22,23725,175425,203700,900,300,113.6,1708200,844950,600,900,90.85,1021050,797925,675,1575
26-03-2025 09:23,23715.2,177675,199800,375,300,112.45,1638000,882825,750,900,92.7,1059450,809475,1275,1725
26-03-2025 09:23,23725,182325,203175,450,75,115.65,1676400,906450,1350,1200,89.2,1085475,829725,2175,1575
26-03-2025 09:23,23729,178950,195150,750,150,120.45,1743600,918375,975,600,88.4,1064775,869250,1575,3075
26-03-2025 09:23,23736,184575,201675,150,375,119.2,1789800,915600,975,900,88.5,1057500,887625,1575,1575
26-03-2025 09:23,23728.45,185925,203850,300,375,120.1,1755225,949125,1500,1725,88.35,1097400,890925,3225,1350
26-03-2025 09:23,23731.55,182700,195225,675,150,120.15,1794450,976500,300,1125,86.8,1117950,909525,1200,1350
26-03-2025 09:24,23732,185475,199575,975,300,119.5,1799025,989700,600,825,87.05,1129800,923625,2850,2250
26-03-2025 09:24,23729.8,178500,200250,375,75,118.65,1806525,1005975,1650,1275,88.4,1174125,924525,1500,2175
26-03-2025 09:24,23733.45,186375,203250,975,300,120.15,1801575,1021800,1275,450,86.4,1193325,937200,1800,900
26-03-2025 09:24,23734,177600,202425,750,975,119.95,1817250,1020300,1650,2700,86.4,1187475,943275,1875,2250
26-03-2025 09:24,23729.8,184575,211650,525,1050,118.85,1819125,1059975,2175,1200,86.8,1188150,942750,1800,1425
26-03-2025 09:24,23735.6,186300,206625,375,1275,118.75,1810050,1085400,750,675,85.35,1224300,936075,2550,2100
26-03-2025 09:25,23737,184575,211275,525,600,121.8,1793775,1076025,1275,1275,83.55,1191600,959250,900,1050
26-03-2025 09:25,23745,180450,195900,525,1050,124.9,1836225,1017750,2550,375,79.95,1144800,979575,1125,3900
26-03-2025 09:25,23742.5,175275,210300,300,750,121.15,1840275,998550,300,1500,81.95,957300,985200,1350,750
26-03-2025 09:25,23738,181200,211125,150,525,121,1838775,1025625,900,1350,83,999750,988875,2025,2250
26-03-2025 09:25,23735,179700,216000,225,225,119.7,1834725,1085475,7950,1650,83.4,1058175,974250,2475,1875
26-03-2025 09:25,23731.3,182250,216225,300,525,116.9,1769700,1085325,1425,900,84,1076550,978750,1800,3900
26-03-2025 09:26,23731.8,168975,213225,300,150,115.2,1728225,1119675,1650,6000,85.5,1130025,1017525,1275,2250
26-03-2025 09:26,23730.7,181275,214650,225,75,114.4,1678575,1132725,1350,1125,86.1,1173525,1004475,2100,3000
26-03-2025 09:26,23738.35,188700,205800,750,750,121.8,1717800,1119975,825,1050,80.8,1162050,1056675,2250,1950
26-03-2025 09:26,23739.1,186450,214200,450,525,120.7,1744875,1106550,675,1200,82.35,1117575,1072275,675,2100
26-03-2025 09:26,23736.5,184425,209625,375,150,119,1754025,1190100,675,750,84.15,1194075,1081575,2025,975
26-03-2025 09:26,23733,179250,209400,300,225,116.75,1747275,1214625,900,750,86.4,1221300,1078875,1575,2175
26-03-2025 09:27,23734,185775,213600,450,225,117.75,1769475,1224900,1275,1575,86.25,1226625,1076100,1125,1500
26-03-2025 09:27,23730,186675,215475,300,150,116,1775325,1254375,2175,675,87.4,1236975,1074600,1725,1425
26-03-2025 09:27,23734.95,190500,209925,525,900,120.1,1767975,1264200,1500,975,83.35,1253550,1062375,2625,1125
26-03-2025 09:27,23739.6,186975,209850,225,300,121,1793175,1228800,1050,675,83,1187175,1064025,2775,3300
26-03-2025 09:27,23739.55,192150,210375,600,150,120.2,1803150,1251150,1275,1575,82.85,1225350,1072200,1875,2625
26-03-2025 09:27,23740.45,188175,211200,300,75,122,1810275,1271775,1725,1050,81.3,1241400,1078650,975,1650
26-03-2025 09:28,23743,189900,214800,225,300,121.85,1834500,1230900,1125,2475,81,1208025,1083750,1425,1950
26-03-2025 09:28,23741.65,186150,214650,450,300,122.5,1848375,1161300,2175,3525,81.7,1140450,1097850,1950,2025
26-03-2025 09:28,23737.55,185325,210600,300,375,121.9,1829775,1200150,1500,1125,82.9,1181850,1091475,1500,2400
26-03-2025 09:28,23736.75,186525,216825,1125,300,119.65,1825650,1229250,1050,1200,84.55,1211475,1095375,1650,900
26-03-2025 09:28,23733,192450,214875,1125,300,118,1846875,1242150,450,1050,86,1209300,1093350,2925,2025
26-03-2025 09:28,23726,191025,216300,825,300,115.75,1838550,1264200,1125,2250,87.9,1237650,1086975,975,1425
26-03-2025 09:29,23721.5,185475,217200,300,150,113.85,1744950,1277625,1125,975,89.55,1245300,1039425,1950,1350
26-03-2025 09:29,23715,176700,222150,375,150,109.4,1720350,1286400,975,1800,94,1238100,1011975,1875,2250
26-03-2025 09:29,23695,175050,213675,1800,150,101.6,1576500,1336125,375,675,100.55,1271625,915450,1125,1425
26-03-2025 09:29,23702.05,173325,213300,600,1050,106,1408575,1303200,975,1725,99.8,1239150,717900,600,600
26-03-2025 09:29,23701.05,177450,215850,900,675,104.4,1451250,1301625,1575,1275,100.05,1199400,796200,2175,1350
26-03-2025 09:29,23708,191025,210075,225,300,104.5,1485375,1329825,1500,1050,99.4,1185975,825525,600,2025
26-03-2025 09:30,23705.4,189300,209100,1575,150,103.8,1515450,1330875,825,525,100.35,1154475,891225,1200,2100
26-03-2025 09:30,23699.9,186900,212850,825,225,101.1,1515000,1368375,1650,900,102.2,1198725,878475,1425,1275
26-03-2025 09:30,23689,182550,223050,1200,300,96.4,1519800,1396725,825,1575,107.6,1254375,870300,1125,825
26-03-2025 09:30,23689.05,182400,218400,525,150,96.85,1419300,1397400,1125,2100,104.05,1266675,690075,4425,1050
26-03-2025 09:30,23694.6,181275,220200,375,450,97.4,1491075,1377225,2550,1725,105.7,1235700,755925,1500,1050
26-03-2025 09:30,23685.55,175875,218625,300,225,97,1509375,1408350,675,1725,107.35,1278750,780225,750,600
26-03-2025 09:31,23694.4,188250,210825,600,225,99.4,1528875,1408050,1275,1575,102.05,1286925,838275,1425,900
26-03-2025 09:31,23705,192450,209400,750,300,104.6,1609050,1378350,1950,600,97.05,1173525,879150,1200,1800
26-03-2025 09:31,23720,193800,205950,150,150,109.3,1654875,1343625,1350,4350,89.8,1076775,926550,675,900
26-03-2025 09:31,23721.8,194025,200550,375,675,109.9,1669275,1268625,450,675,88.9,939450,927300,300,450
26-03-2025 09:31,23704.2,184575,214575,225,300,103,1660275,1323225,825,1200,95.75,1005450,885825,750,1500
26-03-2025 09:31,23706.75,187200,212100,675,300,100.9,1621575,1371900,1050,1050,97.45,1096875,897750,1425,1425
26-03-2025 09:32,23700,192150,213450,900,300,100.35,1618050,1408575,600,1350,99.65,1146675,886650,2475,1125
26-03-2025 09:32,23697,192450,218700,375,150,99.1,1631850,1441725,900,1875,101.2,1189275,915075,825,1800
26-03-2025 09:32,23702.85,194400,217725,375,150,97.1,1653525,1453875,1125,1200,101.15,1197375,980925,975,1800
26-03-2025 09:32,23705,197100,207825,825,300,101.7,1674675,1469775,825,1875,95.5,1169100,1040400,900,1875
26-03-2025 09:32,23701.85,194700,216075,375,225,100.95,1707750,1479825,750,1050,95.6,1133550,1060575,18825,1950
26-03-2025 09:32,23699.25,195375,219000,525,300,100.55,1720725,1498200,1350,1575,96,1168125,1035825,1200,1800
26-03-2025 09:33,23703.35,194925,209400,675,600,100.65,1730175,1529775,10875,1350,95.8,1206825,1064400,1575,2100
26-03-2025 09:33,23699,196875,218925,75,150,98.25,1741650,1543950,8175,825,98.1,1235475,1073775,1200,1650
26-03-2025 09:33,23693,193650,224325,1200,300,95.55,1701750,1549125,825,975,101.95,1275675,1069125,1500,1875
26-03-2025 09:33,23691.7,199200,223575,750,300,97.2,1697625,1544625,975,1650,100.6,1287000,1057125,975,600
26-03-2025 09:33,23694,198600,225150,525,675,95,1697625,1572600,1725,1425,104.25,1308600,1064400,1725,1950
26-03-2025 09:33,23694.15,202500,219600,600,600,96.05,1677600,1587900,1650,1500,101.7,1317150,1023600,1050,825
26-03-2025 09:34,23700,202650,222225,300,675,97,1722450,1608525,1200,1575,101.15,1300950,1072350,1500,975
26-03-2025 09:34,23702.7,202350,223200,225,525,98.3,1744200,1603800,2175,1125,97.95,1277700,1095600,1200,1650
26-03-2025 09:34,23698.85,204150,228000,300,825,97.65,1757025,1596600,1800,1275,98.25,1223325,1105950,1425,900
26-03-2025 09:34,23691,164625,230325,75,375,92.4,1745400,1634925,1575,1725,103.2,1272150,1109100,975,1500
26-03-2025 09:34,23688,204675,226950,675,450,95.1,1701300,1642200,1125,1350,101.7,1306350,1097850,1725,1125
26-03-2025 09:34,23689.75,199725,225075,525,300,92.7,1738950,1634025,1575,1200,104.15,1324125,1126350,2100,1125
26-03-2025 09:35,23690,204150,226725,750,300,93.2,1744575,1643175,2625,2025,103.2,1344450,1104600,1425,1500
26-03-2025 09:35,23680,192225,231000,450,150,88.85,1741725,1657875,1500,2625,107.9,1390650,1110300,2325,1125
26-03-2025 09:35,23684,195900,227100,375,300,88.7,1579275,1661475,750,1575,106.65,1416675,993375,525,975
26-03-2025 09:35,23678,197550,226500,150,450,88.75,1603125,1649325,1350,1725,107.85,1367850,964650,900,1050
26-03-2025 09:35,23674,195825,231450,375,675,86.35,1597200,1670025,2625,2250,109.6,1433025,981675,1125,825
26-03-2025 09:35,23673.6,195750,234975,900,450,85.95,1581675,1684050,7575,1950,110.5,1455225,976500,675,825
26-03-2025 09:36,23676.85,184575,231300,900,300,87.45,1586250,1657350,1125,7575,107.9,1395675,945450,975,975
26-03-2025 09:36,23690,196200,231825,750,750,90.45,1650600,1666125,2925,1050,104.85,1395825,994350,1200,825
26-03-2025 09:36,23690,203025,228675,375,525,90.95,1676025,1650075,2025,1425,104,1314150,1008600,1200,1200
26-03-2025 09:36,23699.45,201375,222000,825,1050,95.95,1735350,1642800,1425,825,97.8,1295625,1035900,1125,1050
26-03-2025 09:36,23697.75,202875,231975,300,450,97.15,1746000,1630425,1725,1125,96.4,1186650,1060500,1200,750
26-03-2025 09:36,23700,192600,222450,150,1125,97.6,1737375,1640025,675,1125,96.25,1205250,1073175,1500,900
26-03-2025 09:37,23691.2,197700,225450,150,525,94.6,1716675,1679625,2100,1575,99.75,1270800,1070325,1575,1125
26-03-2025 09:37,23705.25,206850,221100,375,225,99.3,1724550,1691475,1050,1200,92.75,1284750,1102575,1275,525
26-03-2025 09:37,23710,202875,224250,225,1500,102.3,1745925,1601475,1575,600,89.7,1152825,1114950,825,1650
26-03-2025 09:37,23704,201600,228750,150,1275,97.8,1747800,1626975,1800,1275,94.65,1128225,1123875,1275,675
26-03-2025 09:37,23703.6,201900,230925,150,150,95.95,1691100,1658700,5325,1275,96.3,1187400,1096500,1350,825
26-03-2025 09:37,23696.9,200025,231450,375,225,93.3,1667775,1691550,1875,1575,98.7,1218600,1099950,1275,1275
26-03-2025 09:38,23690,205275,230625,525,150,92.05,1682325,1710000,1650,1125,100.85,1252275,1114275,1725,900
26-03-2025 09:38,23693.5,208350,230400,1050,675,94.15,1725225,1708650,1050,1800,98.45,1256775,1143975,1050,975
26-03-2025 09:38,23691.2,208425,233025,450,150,90.85,1735350,1708650,2850,2475,101.95,1251300,1171500,2100,2550
26-03-2025 09:38,23682.85,203250,221400,300,225,89.35,1701825,1715475,1875,1575,103,1297950,1152225,1500,975
26-03-2025 09:38,23685,206925,230100,675,300,90.05,1682025,1730700,1125,825,102.7,1305750,1192725,1500,1350
26-03-2025 09:38,23681,205875,228750,525,225,89.55,1695300,1750275,1425,975,103.8,1341900,1191300,1950,600
26-03-2025 09:39,23680,213000,226575,600,150,86.95,1678425,1767525,1575,1275,107.2,1370025,1146000,1650,825
26-03-2025 09:39,23678,207675,227175,525,300,85.15,1639050,1770900,14925,1350,109.9,1417275,1100025,1050,525
26-03-2025 09:39,23678.65,205950,220575,1050,150,86.25,1625475,1770225,1650,3375,107.25,1354275,1054275,1200,1200
26-03-2025 09:39,23675,196350,230325,675,600,82.8,1657125,1809675,1050,1500,111.3,1389450,1087575,1200,900
26-03-2025 09:39,23672.35,207750,227925,750,75,84.6,1728150,1801575,1425,1200,109.25,1420650,1107300,1650,1050
26-03-2025 09:39,23674.65,213300,230325,900,600,84.55,1757475,1817250,1425,2850,108.2,1415025,1149600,1275,1650
26-03-2025 09:40,23682.55,214050,224775,825,1875,88.6,1830975,1809300,975,1800,103.2,1370175,1204125,1350,1425
26-03-2025 09:40,23682.55,208350,229800,675,600,88,1861575,1777575,1950,675,103.6,1276275,1227525,525,750
26-03-2025 09:40,23678.45,207450,229800,750,375,87,1846575,1786650,1275,1350,106.9,1326000,1239600,825,1875
26-03-2025 09:40,23680.15,209925,229725,375,675,85.25,1829325,1807350,1200,525,110.4,1377075,1229325,1425,4950
26-03-2025 09:40,23672.1,214650,229800,600,375,86.15,1814700,1819800,2100,2325,109.15,1417350,1209075,900,1425
26-03-2025 09:40,23676,208800,233700,900,300,84.05,1804050,1829025,2400,1125,109.95,1439850,1235700,1650,1650
26-03-2025 09:41,23676,211050,225975,1125,675,85.4,1812300,1843275,2625,1500,106.85,1431075,1239975,975,1650
26-03-2025 09:41,23675,208875,232050,525,375,83.25,1808625,1852425,2400,2550,109.15,1400025,1250325,1800,1125
26-03-2025 09:41,23682.2,210225,230775,900,300,85.65,1789200,1845750,3375,2175,105.5,1415850,1241025,1425,1050
26-03-2025 09:41,23680.3,214800,233850,450,600,85.7,1843200,1811475,1800,1950,105.5,1343025,1252425,1350,1125
26-03-2025 09:41,23676,209625,227400,150,300,83.75,1831125,1834500,825,2025,107.5,1392000,1266900,1575,975
26-03-2025 09:41,23679.35,219600,231825,675,225,85.95,1868325,1843650,2475,1950,104.9,1406400,1280475,1800,1800
26-03-2025 09:42,23687.35,210975,227325,375,225,89.45,1880925,1831125,1800,975,99.25,1366275,1299600,3000,1800
26-03-2025 09:42,23692.8,208800,232950,525,375,90.1,1888650,1763025,1725,2400,99.5,1211250,1296450,1275,1275
26-03-2025 09:42,23691.8,211425,231150,525,300,89.6,1871700,1751025,900,2025,99.85,1221150,1319700,300,1575
26-03-2025 09:42,23687,217650,232125,375,300,88.75,1828725,1785825,3000,1725,101.35,1288350,1322550,1575,600
26-03-2025 09:42,23682,212850,235500,600,675,86.85,1819275,1828950,1575,1200,104.35,1309500,1330650,1950,675
26-03-2025 09:42,23682.6,218400,235875,525,600,87.65,1805925,1849425,1650,1650,102.45,1331175,1321725,1125,1650
26-03-2025 09:43,23681,211425,236700,375,600,86.9,1836300,1890300,1950,1500,104.15,1321950,1348575,1275,1500
26-03-2025 09:43,23686.25,212025,234900,300,525,89.65,1853250,1900200,3825,1950,101.4,1372575,1357500,2625,12675
26-03-2025 09:43,23682,210375,235500,300,300,85.4,1849575,1900050,1575,1725,104.85,1377525,1362000,1125,1500
26-03-2025 09:43,23681.55,214650,234900,675,450,87.35,1836525,1919625,2100,1950,102.8,1403475,1357875,1275,1275
26-03-2025 09:43,23685.3,219825,236625,450,300,89.6,1874400,1924500,1575,2250,102.5,1381950,1353525,600,2550
26-03-2025 09:43,23684,218775,237825,375,525,86.3,1870200,1942650,2475,1425,103.45,1347225,1383675,1275,2100
26-03-2025 09:44,23686,216900,235050,675,375,88.75,1889175,1951950,1950,2850,99.85,1364100,1388850,1575,450
26-03-2025 09:44,23685,213525,233550,450,525,87.9,1899375,1935900,2700,1725,101,1343325,1406700,1125,1275
26-03-2025 09:44,23676.1,216900,235200,225,675,85.45,1906500,1944975,1425,2325,105,1389450,1415100,1275,6300
26-03-2025 09:44,23675.4,214500,232650,450,300,84.25,1854900,1968075,2100,2250,106.1,1387050,1362825,975,975
26-03-2025 09:44,23675.3,216750,237375,375,825,82.7,1877850,1989525,1875,2250,107.85,1404075,1345425,975,1200
26-03-2025 09:44,23670,201675,231675,1050,300,79.45,1819500,1995450,1350,1725,110.65,1419150,1309350,1200,1275
26-03-2025 09:45,23670,213975,230325,900,450,80.6,1603950,1982475,2250,2100,109.9,1410675,1199400,1950,1500
26-03-2025 09:45,23667.05,222375,240975,1650,375,79.9,1621950,2005500,1800,2025,110.05,1403550,1228200,1950,1875
26-03-2025 09:45,23662.5,216225,232575,1200,300,77.4,1606575,2039775,1725,1125,112.75,1415250,1195650,2025,1725
26-03-2025 09:45,23653.7,192225,234525,375,825,73.6,1545600,2058225,1275,2850,118.55,1461450,1153650,450,36675
26-03-2025 09:45,23646.1,182775,239475,1875,600,71.4,1425450,2064600,1650,2925,121.4,1490550,901575,825,675
26-03-2025 09:45,23648.7,185475,238575,675,1200,70.6,1470150,2045925,1125,2850,123.55,1469400,816975,1950,1275
26-03-2025 09:46,23644.2,188250,237300,375,675,68.75,1452600,2037225,1125,1425,123.1,1468650,822600,525,525
26-03-2025 09:46,23650.3,205125,238650,975,900,69.85,1422675,2007825,2175,975,120.65,1463100,754875,600,1350
26-03-2025 09:46,23650.3,200325,240600,600,600,70.6,1480875,1970775,1725,2325,120.65,1428975,793350,35100,750
26-03-2025 09:46,23649.6,195975,239550,300,300,69.85,1474200,1988700,1725,2025,121.7,1384800,795600,1200,1050
26-03-2025 09:46,23657,209325,229125,525,825,73.8,1515375,1982325,525,1575,115.7,1371075,848400,1425,600
26-03-2025 09:46,23659.8,204300,235800,525,375,73.45,1565250,2002200,1875,2925,115.95,1276350,850650,750,1125
26-03-2025 09:47,23660.3,208200,229050,375,600,74.5,1611750,2027325,2400,1425,114.15,1267725,876900,600,1425
26-03-2025 09:47,23657.5,204000,234675,525,525,72.5,1611975,2030475,3600,2550,118.2,1281675,873075,900,825
26-03-2025 09:47,23659.8,205875,236925,375,600,74.8,1632450,2043075,1650,2400,114.9,1296600,896250,1650,675
26-03-2025 09:47,23660.5,212775,236700,375,525,74.9,1651200,2046300,1725,1275,114,1291650,919875,3975,1200
26-03-2025 09:47,23660.45,213075,236550,375,900,76.3,1692750,2043300,1650,1650,111.7,1270800,976275,1950,1050
26-03-2025 09:47,23663,215100,241350,1875,600,75.35,1707525,2047800,5325,1650,113.95,1300425,977925,1125,1725
26-03-2025 09:48,23668.95,220350,236325,975,300,78,1692000,2049375,1575,1500,109.45,1308075,974175,2250,1650
26-03-2025 09:48,23675.7,216675,231525,300,1575,82.1,1735050,1981050,1950,2175,102.9,1224225,991500,1500,1425
26-03-2025 09:48,23668.7,217050,232425,225,975,79.25,1740075,1952100,1575,525,107.1,1153125,995775,450,1425
26-03-2025 09:48,23680,218550,234075,450,375,82.15,1744875,1967175,1800,2925,103.9,1165650,994650,675,900
26-03-2025 09:48,23678.85,219000,235950,300,750,81.95,1759575,1952325,900,1050,104.6,1194600,1015725,1650,900
26-03-2025 09:48,23683.9,220725,234600,150,750,85.7,1785750,1971450,2550,1725,100.8,1212225,1025400,3900,1800
26-03-2025 09:49,23684.45,215775,233775,300,1275,86.7,1789875,1845150,1200,1575,101.15,1184025,1040325,1350,1125
26-03-2025 09:49,23687.75,218700,234600,375,600,89.2,1813650,1869225,975,8325,97.95,1166625,1028325,2325,825
26-03-2025 09:49,23689,222975,237000,1050,975,89.05,1817700,1848525,1125,900,98.05,1120875,1063575,825,975
26-03-2025 09:49,23679,217950,237225,300,675,84.8,1824450,1880175,1050,1275,102.4,1144050,1070325,1200,1575
26-03-2025 09:49,23679.4,216825,236850,225,525,85.45,1737600,1913850,2550,1650,102.15,1190850,1041675,750,975
26-03-2025 09:49,23679,219900,235275,150,150,83.65,1747050,1936350,1650,1800,103.7,1233450,1053000,4575,1200
26-03-2025 09:50,23679,216600,227250,225,225,82.9,1723350,1951800,1200,1050,104.05,1263600,1031175,675,2025
26-03-2025 09:50,23689,219975,233925,150,150,88.6,1762950,1951500,1275,7575,98.1,1252575,1058700,1425,1575
26-03-2025 09:50,23682.3,221250,237825,1425,150,82.75,1766550,1957800,4575,1800,104.35,1240875,1062975,1950,1350
26-03-2025 09:50,23680,217275,237975,225,450,84.5,1757100,1990125,1650,1725,103.6,1267650,1082475,900,2325
26-03-2025 09:50,23670.25,219225,237900,675,450,81.4,1755450,2039775,2925,1575,106,1310700,1074900,1575,1200
26-03-2025 09:50,23675.5,215325,231825,150,750,80.45,1730250,2083950,975,2100,107.1,1335600,1043250,1725,1800
26-03-2025 09:51,23670.55,219675,237825,150,375,77.8,1682025,2096850,1350,2025,109.35,1316100,1059225,1350,1725
26-03-2025 09:51,23665,217500,233925,300,300,76.1,1657200,2102250,1350,1350,111.1,1347750,1042950,1725,1725
26-03-2025 09:51,23676.85,219900,238200,375,225,80.9,1672425,2088900,2100,1800,105.15,1337625,1070175,825,1200
26-03-2025 09:51,23685,224775,234075,225,450,84.75,1719375,2077350,1875,2775,100.6,1259175,1103925,1275,2025
26-03-2025 09:51,23684.05,223800,233400,300,300,84.45,1732575,2032125,1500,1200,102.2,1211025,1116000,1275,1050
26-03-2025 09:51,23676.05,212925,235875,375,225,81.25,1727700,2060100,3375,2100,105.65,1277175,1115775,1275,1575
26-03-2025 09:52,23681,222150,237600,150,225,84.7,1761825,2059275,675,1650,101.85,1278825,1141125,975,1275
26-03-2025 09:52,23675,220200,237375,150,300,81.3,1770075,2094150,975,1725,106.4,1288650,1147500,1500,1275
26-03-2025 09:52,23665.7,221625,238425,225,525,78.65,1735275,2115225,1275,1875,108.8,1318575,1138200,1575,1575
26-03-2025 09:52,23666.15,223875,237675,150,300,76.75,1701975,2120250,825,1275,110.55,1331475,1125450,1125,1725
26-03-2025 09:52,23667.1,225225,238650,300,150,78.15,1741950,2123625,2250,2325,108.65,1326375,1119750,1350,1050
26-03-2025 09:52,23666.3,218475,237600,300,225,75.15,1759800,2145150,2100,1200,111.85,1358100,1125900,1200,1200
26-03-2025 09:53,23670,223125,241500,225,150,76.55,1725075,2131725,1050,2025,110.1,1358625,1111275,2250,1050
26-03-2025 09:53,23666.45,220275,239550,300,150,76.3,1752000,2156550,1350,2475,110.2,1355100,1138425,825,1275
26-03-2025 09:53,23656,217800,240675,150,300,72.55,1756050,2169750,2025,2250,115.95,1390875,1122150,1125,1725
26-03-2025 09:53,23656.1,220500,234750,300,150,73.4,1705050,2173125,2850,2025,113.85,1418625,1031925,1125,1500
26-03-2025 09:53,23661.7,216375,235800,150,525,75.65,1744050,2162625,2100,825,110.3,1393425,1057200,2100,1125
26-03-2025 09:53,23670,224550,236550,375,1875,77.35,1788975,2163750,1575,1575,107.45,1394175,1086975,1275,2625
26-03-2025 09:54,23674.95,228000,234075,225,150,79.6,1812150,2136375,2325,525,105.45,1331325,1097850,450,975
