last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
06-03-2025 09:15,22521.4,141375,75,1500,23250,-33675,N,26100,N,-0.73,22540,22521.4,19.35,12354975,136425,-900,34950,2566350,N,600375,N,-2.18,102.2,5039175,150,-75,24675,3711375,N,35025,N,-1.3,48853.55,32820,780,180,10320,-8760,N,22800,N,-21.83
06-03-2025 09:20,22467.9,288525,150,-1575,45975,-3750,Y,-18375,Y,-15.01,22521.4,22467.9,14.7,24292425,2850,-2475,67125,803850,N,475650,N,-3.9,163.8,12835050,-300,1350,42750,-101850,Y,-190200,YES,19.07,48792.6,52950,-750,-60,17550,27930,Y,8100,N,-39.86
06-03-2025 09:25,22467.1,142725,150,750,32850,45525,Y,8325,YES,-7.69,22471.55,22467.1,13,15703875,8700,-450,83250,403800,N,305175,N,-2.09,166.5,4089150,-1350,-375,48075,85425,YES,78225,Y,7.24,48768.5,28410,-150,300,13290,8820,N,13890,N,-19.51
06-03-2025 09:30,22420.35,309450,300,-750,37800,-24825,YES,37125,YES,-19.18,22467.1,22420.35,9.25,18923250,25350,-10650,86925,-921225,YES,343425,YES,-2.09,214.85,4525650,-1125,-225,38025,-141150,Y,-130950,YES,10.13,48687.4,44190,-120,30,14790,-720,YES,12090,N,-31.75
06-03-2025 09:35,22423.95,208575,150,75,35775,25350,Y,13200,N,-8.79,22420,22423.95,10.3,11378175,17400,-5175,102075,547125,Y,169200,N,-0.92,213.6,1965900,75,-150,41325,-27675,YES,-10425,Y,4.46,48688.2,33870,-30,-270,12360,11610,N,2490,Y,-17.29
06-03-2025 09:40,22424.05,122475,-375,-300,44625,9675,N,-58275,Y,-4.08,22425.95,22424.05,9.1,12193650,-6375,5550,111975,-164175,YES,295500,YES,-0.8,208,1544025,-150,150,41625,-50400,Y,41100,Y,3.11,48709.45,29310,0,0,14400,33060,Y,-14730,Y,-15.1
06-03-2025 09:45,22366.5,287550,-75,0,33300,13725,N,-29550,YES,-14.63,22424.05,22366.5,6.5,16941300,7725,14850,123825,-518475,YES,253500,N,-1.15,270.6,2455275,-525,750,46875,-835500,Y,-73050,YES,6.35,48582.85,45870,0,210,11910,-6540,YES,11340,YES,-28.17
06-03-2025 09:50,22415,197250,-75,-150,36825,77400,Y,-53625,Y,-7.76,22368.95,22415,8.8,12837600,-6900,-10725,125100,838725,Y,-476400,Y,-0.78,216.85,1233375,975,-1725,48075,-213450,YES,39750,Y,3.29,48659,40080,-30,0,13170,20910,Y,-990,Y,-22.45
06-03-2025 09:55,22425.25,111750,-225,300,33525,-57600,YES,46800,YES,-1.84,22418.8,22425.25,8.45,15758700,3300,7575,115425,116625,N,409875,YES,-0.62,210.9,1429950,1500,-1200,53400,64350,YES,36525,N,2.24,48660.05,70740,-180,0,11460,-9030,YES,21750,YES,-21.03
06-03-2025 10:00,22432.6,65925,-75,750,36300,32475,Y,-2325,Y,-0.8,22425.25,22432.6,8.15,9777000,13125,-4950,128850,286125,Y,-38250,Y,-0.36,201.6,903000,-825,0,45825,-9600,Y,38625,N,1.17,48680.05,8790,-30,30,10020,21330,Y,1710,Y,-1.81
06-03-2025 10:05,22446,186675,-750,0,39525,-14175,YES,-14850,Y,0.29,22432.6,22446,8.1,22590750,-24225,-36150,111225,-279600,YES,-225150,Y,-0.43,190.5,2689725,225,0,44550,9000,N,-50625,YES,1.4,48701.55,29400,240,0,12030,8970,N,420,Y,-1.31
06-03-2025 10:10,22446.3,65025,-75,-150,29925,39825,Y,-35175,Y,-0.41,22445,22446.3,7.3,10839075,-7200,30750,119400,369150,Y,511725,YES,-0.32,192.75,1047450,300,150,43275,67350,YES,25500,Y,0.96,48723.05,19290,-210,-30,14640,-29790,YES,11760,N,-1.63
06-03-2025 10:15,22474.95,75600,1050,150,33600,33525,N,-6450,YES,0.36,22445.65,22474.95,9.95,15281550,12900,-15975,137025,125925,N,-281400,Y,-0.23,160.1,1309425,-300,150,44400,18525,N,32325,N,0.38,48755.75,15810,120,0,12060,12810,Y,11490,N,0.19
