last_traded_time,ltp,tot_buy_qty,tot_sell_qty,bid_val,ask_val,ltp,tot_buy_qty,tot_sell_qty,bid_val,ask_val,ltp,tot_buy_qty,tot_sell_qty,bid_val,ask_val
27-03-2025 10:26,23626.25,222000,348075,225,375,138,47755500,504525,900,1050,15.1,40094175,5258325,17325,27000
27-03-2025 10:26,23624.95,228375,350775,225,1275,138.05,47741475,507675,675,450,15.1,40142400,5198625,13875,30450
27-03-2025 10:26,23621.1,225375,349575,75,1500,136.4,47742750,507375,1050,750,15.4,40191225,5123100,13050,13875
27-03-2025 10:26,23620,226200,346125,450,150,137.55,47735700,509175,2175,525,15.2,40172025,5156325,22200,12675
27-03-2025 10:26,23617,226875,347700,225,1200,134.95,47741400,521775,600,675,15.7,40399575,5145600,20325,16725
27-03-2025 10:26,0,0,0,,,135.35,47730000,514200,1200,1125,15.8,40421625,5086875,21000,13425
27-03-2025 10:27,23620,227025,347025,525,2175,134.9,47732475,506100,750,750,15.9,40447725,5093550,15225,11100
27-03-2025 10:27,23620,228300,347700,150,2175,138.15,47741775,502800,1275,975,15.65,40407750,5057025,20775,13875
27-03-2025 10:27,23622.95,229275,343500,225,150,138.85,47739900,502200,825,825,16.3,40439850,5078325,23325,11025
27-03-2025 10:27,23616,226050,348075,225,1125,134.9,47746500,507075,975,1350,16.3,40377225,5046450,10050,9225
27-03-2025 10:27,23615,221325,345675,600,1200,133.1,47754300,522900,975,975,16.45,40395600,5069700,12825,8850
27-03-2025 10:27,23615,219450,339525,525,150,132.85,47760600,523275,1725,4125,16.85,40489650,5082825,12150,9600
27-03-2025 10:28,23616,220650,342375,450,975,131.45,47761350,524550,30600,1800,17.05,40539075,5066400,12075,13050
27-03-2025 10:28,23618,222750,340575,150,75,134.9,47723100,520500,525,1200,16.3,40483800,5149200,13650,13575
27-03-2025 10:28,23620,219825,340650,225,2625,135.05,47812050,519525,1050,675,16,40420125,5171025,9075,15000
27-03-2025 10:28,23615.2,224775,339825,375,2700,133.95,47823225,530475,600,750,16.05,40453575,5130225,11025,16575
27-03-2025 10:28,23620,224175,338475,300,2100,137,47839725,531000,1200,1200,15.65,40386825,5218800,16275,13125
27-03-2025 10:28,23621.2,225825,335325,450,1875,139,47854200,522675,525,825,15.25,40349550,5268750,7800,7425
27-03-2025 10:29,23621.1,225675,337275,525,225,140.1,47860575,520800,750,1275,14.95,40377675,5301375,14100,12225
27-03-2025 10:29,23629,227100,334650,375,300,142.95,47860950,496125,1050,975,14,40278300,5297400,24450,14625
27-03-2025 10:29,23629,225750,331575,375,1200,143.2,47869050,482625,2025,1800,13.95,40309650,5288325,21300,16275
27-03-2025 10:29,23628.95,222825,333375,225,150,143.2,47868000,485100,1275,1200,13.7,40338750,5266275,33075,18975
27-03-2025 10:29,23630.95,224850,337800,225,1050,142.55,47866650,496125,1425,825,13.65,40365675,5289225,25425,17400
27-03-2025 10:29,23628.25,225225,334425,300,375,144.2,47867775,497550,825,525,13.35,40347300,5333925,22425,25050
27-03-2025 10:30,23636.65,222225,332775,300,1650,146.85,47867775,488475,1125,4950,12.6,40298475,5388525,30000,30675
27-03-2025 10:30,23639.3,223800,330450,225,675,150.65,47874150,457350,900,600,12.7,40233075,5455500,22575,32475
27-03-2025 10:30,23643.1,227400,327225,525,1650,151,47903400,359175,6225,1500,12.7,40256400,5511825,37725,39675
27-03-2025 10:30,23640.8,220725,330900,150,150,149.55,47862675,354000,825,1425,12.6,40382250,5362425,22350,48300
27-03-2025 10:30,23636.6,220800,335175,600,1050,147.85,47833125,363675,675,1650,12.85,40527000,5290725,22800,41850
27-03-2025 10:30,23633,219450,337725,600,1050,147.05,47823900,373425,300,675,12.9,40492050,5272575,35775,49125
