last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
19-03-2025 09:15,22950,212025,1200,-150,37575,95325,N,39300,N,10.99,22918.15,22950,91.15,17273250,-75,975,39450,1180725,N,310950,N,9.89,89.55,7516800,75,-75,39525,677175,N,249525,N,-4.68,49665.6,102450,60,-90,15660,29010,N,2580,N,76.23
19-03-2025 09:20,22883.4,240000,150,-75,41475,28725,N,27225,N,-9.11,22948,22883.4,60.55,13446000,-975,-675,43200,-217200,YES,437025,YES,-3.65,130.05,12309225,900,-525,40200,69675,N,-107700,YES,10.14,49511,61650,210,-330,17640,18540,N,10080,N,-0.98
19-03-2025 09:25,22914.9,132675,-225,75,38025,53100,Y,13350,N,-5.51,22883.25,22914.9,69.15,10243950,1950,975,47250,461550,Y,189300,N,-3.31,106.45,7278600,-375,-150,45525,-136875,Y,232950,Y,3.35,49555,41730,-360,90,15420,-2970,YES,19530,N,-9.09
19-03-2025 09:30,22905.5,87525,1050,0,37350,8325,N,1950,Y,-0.37,22913.4,22905.5,65.3,10976625,-1575,-1950,54675,54975,N,189000,N,-1.08,111.1,5901300,75,225,43575,115650,YES,101550,N,-0.42,49540.05,24630,-180,-30,15690,-2640,N,5850,N,-0.26
19-03-2025 09:35,22879.8,140550,-75,375,43275,6300,N,14925,N,-5.2,22905.55,22879.8,56.35,8913450,900,1050,50250,-10500,YES,195750,N,-2.48,125.1,7140000,300,-150,41175,-7950,Y,-17325,YES,2.76,49475,30630,120,-90,11160,-13800,YES,-8580,Y,-8.42
19-03-2025 09:40,22925,66975,-150,675,29475,14475,N,-7275,Y,-0.89,22876.5,22925,74.25,8083950,-1650,-75,46350,194550,Y,-113625,Y,-0.86,96.45,5652600,75,150,42900,-47775,Y,152475,Y,0.23,49549.9,21390,-120,210,13260,-870,N,-8820,Y,-4.43
19-03-2025 09:45,22933.3,78525,1350,-450,33000,14100,N,97725,YES,1.34,22925,22933.3,76.95,11675475,-975,450,49500,175725,N,167100,YES,0.54,90.55,6166125,-300,1350,40725,263100,YES,173775,Y,-1.92,49540,24330,-60,-120,15390,60,N,34260,YES,-0.05
19-03-2025 09:50,22921.2,71175,-1275,150,32850,-62250,YES,8475,N,1.09,22933.3,22921.2,73.45,9822825,13125,0,47025,19050,N,141300,N,0.47,95.2,5427750,750,-1575,42150,86250,N,93300,N,-1.58,49580,29310,60,-30,14100,47790,Y,-14310,Y,1.43
19-03-2025 09:55,22925,63900,-1500,225,33375,12300,Y,3450,N,0.36,22921.1,22925,73.95,8834400,675,-150,47550,116325,Y,298650,YES,-0.04,92.2,5743350,-75,-11325,41775,17325,N,106950,N,-0.99,49598.75,13680,270,0,11130,16020,N,-12180,N,0.74
19-03-2025 10:00,22923,60075,-225,75,29100,18375,N,2025,Y,0.84,22925,22923,74.3,7484250,1050,-225,50550,90525,N,13200,N,0.29,90.8,4369050,225,-150,43725,53400,YES,225825,Y,-1.1,49613.1,16440,450,0,10770,-14670,YES,-10890,N,2.36
