last_traded_time,ltp,tot_buy_qty,tot_sell_qty
11-06-2024 09:32:00,24433.7,277450,328575
11-06-2024 09:32:10,0.0,0,0
11-06-2024 09:32:20,0.0,0,0
11-06-2024 09:32:30,0.0,0,0
11-06-2024 09:32:40,0.0,0,0
11-06-2024 09:32:50,0.0,0,0
11-06-2024 09:33:00,24419.95,279475,337100
11-06-2024 09:33:10,0.0,0,0
11-06-2024 09:33:20,0.0,0,0
11-06-2024 09:33:30,0.0,0,0
11-06-2024 09:33:40,0.0,0,0
11-06-2024 09:33:50,0.0,0,0
11-06-2024 09:34:00,24426.45,282025,343525
11-06-2024 09:34:10,0.0,0,0
11-06-2024 09:34:20,0.0,0,0
11-06-2024 09:34:30,0.0,0,0
11-06-2024 09:34:40,0.0,0,0
11-06-2024 09:34:50,0.0,0,0
11-06-2024 09:35:00,24410.05,282050,357050
11-06-2024 09:35:10,0.0,0,0
11-06-2024 09:35:20,0.0,0,0
11-06-2024 09:35:30,0.0,0,0
11-06-2024 09:35:40,0.0,0,0
11-06-2024 09:35:50,0.0,0,0
11-06-2024 09:36:00,24400.0,277700,359950
11-06-2024 09:36:10,0.0,0,0
11-06-2024 09:36:20,0.0,0,0
11-06-2024 09:36:30,0.0,0,0
11-06-2024 09:36:40,0.0,0,0
11-06-2024 09:36:50,0.0,0,0
11-06-2024 09:37:00,24415.0,276600,356275
11-06-2024 09:37:10,0.0,0,0
11-06-2024 09:37:20,0.0,0,0
11-06-2024 09:37:30,0.0,0,0
11-06-2024 09:37:40,0.0,0,0
11-06-2024 09:37:50,0.0,0,0
11-06-2024 09:38:00,24424.9,321350,358275
11-06-2024 09:38:10,0.0,0,0
11-06-2024 09:38:20,0.0,0,0
11-06-2024 09:38:30,0.0,0,0
11-06-2024 09:38:40,0.0,0,0
11-06-2024 09:38:50,0.0,0,0
11-06-2024 09:39:00,24436.0,329825,356450
11-06-2024 09:39:10,0.0,0,0
11-06-2024 09:39:20,0.0,0,0
11-06-2024 09:39:30,0.0,0,0
11-06-2024 09:39:40,0.0,0,0
11-06-2024 09:39:50,0.0,0,0
11-06-2024 09:40:00,24434.0,329975,357700
11-06-2024 09:40:10,0.0,0,0
11-06-2024 09:40:20,0.0,0,0
11-06-2024 09:40:30,0.0,0,0
11-06-2024 09:40:40,0.0,0,0
11-06-2024 09:40:50,0.0,0,0
11-06-2024 09:41:00,24430.0,329450,362875
11-06-2024 09:41:10,0.0,0,0
11-06-2024 09:41:20,0.0,0,0
11-06-2024 09:41:30,0.0,0,0
11-06-2024 09:41:40,0.0,0,0
11-06-2024 09:41:50,0.0,0,0
11-06-2024 09:42:00,24430.0,334950,368000
11-06-2024 09:42:10,0.0,0,0
11-06-2024 09:42:20,0.0,0,0
11-06-2024 09:42:30,0.0,0,0
11-06-2024 09:42:40,0.0,0,0
11-06-2024 09:42:50,0.0,0,0
11-06-2024 09:43:00,24424.4,339075,372325
11-06-2024 09:43:10,0.0,0,0
11-06-2024 09:43:20,0.0,0,0
11-06-2024 09:43:30,0.0,0,0
11-06-2024 09:43:40,0.0,0,0
11-06-2024 09:43:50,0.0,0,0
11-06-2024 09:44:00,24446.9,342225,370925
11-06-2024 09:44:10,0.0,0,0
11-06-2024 09:44:20,0.0,0,0
11-06-2024 09:44:30,0.0,0,0
11-06-2024 09:44:40,0.0,0,0
11-06-2024 09:44:50,0.0,0,0
11-06-2024 09:45:00,24450.05,345350,364175
11-06-2024 09:45:10,0.0,0,0
11-06-2024 09:45:20,0.0,0,0
11-06-2024 09:45:30,0.0,0,0
11-06-2024 09:45:40,0.0,0,0
11-06-2024 09:45:50,0.0,0,0
11-06-2024 09:46:00,24465.0,348525,356500
11-06-2024 09:46:10,0.0,0,0
11-06-2024 09:46:20,0.0,0,0
11-06-2024 09:46:30,0.0,0,0
11-06-2024 09:46:40,0.0,0,0
11-06-2024 09:46:50,0.0,0,0
11-06-2024 09:47:00,24482.8,353325,378325
11-06-2024 09:47:10,0.0,0,0
11-06-2024 09:47:20,0.0,0,0
11-06-2024 09:47:30,0.0,0,0
11-06-2024 09:47:40,0.0,0,0
11-06-2024 09:47:50,0.0,0,0
11-06-2024 09:48:00,24490.7,359525,365750
11-06-2024 09:48:10,0.0,0,0
11-06-2024 09:48:20,0.0,0,0
11-06-2024 09:48:30,0.0,0,0
11-06-2024 09:48:40,0.0,0,0
11-06-2024 09:48:50,0.0,0,0
11-06-2024 09:49:00,24480.65,364700,367025
11-06-2024 09:49:10,0.0,0,0
11-06-2024 09:49:20,0.0,0,0
11-06-2024 09:49:30,0.0,0,0
11-06-2024 09:49:40,0.0,0,0
11-06-2024 09:49:50,0.0,0,0
11-06-2024 09:50:00,24482.9,363925,371325
11-06-2024 09:50:10,0.0,0,0
11-06-2024 09:50:20,0.0,0,0
11-06-2024 09:50:30,0.0,0,0
11-06-2024 09:50:40,0.0,0,0
11-06-2024 09:50:50,0.0,0,0
11-06-2024 09:51:00,24495.9,363400,371375
11-06-2024 09:51:10,0.0,0,0
11-06-2024 09:51:20,0.0,0,0
11-06-2024 09:51:30,0.0,0,0
11-06-2024 09:51:40,0.0,0,0
11-06-2024 09:51:50,0.0,0,0
11-06-2024 09:52:00,24478.5,361525,361450
11-06-2024 09:52:10,0.0,0,0
11-06-2024 09:52:20,0.0,0,0
11-06-2024 09:52:30,0.0,0,0
11-06-2024 09:52:40,0.0,0,0
11-06-2024 09:52:50,0.0,0,0
11-06-2024 09:53:00,24466.45,363375,367300
11-06-2024 09:53:10,0.0,0,0
11-06-2024 09:53:20,0.0,0,0
11-06-2024 09:53:30,0.0,0,0
11-06-2024 09:53:40,0.0,0,0
11-06-2024 09:53:50,0.0,0,0
11-06-2024 09:54:00,24460.6,365475,369825
11-06-2024 09:54:10,0.0,0,0
11-06-2024 09:54:20,0.0,0,0
11-06-2024 09:54:30,0.0,0,0
11-06-2024 09:54:40,0.0,0,0
11-06-2024 09:54:50,0.0,0,0
11-06-2024 09:55:00,24451.1,357250,372725
11-06-2024 09:55:10,0.0,0,0
11-06-2024 09:55:20,0.0,0,0
11-06-2024 09:55:30,0.0,0,0
11-06-2024 09:55:40,0.0,0,0
11-06-2024 09:55:50,0.0,0,0
11-06-2024 09:56:00,24455.1,353000,376650
11-06-2024 09:56:10,0.0,0,0
11-06-2024 09:56:20,0.0,0,0
