last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,High_9,Low_9,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
02-01-2025 13:05,24186.85,84675,1975,-400,16825,5950,N,-2800,N,2.63,24162,24186.85,24190,24158.45,21.4,1111575,-375,0,20.5,20.65,41850,-65325,Y,-63750,Y,0.51,-3.9,6862650,4350,-10875,-3.9,-3.95,88425,352875,YES,84225,Y,-1.77,26.1,10035,0,45,31.85,26,6645,-3960,YES,4095,YES,1.58
02-01-2025 13:10,24180,91350,-1600,-175,15875,-1625,YES,7075,N,2.85,24186.85,24180,24189,24174.8,-6.05,838875,-225,-375,-6.55,-6.75,45150,-5325,Y,3900,YES,0.4,-0.35,4412250,10275,-1950,-0.45,-0.45,88875,26400,N,-23475,YES,-1.11,-15,7650,-45,15,-8.3,-8.55,5115,-3195,N,3390,N,1.36
02-01-2025 13:15,24201.7,157250,-150,600,21525,-3125,YES,-30500,Y,5.06,24183.05,24201.7,24207.05,24173.7,19.05,1111125,-375,-150,18.3,18.5,42150,-328125,YES,-26775,Y,0.57,-2.9,9519975,5700,-825,-3,-3,113400,-55200,Y,77475,Y,-2.36,49.15,28770,0,0,59.95,49.75,8085,120,N,-10575,Y,6.17
02-01-2025 13:20,24206.95,114900,-75,75,19200,7000,N,-6000,YES,3.72,24201.7,24206.95,24213,24194.4,8.05,709575,75,-600,6.7,6.3,42300,-112350,Y,-10875,N,0.4,-0.65,8180100,-7500,7425,-0.7,-0.7,111600,244725,YES,-150450,YES,-1.95,60,120900,0,270,59.85,54.3,8175,-315,YES,6285,N,31.7
02-01-2025 13:25,24190,106650,1375,-125,18150,3000,N,-1100,N,3.3,24206.9,24190,24214.1,24186.05,-17.5,914550,-825,0,-17.15,-17.25,45675,-141150,YES,3675,N,0.5,0.45,11311800,-1725,-7950,0.3,0.3,95325,32625,N,-140325,N,-2.52,-33.05,39645,0,-255,-31,-27.05,7770,-12975,YES,1110,Y,9.11
02-01-2025 13:30,24203,89000,-100,-50,17375,6300,N,-3100,Y,2.4,24190,24203,24205,24176.4,12.5,687450,-75,0,12.8,12.8,47775,7425,Y,-16500,Y,0.34,-2.1,10778250,7725,22725,-1.95,-1.95,111075,-237750,Y,363900,Y,-2.19,48.75,30045,30,-60,42.5,46.95,12450,2280,N,6270,N,5.51
02-01-2025 13:35,24225,181450,100,-1000,19150,12225,N,-79300,Y,5.47,24202.65,24225,24225,24202.15,18.3,775800,300,-300,17.65,18.05,49125,-137025,YES,1275,N,0.46,-1.4,9821625,42600,103275,-1.4,-1.4,110325,45750,YES,281475,N,-1.93,48.6,22860,0,195,43.95,48,8160,4830,N,6390,N,5.29
02-01-2025 13:40,24235,126900,0,-4300,17075,6175,N,12100,YES,3.89,24225,24235,24236,24219.05,7.5,547425,150,150,6.5,6.7,44700,-946875,YES,3675,N,0.35,-0.45,6283500,-64875,-76950,-0.3,-0.35,116100,-102600,Y,11250,N,-1.18,37.4,54270,30,-195,38.2,42,12825,2280,YES,-2205,Y,14.17
02-01-2025 13:45,24226.9,89150,400,-125,14700,5375,N,-10850,Y,2.63,24235,24226.9,24236.3,24218.4,-1.95,608775,0,1350,-1.55,-1.5,44325,-144900,Y,-6300,Y,0.39,0.05,6067800,18450,-49125,0,0,106500,195450,YES,-206175,YES,-1.1,-33.05,22275,-30,0,-24.3,-29.85,9120,-5220,YES,-135,N,5.59
02-01-2025 13:50,24224,66050,-125,0,17450,-450,YES,1275,N,1.86,24229.95,24224,24230,24214.5,-7.55,447225,75,0,-6.75,-6.65,47550,-737550,YES,1425,N,0.28,0.4,5975325,27975,-71325,0.35,0.35,102075,-27150,Y,82725,Y,-1.03,-45.15,16725,-45,-30,-47.75,-45.2,7830,-7275,YES,2910,N,3.23
02-01-2025 13:55,24208.7,77950,0,1000,18550,-14575,YES,-7425,Y,2.04,24221.45,24208.7,24230,24203.85,-12.55,391125,375,-300,-11.55,-11.95,40650,-132900,Y,5400,N,0.23,-0.3,10041825,-4650,43425,-0.4,-0.4,142800,-165150,Y,-86925,YES,-1.66,-38.15,10155,-60,0,-44.8,-38.55,6780,-5715,N,3090,N,1.56
02-01-2025 14:00,24213.85,84500,-225,-450,22925,17800,Y,-7200,N,2.05,24209,24213.85,24219,24203.35,7.6,402300,300,0,7.2,7.2,37575,-249000,YES,-7125,Y,0.24,-0.95,7986825,4350,6750,-0.95,-0.95,137325,-195075,Y,143700,Y,-1.25,0.95,17160,60,0,1,4,11580,5490,N,12135,N,2.04
02-01-2025 14:05,24230.75,58250,225,250,15225,5425,N,-9600,Y,1.49,24210.05,24230.75,24232,24209.1,12.8,564675,-225,0,13.05,13.05,39300,-970350,YES,-4875,N,0.35,-0.75,8001525,-2175,96525,-0.75,-0.75,131550,-376275,Y,192675,Y,-1.21,60.1,9135,-15,0,57.3,54,6990,1845,YES,-10080,Y,1.46
02-01-2025 14:10,24230.65,71575,300,-225,16250,2675,YES,-3700,N,1.95,24230.75,24230.65,24240,24226.25,6,550275,-150,675,5.7,5.85,40875,-319125,Y,-10050,Y,0.37,0.15,7262925,-29775,18525,0.2,0.2,102525,258000,YES,-165300,YES,-1.05,3.7,10380,-165,90,2.65,1.95,6585,5430,N,510,N,1.9
02-01-2025 14:15,24255,118425,50,800,16125,-4700,YES,-37300,Y,3.31,24232.85,24255,24255,24230.95,17.5,518700,-225,525,17.4,17.6,39450,-196425,Y,-5400,N,0.36,-0.5,7931550,54675,-2175,-0.55,-0.55,116250,-358350,Y,175200,Y,-1.1,41.1,7155,-30,-15,38.1,26.3,6390,1575,YES,-765,Y,1.36
02-01-2025 14:20,24251.9,128475,0,-1050,17325,5150,N,20050,YES,3.77,24250.9,24251.9,24268.7,24250,2.9,532800,825,-825,2.3,2.25,46050,-139800,Y,17775,YES,0.42,-0.05,8123250,-82425,-19200,-0.05,-0.05,126750,-80400,YES,-43050,YES,-1.09,0.95,27120,30,15,-9.6,-1.95,8400,-2745,YES,4890,N,5.97
02-01-2025 14:25,24239.5,153200,350,25,18075,5900,N,7125,N,3.94,24250.35,24239.5,24253.2,24236.5,-13.55,243825,-825,225,-12.3,-12.55,40050,-1747200,YES,12375,N,0.17,-0.05,9285450,9000,4500,-0.1,-0.1,137925,-100125,Y,-243600,YES,-1.18,-28.35,15360,0,0,-25.2,-31.5,7170,1245,N,1770,Y,2.78
02-01-2025 14:30,24260,88925,-275,0,18800,22875,N,19000,N,2.31,24239.5,24260,24264.75,24238,15.6,257100,-375,300,16.2,16.15,41250,-693525,Y,4425,N,0.18,-0.4,7192650,124650,129225,-0.35,-0.35,108675,258075,YES,198300,Y,-0.88,65,16110,105,465,60.6,65,7110,1065,YES,-2130,Y,3.23
02-01-2025 14:35,24263.8,99475,50,0,17800,-5350,YES,6800,N,2.71,24263.9,24263.8,24270.85,24257.35,2.3,355200,225,-150,1.6,1.9,46350,-652125,Y,-8400,Y,0.27,-0.35,9067125,27825,91875,-0.35,-0.35,116700,-1542525,Y,392100,Y,-1.07,5.65,30465,-30,-45,5.65,2.95,7695,2295,N,-4935,Y,6.91
02-01-2025 14:40,24269,73300,-75,0,17500,2125,N,-10200,Y,1.97,24266,24269,24275,24260,-1.1,234450,-1425,150,-2.15,-2.2,40950,-3417375,YES,-675,N,0.18,-0.05,9518100,-17475,60150,-0.05,-0.05,111450,-958125,YES,148350,N,-1.07,2.55,16065,-15,0,-3.9,-0.05,10530,3720,N,6810,N,3.36
02-01-2025 14:45,24284,167400,150,-25,25250,9475,N,-23625,Y,4.58,24268.7,24284,24289.6,24263.35,18,294300,75,-450,17.6,17.7,43425,-949200,Y,-29550,Y,0.23,0.05,13619250,14625,-53175,0.1,0.1,156150,133050,YES,-564600,YES,-1.44,35.15,13725,60,-15,38.2,44.75,6720,-210,YES,-4425,Y,3.03
02-01-2025 14:50,24303.4,254100,-50,0,24450,5425,N,-21975,N,7.23,24289.65,24303.4,24308,24283,13.85,354675,75,-1350,13.45,13.8,41250,-1452150,YES,19350,YES,0.31,-0.1,11251500,-55800,97950,-0.1,-0.1,136950,-1465350,Y,433425,Y,-1.12,15.6,15870,-45,60,12.45,9.4,8145,-8190,YES,-10200,Y,3.7
02-01-2025 14:55,24303,189950,-600,1525,19475,9425,N,-16300,N,5.31,24306.4,24303,24314,24295,3.6,360150,-300,-75,2.35,2.65,41475,-957000,Y,-6525,Y,0.33,0,12538575,-162000,121350,0.05,0.05,121050,-194100,YES,-324750,YES,-1.18,-37.05,17655,-15,15,-30.65,-31,7560,-4575,N,10035,YES,3.95
02-01-2025 15:00,24281.55,168850,0,-975,25450,2925,YES,20250,YES,4.12,24303,24281.55,24306.3,24273.45,-24.55,540975,-150,-150,-22.75,-22.9,53100,-2636475,YES,4275,N,0.44,-0.35,13576275,-230325,43800,-0.35,-0.35,122700,-1840275,Y,-39825,Y,-1.21,-30.1,23340,15,-45,-38.1,-34.75,10125,2490,N,1365,Y,3.82
02-01-2025 15:05,24286.5,112525,50,-50,20125,13500,N,-1275,Y,2.54,24281.05,24286.5,24290,24273.8,-1.15,295350,75,225,-0.3,-0.4,41700,-2028225,Y,-8400,Y,0.23,-0.25,5593350,1070025,272400,-0.25,-0.25,122400,-8371275,Y,48825,Y,-0.48,-0.3,20730,0,-450,-0.3,-7.95,8040,-2670,YES,2085,N,3.18
02-01-2025 15:10,24286.3,124125,150,-25,20925,-6425,YES,-1150,N,2.76,24286.45,24286.3,24289.35,24278.25,-3.75,224475,225,75,-3.25,-3.25,46725,-1614975,Y,5025,N,0.18,-0.1,4061925,2499825,387900,-0.1,-0.1,118725,-3270900,YES,520950,Y,-0.34,8.85,17850,555,-15,5.45,8.85,8580,-705,N,8040,N,2.96
