timestamp,half,ltp_buy,ltp_sell,ltp1_buy,ltp1_sell,ltp2_buy,ltp2_sell
2025-04-01 10:00:00,first,0.8512374625337965,-0.11814330615650614,0.558669449285508,0.2526562279261956,-0.43538793918679775,-0.38715807548830705
2025-04-01 10:00:00,second,0.8512374625337965,-0.11814330615650614,0.558669449285508,0.2526562279261956,-0.43538793918679775,-0.38715807548830705
2025-04-01 10:05:00,first,0.2814328877116774,-0.8167740819834185,0.4264631847823738,-0.8734163177879744,0.41033780047908175,-0.6038036568074976
2025-04-01 10:05:00,second,0.24594295691015738,-0.4628842783123332,0.6010026111151833,-0.7352879168028887,0.6760889163949168,-0.7292514004799603
2025-04-01 10:10:00,first,0.7688683682510593,-0.17706671414014397,0.4624696358583663,0.09166639368381388,0.5267760791137291,-0.4197442168246755
2025-04-01 10:10:00,second,0.9538027218238854,-0.046039481126230186,0.7794491579728238,-0.9341502958851541,0.05745010111463439,-0.7825007834988488
2025-04-01 10:15:00,first,0.8959874101580105,-0.7982005696275559,0.8608521090341553,-0.804713930482258,0.8927970734244186,-0.8171819716913801
2025-04-01 10:15:00,second,0.9501163864289006,-0.20680213055891525,0.329115827879172,0.22391975322653418,0.30373012775087305,-0.9507442215310927
2025-04-01 10:20:00,first,0.9453168952027472,-0.8444775188710573,0.9225154979565976,0.12591438295285395,0.648909255950508,-0.87598584994411
2025-04-01 10:20:00,second,0.9827913487038907,-0.8569152088605679,0.9460020962599872,-0.6405005025059889,-0.22408164916565612,-0.9808447771718771
2025-04-01 10:25:00,first,0.9005696490568947,-0.8102056712490552,-0.2941612364189866,-0.703723375734944,-0.5694857926166618,-0.9072687711625159
2025-04-01 10:25:00,second,0.31675394437716975,-0.5381260515746936,-0.2580614363386993,-0.9504001405607216,-0.5583668218322845,0.4773532527287224
2025-04-01 10:30:00,first,0.642522326096318,-0.8453513689711629,0.37905039045394523,-0.9119809903060825,-0.6864039677456307,-0.8002189658337446
2025-04-01 10:30:00,second,0.8837877392836189,-0.07844519792236937,0.7707566019252764,-0.16631591176261692,0.6853805907274606,-0.49293973708811967
2025-04-01 10:35:00,first,0.4045699955170359,-0.7746204874387947,0.423699818086631,-0.022177566825126883,0.5457048507462864,-0.08154824527592265
2025-04-01 10:35:00,second,0.879013379829576,-0.4114430486642596,0.6821776546766101,-0.3747613763228161,0.904858155519047,-0.20117523809583282
2025-04-01 10:40:00,first,0.31780076936497564,-0.3572645470546332,0.3715349925921983,-0.7816295018604786,0.02114826492025691,-0.6628940226703457
2025-04-01 10:40:00,second,0.68476248460313,-0.04334952555226371,0.8487863004055082,-0.6666571623689064,0.6462619593065851,-0.7509882077402297
2025-04-01 10:45:00,first,0.6697500815164832,-0.44616260529995283,0.5923851489421438,-0.7771497219401055,0.8692257215808958,-0.4072867763836675
2025-04-01 10:45:00,second,0.8590817723739363,-0.87803763405749,0.8352618319196283,-0.8322196551810119,0.6779661329654847,-0.8959049408355368
2025-04-01 10:50:00,first,0.41183386331461064,-0.4884669255047322,0.8183981180073611,-0.6096344596095254,0.49934135470354324,-0.5631660574039642
2025-04-01 10:50:00,second,0.4020336543839178,-0.2654459135073062,0.5595162107422331,-0.6003883053383956,0.3430476589179973,-0.508573714110503
2025-04-01 10:55:00,first,0.9473655799721774,-0.09812645760430938,0.9518896485113996,-0.41799093519758457,-0.1534046823953208,-0.9576154007721126
2025-04-01 10:55:00,second,0.327130233408528,0.34042784038821555,0.45929665051725094,-0.06428300052432047,0.4625410596273528,-0.45259589155671964
2025-04-01 11:00:00,first,0.6853893285810796,-0.6418589908195133,0.5288497773483309,-0.8227135008107238,0.6245853601603601,-0.4751986489184947
2025-04-01 11:00:00,second,0.8301024988017298,-0.7021575535095833,0.9408017163614978,-0.7486617834646013,0.7354675985654383,-0.895478987803828
2025-04-01 11:05:00,first,0.6666720722373406,-0.10527520271141826,0.42844897158302303,-0.7786697548030167,0.27487144168333855,-0.20098319350776345
2025-04-01 11:05:00,second,0.7901838244492775,-0.3755236289923773,-0.2224230670394379,-0.29327283436859286,0.15271622562409734,-0.8950198965030899
2025-04-01 11:10:00,first,0.6922436582359396,0.03196716295274078,0.8452348294812141,-0.5989412923867337,0.19866825641265576,-0.7207178222435757
2025-04-01 11:10:00,second,0.5331236592829315,-0.6250743740654746,0.8173594978303598,-0.7354949603131697,-0.2091124859306308,-0.8400550057058371
2025-04-01 11:15:00,first,0.4333960768291151,-0.12397565848751457,0.48224108590656606,-0.22109730036694492,-0.6988507223007452,-0.9554547362316743
2025-04-01 11:15:00,second,0.32062613372391213,-0.7394659073679658,0.8812628920356629,-0.8789422926516667,0.3986487550193201,-0.2377730171960405
2025-04-01 11:20:00,first,0.6865286286093745,-0.8339841393818844,0.4432840905029491,-0.687763312951883,-0.6500947527425135,-0.7583565045574087
2025-04-01 11:20:00,second,0.49436611981899625,-0.23041937119542988,0.7022993262764432,0.04820615232820132,0.7507258431202462,-0.16682046352621346
2025-04-01 11:25:00,first,0.1260730592110656,-0.3915880298161534,-0.3521220482391946,0.23271887767669477,-0.7835725596458871,-0.8780295109329581
2025-04-01 11:25:00,second,0.9076904575432326,0.8178614563865778,0.7511410577886406,-0.4482936493565707,-0.6430550601403282,-0.913343114138542
2025-04-01 11:30:00,first,0.8353310923340781,-0.9378394054703153,0.9038841218635735,-0.8140238502931646,-0.7983045998593561,-0.9147455068851238
2025-04-01 11:30:00,second,0.7720628054767531,-0.600351898104784,0.8348364339140821,-0.6690095932935277,-0.10105164555535415,-0.4963794903017663
