last_traded_time,ltp,tot_buy_qty,tot_sell_qty,ltp,tot_buy_qty,tot_sell_qty,ltp,tot_buy_qty,tot_sell_qty
18-02-2025 11:25,22857.1,805125,529200,68.3,1242450,2168325,234.45,447375,183675
18-02-2025 11:25,22858.45,805650,526725,69.25,1251825,2171175,233,447825,189525
18-02-2025 11:26,22862,804300,526425,69.15,1256550,2162625,231.4,442275,191250
18-02-2025 11:26,22859.05,802125,531150,68.75,1266900,2174175,233.8,444300,189750
18-02-2025 11:26,22861.55,803475,531150,69.4,1260825,2169375,231.9,445350,188400
18-02-2025 11:26,22861.65,805650,530775,69.65,1264500,2164050,231.05,444600,189150
18-02-2025 11:26,22862,805350,528000,69.85,1266825,2156475,231,447075,189000
18-02-2025 11:26,22860.75,806175,533700,69.4,1265250,2158275,232.55,444225,190800
18-02-2025 11:27,22857.55,803400,534975,67.7,1255650,2175900,237.2,447225,188400
18-02-2025 11:27,22854,802575,536175,67.2,1203450,2174550,238.1,450975,182175
18-02-2025 11:27,22856.6,814200,533325,67.8,1205400,2175450,237.05,449475,188475
18-02-2025 11:27,22854,810150,537225,67.3,1210050,2175675,236.3,445050,192675
18-02-2025 11:27,22855.6,807450,534975,67.05,1219950,2188275,236.55,449100,195375
18-02-2025 11:27,22856,807675,534825,67,1207650,2194650,235.9,451350,194175
18-02-2025 11:28,22853.35,807000,535725,66.6,1193475,2193225,236.85,451575,195225
18-02-2025 11:28,22855.4,809175,533250,67.05,1190625,2184600,234.8,451200,195000
18-02-2025 11:28,22857,811950,536850,67.55,1202325,2193375,234.75,448500,198600
18-02-2025 11:28,22859.9,812100,531075,68.7,1215975,2182500,231.85,444000,199575
18-02-2025 11:28,22859.95,810825,530550,68.45,1219125,2183775,232.95,447825,201300
18-02-2025 11:28,22865.4,815175,524025,68.8,1226850,2186025,230.75,445275,201825
18-02-2025 11:29,22863.05,815925,531750,69.75,1231575,2175750,229,441975,200025
18-02-2025 11:29,22865.3,817050,530550,69.3,1236825,2185275,230.3,440625,204375
18-02-2025 11:29,22866,813000,529350,70.45,1248525,2175300,227.8,441225,203850
18-02-2025 11:29,22870,813300,528150,70.85,1245825,2153100,226.5,438600,203025
18-02-2025 11:29,22870,809325,531750,70.2,1241625,2184450,228,439875,201375
18-02-2025 11:29,22870.8,814950,528450,71.7,1246275,2172150,223.65,436275,201225
