last_traded_time,bid_ask_diff,bid_ask_pr_diff
2025-03-26 09:15:00,3075,0.05000000000001137
2025-03-26 09:20:00,8325,0.05000000000001137
2025-03-26 09:25:00,6300,0.10000000000000853
2025-03-26 09:30:00,9525,-0.04999999999999716
2025-03-26 09:35:00,14700,-0.04999999999999716
2025-03-26 09:40:00,3600,0.0
2025-03-26 09:45:00,4800,-0.14999999999999147
2025-03-26 09:50:00,4425,-0.04999999999999716
2025-03-26 09:55:00,6525,0.0
2025-03-26 10:00:00,2625,-0.09999999999999432
2025-03-26 10:05:00,4350,0.0
2025-03-26 10:10:00,5850,0.05000000000001137
2025-03-26 10:15:00,2475,-0.09999999999999432
2025-03-26 10:20:00,41625,1.4210854715202004e-14
2025-03-26 10:25:00,3300,0.04999999999999716
2025-03-26 10:30:00,7950,0.0
2025-03-26 10:35:00,7725,-0.09999999999999432
2025-03-26 10:40:00,2700,-0.04999999999999716
2025-03-26 10:45:00,4500,-1.4210854715202004e-14
2025-03-26 10:50:00,3150,-0.04999999999999716
2025-03-26 10:55:00,19350,-0.09999999999999432
2025-03-26 11:00:00,9300,0.05000000000001137
2025-03-26 11:05:00,4275,0.05000000000001137
2025-03-26 11:10:00,3225,-0.04999999999999716
2025-03-26 11:15:00,24225,-0.05000000000001137
2025-03-26 11:20:00,20100,-0.05000000000001137
2025-03-26 11:25:00,7950,-0.09999999999999432
2025-03-26 11:30:00,29775,1.4210854715202004e-14
2025-03-26 11:35:00,17100,-0.10000000000000853
2025-03-26 11:40:00,10650,-0.04999999999999716
2025-03-26 11:45:00,4725,0.04999999999999716
2025-03-26 11:50:00,3975,-1.4210854715202004e-14
2025-03-26 11:55:00,73725,0.05000000000000426
2025-03-26 12:00:00,18675,0.10000000000000142
2025-03-26 12:05:00,21525,0.04999999999999716
2025-03-26 12:10:00,4875,0.05000000000001137
2025-03-26 12:15:00,6375,-0.05000000000001137
2025-03-26 12:20:00,5700,-0.04999999999999716
2025-03-26 12:25:00,19125,0.0
2025-03-26 12:30:00,24450,-0.04999999999999005
2025-03-26 12:35:00,42600,-7.105427357601002e-15
2025-03-26 12:40:00,6525,-7.105427357601002e-15
2025-03-26 12:45:00,4800,-0.04999999999999005
2025-03-26 12:50:00,4575,1.4210854715202004e-14
2025-03-26 12:55:00,4425,0.05000000000001137
2025-03-26 13:00:00,4950,7.105427357601002e-15
2025-03-26 13:05:00,10050,-0.05000000000000426
2025-03-26 13:10:00,21525,0.04999999999999716
2025-03-26 13:15:00,49200,-0.10000000000000142
2025-03-26 13:20:00,9000,-0.04999999999999716
2025-03-26 13:25:00,9825,-0.05000000000000426
2025-03-26 13:30:00,26400,0.0
2025-03-26 13:35:00,9825,-0.04999999999999716
2025-03-26 13:40:00,12375,-0.05000000000000426
2025-03-26 13:45:00,37800,-0.05000000000000071
2025-03-26 13:50:00,13200,-0.09999999999999787
2025-03-26 13:55:00,11475,-0.05000000000000426
2025-03-26 14:00:00,25875,0.09999999999999432
2025-03-26 14:05:00,44325,0.05000000000000426
2025-03-26 14:10:00,10650,0.0
2025-03-26 14:15:00,10800,-0.04999999999999716
2025-03-26 14:20:00,34875,0.05000000000000426
2025-03-26 14:25:00,18975,0.0
2025-03-26 14:30:00,29025,0.0
2025-03-26 14:35:00,14250,-7.105427357601002e-15
2025-03-26 14:40:00,12825,0.05000000000000426
2025-03-26 14:45:00,14700,0.05000000000000426
2025-03-26 14:50:00,51525,-0.05000000000000426
2025-03-26 14:55:00,17850,0.0
2025-03-26 15:00:00,33450,0.0
2025-03-26 15:05:00,55200,-0.04999999999999716
2025-03-26 15:10:00,23250,0.0
2025-03-26 15:15:00,15750,0.0
2025-03-26 15:20:00,17475,-3.552713678800501e-15
2025-03-26 15:25:00,57150,0.05000000000000071
