last_traded_time,n_buy_corr,n_sell_corr,n_tb_ts,ce_buy_corr,ce_sell_corr,ce_tb_ts,pe_buy_corr,pe_sell_corr,pe_tb_ts,n_ltp_diff,n_buy_diff,n_sell_diff,ce_ltp_diff,ce_buy_diff,ce_sell_diff,pe_ltp_diff,pe_buy_diff,pe_sell_diff,percentage
20-02-2025 09:15,0.496924682,0.111858626,0.850843444,-0.116824238,-0.171439184,0.970859183,-0.489485564,-0.564963824,0.970658025,7.75,29775,35625,-2.35,6021450,432450,-1.9,3804375,293175,52.70951966
20-02-2025 09:20,0.300568827,-0.071883916,0.617726892,0.202150943,-0.41298295,0.721756669,0.467130959,-0.422906313,0.15066936,-10,45825,17925,-9.2,391125,554775,-0.5,374400,193350,37.41974255
20-02-2025 09:25,0.721638088,-0.16904502,0.202052177,0.538719849,-0.719681172,0.130769998,0.719097363,-0.850582338,-0.524295931,-10.4,4800,10275,-5.3,484050,308775,4.9,255450,26025,50.8431326
20-02-2025 09:30,0.687481739,0.316383644,0.293798828,0.536037445,0.35056635,0.900728408,0.143011385,-0.834805816,0.301040094,22.2,9600,12075,1,407025,213225,-17.15,-77100,326325,48.48726343
20-02-2025 09:35,0.792002268,0.287105035,-0.002566132,0.907623728,-0.628149142,-0.546139472,0.915364562,0.744762504,0.94529961,23.8,10050,12525,16.45,550200,-403275,-14.8,195300,387300,64.10013837
20-02-2025 09:40,0.717498038,-0.804091932,-0.647397249,0.772702954,-0.923095778,-0.631044494,0.786388377,0.63834716,0.801141584,-16.05,975,15375,-13.15,-142575,623025,5.2,424950,290925,74.68563963
20-02-2025 09:45,0.898323573,-0.730668608,-0.689744383,-0.356192257,-0.698202705,0.819245289,-0.361018312,-0.926029317,0.547234549,-56.55,-44925,28350,-17.55,1855875,421200,39.4,-231450,-1201800,66.96287771
20-02-2025 09:50,0.912130591,-0.602580368,-0.602244658,-0.750770539,-0.774513467,-0.317840989,0.804178551,-0.961980272,-0.691970684,36,36675,4575,10.45,290250,-131700,-33.6,-60075,303075,71.31344579
20-02-2025 09:55,0.084367173,-0.262893972,0.326309872,0.690405113,-0.613753168,-0.118238259,0.401031035,-0.37003102,0.620815873,10.4,-5325,43875,4.95,484200,-259125,-8.55,222150,261975,38.75383871
20-02-2025 10:00,0.112976122,-0.337277153,0.58999861,-0.001356428,-0.2026561,0.858057798,-0.243728936,-0.611695415,0.808496951,-3.8,15975,27000,-2.2,370500,384450,-0.4,560550,339450,41.84715013
20-02-2025 10:05,0.776704895,-0.397971482,-0.315313733,0.367687891,-0.418889255,0.175378711,0.672656884,-0.658417368,-0.679151275,8.85,4575,6000,2.6,-157800,51675,-6,-525900,102525,49.57968327
20-02-2025 10:10,-0.499003015,-0.598940861,0.321496862,0.095568881,-0.626640205,-0.021271738,0.844636373,-0.448224596,-0.153072254,-8.25,112200,8775,-4.55,30525,273225,5.8,265575,15225,40.09838652
