last_traded_time,n_buy_corr,n_sell_corr,n_tb_ts,ce_buy_corr,ce_sell_corr,ce_tb_ts,pe_buy_corr,pe_sell_corr,pe_tb_ts,n_ltp_diff,n_buy_diff,n_sell_diff,ce_ltp_diff,ce_buy_diff,ce_sell_diff,pe_ltp_diff,pe_buy_diff,pe_sell_diff,percentage
14-02-2025 09:15,-0.48514732602598387,-0.6963573843941462,0.3723218572666138,-0.8675691628742249,-0.9746573825751863,0.918421089038702,0.9326849861582278,0.8333483670945931,0.8375272350236712,-23.950000000000728,13950.0,26625.0,-12.049999999999983,228975.0,147975.0,13.650000000000006,367275.0,78300.0,76.86705322723722
14-02-2025 09:20,0.2972139145016115,-0.31256210986727334,0.5776365344411087,0.7542093359696301,-0.3009365106911195,0.1534276854435734,0.8881663247916989,-0.48139923839819543,-0.42573107169740504,-0.2999999999992724,21600.0,32400.0,-0.45000000000001705,43800.0,118950.0,2.6500000000000057,24150.0,118425.0,46.56980806446239
14-02-2025 09:25,-0.1563687395565237,-0.9077671353412301,0.20295179375489852,0.3523175555395728,-0.9503559632808073,-0.24683428275946537,0.9558625707596934,-0.8516126664265287,-0.8940915897597652,-58.70000000000073,-300.0,33750.0,-24.80000000000001,-65100.0,200625.0,31.400000000000006,141900.0,-93750.0,61.312914413094276
14-02-2025 09:30,0.35901249709415367,-0.5397158221746199,0.05786845699393355,-0.17710512255555072,-0.6305732175103717,0.2753418475503674,0.4790854034105305,-0.5175025847272754,-0.5197408237319757,-13.900000000001455,1200.0,72450.0,-5.400000000000006,55875.0,113475.0,13.0,-33375.0,5775.0,39.510508619430865
14-02-2025 09:35,0.4972853567453688,0.36093549825148524,0.17693416830831935,0.887753191914687,-0.7061765151684056,-0.702969883407923,0.9425322771617765,-0.7361234933202573,-0.7391721948984618,30.05000000000291,12825.0,28350.0,10.300000000000011,31575.0,-30450.0,-18.5,-109050.0,48075.0,63.88758421307428
14-02-2025 09:40,0.2838425669386938,-0.7613659451286254,-0.05966569819973153,0.48689230617806994,-0.8390940693274291,-0.22886420957074613,0.6586470970217525,-0.03510344015769808,0.4139176937333321,-15.900000000001455,-10350.0,30150.0,-13.100000000000023,-31425.0,171450.0,11.0,38850.0,35175.0,41.859922513956434
14-02-2025 09:45,0.5698255828019173,-0.45995334021691336,-0.07067879569138129,0.3184964287681913,-0.5163270141004234,0.4849579496899612,0.5421726126639846,-0.23780210166582047,0.32211712345507076,15.0,31500.0,-15225.0,5.950000000000017,61575.0,5625.0,-11.599999999999994,-16875.0,41325.0,39.13701054504071
14-02-2025 09:50,-0.8175673725879393,-0.6431235953956742,0.5133720308659742,0.9368344460846632,-0.7841975414904709,-0.7454136066375254,0.8170486069344348,-0.887430355686983,-0.6381310120230488,-35.04999999999927,184350.0,7050.0,-16.549999999999983,-108000.0,67050.0,18.0,44175.0,-70050.0,75.36798408563014
14-02-2025 09:55,0.46593733347217076,-0.3104278559969885,0.022846156606774647,0.7607546698647288,-0.4196836734156762,0.1462911884293884,0.7273117594157074,-0.7394833402576722,-0.32759405633117733,33.75,20325.0,6150.0,14.100000000000023,127875.0,-28125.0,-20.799999999999983,-61500.0,55800.0,43.55922259766982
14-02-2025 10:00,0.4074604638251298,-0.28076686005222334,0.04971950032870094,0.6169088967371722,-0.5654245978776096,-0.24724871917824207,0.3575126512799013,-0.7610965968624838,-0.2418169287080755,18.200000000000728,18600.0,7050.0,10.25,54825.0,-65700.0,-10.849999999999994,825.0,116100.0,39.19950238721709
