last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9
17-02-2025 12:50,22931.9,19425,225,0,20925,-41100,YES,15375,N,0.12,22929.1,22931.9,109.4,1569975,375,525,44400,-5700,N,68775,YES,-0.01,216,402900,225,-150,41400,11850,N,7650,N,-0.24,49046,3000,0,0,11460,-2370,YES,6720,N,0.22,49030,49046
17-02-2025 12:55,22947.55,30225,-150,0,30300,27750,Y,11025,N,0.19,22931.9,22947.55,119.3,1414125,450,150,45300,75825,Y,-65250,Y,0.04,205.65,350175,0,225,40875,-5100,Y,33975,Y,-0.22,49100,3210,-60,0,8070,210,N,-1860,Y,0.24,49046,49100
17-02-2025 13:00,22943.65,56025,150,0,30450,-20475,YES,3825,N,0.53,22948.95,22943.65,115.1,3094350,150,-675,39900,-71625,YES,-2025,YES,0.25,210.7,690150,-150,0,41025,8025,N,12450,N,-0.52,49093.35,17160,30,-60,11490,2790,N,510,N,2.42,49100,49093.35
17-02-2025 13:05,22933.4,50925,-75,75,31350,-8625,N,-18975,Y,0.28,22943,22933.4,110.3,1451100,-150,600,40050,-10200,Y,34950,YES,0.02,215.85,402900,300,825,42075,-13275,Y,11025,N,-0.21,49056.5,3090,30,0,7500,-5790,YES,9300,N,0.23,49093.35,49056.5
17-02-2025 13:10,22921.7,22875,0,-75,21975,12825,Y,-2850,N,0.07,22932,22921.7,103.5,1602000,825,600,38325,-110175,YES,26475,N,-0.06,221.05,519750,-975,-300,38475,-1050,N,-43725,YES,-0.2,49038.5,3840,-60,60,7470,990,N,-2280,Y,0.24,49056.5,49038.5
17-02-2025 13:15,22921.6,16275,300,150,24150,-39825,YES,24675,YES,0.03,22921.65,22921.6,102.45,1144050,-1050,-225,44025,40200,Y,42300,N,-0.07,224.6,414075,675,150,47475,6375,N,-17550,Y,-0.1,49058.7,3120,-60,30,8910,360,YES,1440,N,0.18,49038.5,49058.7
17-02-2025 13:20,22950,23700,0,0,23700,4950,Y,-2100,Y,0.12,22921.6,22950,115.45,1671825,-525,-675,46800,55350,N,-69375,Y,-0.02,205,430725,150,375,38625,13875,N,19125,Y,-0.19,49119.05,5160,0,-30,9090,-1260,YES,2550,N,0.55,49058.7,49119.05
17-02-2025 13:25,22946.85,50025,0,150,23175,40050,Y,-24375,Y,0.33,22950,22946.85,114.1,1807500,1650,-450,43950,36000,N,34125,YES,0.05,207.35,423150,-225,600,38100,23550,N,17850,N,-0.27,49120.85,6780,60,0,8550,3090,N,-180,Y,0.86,49119.05,49120.85
17-02-2025 13:30,22995.4,88875,75,-75,26925,9150,N,-69750,Y,1.12,22946.85,22995.4,142.45,2891325,-525,375,37050,-48000,YES,-288450,Y,0.36,182.55,755700,-75,0,37875,-60300,Y,-1200,YES,-0.69,49285,47910,0,0,9750,5850,N,-22320,Y,9.77,49120,49285
17-02-2025 13:35,23003.3,179400,-450,75,34275,-5700,YES,56625,YES,2.91,22998,23003.3,146.5,4664625,750,300,40725,-30675,N,-76050,YES,1.11,178.3,1377675,-6000,75,42150,40800,YES,80025,Y,-1.7,49340,60330,0,-30,14640,-2640,YES,34920,YES,16.65,49295,49340
17-02-2025 13:40,23030,234150,0,-75,36825,3525,N,-42450,Y,5.27,22999.9,23030,158.65,5345100,-975,-300,39375,-82650,YES,-84375,Y,1.89,164.65,1927125,150,-150,43875,32625,N,62775,N,-3.09,49399.75,51840,30,-330,11880,11160,N,360,Y,16.2,49334.4,49399.75
17-02-2025 13:45,23020.35,91500,-75,450,28800,42600,Y,-9600,YES,1.61,23029,23020.35,152.25,2892225,-225,150,36525,50025,Y,56925,YES,0.74,167.9,1624125,450,-750,39750,77325,YES,-2550,YES,-2.09,49362,33060,0,0,13200,16770,N,-14100,Y,8.64,49394.6,49362
17-02-2025 13:50,23006.9,55500,225,0,28650,75900,Y,19725,YES,0.92,23020.35,23006.9,144.25,2187525,-300,75,42675,-32625,YES,81750,YES,0.49,173.65,1007100,600,-450,41325,8475,N,-5550,YES,-1.21,49338.2,11640,60,0,9240,4440,N,20580,YES,2.83,49362,49338.2
17-02-2025 13:55,22983.25,63975,0,0,30525,5175,N,2400,Y,0.69,23005.7,22983.25,130.55,2531475,1350,-450,38625,-34125,YES,13050,N,0.27,183.6,1399125,150,-750,38550,-20325,Y,-51975,YES,-1.12,49278.5,26790,30,-90,13710,6090,N,-2460,Y,4.74,49338.2,49278.5
17-02-2025 14:00,22969.2,73200,-225,75,34650,-22500,YES,-75225,Y,0.82,22984.9,22969.2,122.9,3433050,225,5775,41700,-83625,YES,21525,N,0.39,193.6,1670100,450,0,40500,-3900,N,-54525,YES,-1.3,49226.05,23190,0,0,14400,-3210,YES,210,N,4.13,49265.45,49226.05
17-02-2025 14:05,22970.65,34500,-75,0,26100,14250,Y,31200,YES,0.29,22964.4,22970.65,124.1,1583175,-825,-300,39075,88050,Y,57825,YES,0.08,189.9,759225,0,-375,38025,14775,N,62925,Y,-0.45,49232.8,8700,0,30,9750,-150,N,7560,N,1.28,49240.4,49232.8
17-02-2025 14:10,22969.25,48075,0,450,29250,11400,N,-18150,Y,0.42,22970.65,22969.25,123.25,1766325,1500,-975,40800,-4800,YES,2775,Y,0.1,191.4,728025,-225,-225,37350,-2775,Y,-23250,YES,-0.45,49254.95,9150,-60,-60,13080,480,N,-4770,Y,1.32,49232.8,49254.95
17-02-2025 14:15,23008,42525,0,75,24000,11850,N,21225,YES,0.46,22969.25,23008,141.1,2081325,225,-225,38100,74175,Y,-86325,Y,0.21,173.45,715875,-75,-375,38550,-9225,Y,14175,Y,-0.54,49340,8370,0,60,9420,6150,N,-6090,Y,1.52,49251.9,49340
17-02-2025 14:20,22990.95,49200,-225,-450,24300,-8025,YES,-25575,Y,0.55,23006.65,22990.95,134.25,1965225,0,-150,39675,-48600,YES,93450,YES,0.21,180.7,649950,-225,600,40950,20250,YES,13575,N,-0.5,49327.75,6660,-60,30,8790,-3510,YES,10770,N,1.29,49340,49327.75
17-02-2025 14:25,23000.75,116100,75,0,35400,-30975,YES,-10275,N,1.31,22995.35,23000.75,136.45,1602975,675,0,37800,21675,Y,-26550,Y,0.2,173.8,631650,75,-900,38100,-2400,Y,14550,N,-0.53,49343.05,14910,0,30,12000,5490,N,17490,N,3.14,49327.75,49343.05
17-02-2025 14:30,22985.3,38775,0,150,25275,17475,Y,-21075,Y,0.4,22995,22985.3,129.35,1718775,-1650,-525,43575,-21300,YES,76275,YES,0.14,182.85,666375,75,300,39225,17850,YES,-20475,YES,-0.47,49295,10830,-30,690,11850,17640,N,-4290,Y,1.95,49343.85,49295
17-02-2025 14:35,22989.1,40050,1050,-75,26850,-4800,YES,-6300,N,0.34,22988.3,22989.1,129,1870800,2400,-4950,42600,-63600,YES,-7425,Y,0.09,182,808350,675,1125,39525,-25275,Y,-6300,N,-0.48,49295.2,10740,90,-750,10020,1440,YES,-9600,Y,1.65,49295,49295.2
17-02-2025 14:40,23000,36150,150,0,24450,-3975,N,28650,YES,0.43,22989.1,23000,135.25,1735350,900,-225,42075,60750,Y,-39300,Y,0.18,175.05,524775,150,-225,41775,32325,YES,32325,Y,-0.4,49332.95,13860,-90,30,11730,2550,N,-1590,N,2.59,49295.2,49332.95
17-02-2025 14:45,23007,33075,-150,-225,23925,24000,Y,-36900,Y,0.39,23000,23007,136.9,1449000,750,1725,41475,10275,N,47400,YES,0.15,172.45,489750,-150,675,38775,-11400,Y,6525,N,-0.38,49347.85,10440,30,0,9900,3210,N,-1410,N,2.02,49332.95,49347.85
17-02-2025 14:50,22995,38700,75,0,25725,4425,N,24825,YES,0.4,23007,22995,129.8,1596000,-675,450,40275,-52200,YES,77625,YES,0.11,176.15,579525,375,-225,44550,-4950,N,-18075,YES,-0.41,49322.05,3900,0,0,9630,-2460,YES,-3960,Y,0.71,49347.85,49322.05
17-02-2025 14:55,23019.2,125775,300,75,29325,-6750,YES,-90675,Y,1.77,22995,23019.2,142.55,3069525,0,-975,42000,12225,Y,-208275,Y,0.42,165.35,1218000,300,300,42375,-78600,Y,33300,Y,-1.1,49415.25,24750,-30,-90,11370,3570,N,24390,YES,5.53,49324,49415.25
17-02-2025 15:00,23025.65,120675,0,150,36075,-1650,N,50325,YES,1.79,23019.8,23025.65,144.6,3243150,900,-525,39450,6600,N,67050,YES,0.52,157.4,1362600,450,600,36675,60075,YES,36975,N,-1.34,49430.1,49710,-120,-60,13020,120,YES,4860,N,12.58,49409.95,49430.1
17-02-2025 15:05,23027,72450,225,-75,30975,2925,N,-6600,Y,0.94,23020.7,23027,148,1903350,150,975,43575,-22050,YES,-67950,Y,0.25,156,1065000,375,0,38325,-15525,Y,-7125,YES,-0.98,49443.05,18420,0,0,10200,-7980,YES,450,Y,3.96,49433.75,49443.05
17-02-2025 15:10,23039,131775,0,0,39300,-5175,YES,-14625,Y,1.89,23027,23039,153,2332200,-4650,-300,42750,1500,Y,-126000,Y,0.38,150.7,1185300,-750,150,41925,-73050,Y,6750,N,-1.16,49480,21390,-60,0,11880,-4110,N,750,N,4.97,49448,49480
17-02-2025 15:15,23023,233775,225,-4125,34425,-35625,YES,-8550,N,2.93,23035.25,23023,144.55,2247375,-225,-375,53775,-113625,YES,37275,YES,0.32,158,1354125,525,900,42375,7650,YES,-42225,YES,-1.21,49442.95,27690,-210,0,13080,-7260,YES,19470,N,6.09,49480,49442.95
17-02-2025 15:20,23028.05,102975,-150,0,36300,10125,Y,-15225,Y,1.27,23017.95,23028.05,146,1640550,-2625,300,53700,-60525,Y,-6525,Y,0.22,156.25,1041825,-675,-2550,46875,-16275,Y,-24600,N,-0.94,49476.95,23460,0,30,15420,0,N,8130,N,5.39,49442.95,49476.95
17-02-2025 15:25,23043.4,169500,75,-75,39975,-116100,YES,-121200,Y,2.26,23028.95,23043.4,151.9,1826625,75,-6375,52425,-587475,YES,-360300,Y,0.28,147.7,992025,-75,3450,49875,-229200,Y,-94425,YES,-0.92,49501.5,39690,0,-90,15300,-37830,YES,-30690,Y,9.36,49476.95,49501.5
