last_traded_time,ltp,tot_buy_qty,tot_sell_qty
19-12-2024 09:15:00,23982.75,278375,188750
19-12-2024 09:15:10,0.0,0,0
19-12-2024 09:15:20,0.0,0,0
19-12-2024 09:15:30,0.0,0,0
19-12-2024 09:15:40,0.0,0,0
19-12-2024 09:15:50,0.0,0,0
19-12-2024 09:16:00,23977.35,295875,203900
19-12-2024 09:16:10,0.0,0,0
19-12-2024 09:16:20,0.0,0,0
19-12-2024 09:16:30,0.0,0,0
19-12-2024 09:16:40,0.0,0,0
19-12-2024 09:16:50,0.0,0,0
19-12-2024 09:17:00,23940.0,280575,227025
19-12-2024 09:17:10,0.0,0,0
19-12-2024 09:17:20,0.0,0,0
19-12-2024 09:17:30,0.0,0,0
19-12-2024 09:17:40,0.0,0,0
19-12-2024 09:17:50,0.0,0,0
19-12-2024 09:18:00,23936.5,300675,236525
19-12-2024 09:18:10,0.0,0,0
19-12-2024 09:18:20,0.0,0,0
19-12-2024 09:18:30,0.0,0,0
19-12-2024 09:18:40,0.0,0,0
19-12-2024 09:18:50,0.0,0,0
19-12-2024 09:19:00,23956.55,316175,227450
19-12-2024 09:19:10,0.0,0,0
19-12-2024 09:19:20,0.0,0,0
19-12-2024 09:19:30,0.0,0,0
19-12-2024 09:19:40,0.0,0,0
19-12-2024 09:19:50,0.0,0,0
19-12-2024 09:20:00,23945.8,320725,234475
19-12-2024 09:20:10,0.0,0,0
19-12-2024 09:20:20,0.0,0,0
19-12-2024 09:20:30,0.0,0,0
19-12-2024 09:20:40,0.0,0,0
19-12-2024 09:20:50,0.0,0,0
19-12-2024 09:21:00,23940.0,315850,236225
19-12-2024 09:21:10,0.0,0,0
19-12-2024 09:21:20,0.0,0,0
19-12-2024 09:21:30,0.0,0,0
19-12-2024 09:21:40,0.0,0,0
19-12-2024 09:21:50,0.0,0,0
19-12-2024 09:22:00,23925.05,336925,243500
19-12-2024 09:22:10,0.0,0,0
19-12-2024 09:22:20,0.0,0,0
19-12-2024 09:22:30,0.0,0,0
19-12-2024 09:22:40,0.0,0,0
19-12-2024 09:22:50,0.0,0,0
