last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9
17-03-2025 11:35,22600,116025,-150,0,28575,2325,YES,-27750,Y,0.02,22572.55,22600,145,6710625,-675,-450,42300,26175,Y,-485700,Y,-0.01,94.2,4331850,-1275,-75,44850,-199875,Y,29775,N,-0.11,48553.9,50490,30,30,12120,-4770,YES,-14850,Y,7.76,48510,48553.9
17-03-2025 11:40,22597.2,48450,0,0,26550,5250,N,14475,YES,0.14,22596.1,22597.2,144.1,3856800,-300,-525,45000,-54075,YES,52050,YES,0.2,95.35,3092550,375,-1800,48600,193875,YES,94650,Y,-0.14,48548.65,26370,-90,1050,10290,1560,N,-1050,N,4.21,48553.9,48548.65
17-03-2025 11:45,22587,20625,1050,150,24225,-7500,YES,11475,N,0.01,22594.45,22587,139.5,2265450,-900,0,42000,-122625,YES,30525,N,0.05,97.9,2045925,-1350,7425,48600,126750,N,7050,N,-0.07,48534.75,6540,-60,-1080,9150,2400,N,-2550,Y,0.75,48550,48534.75
17-03-2025 11:50,22570,22200,-525,0,21075,-2775,N,5025,N,-0.09,22587,22570,126.6,3183375,6750,75,45525,-108225,N,30450,N,-0.16,105.35,3919950,300,-600,48075,44325,N,-60450,YES,0.01,48506,4470,60,30,7920,-4290,YES,5010,N,0.3,48534.75,48506
17-03-2025 11:55,22570,54750,375,0,34200,4800,N,-7650,Y,-0.48,22570,22570,126.7,4069425,825,75,49425,127350,Y,84150,YES,-0.51,105.4,5080875,-1575,1050,47925,-161550,Y,-31425,Y,0.25,48498.6,8280,120,30,10440,-1830,N,-7080,Y,0.18,48506,48498.6
17-03-2025 12:00,22576,17550,0,0,26700,5250,N,9600,N,-0.07,22570,22576,130.65,3667050,-225,1125,49950,-44400,YES,48675,N,-0.25,102.45,3495225,0,1875,50325,49800,YES,69075,Y,0.04,48512.2,2760,-30,0,7170,1470,N,3600,N,0.14,48498.6,48512.2
17-03-2025 12:05,22583.1,13350,-300,-225,30750,2100,YES,6750,N,-0.05,22576,22583.1,133.05,2009700,1650,-300,46575,75375,Y,-17700,Y,-0.08,100.8,1807575,-750,225,46650,23175,N,46125,N,-0.01,48537,5070,60,120,9420,3240,N,-2340,Y,0.41,48512.2,48537
17-03-2025 12:10,22582.3,14400,-450,150,26400,-75,YES,1950,Y,-0.03,22584,22582.3,134.4,1949325,900,1050,50550,-17175,YES,90300,YES,-0.07,99.6,1998525,1875,2475,50400,1050,Y,73575,Y,-0.01,48543.6,7200,60,90,9000,-3270,YES,25680,YES,0.75,48535.25,48543.6
17-03-2025 12:15,22566.15,25950,75,975,27075,-5475,YES,3225,N,-0.17,22582.3,22566.15,123.3,2690700,375,-3075,46875,-12525,N,1350,Y,-0.22,107.75,3454275,1425,900,49425,-19725,Y,-97200,YES,0.08,48520,8520,-60,-150,9000,34530,Y,-1650,Y,0.65,48548.4,48520
17-03-2025 12:20,22549,23850,450,-1200,22125,-19200,YES,-5475,Y,-0.24,22565,22549,115.65,2707950,-300,1050,44025,-57675,YES,122325,YES,-0.36,117.6,4286625,450,300,43875,56550,YES,-232425,YES,0.28,48488,2820,30,180,8220,-17730,YES,-2460,Y,0.12,48523.65,48488
17-03-2025 12:25,22547.75,114600,0,150,33525,-15300,N,41925,YES,-1.94,22548.95,22547.75,114.35,5184450,-900,75,49350,153000,Y,-36450,Y,-1.01,120.1,8088225,150,2100,44925,-212325,Y,-224550,N,1.2,48490,9780,210,60,11220,-1290,N,-4200,Y,-0.11,48488,48490
17-03-2025 12:30,22520,36525,0,75,29325,75900,Y,18075,N,-0.56,22544,22520,103.4,3143700,-75,-600,46800,-155925,YES,224925,YES,-0.58,136.45,4242150,-150,750,46650,84900,YES,-67575,Y,0.59,48455.05,5100,-180,0,9210,41760,Y,-1740,N,0,48490,48455.05
17-03-2025 12:35,22523,78975,-2250,0,34650,-44250,YES,13575,N,-1.55,22521.4,22523,104.25,4206600,-450,1200,43950,119250,Y,5925,N,-0.9,133.7,5647800,1050,75,45450,-64275,Y,87300,Y,1.07,48460,6510,0,240,8190,2190,YES,10500,N,-0.19,48455.05,48460
17-03-2025 12:40,22533.4,26250,300,0,27825,5175,Y,8625,N,-0.44,22522.85,22533.4,107.65,2870175,1500,1050,49800,141225,Y,28425,YES,-0.54,127.75,2474400,1350,-375,43575,-62775,N,49725,N,0.37,48490,14370,60,-150,10470,8880,N,3330,N,0.14,48460,48490
17-03-2025 12:45,22512.3,37500,-75,375,23325,6150,N,7425,N,-0.68,22533.4,22512.3,101.1,2808525,75,-225,47475,-117225,YES,193950,YES,-0.54,138.8,2796675,-150,-75,44700,63375,YES,-64050,YES,0.45,48445,8010,150,0,12240,-51960,YES,480,Y,-0.15,48490,48445
17-03-2025 12:50,22525,35550,-75,375,24525,-19650,YES,9300,N,-0.66,22511.5,22525,105,2298825,-675,-150,42450,75975,Y,-4650,Y,-0.46,130.4,2280375,75,-675,40725,-99525,Y,104100,Y,0.36,48455,6030,-150,120,9690,1890,Y,270,Y,-0.27,48444,48455
17-03-2025 12:55,22531.65,14625,-75,-75,19350,5775,Y,375,Y,-0.21,22525,22531.65,107.65,2464275,-75,-300,45300,81300,N,-79725,Y,-0.41,125.65,2024550,-150,-525,40800,17850,YES,14250,N,0.22,48470,2490,30,30,8220,-5010,YES,1710,N,-0.02,48445.65,48470
17-03-2025 13:00,22537.25,29850,-75,300,26325,-8775,YES,4350,N,-0.45,22531.65,22537.25,110.3,2844525,0,375,50175,-33375,YES,-43125,YES,-0.45,121.85,2644800,0,-225,39300,-38475,Y,19650,N,0.29,48458,3540,90,30,8400,-1920,N,60,Y,-0.06,48470,48458
17-03-2025 13:05,22518.15,20925,75,0,27375,-12900,YES,6525,N,-0.36,22537.25,22518.15,101.45,3243975,-1650,-75,53850,-90975,YES,188100,YES,-0.58,134.25,2786250,-675,75,42675,19500,YES,-41850,YES,0.37,48431.75,10200,240,0,9210,1860,N,-8280,Y,-0.59,48458,48431.75
17-03-2025 13:10,22528,37425,0,300,28200,38775,Y,-975,Y,-0.54,22518.15,22528,108.65,2817450,-150,600,48075,111525,Y,-74775,Y,-0.42,125.6,2384550,225,825,41325,6975,N,82875,Y,0.26,48475.55,4530,-180,-90,8910,2070,N,-3690,N,-0.1,48448.95,48475.55
17-03-2025 13:15,22535,20250,-225,75,22125,-9375,YES,2850,N,-0.24,22528,22535,109.8,3388200,1275,-2775,47475,-21975,YES,-53400,YES,-0.42,123.5,2055975,0,75,42375,33450,YES,17100,N,0.16,48468.9,8130,240,30,11130,-180,YES,1680,N,0.03,48474.3,48468.9
17-03-2025 13:20,22545.55,16500,75,75,20325,-49125,YES,2400,Y,-0.19,22535,22545.55,113.65,3140025,0,-1275,46425,-33825,YES,-125700,Y,-0.35,118.45,2172525,1050,825,41700,-80625,Y,35625,N,0.15,48482.3,7530,240,0,13050,25080,Y,2400,N,-0.1,48470.35,48482.3
17-03-2025 13:25,22553.65,39900,75,-75,27375,-1650,Y,-52350,Y,-0.34,22545.55,22553.65,117.25,3963450,1200,300,48075,50625,Y,-85950,YES,-0.34,114.25,2832825,150,0,43725,80475,YES,63300,Y,0.13,48481.65,4290,-270,0,7980,-42780,YES,1290,Y,0.01,48482.3,48481.65
17-03-2025 13:30,22548.2,26025,150,-150,24825,24000,Y,8250,YES,-0.23,22552,22548.2,115.5,2598825,-975,-600,43650,-32025,YES,24150,YES,-0.2,116.7,1990125,300,-1275,45675,80550,N,54450,N,0.08,48456.5,3690,0,0,11970,870,Y,-4380,Y,-0.03,48481.65,48456.5
17-03-2025 13:35,22548,15675,-300,75,18825,1725,YES,-3750,Y,-0.16,22548.2,22548,116.45,2805075,300,0,41625,-51300,YES,-6150,Y,-0.27,114.75,2816325,-1275,-225,43200,7575,N,21300,N,0.15,48442.75,8970,270,0,11610,-90,YES,1140,N,-0.34,48456.5,48442.75
17-03-2025 13:40,22558,22425,0,975,21675,2325,N,-3825,Y,-0.17,22548,22558,121.55,3019650,600,-750,45675,40275,Y,-180150,Y,-0.2,109.3,2505825,-600,1650,44175,-82950,Y,55050,Y,0.07,48464.8,4290,30,30,6990,-120,YES,1530,N,-0.17,48442.75,48464.8
17-03-2025 13:45,22537.7,42825,75,-75,23025,66825,Y,8925,N,-0.35,22558.1,22537.7,110.95,3618300,-1575,2850,42825,-71250,YES,172200,YES,-0.24,119.85,3249525,225,-300,42000,118425,YES,-97125,YES,0.09,48410,6210,-180,-90,7890,-1890,YES,900,Y,-0.39,48455,48410
17-03-2025 13:50,22557,16725,-375,75,19950,16800,N,-3225,Y,-0.15,22536,22557,119.1,3037800,-825,-1950,46650,59025,Y,-124650,Y,-0.24,111.65,3451050,75,75,48450,-57375,Y,98400,Y,0.14,48410.5,17880,-30,-30,10350,-3480,YES,5100,N,-1.62,48411.5,48410.5
17-03-2025 13:55,22585,95850,-75,0,31125,15075,N,-23025,Y,-0.1,22557,22585,137,6465825,450,-1275,42675,64575,N,-274800,Y,0.01,98.45,4814700,2400,375,42900,-112875,Y,159750,Y,-0.1,48470.2,8940,-270,30,10080,5190,N,16770,N,-0.2,48410.5,48470.2
17-03-2025 14:00,22576.25,52950,300,0,25950,5025,N,30825,YES,-0.02,22585,22576.25,131.95,3434400,150,1050,43425,-46275,YES,115650,YES,0.06,102.5,2812425,300,750,48525,162825,YES,101550,N,-0.08,48452.55,3720,0,60,8610,5970,N,1170,Y,-0.01,48470.2,48452.55
17-03-2025 14:05,22596.5,97875,0,900,34800,-8625,YES,-40950,Y,0.23,22577.1,22596.5,143.5,5525550,75,300,42675,30975,Y,-187800,Y,0.24,93.4,3947475,1950,-300,51150,-99150,Y,76425,N,-0.18,48529,21930,60,30,10080,-900,YES,-12360,Y,0.61,48452.55,48529
17-03-2025 14:10,22592.8,35550,-375,-1650,26025,-83175,YES,16800,YES,0.1,22596.5,22592.8,140.45,2709675,-675,300,41400,-69300,YES,38775,YES,0.14,95.55,2555250,300,-2175,50100,159150,YES,13800,N,-0.13,48528.85,8700,90,30,8610,-4230,YES,2880,N,0.55,48529,48528.85
17-03-2025 14:15,22592,22650,0,-375,30375,1950,Y,15150,N,0.05,22592.8,22592,140.9,3124725,-150,-825,40500,-18975,Y,-22350,Y,0.15,95.8,2555325,675,150,52350,-40050,Y,56025,Y,-0.12,48526.25,6300,90,0,9180,4080,N,4620,N,0.36,48528.85,48526.25
17-03-2025 14:20,22576.75,32550,-75,-450,35475,7875,N,2100,Y,-0.02,22592,22576.75,131.4,3092850,-525,-3825,46050,-65850,YES,6000,YES,0.04,101.5,3556725,-1350,-2250,46725,16800,YES,-57900,YES,-0.08,48488.05,5820,60,120,10170,-20130,YES,-6360,Y,0.2,48526.3,48488.05
17-03-2025 14:25,22572.8,11325,150,-300,18300,-62175,YES,-2025,Y,-0.02,22576.75,22572.8,128.15,2322075,-1050,225,43875,-11475,Y,33525,YES,0,103.7,3063900,225,0,52950,-2100,Y,-12300,Y,-0.06,48496.3,2760,30,150,8430,990,Y,-1560,N,0.06,48488.05,48496.3
17-03-2025 14:30,22580.8,33450,375,75,27150,8325,Y,-73125,Y,-0.09,22572.8,22580.8,132.7,3919650,300,1575,50475,33900,Y,-47400,Y,-0.07,98.7,4462050,-1350,75,44475,-103200,Y,18675,Y,-0.04,48500,4770,30,30,8100,600,YES,-14550,Y,0.11,48496.3,48500
17-03-2025 14:35,22572,11925,-225,0,21450,-150,YES,3900,YES,-0.01,22579.3,22572,124.6,2765775,-1500,-150,47175,-53775,YES,62250,YES,0,104.1,2868150,600,-375,50550,130050,YES,-18975,YES,-0.08,48460,6030,240,360,9780,7050,N,6660,YES,0.09,48505,48460
17-03-2025 14:40,22560.9,32175,0,-75,24675,0,N,-1350,Y,-0.17,22572,22560.9,119.85,3282900,-375,-975,44700,76725,Y,-83400,Y,-0.17,106.7,4994475,-225,-675,48675,-95700,Y,-81975,YES,0.04,48470,5430,-120,-360,8730,-4020,YES,-1380,Y,-0.1,48460,48470
17-03-2025 14:45,22572,30450,0,75,29100,11250,N,-600,N,-0.13,22560.9,22572,125.25,2108325,900,-450,43575,21975,N,-16425,YES,-0.08,101.65,3226650,1050,975,52725,-68250,YES,28950,Y,-0.02,48475.35,4590,30,210,7470,-300,N,19770,YES,-0.04,48470,48475.35
17-03-2025 14:50,22584,25500,0,-75,25425,-2250,YES,-1425,Y,-0.03,22572,22584,131.85,2810775,-300,1050,47700,-1425,YES,-15675,N,-0.02,98.45,2787975,600,675,53700,65850,YES,73350,Y,-0.06,48484.05,4110,240,300,9510,3300,N,-240,Y,0.05,48475.35,48484.05
17-03-2025 14:55,22580.4,34800,150,-1425,32925,-5925,YES,6075,N,0.03,22584,22580.4,129.1,2735850,675,-825,45975,-23475,YES,23625,YES,0.02,100.65,3038550,150,-75,51450,53850,N,-6300,YES,-0.1,48475.15,9930,0,-240,11160,-4770,YES,-10590,Y,0.21,48484.05,48475.15
17-03-2025 15:00,22580.25,51225,-600,75,33600,-46275,YES,13725,N,0,22580.4,22580.25,129,3026625,0,-1875,48000,-31725,YES,52425,YES,0,99,3286050,2250,0,47250,-45600,Y,72975,Y,-0.08,48474.45,3360,210,60,9630,360,N,3060,N,0.04,48475.15,48474.45
17-03-2025 15:05,22581.5,61800,225,2100,31950,5550,Y,-27975,Y,0,22580.25,22581.5,132.3,1770900,-75,900,45600,-7800,Y,-76350,Y,-0.01,97.2,2078700,600,0,44850,-32100,N,119100,Y,-0.06,48482.05,4350,-180,0,10680,12630,N,5550,N,0,48460.35,48482.05
17-03-2025 15:10,22582.7,53775,-375,225,29625,-9300,YES,2475,YES,0.02,22581.5,22582.7,130.3,1784250,75,300,46200,-55950,YES,15075,YES,0.01,100.5,2095125,-1425,450,47250,-44175,Y,-124050,YES,-0.06,48473,4260,1110,-30,9840,180,YES,3270,N,0.03,48482.05,48473
17-03-2025 15:15,22580.25,64800,150,0,32850,-12075,YES,7575,N,0.03,22581.7,22580.25,131.05,1806375,300,-525,51675,-24000,Y,-107475,Y,0.01,99.85,2262450,975,1500,47700,-18375,YES,-104550,N,-0.05,48490,15810,-510,0,12180,3690,N,3630,N,0.27,48473,48490
17-03-2025 15:20,22585,65100,-75,0,34275,-11550,N,-24525,Y,0,22583,22585,134.9,1921800,-75,49425,45750,-50175,YES,-346275,Y,0.01,98.75,2690475,525,-75,50400,-205050,Y,-142500,YES,-0.06,48490,18450,-60,180,14250,-7980,YES,-5430,Y,0.24,48490,48490
17-03-2025 15:25,22589.5,130725,450,-3525,41925,-74325,YES,-100875,Y,0.2,22584.85,22589.5,136.15,2226825,-1350,-1500,58350,-460800,YES,-253725,YES,0.05,92.3,3098775,-375,-375,55125,-480300,Y,-315750,YES,-0.12,48500,32040,-30,150,17190,-24870,YES,-34110,Y,0.52,48487.3,48500
