last_traded_time,n_buy_corr,n_sell_corr,n_tb_ts,ce_buy_corr,ce_sell_corr,ce_tb_ts,pe_buy_corr,pe_sell_corr,pe_tb_ts,n_ltp_diff,n_buy_diff,n_sell_diff,ce_ltp_diff,ce_buy_diff,ce_sell_diff,pe_ltp_diff,pe_buy_diff,pe_sell_diff
02-06-2025 09:15,0.7440170663986424,0.5511715834107818,0.9437866594240083,-0.4157292178211412,-0.4248550830009834,0.9545970946155157,-0.4593700802264057,-0.5390148185781382,0.9713068965129169,-0.9500000000007276,66450.0,75450.0,-3.6499999999999986,5763450.0,622350.0,-5.199999999999989,4601475.0,93900.0
02-06-2025 09:20,-0.6785107781698956,-0.9073681976027506,0.7460230083629976,0.3918613987350539,-0.1451659709391535,0.7185198384753207,0.8249740547667216,-0.5132778717169394,-0.44674493332092985,-16.75,30225.0,20925.0,0.10000000000000142,1508550.0,347625.0,21.5,984075.0,-5175.0
02-06-2025 09:25,-0.24858829681707462,-0.613403955892819,0.6671347664755282,-0.09352877681070706,-0.3246374350720168,0.7621745080499139,0.3534789336047807,-0.19515464200373572,0.41904599420252525,-6.049999999999272,2775.0,17850.0,-0.44999999999999574,342600.0,116400.0,0.9000000000000057,-15900.0,118200.0
02-06-2025 09:30,0.5308862958272824,-0.809417808398361,-0.39246697722557994,0.8841609921268816,-0.9526047418426317,-0.9049139060758999,-0.09714138896245628,-0.8676567175166693,-0.0589782340501499,-34.5,4800.0,15075.0,-5.800000000000001,-302625.0,355875.0,36.099999999999994,16125.0,-148125.0
02-06-2025 09:35,0.3118229999586002,-0.35129642155443963,0.522149656299832,-0.016903366122398008,-0.7594692039322741,-0.12146510802228801,0.5335110220966478,-0.5093259112712868,-0.8903348052315995,-2.600000000002183,22200.0,6000.0,-3.75,33600.0,82125.0,1.6500000000000057,-56700.0,13125.0
02-06-2025 09:40,0.632966027082658,0.07785633159103982,0.5212311441604736,0.8346272796855,-0.8386444238249712,-0.6475099642150705,0.7699027770947419,-0.696878749666348,-0.5991134390669857,4.450000000000728,28800.0,13350.0,-2.549999999999997,-29775.0,129300.0,-12.900000000000006,-117225.0,64950.0
02-06-2025 09:45,0.13031034120477059,-0.6807064426854768,0.15703471371839287,0.8413309154369584,-0.0683473467761008,0.3101819517860822,0.815704998210725,-0.29071449596379373,-0.16875007047935478,0.2000000000007276,11625.0,8325.0,2.1000000000000014,300675.0,167325.0,2.1500000000000057,-32250.0,6150.0
02-06-2025 09:50,0.029693453644255245,-0.32316820102826116,0.39949216395392995,0.7973358267341454,-0.7195079558582338,-0.589340046207391,0.5380264506567777,-0.7198157985604069,-0.1990534428882731,-7.75,16725.0,4050.0,-5.849999999999998,-158775.0,166725.0,1.1999999999999886,-41025.0,300.0
02-06-2025 09:55,0.6530134149842288,0.059719786245562755,0.26620013072878373,-0.1576564732420345,0.3220810529566171,-0.629882744563655,0.7003891867430326,-0.6691050653392041,-0.3688489408553758,-5.0,1875.0,18825.0,-3.8000000000000007,45525.0,-43275.0,6.849999999999994,24825.0,-50325.0
02-06-2025 10:00,0.6763730590457226,-0.6488069676526345,-0.7857183091908042,0.5456278633608571,-0.6607766815315417,-0.3663324828068417,0.7825840057590664,-0.8266044133975339,-0.8701881362262552,9.600000000002183,3825.0,-1800.0,0.05000000000000071,278175.0,52050.0,-11.300000000000011,-47025.0,22575.0
02-06-2025 10:05,-0.5349383914676732,-0.4853309766530469,0.5573506423203065,0.7267019480800345,-0.3370253887044982,-0.11215672222029056,-0.6870910759080329,-0.8077272243582874,0.5905747297003638,-17.650000000001455,11925.0,8400.0,-1.8000000000000007,13800.0,64275.0,21.299999999999983,-31575.0,-53700.0
02-06-2025 10:10,0.8322427591471829,-0.5943149595719093,-0.5945466988610274,0.7388913812101727,-0.8867818690318797,-0.5639201935956388,0.4837594244940295,-0.6553586487625412,0.030172873075259656,-0.7000000000007276,-7650.0,9450.0,-2.3000000000000007,-15225.0,336900.0,5.899999999999977,3150.0,7500.0
02-06-2025 10:15,0.6878559582442787,0.12388739239833722,0.44365644740157656,0.40686731144921046,-0.5453198292629607,0.30140546334319734,0.3854449842369933,-0.7723776256577001,0.04076932399084276,4.600000000002183,43650.0,6900.0,0.25,340950.0,12750.0,-9.450000000000017,-3600.0,24975.0
02-06-2025 10:20,0.36747276979661886,-0.5742314514341366,-0.388376783695653,0.8222095417365336,-0.8756624166889294,-0.8502732561400295,0.7618210934670707,-0.5411473000950291,-0.4005764851148179,12.299999999999272,3150.0,-600.0,1.4000000000000004,-49800.0,-41250.0,-8.299999999999983,-13050.0,27675.0
