last_traded_time,n_buy_corr,n_sell_corr,n_tb_ts,ce_buy_corr,ce_sell_corr,ce_tb_ts,pe_buy_corr,pe_sell_corr,pe_tb_ts,n_buy_diff,n_sell_diff,ce_buy_diff,ce_sell_diff,pe_buy_diff,pe_sell_diff,n_bid_diff,n_ask_diff,ce_bid_diff,ce_ask_diff,pe_bid_diff,pe_ask_diff,percentage
02-01-2025 11:55,0.8556947824488508,0.513309098854808,0.7495836244109261,0.8655910636345808,-0.14348351794217434,0.022822186468324807,0.48367430894518026,-0.8610686647399642,-0.3057816631059259,14475,7150,152250,-12750,-69375,279675,-225.0,1175.0,1200.0,6600.0,450.0,-225.0,53.344543450563734
02-01-2025 12:00,-0.07030703124508307,-0.4798528939651426,0.5542050307808262,0.6514960185587895,-0.623394488124642,-0.6590576166150531,0.0985283701680805,0.24322521778529788,0.4629629044197745,1900,2100,-146925,108375,245625,7200,150.0,-550.0,6450.0,1350.0,900.0,1125.0,42.700328574029875
02-01-2025 12:05,-0.3019126072429728,-0.6058220003335918,0.625900564919819,-0.7103001786944998,-0.1975582384186548,-0.13625632715872332,0.906433562253715,-0.3158102360933568,-0.1549796017465255,-2300,-2325,-89400,21225,216225,37650,-50.0,925.0,0.0,300.0,1050.0,4725.0,43.94414796513176
02-01-2025 12:10,0.9440550283862822,-0.7294057089271988,-0.6250769881733427,0.7511628991004069,-0.5705878399513122,-0.5905905183037718,0.606820663429096,-0.9571059603479801,-0.6191324192243439,-7625,1050,-120750,24825,44475,-202875,700.0,-1300.0,-9300.0,-525.0,-150.0,-3750.0,71.04375584270817
02-01-2025 12:15,0.6329503781133037,0.837335088255114,0.8045024262543636,0.5958918067405421,-0.8555315473790333,-0.30529695375016896,0.6052014990303127,-0.6665831682380968,-0.3834596157732763,9900,22825,197100,-32400,-163125,115125,-50.0,400.0,1800.0,900.0,450.0,-300.0,63.18613870593569
02-01-2025 12:20,0.08092440328613482,-0.49782392524269636,0.07608045927582115,-0.526159736023928,-0.5212940087659561,0.09741233835936813,0.5170874433376362,-0.7659285629017091,-0.1827896980861559,-350,-2200,-2850,-14100,205125,38325,-75.0,-125.0,-300.0,525.0,75.0,-1275.0,36.28333972532673
02-01-2025 12:25,0.07968633430411357,-0.7779060732115257,0.20449066162702778,-0.30175569347440634,-0.6321705030188005,0.5506632754468042,0.04514943094185135,-0.5198859869058806,0.4672760346625296,-650,-170600,-346800,-414150,111075,16800,275.0,225.0,-225.0,-2175.0,0.0,-75.0,39.76648881769933
02-01-2025 12:30,-0.038833376923365366,-0.7432963533107287,0.30627666347688964,-0.04842971628493465,-0.712595715778865,0.30732990417463374,0.23082683787622338,-0.1537128652904108,-0.8877309540065317,-14400,-18100,-225900,-32550,214200,-65025,0.0,-4950.0,-150.0,675.0,-375.0,375.0,38.10035985691759
02-01-2025 12:35,0.7736389124353293,0.17693155075773526,0.03788780565282945,0.19733979210405717,-0.07846772683633245,-0.48903278261578464,-0.7410882095925377,-0.7327748202080971,0.40861605657075495,325,13725,-39375,13200,436875,12075,-275.0,-250.0,0.0,825.0,-1275.0,1875.0,40.397529519705095
02-01-2025 12:40,0.15172527979931605,-0.8558717673084711,0.2490438479024394,0.2895270635582129,-0.8361415476712865,-0.3622821296741844,0.7198730048027951,-0.6784316750169396,-0.2541933519518586,4400,19075,-278250,43050,-35250,-152250,-100.0,-150.0,75.0,-900.0,-5400.0,1425.0,48.85655186317226
