last_traded_time,ltp,tot_buy_qty,tot_sell_qty
24-10-2024 15:26:50,0.05,0,3720675
24-10-2024 15:27:00,0.05,0,3710050
24-10-2024 15:27:10,0.05,0,3622400
24-10-2024 15:27:20,0.05,0,3586800
24-10-2024 15:27:30,0.05,0,3629650
24-10-2024 15:27:40,0.05,0,3627200
24-10-2024 15:27:50,0.05,0,3615900
24-10-2024 15:28:00,0.05,0,3577025
24-10-2024 15:28:10,0.05,0,3535775
24-10-2024 15:28:20,0.05,0,3582800
24-10-2024 15:28:30,0.05,0,3630925
24-10-2024 15:28:40,0.05,0,3638225
24-10-2024 15:28:50,0.05,0,3637725
24-10-2024 15:29:00,0.05,0,2924175
24-10-2024 15:29:10,0.05,0,2924675
24-10-2024 15:29:20,0.05,0,2910825
24-10-2024 15:29:30,0.05,0,2914175
24-10-2024 15:29:40,0.05,0,2901550
24-10-2024 15:29:50,0.05,0,2844250
