last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
13-02-2025 09:20,23080,239625,-225,450,43350,-71100,YES,33900,N,-14.47,23159.3,23080,92.05,890925,75,-225,3075,148950,N,-83325,N,-2.08,77.4,21721800,-75,-75,56625,920700,N,-160875,YES,6.77,49729.55,59310,-90,-30,16560,-3420,YES,21780,N,-26.95
13-02-2025 09:25,23102,177075,0,225,39600,96225,Y,4875,N,-13.66,23081.4,23102,96.5,11813250,-75,300,42825,1439625,Y,251025,YES,-11.03,75.15,21459900,-150,75,41700,155550,N,647250,Y,11.15,49759.95,39780,120,-30,15630,29070,Y,-15540,Y,-23.81
13-02-2025 09:30,23182.95,155400,-225,0,40500,7650,N,52275,YES,3.65,23102,23182.95,150.7,12635250,-75,150,41175,23400,N,-461325,Y,4.86,39.75,16267200,0,-150,42975,80925,N,401850,N,-2.53,49893.45,39870,-90,0,14520,6660,N,17640,YES,1.73
13-02-2025 09:35,23180,110925,75,150,43800,-72150,YES,41250,N,5.26,23180,23180,150.95,6184350,375,75,42000,-76425,YES,125925,YES,4.4,36.7,9666825,825,-525,45900,374325,YES,247200,N,-2.38,49850.05,27270,-270,120,12480,-24510,YES,10530,N,5.36
13-02-2025 09:40,23200.05,101250,375,525,37275,3675,Y,-26925,Y,5.81,23180,23200.05,158.2,4030050,-150,0,40050,38625,Y,10575,N,3.04,32.3,10323000,1050,-1425,46500,1606575,YES,225000,N,-2.92,49919.2,21450,390,180,12810,6720,Y,14430,N,5.88
13-02-2025 09:45,23214,107400,-750,1050,35700,7125,N,190275,YES,6.08,23198.2,23214,169.8,3493050,450,150,42750,-42000,YES,-115050,Y,2.79,26.7,8440350,-75,4125,53025,108750,N,272100,Y,-2.19,49895,29850,-210,-60,12840,-4110,YES,-4410,Y,8.65
13-02-2025 09:50,23250,277800,0,150,40950,25500,N,-147075,Y,15.15,23214,23250,201.9,3798675,-675,225,50700,6225,Y,-231075,Y,3.82,18.3,10565475,1725,-1650,60675,-388275,Y,193650,N,-2.84,49955,33480,150,690,12690,3840,N,-13770,Y,8.76
13-02-2025 09:55,23244.8,150825,-600,-75,39300,21450,N,23700,YES,7.39,23250,23244.8,207,2837475,75,-75,43275,-136200,YES,-8625,YES,3.37,19.1,9002025,-24000,-6000,65625,518025,YES,183600,N,-2.23,49955,30240,0,-540,14190,14940,N,-1890,N,7.82
13-02-2025 10:00,23254.8,127050,0,0,40800,9375,N,43350,N,6.03,23249.75,23254.8,216.1,1554300,0,225,39900,-576825,YES,3975,N,1.93,17.15,7043100,-7425,-2625,69225,89775,N,153600,N,-1.58,49976,30360,-30,-90,14640,-210,YES,-4650,Y,8.09
13-02-2025 10:05,23235.5,81750,600,525,36825,-9825,YES,4200,N,3.26,23255.5,23235.5,202.6,1251450,-225,75,38025,-287475,Y,37500,YES,1.44,20.9,6153000,3750,-1575,63975,337800,YES,-202650,YES,-1.26,49941.55,11130,150,-30,10620,-4800,YES,6060,N,2.69
13-02-2025 10:10,23243.9,66750,-150,0,39150,73425,Y,-5475,Y,2.05,23235.5,23243.9,201.05,1353150,-825,525,45600,61950,Y,27975,N,1.39,20.45,10056375,1200,1725,66150,54600,N,24600,Y,-1.62,49930,18660,210,150,12270,1770,N,-270,Y,2.16
13-02-2025 10:15,23244,53250,75,300,32100,-7500,YES,179400,YES,1.88,23244,23244,204.2,1062300,0,-450,40800,-75225,YES,-14475,Y,1.15,17.4,7210650,-600,2475,68325,-1350,Y,183975,Y,-1.22,49917,13110,-300,690,12990,3150,N,-16470,Y,2.02
13-02-2025 10:20,23223.95,96975,75,20400,36900,-12825,YES,30600,N,1.98,23244,23223.95,187,1796700,0,-75,42075,-218550,YES,18825,YES,1.44,20.95,11156700,-16200,-600,72750,107775,YES,-48675,YES,-1.47,49873.8,15000,210,240,11310,-7950,YES,1680,N,0.2
13-02-2025 10:25,23216.4,107100,-75,-19725,33525,375,N,-44625,Y,1.43,23224,23216.4,180.7,1579725,75,-375,42675,-53100,Y,46125,YES,0.86,21.85,10362000,-1950,75,70350,139800,YES,-195225,YES,-1.12,49857.25,6870,-210,-270,11400,-1980,N,-2040,Y,-0.05
13-02-2025 10:30,23240,56625,225,-600,29850,13875,N,-10125,YES,0.96,23216.4,23240,199.6,1446900,-150,-300,44925,21750,Y,-41550,Y,1.02,15.05,9033300,2025,5775,71325,-321900,Y,290925,Y,-1.07,49948,10230,210,30,9360,8130,N,-6060,Y,0.64
13-02-2025 10:35,23270,101700,-75,0,34425,22800,N,14700,YES,2.99,23240,23270,224.65,1785825,75,-75,42525,-220125,YES,-106200,Y,1.75,11.1,10047225,-3750,-2250,69900,-381075,Y,106350,N,-1.35,50006,30480,-180,30,11250,-6600,YES,-9300,Y,6.76
13-02-2025 10:40,23263,55575,0,0,27150,1500,YES,63600,YES,1.73,23270,23263,214,886875,75,600,47025,-59550,Y,11700,YES,0.93,11.35,7403100,-2625,-3150,70650,389400,YES,77400,N,-0.97,49965,10110,630,180,9180,-3030,N,9600,N,1.95
13-02-2025 10:45,23255.45,37200,525,-150,27900,12825,N,-3825,Y,0.98,23262.45,23255.45,207,859650,150,-75,45750,-79650,YES,41100,YES,0.74,11.4,5901750,2475,1425,81375,-7875,Y,165750,Y,-0.7,49954.3,10590,-600,-120,11250,3750,N,1860,Y,1.65
13-02-2025 10:50,23260,44775,-375,0,27075,-7500,YES,1575,N,1.08,23255.45,23260,210,825150,1125,-375,48375,-17625,Y,41850,N,0.66,10.2,6484425,-1125,1350,86850,403725,YES,74925,N,-0.74,49962.45,3750,-90,-30,8100,-1440,YES,2310,N,0.5
