last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
10-03-2025 09:15,22629.85,239625,0,0,40275,93075,N,63375,N,9.32,22615,22629.85,117.4,8140875,-150,-75,36825,1314825,N,186075,N,10.25,151.3,4536375,-75,375,33600,696150,N,151050,N,-5.54,48590,52020,270,-90,14820,23370,N,12930,N,15.54
10-03-2025 09:20,22639.9,174150,0,-75,32550,45975,N,29100,N,5.66,22622.65,22639.9,123.3,6993150,0,-2325,39975,-3230850,YES,253125,YES,4.17,143.15,3729900,-150,225,37125,-1875075,Y,295950,Y,-3.93,48604.9,36660,90,0,13290,1170,YES,4230,N,1.33
10-03-2025 09:25,22626.35,66750,-225,-825,31425,15225,N,24450,N,1.95,22639.9,22626.35,112.3,6187500,75,150,38475,-79200,Y,287175,YES,0.82,146.6,4256475,-300,-225,40050,134025,YES,124500,N,-4,48648.95,32730,180,240,16530,11160,N,18090,N,12.45
10-03-2025 09:30,22646.95,49800,-375,300,27000,10800,N,40800,N,1.7,22626.35,22646.95,120.5,5046000,300,0,40575,153150,Y,57900,N,0.37,134.65,3703800,0,1050,40725,-39375,Y,115950,N,-2.9,48566.25,28320,-120,90,14100,-120,YES,8190,N,3.9
10-03-2025 09:35,22670,114000,75,-225,31500,12150,N,18675,N,6.68,22646.95,22670,134.05,9044175,-450,-225,39975,74100,N,-145275,Y,3.62,124.65,4517100,75,450,40500,81600,YES,152700,Y,-4.63,48571.75,17940,0,0,13050,3450,N,7830,N,-2.87
10-03-2025 09:40,22709.8,146025,225,-75,36825,6300,N,-10050,Y,10.15,22667.75,22709.8,152.5,8637075,-75,450,42525,-37575,YES,-179025,Y,4.53,106.6,5454900,225,900,47025,-83100,Y,109575,N,-5.92,48694,37020,0,0,14310,960,YES,1380,Y,8.62
10-03-2025 09:45,22698.55,106500,-150,-2400,32400,7425,N,73350,YES,6.91,22710,22698.55,147.05,5081025,-225,-975,40500,-21075,N,152700,YES,2.57,112.2,3598425,0,-900,40725,124650,YES,163050,Y,-3.4,48649.85,20970,-210,-60,11370,-16350,YES,16500,N,7.31
10-03-2025 09:50,22710,87600,-300,750,31500,11850,N,20100,N,4.75,22695.5,22710,156,5139975,-150,525,40275,-86325,YES,-97800,Y,2.26,104.9,4174575,300,-600,41475,-7275,Y,131775,N,-3,48659.15,14610,90,-180,12270,5310,Y,1530,Y,2.03
10-03-2025 09:55,22710,135000,-375,6150,34725,28275,N,5400,N,7.38,22710.9,22710,153,5070000,150,0,40950,-140925,YES,13875,YES,2.51,104.5,3600825,300,375,38475,27750,YES,20925,N,-2.82,48662.85,13260,-30,0,10860,11730,N,1680,N,2.65
10-03-2025 10:00,22688,102900,0,-600,36150,6825,N,23850,N,2.87,22709.95,22688,139.05,3532875,75,450,43575,3450,Y,61800,YES,0.72,114.45,4471725,-1350,-75,43050,120900,YES,12000,N,-1.9,48586.4,22230,-210,30,13560,-4320,YES,5160,N,-0.82
10-03-2025 10:05,22698.95,61500,150,-300,34725,8550,N,6000,N,1.09,22683.5,22698.95,144,4215450,75,225,37500,70125,Y,12825,N,0.4,110.85,5266350,300,-450,38025,-101700,Y,-46725,YES,-1.2,48612.95,11520,30,210,9570,4860,N,10020,N,-0.43
10-03-2025 10:10,22682.7,36225,375,-300,35700,19125,N,22125,N,0.62,22694.15,22682.7,139.4,2319075,0,-1575,40950,32475,N,139200,YES,0.2,116.5,2883600,225,-75,41100,62925,YES,57900,Y,-0.55,48573.1,7950,0,-210,12090,-1080,YES,780,Y,-0.82
10-03-2025 10:15,22685.65,57300,0,0,34200,6300,N,-2925,Y,0.97,22680,22685.65,138.5,4106775,675,150,42225,-45900,YES,1650,Y,0.4,111.95,4529025,375,525,41700,-44325,Y,-137550,YES,-0.95,48564.75,18570,-60,-30,12720,-150,N,-11340,Y,-3.08
10-03-2025 10:20,22685.5,29850,75,-300,28350,100650,Y,-75,N,0.62,22685.65,22685.5,139.25,2304675,-150,0,42675,71850,Y,85275,YES,0.25,111.5,2060775,75,225,38550,75600,YES,82050,Y,-0.5,48600,12450,0,0,9420,4770,N,4440,N,-0.77
10-03-2025 10:25,22673,53625,-300,525,32100,-10500,YES,-450,Y,0.38,22685.3,22673,127.1,2998350,750,150,42300,176175,Y,159600,YES,-0.06,122.35,3788925,375,2175,39375,83625,N,-36300,YES,-0.37,48580,8790,-210,120,9330,-6990,YES,12780,N,-0.27
10-03-2025 10:30,22675,23025,0,-225,26100,15525,Y,-3975,Y,0.16,22670,22675,129.3,2574000,-750,0,40575,66450,N,48375,N,-0.05,119.5,3077775,525,450,41775,3075,N,23550,Y,-0.31,48600.2,5340,0,0,8040,210,N,660,Y,-0.28
10-03-2025 10:35,22698.3,23400,0,75,21150,9900,N,-4050,Y,0.37,22675,22698.3,142,2999250,600,-375,41925,99450,Y,-46275,Y,0.16,108.8,2247900,375,-75,37500,825,Y,87675,Y,-0.38,48639.8,4500,0,180,8310,4020,N,-1620,Y,0.26
10-03-2025 10:40,22712.5,41700,1575,0,25350,7425,N,21975,YES,1,22698.25,22712.5,150.35,3538875,75,-600,41700,-25875,YES,-169875,Y,0.5,101.15,2813025,-525,-75,40500,-181350,Y,59475,N,-0.74,48650.1,4920,450,0,8670,300,YES,-4800,Y,0.44
