last_traded_time,n_buy_corr,n_sell_corr,n_tb_ts,ce_buy_corr,ce_sell_corr,ce_tb_ts,pe_buy_corr,pe_sell_corr,pe_tb_ts,n_buy_diff,n_sell_diff,ce_buy_diff,ce_sell_diff,pe_buy_diff,pe_sell_diff,percentage
01-04-2025 10:00,0.8512374625337965,-0.11814330615650614,0.023509705612688597,0.558669449285508,0.2526562279261956,0.16113675170727404,-0.43538793918679775,-0.38715807548830705,0.8534598978615897,-1650.0,975.0,70125.0,-2175.0,19875.0,10200.0,40.45954239731848
01-04-2025 10:05,0.08561252055522446,-0.8008216703373445,0.06534967793379307,0.6328491994570415,-0.8920304131896896,-0.5989233459844049,0.3728866071366561,-0.39234879900496783,-0.4811521951742626,2250.0,10725.0,-6375.0,65775.0,7950.0,18450.0,48.02193809748205
01-04-2025 10:10,0.8913061297490856,-0.11281773608530968,-0.1083638354476864,0.6672545265905897,-0.8590447582782517,-0.47700258656147804,0.0070662411233462785,-0.6409975181609517,0.10804118074573793,-6600.0,3225.0,-12975.0,94125.0,2100.0,-4575.0,43.02105014158264
01-04-2025 10:15,0.9048235029235207,-0.8399714203843719,-0.7105546323745342,0.8987894030429964,-0.6564202545201029,-0.6264880858722445,0.8276412928678526,-0.9048464881842175,-0.6934201186086485,38100.0,-10950.0,115275.0,-44400.0,-29325.0,41550.0,78.47727998642766
01-04-2025 10:20,0.9828997509649533,-0.9092318098568603,-0.8752397930506532,0.9576626233798806,-0.5331275520933108,-0.5268102402385212,0.14420691031332603,-0.9774265975705808,-0.13533431094141277,-96825.0,12750.0,-246450.0,40275.0,-27000.0,-229200.0,67.13266209343887
01-04-2025 10:25,0.8762108786832684,-0.9034347351095888,-0.6657057866904611,-0.37001708476857376,-0.8969554523562674,0.34303593833394347,-0.7028170738745251,-0.8261788826831243,0.4148287927837571,-36150.0,34125.0,2680275.0,179100.0,-46725.0,-17475.0,66.65760694759454
01-04-2025 10:30,0.416893541638595,-0.7465825117489239,-0.08502825645937659,0.3327464248235394,-0.7529020995534035,0.08014657737985711,-0.5290092179220536,-0.7046889736875273,0.002019294728881263,16275.0,23625.0,176025.0,116775.0,-52200.0,-5850.0,40.555743310468415
01-04-2025 10:35,0.7606437803017801,-0.22507154067630053,-0.022928425527967315,0.7090979782143598,-0.1552481554052751,-0.28877893977213126,0.7563490012846158,-0.16403821913547215,-0.3568465660719722,25800.0,3225.0,-1200.0,52425.0,-23850.0,-1500.0,38.2111400709986
01-04-2025 10:40,0.4865923202219725,0.023258848110448246,0.5366918612273841,0.7499294210699426,-0.566473610983189,-0.25069172968874437,0.2893803653888259,-0.6412744784554835,0.1409413679875028,9975.0,14025.0,135000.0,37050.0,-41700.0,2475.0,40.94704447926103
01-04-2025 10:45,0.7772737522288652,-0.7352002063646942,-0.6770390602603706,0.788332032891974,-0.8033286419915842,-0.7363638701481747,0.6241943977099832,-0.6752710150522137,-0.47073121734142026,5550.0,13350.0,-35775.0,89100.0,-2775.0,-3225.0,69.86371326654755
01-04-2025 10:50,0.46842174364853406,-0.37269884450368024,-0.08103007235150327,0.7856361624099524,-0.5482540146598383,-0.653529756447306,0.5107019571024422,-0.48538091536031425,-0.47474199718709,11325.0,2400.0,78075.0,-25350.0,-750.0,13725.0,48.671060707451794
01-04-2025 10:55,0.9406909225943234,-0.47891585358336264,-0.33856673860412984,0.9369732748687112,-0.5128739889175551,-0.4332108729481,-0.5068028330962926,-0.9496729791928752,0.34198172610774735,-68625.0,13725.0,-318675.0,174900.0,-11250.0,-41325.0,60.440990999034405
01-04-2025 11:00,0.7149627007890179,-0.6223234171420529,-0.3634353149630538,0.7218083152615472,-0.7356033710952843,-0.44220259245461374,0.6048761203694015,-0.5437699566758054,-0.7340872931686145,600.0,15675.0,-1425.0,107325.0,-5475.0,3825.0,60.92298979910434
01-04-2025 11:05,0.4947392296838141,-0.2832547321617939,0.5012844123602028,0.10693012695664499,-0.47895403484133103,-0.5142370546930257,0.338023084655405,-0.3882936085154831,-0.12626323203437428,12750.0,8475.0,52575.0,-112350.0,-2850.0,3300.0,35.910883510023055
01-04-2025 11:10,0.7823500098306351,0.12794636658384262,0.4647281341468637,0.8384379552202503,-0.4924128647984742,-0.3484121866409365,0.2578575582310089,-0.7641617628562314,0.33748269941588555,-1125.0,15375.0,-38550.0,95625.0,-14925.0,-11550.0,49.04210597471254
