last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
18-02-2025 09:15,22969.35,60525,0,-825,17175,40350,N,2925,N,-6.96,22985,22969.35,84.8,1831200,675,525,32775,190575,N,90300,N,-4.23,252,432150,225,75,28725,75900,N,-1875,N,6.9,49282.8,48060,-150,60,13470,16290,N,30330,N,-59.84
18-02-2025 09:20,22936.35,164100,0,150,38175,-11100,YES,32925,YES,-14.91,22967.9,22936.35,77.1,2434200,75,1350,43425,-31725,YES,116100,YES,-3.33,274.65,656625,-375,-375,39375,-382350,Y,-6225,YES,12.34,49176,48390,-690,300,16200,12570,N,12180,N,-46.76
18-02-2025 09:25,22941.7,178425,75,150,34725,81825,Y,18675,N,-13.06,22933.4,22941.7,75.8,2051850,-75,1500,41175,92700,Y,46200,N,-2.89,271.5,491175,-75,150,39675,-79950,YES,16050,Y,6.94,49120.95,90210,60,0,14220,15600,N,7290,N,-63.99
18-02-2025 09:30,22917.9,161850,225,-300,34500,-25425,YES,29550,N,-9.97,22936.55,22917.9,66.8,2103000,1125,525,42075,18450,N,62475,N,-3.35,284,502875,300,-150,41925,9150,YES,32325,N,6.29,49078,75030,-240,150,17460,4950,N,13860,N,-48.12
18-02-2025 09:35,22947.15,128325,75,75,37200,21225,Y,9675,N,-3.33,22915.4,22947.15,73.5,2057475,-825,450,41550,75675,Y,77325,N,-1.87,260.7,365250,450,0,39450,-2400,Y,1575,YES,1.52,49155.9,39150,30,150,14970,-630,YES,7590,N,-7.49
18-02-2025 09:40,22959.8,96300,75,0,31200,8850,N,-4200,Y,0.86,22947.15,22959.8,73.35,2978700,750,-600,35625,99075,Y,167100,YES,-0.9,250,417525,150,-150,31200,3525,N,16800,N,-1.58,49195.7,29430,0,0,13380,22890,Y,16470,N,1.13
18-02-2025 09:45,22979.15,80625,675,-150,32700,357900,Y,-20325,Y,1.66,22959.65,22979.15,80.65,2290950,0,-75,40425,64350,N,-15600,Y,-0.07,232.65,295950,0,-150,39000,1650,Y,18225,N,-1.97,49229.95,14040,30,0,12480,30150,N,-240,Y,1.39
18-02-2025 09:50,22967.25,102675,-750,-75,30075,137175,N,37350,YES,3.33,22984.8,22967.25,74.8,3580425,-1125,-225,36975,-128025,YES,22050,YES,0.62,237.5,631800,300,0,38625,8850,N,-5475,YES,-5.17,49191.5,35040,30,-30,12180,4620,N,2010,N,6.76
18-02-2025 09:55,22959.05,67800,0,-150,28350,-900,YES,17925,N,0.62,22965.05,22959.05,68.9,2333325,75,975,41475,17025,Y,118875,YES,-0.58,239.45,411750,-225,-225,37800,-3300,Y,13650,N,-1.87,49170,19020,0,1050,12570,540,YES,9570,N,-0.18
18-02-2025 10:00,22980.65,57000,-75,0,25950,14700,N,6525,N,1.12,22959.05,22980.65,77.5,1783800,150,-1500,41700,52425,Y,-11925,Y,-0.15,223,296175,-750,600,35700,7200,N,20925,N,-1.82,49229,13020,150,180,11220,1680,N,-6930,Y,0.67
