last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
27-02-2025 09:15,22595.35,190200,-9000,975,34875,30450,N,54600,N,1.96,22595.55,22595.35,29.25,16164975,450,300,48450,10114125,N,798600,N,-6.14,35.65,14729550,525,-525,43725,9516975,N,545700,N,-9.94,48840,56970,-30,30,13950,36930,N,24750,N,34.32
27-02-2025 09:20,22584,158250,225,-1050,33300,23400,N,30825,N,0.29,22593.5,22584,21.5,17994375,-75075,1575,60000,1023150,N,725325,N,-2.65,39.45,19983450,375,-825,53625,2857425,N,220800,N,-2.26,48849,27990,0,420,12660,11400,N,25440,N,4.49
27-02-2025 09:25,22570,121050,0,1050,31350,2025,YES,13650,N,-4.31,22584,22570,15.6,17915100,-150,3600,62850,769875,N,624000,N,-3.63,46,18560475,1650,-300,47775,460500,N,105225,N,2.18,48830.1,25140,60,-60,12780,-6750,YES,5880,N,0.91
27-02-2025 09:30,22580,267900,-150,-825,32550,10350,N,6675,N,-5.25,22570,22580,17.85,15097425,75,-9300,78975,467475,N,449100,N,-1.84,42,13892475,600,-300,54000,-171600,Y,158025,Y,0.85,48940.05,66210,-60,-600,12450,3540,N,-16080,Y,15.24
27-02-2025 09:35,22555,167325,75,450,28800,-20175,YES,20250,N,-3.17,22580,22555,13.1,20612400,-5325,-4650,76050,-387675,YES,650850,YES,-1.94,60.85,18842850,-1125,-1200,45600,72825,YES,-610500,YES,2.82,48870,55410,60,0,12540,-2970,YES,14550,YES,21.77
27-02-2025 09:40,22560.05,141600,-525,-375,25950,-3450,N,9975,N,-3.28,22555,22560.05,12.75,11074500,7200,3225,80625,89550,Y,438225,N,-0.94,53.4,8243175,600,150,43725,-114675,Y,282525,Y,1.22,48902.55,28410,-90,120,11430,2190,N,6030,N,3.45
27-02-2025 09:45,22559.2,201150,3300,0,28650,13575,N,-2550,Y,-2.35,22563,22559.2,10.1,14926500,-33750,1050,77250,-504825,YES,546675,YES,-1.22,53,8280525,375,9300,42750,201000,YES,147750,N,0.58,48884,19650,90,-120,9630,20100,N,2970,Y,1.75
27-02-2025 09:50,22546,145575,-1050,75,26100,-10350,YES,11325,N,-2.55,22559.5,22546,9,10823925,-77925,11100,81375,107625,Y,401100,N,-0.82,65.75,9799050,-375,-75,46800,-31875,Y,-273525,YES,1.36,48900,20160,30,0,10350,-1140,YES,-1260,Y,0.57
27-02-2025 09:55,22552.4,155850,-1200,-300,31425,675,N,-1575,Y,-2.43,22546,22552.4,8.1,11926950,-16575,3300,93600,-319125,YES,172425,N,-0.83,59.95,9104100,600,-825,48300,-224850,Y,127500,Y,1.22,48908.25,19590,0,0,10710,-4650,YES,6780,N,1.42
27-02-2025 10:00,22545,85275,-1350,0,25425,-4725,YES,-975,N,-1.14,22552.4,22545,8.4,8518800,-7125,28200,100125,513000,Y,349950,YES,-0.54,62.8,5243700,150,-1275,43500,-76950,YES,53925,N,0.57,48898.15,30720,-90,-30,11070,-7620,YES,-2100,Y,2.1
27-02-2025 10:05,22553.75,94125,0,900,24825,-3150,N,4650,N,-1.14,22545,22553.75,9.55,7328175,-6225,-9300,76425,300750,N,190200,N,-0.4,58.1,4538700,1050,-300,39825,-132525,Y,119100,Y,0.45,48941.1,26460,60,30,10020,-2490,N,-3090,Y,2.36
27-02-2025 10:10,22550.05,136200,0,-675,23025,75,N,-3000,Y,-1.48,22555.95,22550.05,8.85,7848225,2700,1875,85650,425550,Y,269550,YES,-0.39,61.4,4394625,-375,-150,42675,298350,YES,-113700,YES,0.47,48922.3,18900,-30,180,9210,-4440,YES,-1410,N,1.98
27-02-2025 10:15,22548,74100,0,-75,25875,-6000,YES,600,N,-0.69,22550.05,22548,8.4,6260250,10275,-7350,92775,-137400,YES,146550,N,-0.29,63.35,3462225,600,-1125,47100,73200,N,25275,Y,0.32,48914,18210,90,240,9780,1920,N,390,N,1.37
27-02-2025 10:20,22538.6,90000,-1650,75,31575,-12600,YES,6225,N,-1.18,22547,22538.6,7.65,8501775,-23100,1725,94350,-16125,Y,33150,N,-0.4,69.6,6008175,150,0,46575,-20175,Y,-181950,YES,0.81,48909.65,23910,30,30,10530,570,YES,-60,Y,1.21
27-02-2025 10:25,22545,77475,0,-75,26175,6000,N,-300,Y,-0.85,22538.6,22545,7.5,6012825,14400,-7950,102300,-12375,N,52500,N,-0.27,62.25,4550025,9300,825,47925,-85275,Y,93600,Y,0.5,48947.75,21180,-150,-30,9750,-2670,YES,480,N,2.02
27-02-2025 10:30,22552.95,94800,0,-75,22950,9675,N,-1500,Y,-0.71,22545,22552.95,8.5,7010025,-6375,5400,91200,627750,Y,273675,YES,-0.28,58.85,3977025,525,525,53775,2625,YES,156525,Y,0.28,48954.95,17400,90,30,9690,-2040,N,-210,Y,2.16
