last_traded_time,ltp,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,last_traded_time,ltp,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,last_traded_time,ltp,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
11-02-2025 10:05,23348,-38550,-2.3,27600,39900,Y,69300,YES,-1.2,23354,23348,11-02-2025 10:05,47.6,-50175,0.05,52500,34650,Y,64575,N,-1.18,11-02-2025 10:05,253.65,6750,-0.35,36375,-544650,Y,-5850,YES,0.64
11-02-2025 10:10,23332.9,-2700,-1.9,34650,59025,N,975,Y,-3.21,23345.9,23332.9,11-02-2025 10:10,43.45,244650,0,55050,-7200,YES,52575,N,-1.67,11-02-2025 10:10,263.3,4650,-0.05,35325,-17550,YES,-15075,YES,1.3
11-02-2025 10:15,23330,-32550,0.6,32850,64350,N,21300,YES,-3.25,23332,23330,11-02-2025 10:15,40.85,-75600,0,59250,54525,Y,37425,N,-1.44,11-02-2025 10:15,265.2,20325,0.05,39750,-11700,N,16875,Y,1.22
11-02-2025 10:20,23351.1,-35625,2.8,40200,9750,N,16500,N,-2.31,23329.9,23351.1,11-02-2025 10:20,45.3,285300,-0.05,63000,60750,N,-35175,Y,-0.99,11-02-2025 10:20,251,-8100,0.05,37200,-20550,Y,8700,N,0.67
11-02-2025 10:25,23358.6,-22050,4.45,28650,-25725,YES,10425,N,-1.35,23350,23358.6,11-02-2025 10:25,48.2,-3450,0,56475,-27750,YES,32025,YES,-0.98,11-02-2025 10:25,243,16425,0.05,38475,10875,YES,-18675,YES,0.41
11-02-2025 10:30,23340,27675,0.05,32475,1125,Y,3675,N,-0.89,23358.6,23340,11-02-2025 10:30,44.35,-65775,-0.05,57225,2400,Y,8700,N,-0.62,11-02-2025 10:30,253.25,-15750,0.05,45075,11250,N,25800,Y,0.47
11-02-2025 10:35,23343.7,4650,-1.4,27600,-3750,YES,20475,N,-0.44,23340,23343.7,11-02-2025 10:35,45.3,-236850,0.05,49350,29775,Y,8700,N,-0.36,11-02-2025 10:35,252.35,17175,0.05,49650,675,Y,10425,N,0.44
11-02-2025 10:40,23324.9,4500,1.4,28575,-104250,YES,23250,N,-0.83,23343.7,23324.9,11-02-2025 10:40,40.3,40950,-0.05,55800,-113475,YES,75675,YES,-0.57,11-02-2025 10:40,264.75,-35175,0.1,43500,-3000,Y,-52875,YES,0.62
11-02-2025 10:45,23326.5,40500,-1.45,31500,1350,Y,83625,YES,-1.68,23324.9,23326.5,11-02-2025 10:45,40.7,-204450,0,49425,134925,Y,-4800,Y,-0.82,11-02-2025 10:45,261.85,-37800,0,41925,-22725,Y,6750,Y,0.68
11-02-2025 10:50,23331.05,31950,-1.9,29250,14025,N,7725,N,-1.13,23326.5,23331.05,11-02-2025 10:50,41.8,-91350,0,55575,-3150,YES,67200,YES,-0.48,11-02-2025 10:50,259.2,-36450,-0.05,39000,5700,YES,-675,YES,0.34
11-02-2025 10:55,23339,17550,-1.95,31425,-3225,YES,-1575,Y,-0.49,23331.05,23339,11-02-2025 10:55,43.55,-14550,-0.05,58275,11250,N,-53250,Y,-0.28,11-02-2025 10:55,254.4,18225,-0.55,38850,-6225,Y,3675,N,0.16
11-02-2025 11:00,23333,-18600,1.1,21750,-2100,N,9600,N,-0.25,23339,23333,11-02-2025 11:00,42.65,-80550,7.11E-15,57000,-16275,YES,47100,YES,-0.29,11-02-2025 11:00,254.75,4800,0.05,35850,-3075,N,5025,N,0.19
11-02-2025 11:05,23350,85350,0.7,29850,-12825,YES,-8175,Y,-0.7,23333,23350,11-02-2025 11:05,46.2,-31650,0.05,60150,225,N,-45000,Y,-0.39,11-02-2025 11:05,246,-9000,0.05,42525,-2325,N,1650,YES,0.16
11-02-2025 11:10,23350.7,33900,1.8,26700,-1800,N,-64425,Y,-0.19,23350,23350.7,11-02-2025 11:10,47.4,-76800,0,56400,14175,N,-13050,YES,-0.34,11-02-2025 11:10,249.5,35850,0.35,37200,10725,N,1275,YES,0.09
11-02-2025 11:15,23365,-5025,4.1,24675,1425,N,-6825,YES,-0.28,23350.6,23365,11-02-2025 11:15,51.1,-23400,7.11E-15,53550,13275,N,-54975,Y,-0.3,11-02-2025 11:15,239.3,12750,0.05,39900,-11175,Y,27975,Y,0.07
11-02-2025 11:20,23353.05,6150,1.4,35475,7350,N,-1425,N,-0.18,23365,23353.05,11-02-2025 11:20,48.9,5325,-0.1,48900,-48900,YES,29100,YES,-0.26,11-02-2025 11:20,242.9,11100,-0.05,42000,6975,N,20700,N,0
11-02-2025 11:25,23333.7,4275,2.5,24375,-11025,YES,11925,N,-0.43,23353.05,23333.7,11-02-2025 11:25,42.25,-52350,7.11E-15,57675,-106800,YES,91050,YES,-0.38,11-02-2025 11:25,258.25,1125,0.1,43275,3000,N,-37275,YES,0.26
11-02-2025 11:30,23320,27975,-1.75,31950,-675,N,-3825,Y,-1.02,23333.7,23320,11-02-2025 11:30,40.15,-72525,0,60675,95700,Y,53175,N,-0.58,11-02-2025 11:30,265.95,-3825,-0.05,43950,5400,N,-34725,N,0.65
11-02-2025 11:35,23337.2,35775,-1.9,25125,2775,N,-1200,N,-0.53,23320,23337.2,11-02-2025 11:35,41.1,-133050,0,62400,79425,N,32400,N,-0.35,11-02-2025 11:35,256.75,5175,-0.1,44175,5700,N,14400,Y,0.38
11-02-2025 11:40,23334.85,5850,-1.75,23325,5850,N,6900,N,-0.24,23337.2,23334.85,11-02-2025 11:40,39.7,150300,0,54075,-39225,YES,52800,YES,-0.24,11-02-2025 11:40,257.2,-4875,0.25,39150,-9150,Y,4650,N,0.13
11-02-2025 11:45,23328,87000,-3.75,22950,-1050,YES,3525,N,-0.28,23334.85,23328,11-02-2025 11:45,39.75,111075,-7.11E-15,58575,-12675,Y,3525,N,-0.33,11-02-2025 11:45,257.3,4125,-0.1,36825,7350,N,-4650,YES,0.19
11-02-2025 11:50,23328.65,50400,0.95,21825,-19950,YES,8625,N,-0.2,23328,23328.65,11-02-2025 11:50,38.7,84750,0.05,52275,17700,Y,46125,YES,-0.2,11-02-2025 11:50,261.05,-20325,0.1,32025,11025,N,450,N,0.07
11-02-2025 11:55,23321,19350,-0.05,23100,1800,Y,150,Y,-0.39,23328.55,23321,11-02-2025 11:55,38.45,472875,-7.11E-15,49725,60825,Y,-41175,Y,-0.32,11-02-2025 11:55,263.4,-4275,0.05,37875,-975,Y,-7275,YES,0.3
11-02-2025 12:00,23330,-300,0.65,21750,4950,N,6000,N,-0.25,23322,23330,11-02-2025 12:00,39.35,211950,0,60075,70200,N,20625,YES,-0.2,11-02-2025 12:00,258.3,-10650,-5.68E-14,45300,-5025,Y,675,N,0.26
11-02-2025 12:05,23326.45,37800,-0.55,26250,-8775,YES,-1425,Y,-0.29,23330,23326.45,11-02-2025 12:05,39.05,-345225,0,54675,-63675,YES,11325,N,-0.14,11-02-2025 12:05,261.9,13725,0.15,40500,4650,N,7950,N,0.11
11-02-2025 12:10,23325,-3900,0.55,27375,-2400,N,-5175,Y,-0.47,23326.45,23325,11-02-2025 12:10,38.5,-265800,0,53175,19500,Y,-11250,Y,-0.2,11-02-2025 12:10,262.75,-975,0.15,44400,1275,Y,16875,N,0.21
11-02-2025 12:15,23315.55,1725,0.1,24375,-5100,YES,1050,N,-0.92,23326.05,23315.55,11-02-2025 12:15,36.85,-51450,0,61125,-31800,YES,58500,YES,-0.29,11-02-2025 12:15,266.5,-32325,0,47850,-4050,Y,-27225,YES,0.32
11-02-2025 12:20,23311.95,55875,-0.7,32925,3375,N,2550,N,-1,23315.55,23311.95,11-02-2025 12:20,36.4,165225,-7.11E-15,58425,-1050,Y,59250,N,-0.3,11-02-2025 12:20,269.15,13875,-0.05,49050,-1425,N,-12825,N,0.56
11-02-2025 12:25,23320,-525,1.8,22575,10425,N,2850,N,-0.43,23316.25,23320,11-02-2025 12:25,36.9,-316800,0,52350,52200,Y,-77250,Y,-0.18,11-02-2025 12:25,265.75,17550,0.15,35700,-3600,Y,5250,N,0.21
11-02-2025 12:30,23320,-23625,-0.6,26325,4200,N,2550,Y,-0.4,23320,23320,11-02-2025 12:30,37.1,981675,0.05,55350,41625,N,-44400,YES,-0.23,11-02-2025 12:30,264.45,16275,0.05,34500,-9825,Y,3225,N,0.19
11-02-2025 12:35,23313.85,15075,0.5,24000,-10650,YES,4650,N,-0.44,23319.05,23313.85,11-02-2025 12:35,34.95,203775,-7.11E-15,54000,-85500,YES,69600,YES,-0.21,11-02-2025 12:35,269.35,-66450,-0.15,37875,4875,N,-7575,YES,0.18
11-02-2025 12:40,23315,-3375,2.45,35700,5775,N,-7125,Y,-0.65,23311.55,23315,11-02-2025 12:40,35.55,-79950,-0.05,57525,48450,Y,-25500,Y,-0.26,11-02-2025 12:40,264.5,-32100,0,37350,-10575,Y,4200,N,0.1
11-02-2025 12:45,23289.95,2925,1.15,34950,-56025,YES,10425,N,-3.33,23315,23289.95,11-02-2025 12:45,31.35,-1051050,0,57000,-117750,YES,-71925,Y,-1.05,11-02-2025 12:45,288.3,10725,0.05,43875,6150,N,-32400,YES,0.7
11-02-2025 12:50,23299,105075,0,42600,10425,Y,-5475,Y,-1.87,23290,23299,11-02-2025 12:50,31.95,-1748025,0.05,58200,111825,Y,-36675,YES,-0.94,11-02-2025 12:50,286.5,7950,-0.05,47775,-4500,Y,2625,Y,0.53
11-02-2025 12:55,23255.65,-42450,2.55,35400,-48225,YES,-3225,N,-8.32,23299,23255.65,11-02-2025 12:55,29,-85500,0,61650,226725,Y,27150,YES,-0.99,11-02-2025 12:55,328.15,56700,0.25,52425,-4050,N,-62325,YES,2.65
11-02-2025 13:00,23200,74625,3.4,35100,-48900,YES,104700,YES,-9.37,23255.65,23200,11-02-2025 13:00,25.75,262950,-0.05,71550,12000,N,-86475,Y,-1.39,11-02-2025 13:00,382.85,7350,-0.3,54225,-7500,Y,-78375,YES,3.4
11-02-2025 13:05,23193.25,-52200,2,38100,132525,Y,2400,Y,-5.5,23199.9,23193.25,11-02-2025 13:05,24.05,-642150,0,68775,46275,Y,30825,YES,-1.02,11-02-2025 13:05,388.55,62550,0.1,44850,5250,N,12525,Y,3.11
11-02-2025 13:10,23095,66150,2.15,47775,-103050,YES,-6075,Y,-18.61,23192,23095,11-02-2025 13:10,19.4,-457125,-0.05,77250,-80025,YES,-109725,Y,-1.54,11-02-2025 13:10,483.95,215700,-0.4,47325,-56100,Y,-21300,YES,6.72
11-02-2025 13:15,23150.1,318075,-0.55,40875,67350,Y,99525,YES,-11.13,23095,23150.1,11-02-2025 13:15,19.95,-48000,3.55E-15,65625,224700,Y,87300,YES,-1.15,11-02-2025 13:15,426.25,-7950,-0.1,54450,-3225,YES,12825,Y,4.86
11-02-2025 13:20,23139.25,133425,3.45,35325,7950,N,78450,N,-4.01,23152.8,23139.25,11-02-2025 13:20,18.65,102000,-0.05,75150,123975,N,-49125,Y,-0.66,11-02-2025 13:20,440,91275,-0.4,59850,6150,N,-3225,YES,2.23
11-02-2025 13:25,23106.55,111300,-1.3,32550,-5175,YES,3675,N,-4.1,23139.95,23106.55,11-02-2025 13:25,16.25,420000,0.05,82725,33975,N,12450,YES,-0.64,11-02-2025 13:25,467.2,56625,-0.35,49575,-4575,Y,1725,N,2.11
11-02-2025 13:30,23105.85,84000,1.25,37275,87750,Y,-1875,Y,-4.56,23106.1,23105.85,11-02-2025 13:30,16.15,51450,0.05,81975,86475,Y,-64425,Y,-0.64,11-02-2025 13:30,471.7,4500,-0.05,55500,-4575,N,-6825,YES,2
11-02-2025 13:35,23144.9,103650,-5,31875,37350,N,13125,N,-4.2,23108.2,23144.9,11-02-2025 13:35,17.9,-362025,3.55E-15,68400,-34050,YES,-43425,YES,-0.52,11-02-2025 13:35,436.15,-65400,-0.05,38325,-10350,Y,7350,N,0.89
11-02-2025 13:40,23148,11550,-0.6,34500,17175,N,-16500,Y,-3.18,23140,23148,11-02-2025 13:40,19.5,-30675,0.05,73275,-37275,YES,96525,YES,-0.57,11-02-2025 13:40,429.25,-21225,0.05,37800,-8625,N,-1725,YES,0.85
11-02-2025 13:45,23140.8,137250,-1.55,28050,-52650,YES,21900,YES,-2.19,23148,23140.8,11-02-2025 13:45,18.65,-137775,0,61125,3225,Y,52425,N,-0.33,11-02-2025 13:45,439.5,32025,0.1,46875,225,N,-1875,YES,0.85
11-02-2025 13:50,23129.2,162675,1.05,34800,8025,Y,-5850,Y,-1.47,23140.8,23129.2,11-02-2025 13:50,18.85,8250,0.05,52425,-10950,YES,-10125,Y,-0.25,11-02-2025 13:50,444,-13275,0,34050,1575,N,750,N,0.59
11-02-2025 13:55,23118.1,-49425,1.65,30225,-3900,YES,11850,N,-3.47,23132,23118.1,11-02-2025 13:55,16.65,-250050,0,52800,-61500,YES,109950,YES,-0.26,11-02-2025 13:55,457.85,15450,-0.1,46725,-1425,Y,-525,YES,0.77
11-02-2025 14:00,23076.05,54975,0.3,38250,17775,Y,43200,YES,-5.87,23119.5,23076.05,11-02-2025 14:00,15.6,1857000,-1.78E-15,69300,5925,Y,-29250,Y,-1.02,11-02-2025 14:00,495,-20250,-0.35,45600,-2625,Y,-6525,YES,1.64
11-02-2025 14:05,23085.2,207825,-0.25,36675,11925,N,35625,N,-5.89,23076.05,23085.2,11-02-2025 14:05,15.8,2332800,0,81975,-3900,YES,22500,YES,-0.93,11-02-2025 14:05,491.65,-6150,-0.45,50325,1125,N,-1950,N,1.86
11-02-2025 14:10,23133,5175,2,34725,10950,N,-25650,Y,-5.25,23085.2,23133,11-02-2025 14:10,18.15,64200,-0.05,67500,127950,Y,-43725,Y,-0.49,11-02-2025 14:10,443.2,5700,-0.25,44625,-18075,Y,11850,N,1.31
11-02-2025 14:15,23097.05,67200,0.7,30075,14550,N,23925,YES,-2.54,23133,23097.05,11-02-2025 14:15,16.1,383550,-0.05,64800,-66900,YES,121875,YES,-0.35,11-02-2025 14:15,477,3825,-0.15,51525,-2700,N,-6450,YES,1.03
11-02-2025 14:20,23109.5,16200,-0.5,27525,6975,N,5850,N,-1.85,23097.05,23109.5,11-02-2025 14:20,16.55,514650,-0.05,63825,-7950,Y,-28275,Y,-0.26,11-02-2025 14:20,466.9,-44775,0.05,41550,-3975,Y,11175,N,1.1
11-02-2025 14:25,23101.2,8100,-2,35775,-26850,YES,50100,YES,-2.35,23109.5,23101.2,11-02-2025 14:25,15.5,118350,-0.05,62400,-15825,YES,9600,YES,-0.34,11-02-2025 14:25,477.65,-27150,0.05,54525,4650,N,-16575,YES,1.05
11-02-2025 14:30,23122.7,36750,0.5,28725,-42225,YES,-92475,Y,-1.99,23100.05,23122.7,11-02-2025 14:30,16.75,132825,-0.05,62025,-48900,YES,9450,N,-0.31,11-02-2025 14:30,449.75,600,0.6,42150,-3225,Y,7650,Y,0.84
11-02-2025 14:35,23113.45,10950,-1.45,26700,14100,Y,17250,YES,-1.39,23122.7,23113.45,11-02-2025 14:35,14.25,-659250,-0.05,76875,-260175,YES,82650,YES,-0.6,11-02-2025 14:35,460.95,-10725,-0.4,41850,-38175,Y,-675,YES,0.99
11-02-2025 14:40,23121.75,55200,-1.3,28425,-7200,YES,-8550,Y,-1.65,23114.65,23121.75,11-02-2025 14:40,14.65,-216450,-0.05,54675,73125,Y,-47700,Y,-0.32,11-02-2025 14:40,448.5,-12900,-0.5,38700,-8475,YES,1200,N,0.52
11-02-2025 14:45,23140,-22575,-0.45,33900,2025,N,18075,YES,-2.33,23121.75,23140,11-02-2025 14:45,15.6,161925,0,66900,385725,Y,-1500,YES,-0.33,11-02-2025 14:45,428.4,-27300,0.45,39525,3375,N,1275,N,1.24
11-02-2025 14:50,23182.3,-54975,1.05,34800,-1875,YES,-46575,Y,-2.76,23143.2,23182.3,11-02-2025 14:50,18.75,-413325,-1.78E-15,68100,154425,N,-58500,Y,-0.55,11-02-2025 14:50,385.05,1350,-0.3,52800,5700,N,14850,N,1.48
11-02-2025 14:55,23144,-52950,0.3,36675,25425,Y,-300,YES,-2.13,23181.45,23144,11-02-2025 14:55,15.25,109950,1.78E-15,56250,-145800,YES,67875,YES,-0.5,11-02-2025 14:55,425.2,-3750,-0.2,47400,-6000,Y,-7125,YES,1.25
11-02-2025 15:00,23170,-223500,3.2,37200,7050,N,-33375,Y,-1.59,23144,23170,11-02-2025 15:00,16.45,324825,0.05,68625,103725,Y,-15150,Y,-0.3,11-02-2025 15:00,399.35,27450,-0.15,34050,-4725,N,12675,N,0.59
11-02-2025 15:05,23163,-5100,2.1,30450,10200,N,-72750,Y,-0.86,23170,23163,11-02-2025 15:05,16.45,-14100,-1.78E-15,86550,-9600,YES,-33750,Y,-0.32,11-02-2025 15:05,401.65,18225,-0.3,37575,-675,N,-4425,YES,0.54
11-02-2025 15:10,23160.85,-67500,0.1,34725,-1875,YES,30225,YES,-1.1,23163.2,23160.85,11-02-2025 15:10,15.8,140250,0,85425,19875,Y,83700,YES,-0.24,11-02-2025 15:10,406.6,87150,0.35,41175,5175,N,75,N,0.24
11-02-2025 15:15,23162.75,-99000,1.35,29775,-10500,YES,-10200,Y,-1.12,23161.4,23162.75,11-02-2025 15:15,15.7,-141375,0,81750,-125625,YES,0,Y,-0.29,11-02-2025 15:15,408.2,35250,0.05,45900,1650,Y,-2925,YES,0.55
11-02-2025 15:20,23145.1,-28275,-2.8,31875,-14175,YES,1125,N,-1.82,23162.7,23145.1,11-02-2025 15:20,14.75,74400,0.05,85875,-287550,YES,-59325,Y,-0.33,11-02-2025 15:20,420.35,39225,0.05,35925,3000,N,-9000,YES,0.53
11-02-2025 15:25,23139,-92400,-0.1,42150,-102825,YES,-122925,Y,-1.93,23145.1,23139,11-02-2025 15:25,13.5,374100,0.15,86175,-463725,YES,-197550,Y,-0.34,11-02-2025 15:25,427,-29700,-0.75,47250,-237975,Y,-25125,YES,0.59
