last_traded_time,n_buy_corr,n_sell_corr,n_tb_ts,ce_buy_corr,ce_sell_corr,ce_tb_ts,pe_buy_corr,pe_sell_corr,pe_tb_ts,n_buy_diff,n_sell_diff,ce_buy_diff,ce_sell_diff,pe_buy_diff,pe_sell_diff,n_bid_diff,n_ask_diff,ce_bid_diff,ce_ask_diff,pe_bid_diff,pe_ask_diff,percentage
06-01-2025 10:35,0.9094832798216251,-0.3642547247746436,-0.26777403981812486,0.843568153600806,-0.8634577526577797,-0.7020665988535872,-0.5557600454513727,-0.8892679246595504,0.37242484841284934,-1550,10000,-58125,64725,-31650,-8175,-1300.0,200.0,1350.0,-2175.0,-525.0,375.0,64.08952631167043
06-01-2025 10:40,0.8947651078396203,-0.544775500090513,-0.32983386703649487,0.9321708262656649,-0.8099857190939583,-0.6841174943919468,-0.006993058457809544,-0.8437938317745041,0.28634223666743497,-43375,77325,-129300,99000,-1500,-37650,1125.0,850.0,1275.0,1875.0,300.0,0.0,59.253084906866086
06-01-2025 10:45,0.5083141398521728,0.11928002976851194,0.7200577865813095,0.7586615314884545,-0.31058999396426473,-0.11488788218017074,0.6255639748026449,-0.606061897602001,-0.6180643585279983,20450,18575,119850,13275,-7425,3600,-375.0,125.0,-375.0,1425.0,-300.0,0.0,48.68312883075031
06-01-2025 10:50,0.812021216570748,-0.8129787587288522,-0.7827517994279771,0.6984889571350472,-0.2542318223536192,0.21284867038828464,0.01759705979127237,-0.5844756897172767,-0.5783553174695646,-40600,21050,-26850,15150,-6750,-1050,-275.0,-275.0,750.0,600.0,-75.0,225.0,52.819436573140464
06-01-2025 10:55,0.3378015556147648,-0.2706122958584303,-0.0727152469583724,0.47718259096538035,-0.26683480622743816,-0.19229123425517597,-0.09464440000081378,-0.01769839127861796,0.4435814889660072,-7500,16350,17250,30000,-16125,-14250,75.0,575.0,600.0,0.0,-75.0,225.0,24.14846677916668
06-01-2025 11:00,0.0741442070630811,-0.6543219969540205,0.1741294195577344,0.6644060928098116,-0.7595282824953182,-0.3469401438716917,-0.24500699057355463,-0.6518281218726509,0.4245139094903981,15075,6525,-2475,59625,-8475,-8925,-2300.0,400.0,2025.0,1425.0,675.0,-525.0,44.38687960764735
06-01-2025 11:05,0.7090500312842547,-0.5379106971949504,-0.1762494260518434,0.6714648207002979,-0.35465451996520847,-0.01820811935251936,0.5679207806498863,-0.7658737761052152,-0.3605491855589679,-12150,4275,-15150,20700,6150,-7200,75.0,-850.0,-1725.0,-450.0,600.0,0.0,46.243126187368254
06-01-2025 11:10,0.006313592629395944,-0.10078917062891932,-0.42804814797995683,0.6948986590743187,0.24375731091677938,-0.27003195556463294,0.21604872039600054,-0.5982010437741155,-0.055835941619187854,9375,-78550,-3225,-57900,5625,-9150,-925.0,-50.0,750.0,1425.0,-150.0,150.0,29.04360602870341
06-01-2025 11:15,0.5871900600688331,-0.20573996381868903,-0.36610232976563506,0.41364328387379706,-0.5373515829366262,-0.12500824926688353,0.501790632913307,-0.6329697982321483,-0.3807937199054548,375,2650,-5100,-27450,-30075,2550,-2175.0,0.0,-1125.0,-1050.0,0.0,0.0,41.67321800868193
06-01-2025 11:20,0.19226892172650387,-0.6352408214447319,0.29933654294007817,0.5204220502436097,-0.5740003987428298,0.2396280708137497,0.5362830071857126,-0.3803975280283243,-0.6247957437670535,4275,15250,20925,41400,-4050,2550,575.0,-1075.0,8475.0,2250.0,600.0,-300.0,44.47081205436215
06-01-2025 11:25,0.612917398726969,0.5120992944810592,0.18029348874158704,0.6415889676776303,-0.07019618426145828,0.18785874712954387,0.8315165885681814,-0.6215974037135099,-0.5267553049597025,12025,6650,41925,44625,-8100,10275,-800.0,875.0,-1575.0,150.0,75.0,0.0,46.49803753621825
06-01-2025 11:30,0.6025502117403934,-0.8071868735105628,-0.35500701468041224,0.5165508511957326,-0.7843382159600536,-0.11348905691273713,0.20849656288421417,-0.8163519525355917,-0.15860998362331863,950,14125,-33000,54000,2775,-2550,75.0,125.0,75.0,150.0,0.0,225.0,48.473119144922414
06-01-2025 11:35,0.7293646814134004,-0.562888810895707,-0.4304476709101013,0.29733542571192517,-0.6001163319076621,-0.027309211205525367,-0.10980134977134938,-0.8463002474431505,-0.06683003208453757,15150,-2650,54975,-19725,-8550,5400,-450.0,0.0,225.0,2175.0,225.0,300.0,40.782152903815096
06-01-2025 11:40,0.9180800653014347,0.529577542604642,0.7226541834209304,0.8539031940958202,-0.5967681955754501,-0.36689084331042215,-0.36500615645872186,-0.8799179253871044,0.5651450348421936,-43175,-7650,-54075,37275,-3225,-7725,250.0,25.0,225.0,-675.0,525.0,-375.0,64.42159045551911
06-01-2025 11:45,0.9113507812404745,0.06650876967889377,0.33433840255770697,0.39237877550111505,0.5548105084416592,0.28641619170370686,0.8416472338922788,-0.6246245535680323,-0.5566650934918346,-61050,-10500,-86025,-64275,15450,2850,675.0,-850.0,-750.0,-1425.0,150.0,225.0,50.763781223063354
06-01-2025 11:50,-0.18668991313449496,0.3901907210180986,-0.8004254901792169,-0.1902013296602287,-0.23890769688260866,0.35697165018034965,-0.23952399095859406,-0.3858682392655731,-0.3133546412302812,44100,-36600,27750,-22650,-25650,1875,-150.0,-350.0,2025.0,600.0,975.0,-300.0,34.46815191677162
06-01-2025 11:55,0.29979862304927624,-0.10900609063353514,0.6857679849591756,0.7267555108771179,-0.8551677395837565,-0.6749853130893272,0.25567705415113307,-0.2955948063577507,-0.07441685007447672,7850,2800,15975,-42300,-2850,-3000,100.0,-150.0,3150.0,-600.0,-375.0,0.0,44.19077747528387
06-01-2025 12:00,0.7268401115181142,-0.4056904792198226,-0.0738997365228277,0.8698539514860765,-0.7556348791889476,-0.5707102330447086,0.7650083571701807,-0.34462393124498014,-0.24225484578285075,14925,-2325,46725,-18450,-8175,-675,850.0,-2575.0,-675.0,750.0,300.0,0.0,52.82796139087231
06-01-2025 12:05,0.41584757439669334,-0.3916415328314856,0.021480812850955166,0.7814520841861822,-0.39253465800434434,0.05019268245322865,0.3206076814628558,-0.43820189160460954,-0.07345694644322723,8775,-2650,19575,525,3825,7500,-2300.0,-1400.0,-75.0,-1350.0,150.0,1050.0,32.06017626926202
06-01-2025 12:10,0.7848508979588456,0.3393832739761111,0.43460490241158395,0.7975843330293806,-0.7053532511051392,-0.7461049929270379,-0.08402493793790583,-0.7263141059354687,-0.17586457335131717,10175,133175,66825,-30675,4050,9375,1300.0,500.0,1350.0,-1275.0,-450.0,225.0,53.26761409591989
06-01-2025 12:15,0.8276432860217616,-0.1742443021361348,-0.11319757981022908,0.826210490391435,-0.6752121472708811,-0.7817525663786664,0.5382197335118921,-0.6645334663953738,-0.564528002224293,-5800,875,-80325,49425,2400,-8700,150.0,-700.0,-225.0,-1725.0,-600.0,900.0,57.394906379340725
06-01-2025 12:20,0.2735485085963358,-0.6260145113391804,-0.01434708990879986,0.7795177448700137,-0.4369860918180671,-0.3204724225235937,0.3516380491386447,-0.23033910815678119,-0.34681861555057586,7825,4075,25125,-2175,-6825,2475,675.0,500.0,1725.0,675.0,-225.0,-225.0,37.55202379891102
06-01-2025 12:25,0.6761194262797552,-0.36519690112534076,-0.14064169247529146,0.7689745780584893,-0.8790917503541418,-0.7589271742153996,0.2519385697409849,-0.7620802070301433,-0.09514591585442089,425,7325,-34125,18675,-375,-4425,75.0,-600.0,-300.0,-225.0,1275.0,-1275.0,52.20129127926631
06-01-2025 12:30,0.6115270717772127,-0.7738069360443037,-0.3743608746121902,0.8740403650681954,-0.6354658671130214,-0.46119431294698976,0.027968111284870967,-0.7232449573733178,-0.1680967326471206,12750,-8900,70200,-23700,2325,6525,-200.0,-225.0,-150.0,1275.0,1575.0,-75.0,51.66339143185804
06-01-2025 12:35,0.695109320049824,-0.06187267579458249,-0.024786334995131682,0.31907456895973535,-0.9343706568508398,-0.3104484010458373,-0.1964436478507049,-0.8544274061575412,0.23892504709614829,7050,2550,6150,-67200,225,12900,300.0,-425.0,300.0,450.0,0.0,-975.0,40.393978431114945
06-01-2025 12:40,-0.4408651779185526,-0.3214888131514337,0.3074727743774245,0.37398131801970913,-0.8444266994817261,0.10269576225261075,0.9945157398566903,0.8986893221824205,0.9329803327023839,25450,-22225,21300,78675,-2175,-4200,175.0,25.0,-1050.0,2475.0,375.0,750.0,57.967954888255015
06-01-2025 12:45,0.6448257422454545,-0.3324407915291034,-0.2649163389963096,0.7254008223915115,-0.4935168620334279,-0.05481904483191767,0.997078663772249,0.9822055994953377,0.9917947044435628,3675,-3400,15150,-2100,524400,72375,1200.0,375.0,3075.0,525.0,,,60.96665077487637
06-01-2025 12:50,0.7593476519473341,-0.09719569446458017,0.12204981385134064,0.41975032830798653,-0.7716800213598375,-0.33049455635938646,0.9964972207687348,0.9236896844708592,0.9448377262375333,-5900,-3150,5550,23850,1800,-9000,-1100.0,0.0,300.0,-1725.0,-600.0,0.0,59.61714108630658
06-01-2025 12:55,0.19422933515646992,-0.8473977959461731,0.03029666978833639,0.9888542996192183,0.974658308095822,0.9963202717666692,0.9974194413678855,0.9728447260078432,0.9858922937023622,4125,-10825,-4050,-131325,-5250,7725,-550.0,-375.0,300.0,-1650.0,375.0,225.0,77.64347934945312
06-01-2025 13:00,0.08799854993556226,-0.7372641043886223,0.0751781921639269,0.26369274252962466,-0.49774593995246486,0.41982285302496325,0.9912903920278641,0.9682566286565968,0.9844346632312575,2700,2650,29550,45675,3975,-3000,-525.0,-300.0,900.0,-825.0,375.0,-375.0,55.84093406567647
06-01-2025 13:05,0.4833060734842898,-0.5524574675710668,-0.3257215863857957,0.39080873922870496,-0.6548949294467735,0.09910406271238104,0.5771607135042945,-0.6617836213020919,-0.2516007882367405,-575,5000,-9975,3225,1050,-2100,-75.0,-100.0,-375.0,-750.0,150.0,-450.0,44.40931090969043
06-01-2025 13:10,0.5222340754784729,-0.11708085780018129,-0.29792322630342105,0.4796174411214038,-0.7550420692887636,-0.09187931423305351,0.9992735983132253,0.9560683554941274,0.9644735832393345,-8475,-4100,10500,41025,3825,-8625,-200.0,875.0,375.0,-675.0,75.0,300.0,57.59547245857759
06-01-2025 13:15,0.8035584405908265,-0.5895375248996917,-0.4172962868493,0.8867609618826197,0.046709378336178796,0.23334424260797923,-0.2253146409249066,-0.5966791417718568,0.20310858368605797,-5100,10125,-51900,-8775,-3300,-150,-475.0,0.0,1500.0,1500.0,-75.0,-300.0,44.47010223943796
06-01-2025 13:20,0.5109378830575604,-0.452380555274363,0.04458516490521699,0.545865167966087,-0.5488387079866327,-0.0038286586600499994,0.2321102253844838,-0.5776933617421544,-0.14846706358954362,-16950,-7800,9600,14100,3675,-4800,-25.0,300.0,750.0,1650.0,0.0,0.0,34.05229765073436
06-01-2025 13:25,0.43286506219677406,0.5419584422685604,0.9259014050187023,0.8969627063587547,-0.5042329304223907,-0.5008566666031145,0.3650004162336629,-0.5956963555268945,-0.1075874280781579,-293625,-899775,27525,-28875,-3825,1275,,,75.0,0.0,225.0,600.0,54.12290458563347
06-01-2025 13:30,,,,,,,,,,0,0,21900,-7875,3600,-4350,,,-150.0,-1200.0,-150.0,-150.0,
06-01-2025 13:35,-0.2760351725891063,-0.07221915127071786,-0.04988019864978431,0.19491089363674402,-0.7355938274555562,-0.5240321641064418,0.353143341300677,0.07181193738299843,-0.031081939914355452,310850,932475,-18675,32175,5250,2400,,,1650.0,-75.0,75.0,-225.0,25.652318070070905
06-01-2025 13:40,0.5369483523575828,-0.7071047317388744,-0.26945961148320796,0.19525486076349235,-0.2648716752329108,-0.41153401362160297,-0.2651551316605359,-0.8353269506785954,0.34019861498946796,-3125,6350,6300,42150,-2100,-10200,75.0,-25.0,2100.0,1275.0,-600.0,-300.0,42.509488250291895
06-01-2025 13:45,0.6389818311611554,-0.5780129201590077,-0.27395697024027754,0.8567276824447996,-0.5544460713284999,-0.5919606262257928,0.9977569135008535,0.9887440328315574,0.9896158112693725,-3525,6575,-30900,-16875,-11700,-1050,-100.0,1550.0,150.0,1650.0,-75.0,525.0,71.89114287957018
06-01-2025 13:50,0.5787326633187363,-0.6603138629348112,-0.3644296958388714,0.2943312846647278,-0.4804326477418102,0.22598625895946067,0.9969203700846337,0.9195853816792462,0.9386445872765304,-25825,2825,-15225,-21150,3450,-4050,1175.0,425.0,-2925.0,600.0,-75.0,600.0,60.659741694431425
06-01-2025 13:55,0.730771355825408,-0.18444259724862883,-0.52272830717583,0.5360835848099996,-0.9108260961370234,-0.5910214532265978,0.857147465323553,-0.5859725360360315,-0.5183457738746889,23975,1950,8025,-59025,-4050,2475,150.0,-150.0,-2025.0,-225.0,150.0,225.0,60.41487966286402
06-01-2025 14:00,0.7116346044938214,0.06636109343272864,0.23409184268455613,0.4095697802525323,-0.47157032440701674,0.22053042241367957,0.9983582515459459,0.9688065016289158,0.9728371076303582,14550,8550,28425,21525,1125,-1125,9750.0,25.0,-1125.0,675.0,0.0,-375.0,56.15288809432839
06-01-2025 14:05,0.5071250698119302,-0.8310348556546998,-0.3015498025092114,0.8093576509671125,-0.401828199535236,-0.4332557755430992,0.9989477646832471,0.8868191955990401,0.9042799086493392,7225,-6225,30000,-23325,-6150,16500,-700.0,1300.0,1275.0,-1275.0,-450.0,75.0,67.49109136614351
06-01-2025 14:10,0.9353889879469659,-0.9276294124717142,-0.883459758065323,0.9295668037872732,-0.9436579116391843,-0.8352751394427028,0.5243859116963367,-0.9297786842798539,-0.5330132109837271,-13325,11975,-50925,48900,1650,-9075,-75.0,-775.0,1650.0,-3300.0,150.0,-525.0,82.69062022570091
06-01-2025 14:15,0.7799117952782658,-0.4759619000688195,-0.6009199012009829,0.3373360617315464,-0.9086629535089715,-0.39174832094141704,0.9965931497475172,0.9651093923297515,0.9795015230145115,11125,1525,-38475,-19125,-1425,7425,-50.0,-25.0,-9900.0,9375.0,-225.0,-450.0,71.50827775357538
06-01-2025 14:20,0.020706256493513882,-0.5685633313847736,0.26001315989512125,0.7995381040269709,-0.6025430701764471,-0.6493023799824947,0.9991875023944052,0.9901750156644161,0.9933136606726635,3300,-3900,-25425,18600,508275,41850,325.0,0.0,75.0,-7275.0,,,65.37047200767563
06-01-2025 14:25,0.6163214211719515,0.5584817651252835,0.7723754251706153,0.7785720676124572,-0.32612109459374533,-0.37379583044313514,0.9975043532734836,0.9314273964365449,0.9510382869540132,-9525,-13750,-18825,-47925,-5025,-5625,175.0,100.0,-10500.0,-6600.0,-300.0,75.0,70.06264045312479
06-01-2025 14:30,0.8111883386270317,-0.3391391110332586,-0.4752409896845805,0.38694694444311534,-0.53407749267275,-0.08366906130427526,0.43635706865805063,-0.5085922009098502,-0.22865325203117834,-16525,475,-7875,-17250,2925,900,-1200.0,25.0,225.0,1650.0,-150.0,-75.0,42.265160659601
06-01-2025 14:35,0.8860037052216052,-0.7617376771083313,-0.6621391183717793,0.18698161888677495,-0.4878251156527798,-0.23900730811758175,0.9966876457163008,0.9279947437335005,0.9394269914148824,-42425,70425,-750,41325,2700,-5775,2625.0,225.0,2850.0,2250.0,-300.0,-75.0,67.64226582470596
06-01-2025 14:40,0.7376006661394747,0.7357767897534306,0.8671765861676529,0.8378599935871989,-0.9242738392271648,-0.8543375556681425,0.46509920538804966,-0.6382673673948066,-0.4161889506139787,37900,35375,27600,-61275,2625,3600,-75.0,275.0,-1875.0,1125.0,-150.0,-375.0,71.96201059933222
06-01-2025 14:45,0.4408906474918797,-0.4970136337141531,0.10929986940860147,0.5351372039542033,-0.8697785151605658,-0.6151831230828735,0.99772122726806,0.940120901789561,0.9532862858877101,6225,3600,-23550,13125,-2700,3300,-425.0,-750.0,-3900.0,-4500.0,-225.0,0.0,66.20479341952897
06-01-2025 14:50,0.8471588452780591,-0.8087808040544937,-0.7383157912088704,0.0624407795194601,-0.6122415499573085,-0.33677604779396714,0.8935391492566601,-0.7381560110918317,-0.6643554585621648,7825,1900,-8025,-24000,-6075,975,-350.0,-275.0,4125.0,-150.0,0.0,-375.0,63.35293818580906
06-01-2025 14:55,0.0314003788953624,-0.8621914775741026,0.2571887046405835,0.7504041734582697,-0.7470137254190732,-0.7404735104842051,0.49407786358121486,-0.4771954272309559,-0.4003778355539132,-5850,-17025,-6600,-4350,-1350,-2550,0.0,1425.0,-1500.0,1200.0,-375.0,225.0,52.89247885375201
06-01-2025 15:00,0.4863910335819927,-0.02326669523391213,0.2859337857400764,0.7273311515644236,-0.6150661404952195,-0.5131908366641138,0.9982164114495955,0.9544221027720459,0.9622526708057254,-7550,-13000,-49650,25800,4200,-6900,-875.0,-825.0,225.0,-600.0,375.0,-450.0,61.845231425634495
06-01-2025 15:05,-0.16947052598339263,-0.5919758386902675,0.1507823447117326,0.41509160284864693,-0.7596573702339529,-0.049769433947322,0.6061893259198965,-0.5251516564445363,-0.2548822216605238,-15900,175,-1500,-1125,-3300,1575,175.0,1200.0,1125.0,-1500.0,0.0,75.0,39.14411467155857
06-01-2025 15:10,0.9248320385300216,0.49671891403822227,0.37234103189023016,0.7458541345430736,-0.5640891847375634,-0.1283979617226911,0.6345518468668077,-0.5362667886930393,-0.39562296831700217,-12850,-11500,-9900,150375,1350,-4350,625.0,-900.0,825.0,2775.0,0.0,-225.0,53.31860965931834
06-01-2025 15:15,-0.6933826953197653,0.16702736754290318,-0.44593887122294595,0.6401069248465887,-0.6577769366165069,-0.6720949909456891,0.9984120503018336,0.9529265455137684,0.9570126032715125,-8525,25375,-14250,-68925,-3300,-750,-850.0,75.0,4200.0,3075.0,-1050.0,375.0,68.71865539535015
06-01-2025 15:20,-0.49012517490633695,-0.28310399828686666,-0.08981095035122341,0.3744492396513286,-0.010711429719789863,0.5954926793725558,-0.40229112954682145,-0.3184851751105364,-0.18362386625968857,-6775,6400,-43275,-107250,975,0,0.0,0.0,-1200.0,-4500.0,150.0,-525.0,30.53437381339054
06-01-2025 15:25,0.607655900994837,-0.4002673423115654,0.1258406587895554,0.49445051403436674,0.22527883336829158,0.821521902671026,-0.31407708614276486,-0.5162331670244427,0.519898299793807,-42775,-38575,-316650,-128850,-433650,-10500,-125.0,1775.0,375.0,-15750.0,750.0,1275.0,44.72470783478507
