last_traded_time,ltp,n_bid_ask_diff,n_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,last_traded_time,ltp,ce_bid_ask_diff,ce_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,last_traded_time,ltp,pe_bid_ask_diff,pe_bid_ask_pr_diff,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
01-04-2025 11:25,23397.45,40800,0.75,34875,12750,N,13875,N,-2.06,23403.45,23397.45,01-04-2025 11:25,17.2,-199875,-1.78E-15,72225,25725,N,-72750,Y,-0.3,01-04-2025 11:25,345.6,-9300,-0.05,37050,-12000,Y,-5625,YES,0.76
01-04-2025 11:30,23365.45,-17625,1.2,30300,-33750,YES,14625,N,-3.1,23397.25,23365.45,01-04-2025 11:30,15.75,440100,0.05,72225,8100,N,33900,YES,-0.38,01-04-2025 11:30,366.55,-15150,-0.1,37275,-14100,Y,-17400,YES,0.81
01-04-2025 11:35,23356.45,62850,-2.65,33225,-60450,YES,17175,N,-3.95,23365.9,23356.45,01-04-2025 11:35,15.25,583425,-1.78E-15,60825,-115350,YES,57675,YES,-0.56,01-04-2025 11:35,383.55,-21075,0.3,38025,3375,N,-8250,N,1.11
01-04-2025 11:40,23345,98400,0.35,32850,-18150,Y,19950,N,-2.96,23356.45,23345,01-04-2025 11:40,15.2,526125,-1.78E-15,66225,84525,Y,-90525,Y,-0.38,01-04-2025 11:40,398.4,-13800,-0.2,37725,2850,Y,-9525,YES,0.87
01-04-2025 11:45,23350.2,32625,1.8,32550,51975,Y,5400,N,-4.23,23344.7,23350.2,01-04-2025 11:45,16.15,1440675,3.55E-15,78150,117450,Y,-75450,N,-0.35,01-04-2025 11:45,386.95,-27825,0.35,40425,0,Y,7425,N,0.82
01-04-2025 11:50,23335,-13200,2.05,36675,10875,N,-2250,Y,-1.86,23355.7,23335,01-04-2025 11:50,14.7,703800,-1.78E-15,81525,-118875,YES,187500,YES,-0.27,01-04-2025 11:50,400.8,-7425,0.05,37800,-2025,Y,-750,YES,0.46
01-04-2025 11:55,23347,-45600,0.05,32550,8325,N,5775,N,-3.27,23335,23347,01-04-2025 11:55,15.2,-859425,0.05,74025,95775,Y,-96450,Y,-0.27,01-04-2025 11:55,390,-16725,0.05,29400,12675,N,-1425,YES,0.34
01-04-2025 12:00,23331.6,20925,1.7,33300,-300,YES,-3600,Y,-2.97,23347,23331.6,01-04-2025 12:00,14.15,-307725,0,74475,39300,N,99375,YES,-0.26,01-04-2025 12:00,407.15,23475,0.45,48225,375,Y,450,N,0.84
01-04-2025 12:05,23348.8,9600,0.3,32550,18900,N,-4500,Y,-2.96,23332.25,23348.8,01-04-2025 12:05,15.1,-1708650,0,78525,-34425,YES,-106950,Y,-0.28,01-04-2025 12:05,388.7,-17550,0.15,35775,-10050,Y,4500,N,0.36
01-04-2025 12:10,23361.35,1575,-1.45,32025,17025,N,-15375,Y,-2.57,23345.9,23361.35,01-04-2025 12:10,15.6,-819675,0,75750,19725,Y,-84825,YES,-0.32,01-04-2025 12:10,375.55,-5850,-5.68E-14,31425,-3150,N,4875,N,0.52
01-04-2025 12:15,23360.3,1350,0.65,2550,1200,YES,13650,YES,-0.08,23363.9,23360.3,01-04-2025 12:15,15.65,-46575,1.78E-15,7200,-11625,YES,27300,YES,-0.03,01-04-2025 12:15,358.2,9825,0.25,24900,1725,N,-5175,YES,0.52
