last_traded_time,bid_ask_diff,bid_ask_pr_diff
2025-03-26 09:15:00,-36675,-0.10000000000000853
2025-03-26 09:20:00,63000,0.04999999999999716
2025-03-26 09:25:00,-37950,-0.09999999999999432
2025-03-26 09:30:00,27000,-0.04999999999999716
2025-03-26 09:35:00,40275,-0.04999999999999716
2025-03-26 09:40:00,-50775,-0.04999999999999716
2025-03-26 09:45:00,53625,-0.10000000000000853
2025-03-26 09:50:00,-39675,-0.09999999999999432
2025-03-26 09:55:00,-20850,0.10000000000000853
2025-03-26 10:00:00,-63825,0.0
2025-03-26 10:05:00,-34050,-0.04999999999999716
2025-03-26 10:10:00,62400,0.0
2025-03-26 10:15:00,-62175,-1.4210854715202004e-14
2025-03-26 10:20:00,5400,-0.10000000000000853
2025-03-26 10:25:00,-23325,-0.04999999999999716
2025-03-26 10:30:00,14850,-1.4210854715202004e-14
2025-03-26 10:35:00,-46200,-0.04999999999998295
2025-03-26 10:40:00,-42225,-0.04999999999999716
2025-03-26 10:45:00,150975,-0.05000000000001137
2025-03-26 10:50:00,-15525,-0.04999999999998295
2025-03-26 10:55:00,22425,0.0
2025-03-26 11:00:00,-48075,-0.09999999999999432
2025-03-26 11:05:00,18150,0.0
2025-03-26 11:10:00,-12750,-0.09999999999999432
2025-03-26 11:15:00,6375,-0.09999999999999432
2025-03-26 11:20:00,-55200,-0.05000000000001137
2025-03-26 11:25:00,-30000,1.4210854715202004e-14
2025-03-26 11:30:00,-55500,0.0
2025-03-26 11:35:00,-120225,-0.05000000000001137
2025-03-26 11:40:00,-39900,0.05000000000001137
2025-03-26 11:45:00,16425,0.0
2025-03-26 11:50:00,1350,-0.04999999999999716
2025-03-26 11:55:00,-25275,-0.15000000000000568
2025-03-26 12:00:00,44625,-0.05000000000001137
2025-03-26 12:05:00,52950,0.0
2025-03-26 12:10:00,36000,0.15000000000000568
2025-03-26 12:15:00,58500,-0.04999999999998295
2025-03-26 12:20:00,15825,0.1500000000000199
2025-03-26 12:25:00,42900,0.09999999999999432
2025-03-26 12:30:00,12600,0.04999999999999716
2025-03-26 12:35:00,-53625,1.4210854715202004e-14
2025-03-26 12:40:00,5700,0.0
2025-03-26 12:45:00,-2025,-0.05000000000001137
2025-03-26 12:50:00,-29625,-0.10000000000000853
2025-03-26 12:55:00,-3825,-0.10000000000000853
2025-03-26 13:00:00,-73275,-0.04999999999998295
2025-03-26 13:05:00,-36600,0.0
2025-03-26 13:10:00,17775,-0.04999999999998295
2025-03-26 13:15:00,14025,-0.15000000000000568
2025-03-26 13:20:00,7425,-0.04999999999998295
2025-03-26 13:25:00,-19800,-0.04999999999998295
2025-03-26 13:30:00,23550,0.04999999999998295
2025-03-26 13:35:00,-21675,0.0
2025-03-26 13:40:00,-3075,-0.05000000000001137
2025-03-26 13:45:00,7575,-0.15000000000000568
2025-03-26 13:50:00,-525,0.0
2025-03-26 13:55:00,-19350,-0.14999999999997726
2025-03-26 14:00:00,7650,0.19999999999998863
2025-03-26 14:05:00,54900,0.0
2025-03-26 14:10:00,13800,-0.09999999999999432
2025-03-26 14:15:00,25050,-0.05000000000001137
2025-03-26 14:20:00,17550,0.0
2025-03-26 14:25:00,33975,0.04999999999998295
2025-03-26 14:30:00,-1575,0.0
2025-03-26 14:35:00,25125,0.0
2025-03-26 14:40:00,-1650,-0.05000000000001137
2025-03-26 14:45:00,29025,-0.05000000000001137
2025-03-26 14:50:00,-68250,-0.09999999999999432
2025-03-26 14:55:00,38025,0.0
2025-03-26 15:00:00,26550,-0.14999999999997726
2025-03-26 15:05:00,10800,0.0
2025-03-26 15:10:00,-15825,-0.04999999999998295
2025-03-26 15:15:00,33300,0.09999999999999432
2025-03-26 15:20:00,11925,-0.15000000000000568
2025-03-26 15:25:00,170400,0.04999999999998295
