last_traded_time,ltp,tot_buy_qty,tot_sell_qty,bid_val,ask_val,ltp,tot_buy_qty,tot_sell_qty,bid_val,ask_val,ltp,tot_buy_qty,tot_sell_qty,bid_val,ask_val
25-03-2025 09:25,23695.25,184650,213000,1500,1275,102.5,851850,735600,975,1650,203.5,490125,154050,1425,1950
25-03-2025 09:25,23703.55,181950,203850,300,1200,103.1,848775,740325,1125,2550,198.45,479400,152250,525,975
25-03-2025 09:26,23697.1,186975,213600,750,300,101.3,855525,746250,1575,450,201.3,463650,161250,675,675
25-03-2025 09:26,23696.85,185175,211425,300,375,96.9,840975,760800,1500,1875,199.8,467400,172200,825,1350
25-03-2025 09:26,23698,187200,210375,1650,450,97.8,755700,759750,600,1575,201,464775,173400,300,450
25-03-2025 09:26,23696,187875,208125,450,975,100.4,783600,745050,1650,1425,199.85,472650,168000,600,1200
25-03-2025 09:26,23688.5,190575,216450,1125,375,99.6,795600,757050,1425,1200,206.9,482625,172425,450,825
25-03-2025 09:26,23684,197100,216525,9825,2175,96.85,795750,772875,2250,1575,208.3,502275,164175,300,525
25-03-2025 09:27,23690,181200,210225,1575,2250,98.6,786975,771000,900,1500,204.1,497850,148500,900,750
25-03-2025 09:27,23684,179850,206625,750,525,96.1,784725,785775,1650,1350,207.9,478500,157725,675,975
25-03-2025 09:27,23685.05,188625,201675,1800,525,95.35,768975,788250,2400,1050,206.7,477825,159150,750,750
25-03-2025 09:27,23684.1,190800,209700,5175,450,95.6,758025,797250,1500,1125,207.8,484200,165225,525,900
25-03-2025 09:27,23684,186150,207750,2400,225,93.9,757275,820200,2100,750,208.85,486600,169800,1050,675
25-03-2025 09:27,23694.85,194550,203250,825,300,97.9,780300,803775,525,1875,200.4,482175,163875,1500,900
25-03-2025 09:28,23700.3,198525,204225,525,1125,101.8,818175,776775,1200,1125,195.9,447225,180600,300,1050
25-03-2025 09:28,23698.8,194850,206400,450,1425,100,822675,774450,975,1275,203,444150,183900,750,450
25-03-2025 09:28,23685.5,193575,209100,1125,375,98.2,808950,810150,1425,9375,209.8,458025,179175,375,1350
25-03-2025 09:28,23685.65,197400,205050,3075,1050,98.8,808425,820950,1050,1650,206.65,475575,178200,675,750
25-03-2025 09:28,23694.55,203025,202050,300,225,101.6,830625,812325,1200,1275,201.65,465900,198600,525,1350
25-03-2025 09:28,23698.1,202875,203250,75,600,103,858675,807450,2400,2250,200.2,457425,203625,1050,1050
25-03-2025 09:29,23712.8,204600,198750,300,450,108.25,885975,794475,825,1425,192.15,444675,210375,1425,825
25-03-2025 09:29,23707.5,213825,200400,150,450,108.15,887700,777750,1425,1275,195.2,436575,210825,675,450
25-03-2025 09:29,23715.9,214575,200775,225,1425,110.6,926625,775050,1350,825,192.05,444075,215025,450,1650
25-03-2025 09:29,23734.35,219300,195450,525,225,115.4,942750,760200,825,1350,179.55,442200,215550,450,975
25-03-2025 09:29,23741.7,215100,196800,1200,750,115.85,974325,699750,450,1200,175.2,421125,219225,750,975
25-03-2025 09:29,23737.65,214950,200625,1500,5025,115.5,974775,717225,1500,5550,177.2,412875,217275,600,450
25-03-2025 09:30,23754.45,219600,193725,450,225,123.75,1026075,722850,975,975,163.3,414150,216375,225,975
25-03-2025 09:30,23748.2,218775,184950,600,1200,118.4,1065300,603300,300,375,170.2,402375,213900,675,225
25-03-2025 09:30,23747.25,221250,187875,375,900,121.75,1014900,631500,1425,1275,173.2,424200,204150,525,600
25-03-2025 09:30,23744.5,220725,187950,450,300,120.6,1032900,661725,1350,15375,174.25,426225,208500,600,750
25-03-2025 09:30,23739.2,218325,192750,1050,2025,119.65,1027800,698625,1050,825,174.9,441300,219450,825,450
25-03-2025 09:30,23746.7,222900,193425,450,975,122.15,1061700,714150,1950,6900,170.8,441975,235350,525,525
25-03-2025 09:31,23750.3,227025,189000,375,600,122.15,1117725,688425,2250,1200,168.3,425625,234675,525,525
25-03-2025 09:31,23751.5,227250,190200,750,525,122.65,1141950,718725,1275,2700,166.05,427125,239175,450,525
25-03-2025 09:31,23749.3,218175,189525,675,750,121.1,1126350,735750,6000,1950,166.65,444075,228900,1125,1125
25-03-2025 09:31,23755.55,219150,191400,525,1050,122.15,1111650,825075,1200,1950,161.1,447000,233175,1125,675
25-03-2025 09:31,23756.55,220650,189675,375,1050,121.7,1106100,794025,450,1500,158.7,424050,238800,1125,975
25-03-2025 09:31,23753.35,215175,191250,150,1500,120.1,1102275,817200,14550,675,160.65,441075,232500,900,1500
25-03-2025 09:32,23750,214350,195225,450,1125,117.7,1054575,835800,1200,1350,165.15,460275,233850,900,1275
25-03-2025 09:32,23742.9,212475,200250,450,975,115.8,945000,836250,2025,1650,167.5,471375,228525,375,975
25-03-2025 09:32,23748,221775,199350,225,975,119.05,954675,855225,1950,1800,164.8,479700,246750,750,1125
25-03-2025 09:32,23756,223650,197325,375,1350,121.3,992250,839025,1425,1425,161.5,468900,257925,1950,1125
25-03-2025 09:32,23754.35,223725,198150,225,750,121.7,992175,868125,1200,975,161,483750,257025,975,600
25-03-2025 09:32,23755.5,224175,196725,150,600,121.75,1016700,867150,2025,3750,160.35,496650,258975,1500,900
25-03-2025 09:33,23769.7,228525,193725,225,225,125,1037025,859350,1500,675,154.35,486300,261075,675,1050
25-03-2025 09:33,23761.35,228600,196350,375,1125,124.4,1030725,751200,1050,1875,155.6,469200,260325,1125,825
25-03-2025 09:33,23765.15,223050,193350,600,825,123.85,1014450,798600,1575,2400,156,473700,265200,750,525
25-03-2025 09:33,23755,224850,189600,450,300,120.4,1017000,825000,900,975,160.55,506250,275100,600,825
25-03-2025 09:33,23755.55,228000,198375,525,525,121.8,956025,865050,300,225,159.5,507675,271725,1050,1575
25-03-2025 09:33,23754.95,223575,198450,525,525,118.8,972825,890775,1425,825,163,512250,276300,675,675
25-03-2025 09:34,23758.8,228225,194625,300,525,122.7,985575,891150,450,4650,157.5,511350,285450,825,375
25-03-2025 09:34,23771,230250,189900,525,525,124.4,1019175,885600,825,1350,153.6,502050,285825,675,750
25-03-2025 09:34,23768.65,230775,193650,525,450,123.05,1030350,817650,975,6900,154.85,480825,288375,975,2250
25-03-2025 09:34,23770,226725,196800,450,600,122.65,1029750,859950,1125,1125,153.1,494400,292950,900,2025
25-03-2025 09:34,23766,233400,193200,525,525,123.6,1094250,880350,750,2100,153.65,491850,299625,825,750
25-03-2025 09:34,23774.5,235875,192975,375,1500,125.35,1100775,873450,24375,2550,148.75,497400,301125,900,825
25-03-2025 09:35,23765,234075,198600,225,975,121.6,1088625,869775,900,750,153.1,478350,299700,825,1500
25-03-2025 09:35,23769.95,236475,194175,450,750,125.05,1108200,871575,1950,750,148.7,490350,303375,375,375
25-03-2025 09:35,23773.95,235800,193950,450,525,124.05,1117275,830700,1125,1275,151,483225,313050,600,975
25-03-2025 09:35,23770,237825,191250,450,675,123.5,1158825,835725,1650,13200,151.3,488775,320250,1125,900
25-03-2025 09:35,23767.05,238350,194100,525,900,123.25,1154550,845100,1050,1125,151.3,498225,321675,1350,525
25-03-2025 09:35,23769.95,243450,193650,150,1725,125.3,1170900,858675,1050,750,148.65,499275,329550,675,1200
25-03-2025 09:36,23774.25,242175,187050,450,1950,126.45,1176825,833400,1050,675,144.85,485250,397950,600,825
25-03-2025 09:36,23775.3,241875,193200,525,225,126.95,1162950,778350,750,900,145.45,479475,367275,1200,975
25-03-2025 09:36,23774.85,242250,188250,975,450,126.2,1199925,807975,1650,1275,144.95,482700,369225,1275,1200
25-03-2025 09:36,23775,244425,191175,300,900,126,1205700,858300,2100,1350,146.05,501825,365250,750,300
25-03-2025 09:36,23785,249450,187950,300,1350,127.65,1210575,845025,1875,1350,142.3,496800,339375,1200,900
25-03-2025 09:36,23783.2,251175,184200,600,450,129.95,1221600,714675,750,1650,140.75,480075,344250,1125,900
25-03-2025 09:37,23783,243075,183450,1350,525,128.95,1241925,739350,1275,1350,140.65,462825,341025,525,975
25-03-2025 09:37,23786.85,254100,186900,1725,75,130.8,1260150,750825,1125,1725,138.45,465900,353100,975,1050
25-03-2025 09:37,23792.3,250425,189750,450,750,132.8,1280700,766425,1425,1200,136.05,467175,365025,825,900
25-03-2025 09:37,23791,247650,173025,375,1050,132.2,1304925,737025,750,750,136.75,481950,374775,1125,975
25-03-2025 09:37,23786.65,250200,176550,150,375,131.65,1296225,808050,1200,2100,138.5,503100,356400,4425,900
25-03-2025 09:37,23788.25,251250,181725,1200,825,131.75,1269900,827550,1200,1500,138.3,529125,360900,900,900
25-03-2025 09:38,23787.6,251850,174450,525,450,131.85,1279050,821475,1350,1425,138.8,518700,379050,750,225
25-03-2025 09:38,23788.05,253425,175650,450,225,131.9,1285725,824175,1800,1350,138.45,519750,385950,1050,1125
25-03-2025 09:38,23792.7,254700,175425,375,450,132.65,1283325,847350,675,1500,135.35,525225,394350,675,900
25-03-2025 09:38,23793.8,252750,172650,225,450,133.5,1299975,830475,4800,600,134.1,496050,399075,375,2775
25-03-2025 09:38,23794.25,253050,173325,150,3000,133.55,1302900,756525,1350,1425,133.35,514125,412350,1950,825
25-03-2025 09:38,23799.1,254400,173475,375,1050,135.7,1313250,776250,1275,1500,130.15,520200,416175,1500,1125
25-03-2025 09:39,23799.95,254700,163050,600,750,135.15,1323600,698475,900,1575,130.45,488925,420225,675,600
25-03-2025 09:39,23799.25,247500,168375,450,825,134.35,1311375,763350,900,1950,131.55,545550,410850,675,1350
25-03-2025 09:39,23799,252450,170325,375,1350,133.45,1261500,765675,1500,1125,133.5,576225,407175,1500,900
25-03-2025 09:39,23797.45,248175,174750,750,75,133.8,1251300,803475,15900,900,132.8,594150,414525,1275,1050
25-03-2025 09:39,23795,250950,175725,375,600,133.45,1254675,830550,4275,1875,132.3,593850,426600,1275,1200
25-03-2025 09:39,23795.75,252750,178125,300,375,132.75,1237650,836325,975,975,132.9,599325,417225,675,1200
25-03-2025 09:40,23795.35,252150,176925,375,300,134.05,1221600,845175,375,4350,131.6,581100,421350,1125,900
25-03-2025 09:40,23799.75,256200,178800,300,450,134.4,1247400,842325,675,1950,132.05,572325,450750,1275,450
25-03-2025 09:40,23795.6,254175,182025,1875,225,132.25,1254525,873225,1500,1500,134.3,608475,447900,1275,4200
25-03-2025 09:40,23788,252975,184350,2625,150,128.95,1240200,900900,5475,1725,137.45,627975,439875,2175,1650
25-03-2025 09:40,23791,248700,189075,375,3000,131.95,1271550,906975,1500,1050,135.45,640725,435525,2100,1125
25-03-2025 09:40,23799.95,259575,182700,225,1800,135.2,1416750,903825,1350,1125,131.35,623400,468450,3450,1200
25-03-2025 09:41,23801.45,258150,180075,450,300,135.6,1559400,850350,1275,1350,129.95,591375,474525,1575,4275
25-03-2025 09:41,23799.25,255750,180450,1050,1800,133.4,1586775,857400,1425,1350,132.45,586050,466275,825,1275
25-03-2025 09:41,23798.5,257625,185475,1125,750,133.8,1665150,882975,2250,2475,132.35,601725,484575,1125,4650
25-03-2025 09:41,23800.4,259950,182025,225,900,135.7,1738800,881850,1125,5025,129.85,601500,502875,975,3600
25-03-2025 09:41,23799.55,256125,181950,300,1650,134.35,1760175,894300,2250,1725,131,604575,500100,1200,2175
25-03-2025 09:41,23795,257175,185100,1500,975,131.8,1739400,898875,975,1725,134.75,627600,491100,1200,1125
25-03-2025 09:42,23792,257175,189150,150,300,131.1,1716225,931125,1425,1200,136.25,642600,480825,1800,825
25-03-2025 09:42,23793,259425,189525,150,300,132.8,1735350,938775,5850,675,134.4,647325,485850,1350,1200
25-03-2025 09:42,23797,261600,187725,300,225,134.45,1793850,935400,1200,975,131.55,629475,510900,900,3300
25-03-2025 09:42,23797,258075,185175,150,1350,133.35,1793625,928500,1275,1275,133.35,618825,516675,1350,975
25-03-2025 09:42,23796.9,257250,186975,900,525,132.1,1783575,923400,6075,2250,134.75,633225,518025,750,2025
25-03-2025 09:42,23797,260550,186600,825,300,134.75,1785600,923925,1200,1950,132.35,642075,524925,1050,1500
25-03-2025 09:43,23793.35,255375,186900,300,225,133.25,1797600,952425,2700,1200,134.2,642975,521100,1800,1950
25-03-2025 09:43,23798.5,259125,186300,300,150,135.4,1826775,958725,3000,2400,131.1,648000,549600,1725,1125
25-03-2025 09:43,23801,258975,183375,300,375,136,1843050,930300,1800,2550,129.4,648300,555600,1425,675
25-03-2025 09:43,23795.9,261000,187125,225,750,133.3,1846350,920850,1200,1050,132,634425,558750,2400,4350
25-03-2025 09:43,23799.9,264825,189075,150,750,134.1,1809825,928050,1200,750,130.85,658125,561675,750,4950
25-03-2025 09:43,23800,262650,185250,300,150,135.15,1843875,931500,900,2250,129.2,654975,577575,1650,1500
25-03-2025 09:44,23802,260550,186825,300,525,134.55,1838325,937500,1050,675,129.35,625500,575250,1650,1650
25-03-2025 09:44,23799.35,261300,185550,225,225,134.4,1865550,946800,5325,3900,130.05,626325,580200,675,1950
25-03-2025 09:44,23800.45,264150,187950,150,450,133.7,1859625,957075,5550,1125,131,633150,585375,2100,750
25-03-2025 09:44,23795.75,266625,188775,975,375,133.3,1851825,973950,1575,1275,131.3,648825,587700,1800,1275
25-03-2025 09:44,23795.45,269100,191175,300,1275,134,1864875,974775,1425,3600,131.25,654000,580200,975,1500
25-03-2025 09:44,23798.15,269850,192000,975,300,133,1859925,997050,1575,1275,131.65,654150,576750,975,1275
25-03-2025 09:45,23792.8,265725,192600,600,300,131.5,1855125,1011525,1125,1050,134.25,663900,593175,1275,4950
25-03-2025 09:45,23783.45,265350,201450,150,450,125.25,1800525,1041450,2175,750,138.45,685125,559575,825,975
25-03-2025 09:45,23786.2,265575,198600,150,1650,127.4,1542225,1033575,825,1125,135.95,680925,498675,1575,4275
25-03-2025 09:45,23789.3,266550,198525,75,1500,130,1583925,1046475,1275,1350,134.6,682950,540375,525,975
25-03-2025 09:45,23794.95,267150,196125,450,375,130.3,1597425,1065300,1125,900,134.75,675375,558975,1500,2250
25-03-2025 09:45,23791.95,255825,193275,525,375,129.3,1167000,1094025,1500,975,135.45,674925,546000,1050,1500
25-03-2025 09:46,23793.15,259200,193950,150,375,131.9,1191675,1097325,1575,1125,133.4,700350,557100,975,1050
25-03-2025 09:46,23796.25,257925,192600,225,300,132,1197675,1085700,1050,600,133.2,706425,553125,600,825
25-03-2025 09:46,23791.35,256350,194475,375,450,130,1203450,1107750,825,750,134.85,705675,553650,675,1425
25-03-2025 09:46,23798.9,261375,191100,150,1800,134.5,1194450,1116450,1575,1050,130.35,713400,556200,1875,1500
25-03-2025 09:46,23802,263400,183675,225,150,133.65,1213425,1034925,1575,81150,129.25,657225,562050,750,825
25-03-2025 09:46,23801.5,263700,184875,150,1950,134.8,1216500,985275,675,1650,127.75,653550,568350,1050,1725
25-03-2025 09:47,23799,262125,185925,525,900,134.3,1247475,990675,825,1425,128.8,654600,568875,2475,450
25-03-2025 09:47,23796.45,259800,189375,300,675,132.35,1259175,1024575,9825,375,131.9,682725,573525,1275,1650
25-03-2025 09:47,23802,263250,182775,225,600,134.9,1253775,1020300,6825,17700,128.15,681825,577800,2325,1050
25-03-2025 09:47,23805.7,265050,183225,375,450,134.55,1274325,1001850,1500,1125,126.6,661200,581775,1350,1950
25-03-2025 09:47,23802.85,265200,184650,225,375,135.05,1274925,922425,1575,1200,126.5,626625,584100,750,750
25-03-2025 09:47,23807.5,266925,182550,225,150,137,1318200,945675,1050,2625,124.9,648225,604650,3900,2025
25-03-2025 09:48,23807,268050,183975,225,225,136.4,1325175,946350,750,825,125.25,628875,602175,2550,2175
25-03-2025 09:48,23815,270150,181800,450,150,139,1321350,947775,1350,600,122.65,612675,592950,1500,1800
25-03-2025 09:48,23811.9,274350,181725,525,375,138.4,1355475,929700,600,3225,122.85,602325,601275,2100,1725
25-03-2025 09:48,23807.5,269625,180600,450,750,137.8,1365225,945675,2175,450,124,627675,607725,900,1500
25-03-2025 09:48,23810,269175,179850,300,1350,135.3,1353750,971250,750,1125,125.8,653400,616275,1275,1350
25-03-2025 09:48,23807,267375,180600,375,1200,137.4,1330200,974925,34950,1875,125.05,680775,594150,1500,1350
25-03-2025 09:49,23807,269400,179550,225,750,136.7,1339275,977700,1350,1050,126.9,675900,607275,825,1350
25-03-2025 09:49,23808.55,270975,196800,225,375,136.95,1324725,995325,900,675,125,705900,625800,2025,600
25-03-2025 09:49,23810.85,272175,194100,225,75,138.5,1382775,977550,975,27000,121.75,657000,637500,975,3450
25-03-2025 09:49,23818.9,273900,188250,375,375,142.8,1404000,937950,1125,1050,118.15,624450,645600,1950,1950
25-03-2025 09:49,23819,274125,188100,900,450,140.7,1416975,811125,2025,1200,119.2,557925,637050,1575,3600
25-03-2025 09:49,23820,274800,183900,375,2250,142.35,1376850,820275,3075,1350,118.6,568350,653325,1725,2475
25-03-2025 09:50,23815,273750,183975,150,1050,140.35,1367475,882450,1275,3300,120.45,609600,648150,1875,8700
25-03-2025 09:50,23819,275250,190200,375,1125,141.05,1352475,894750,1650,525,120.1,620775,656100,900,1425
25-03-2025 09:50,23823.65,279675,187950,525,300,145.45,1397625,865125,1125,1200,116.85,626775,678300,18300,525
25-03-2025 09:50,23833,279225,181500,225,1800,148.65,1425525,740925,825,600,114.75,575175,680625,1575,975
25-03-2025 09:50,23838.9,279600,168225,525,225,152.4,1489650,642000,525,31275,112.85,522000,685425,825,1275
25-03-2025 09:50,23843.85,279825,173175,1350,600,157,1490400,509100,900,750,111.7,550125,676275,675,1500
25-03-2025 09:51,23844.1,279525,168150,1725,1425,162,1469100,466950,525,600,109.55,542175,682425,1125,1125
25-03-2025 09:51,23853.85,276450,167550,225,2400,163.7,1448850,413625,525,825,108.8,508725,691425,1125,750
25-03-2025 09:51,23854.35,278175,162750,225,1125,166.55,1427175,409350,1425,900,106.5,513675,676050,1650,1875
25-03-2025 09:51,23852.85,274575,166650,225,75,162,1406175,437925,900,900,108.95,551625,674100,4350,2025
25-03-2025 09:51,23844.8,270675,171975,600,375,160.9,1309125,486375,1650,675,110.05,569625,640500,1125,750
25-03-2025 09:51,23845,273975,175875,300,2925,160.65,1250925,508650,8250,1275,111.5,582900,653850,1125,750
25-03-2025 09:52,23847.15,277500,176400,150,2325,163.4,1248375,535425,900,975,110.6,601725,646575,1800,975
25-03-2025 09:52,23854.8,280650,170850,450,75,165.85,1281000,539400,2100,1575,109.4,589125,656775,1200,1350
25-03-2025 09:52,23849,280200,172800,675,2625,163.7,1287150,540600,5250,1425,109.6,576225,676575,3525,975
25-03-2025 09:52,23848.95,280200,173850,1500,4650,163.2,1289850,600375,2400,1200,110.4,596325,678075,1050,15300
25-03-2025 09:52,23852.2,283425,172950,825,525,165.8,1330350,602250,1275,1050,107.5,591375,688125,1575,2250
25-03-2025 09:52,23854.8,286575,172425,525,150,166.3,1338150,554700,1650,525,107.3,564600,690000,975,1200
25-03-2025 09:53,23848.35,280200,177075,1200,1500,163.65,1331250,570675,1500,750,109.7,583275,698175,1200,1875
25-03-2025 09:53,23848.2,284025,179325,525,1275,163.65,1308900,599925,750,1875,109.8,595125,695925,825,825
25-03-2025 09:53,23845.05,281550,181500,375,2775,162.25,1305975,607650,450,1275,111.5,606075,695550,1275,1650
25-03-2025 09:53,23846.95,285450,180075,600,75,163.55,1343400,618525,900,525,110.75,623100,689925,2700,1350
25-03-2025 09:53,23849,287775,178350,450,225,164.65,1353450,624300,2250,825,109.85,618600,718800,2175,2850
25-03-2025 09:53,23846.75,284625,179325,225,300,162.85,1383600,634125,2025,1125,110.85,616500,739650,1425,1650
25-03-2025 09:54,23850,283950,178425,375,1050,165.4,1386075,639600,1950,1050,109.7,620400,729525,1425,1650
25-03-2025 09:54,23854.05,286425,177975,675,450,165.55,1394775,630975,1650,1350,108.35,601350,749175,1800,2175
25-03-2025 09:54,23852,284100,179025,600,75,165.65,1397475,626925,1425,1275,107.7,606900,751200,1500,1575
25-03-2025 09:54,23856,286275,177000,1500,150,166.95,1417125,622875,900,1575,106.8,597075,753675,2550,2325
25-03-2025 09:54,23855.05,283650,174600,600,75,167.3,1413750,598275,3225,2100,106.4,592650,757425,2025,1650
25-03-2025 09:54,23858.85,286275,176325,375,75,167.15,1409400,589350,1275,1050,106.3,590325,760425,2400,2850
25-03-2025 09:55,23858.75,279975,180150,375,300,167,1408050,606000,1275,1575,106,609825,753600,1350,1050
25-03-2025 09:55,23854.4,282975,182775,75,75,166.9,1394625,622425,1500,1425,105.95,601200,757875,1950,3075
25-03-2025 09:55,23855,280050,184275,225,75,165.25,1394925,632925,1500,900,106.8,603150,758400,2625,1050
25-03-2025 09:55,23858.05,284700,184125,825,75,168.5,1408575,640125,2250,3300,104.3,615225,763950,1200,525
25-03-2025 09:55,23857.35,284400,182325,1500,2025,167.75,1406250,601575,1125,1050,105,612525,768075,825,1950
25-03-2025 09:55,23858,281775,176400,1500,525,166.5,1403325,623175,1050,1725,105.4,633300,760725,2100,825
