last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
21-10-2024 10:50,24844.45,10775,125,-100,11750,4300,N,8175,N,-0.09,24852,24844.45,45.75,668450,2900,-725,26075,-775,Y,16900,N,-0.19,255.25,128400,-150,-475,29000,-6825,Y,325,YES,0.3
21-10-2024 10:55,24855.5,14600,-75,0,11175,5025,N,2600,Y,-0.05,24840.6,24855.5,48.25,797400,-350,1675,29750,-125500,YES,-25150,Y,-0.19,249.35,144550,-1250,50,27600,1975,N,3200,N,0.24
21-10-2024 11:00,24860.45,60675,50,-25,19850,17975,N,-4600,Y,0.13,24855,24860.45,51,1113650,150,2100,26400,28700,Y,41825,YES,-0.19,240,202300,-275,-200,26175,6475,N,-5325,YES,0.21
21-10-2024 11:05,24835.6,21775,450,25,14525,1425,YES,7975,N,-0.1,24867.95,24835.6,43.4,1411800,1250,300,26850,-216650,YES,82875,YES,-0.32,263.2,153125,0,-100,24800,4800,N,-3975,N,0.29
21-10-2024 11:10,24840,30400,-325,200,12850,5125,N,4975,N,-0.36,24835.6,24840,45.35,1262400,1000,2750,33600,63475,Y,18725,N,-0.37,259.2,199825,100,-25,27800,3625,N,950,N,0.57
21-10-2024 11:15,24830,10750,50,-200,8650,-450,YES,1050,Y,-0.11,24840,24830,43.15,720900,75,250,32725,-21425,YES,52400,YES,-0.2,266.9,111850,-1050,75,25900,-1050,Y,6250,N,0.29
21-10-2024 11:20,24825.05,25225,-25,-50,13825,-4750,YES,4625,N,-0.35,24830,24825.05,41.4,818025,0,-1900,29475,-13375,N,-28000,Y,-0.26,266.25,157000,350,-1675,24400,-1000,N,7675,N,0.47
21-10-2024 11:25,24831.8,30700,-25,-150,15400,-4100,N,-18350,Y,-0.41,24825.05,24831.8,41.9,830825,850,-1100,37825,-22725,YES,28725,YES,-0.27,260.9,132125,525,325,30250,1450,N,1700,YES,0.38
21-10-2024 11:30,24786.4,75575,175,0,14200,-24875,YES,6000,YES,-1.62,24830.9,24786.4,36.15,1432250,-1125,-1500,32100,-45125,YES,-30400,Y,-0.55,300.85,352750,-50,150,28775,9550,N,-39250,YES,1.44
21-10-2024 11:35,24803.4,54100,-150,-100,11900,-100,Y,-75,Y,-1.25,24786.05,24803.4,38.3,887350,525,-400,27700,34475,Y,15525,YES,-0.32,289.3,216575,150,-375,26025,-3475,Y,-11475,Y,1.03
21-10-2024 11:40,24794.6,13525,0,100,11725,-4125,YES,2075,N,-0.28,24803.1,24794.6,37.15,462475,-125,0,26725,-13675,YES,22700,N,-0.16,297.1,116575,325,-275,27900,1525,N,5275,N,0.48
21-10-2024 11:45,24794,49850,75,-75,10750,-7900,YES,-25600,Y,-1.34,24792,24794,36.45,797200,525,850,26575,75375,Y,43725,YES,-0.29,297.85,158475,-275,-75,25675,-6325,Y,-3575,YES,0.79
21-10-2024 11:50,24799.8,15300,175,200,13500,27525,Y,7375,YES,-0.36,24790,24799.8,37.3,1257775,-1050,-1500,32775,333725,Y,2675,Y,-0.47,292.8,96125,375,-100,22925,-475,N,8650,N,0.45
21-10-2024 11:55,24761,20450,-200,-25,10825,20250,N,-2275,Y,-0.55,24799.8,24761,33.35,708725,-900,-2675,30175,-29375,YES,52650,YES,-0.25,322.4,138675,125,725,30600,-25,N,-12000,YES,0.69
21-10-2024 12:00,24756.05,43175,0,-175,13500,-18025,YES,5775,N,-1.33,24761,24756.05,32.7,784650,1175,3150,26475,-9175,Y,14050,N,-0.29,328.6,118475,-350,-350,25900,-2550,Y,-1450,N,0.66
21-10-2024 12:05,24779.9,28975,675,1175,14700,4875,Y,-2575,Y,-0.85,24756.05,24779.9,34.9,775975,19550,-1450,30650,192725,Y,-40850,Y,-0.29,309.6,129575,-75,500,27125,-5200,Y,6025,N,0.73
21-10-2024 12:10,24742.45,45600,-800,-475,11825,-26575,YES,5425,N,-1.42,24779,24742.45,30.7,1245175,-18325,1375,33800,-173525,YES,72425,YES,-0.46,342.25,125675,225,-275,28350,7425,N,-15750,YES,0.75
21-10-2024 12:15,24759.85,74825,-600,25,14750,-2750,Y,24325,N,-2.52,24742.45,24759.85,32.75,1171650,1475,350,37775,28350,Y,3250,N,-0.45,327.05,112575,150,0,25600,-11550,Y,3400,N,0.73
21-10-2024 12:20,24770,20675,-25,1925,11925,7150,N,-12675,Y,-0.58,24759.85,24770,33.25,659900,1075,2500,28025,21900,N,900,Y,-0.23,318.05,95025,50,-75,26225,-4400,N,14400,N,0.53
21-10-2024 12:25,24773,23425,-50,-1975,10525,-450,YES,9250,YES,-0.54,24770,24773,33.3,575500,1250,-350,28775,7100,N,27875,YES,-0.19,315,78450,-200,-200,22100,4475,N,-4775,YES,0.38
21-10-2024 12:30,24776.15,16200,175,75,10400,8700,N,175,Y,-0.38,24773,24776.15,33.85,635075,75,-75,40400,42400,Y,-5325,Y,-0.21,309.8,80125,-100,0,25400,1900,Y,1900,N,0.39
21-10-2024 12:35,24768.05,16300,-175,0,8950,3575,N,1525,N,-0.4,24776.15,24768.05,32.25,525250,1600,1400,31675,-9800,YES,2925,N,-0.17,316.9,76375,0,0,20875,-575,Y,4300,N,0.39
21-10-2024 12:40,24779.8,12600,-100,-100,11100,4925,N,-9525,Y,-0.31,24768.05,24779.8,33.55,458700,-2675,-125,35650,36250,Y,-11400,Y,-0.15,306.45,69600,0,-100,21675,-6100,Y,-4225,YES,0.34
21-10-2024 12:45,24752,14850,1000,-50,12000,-32125,YES,8650,N,-0.36,24779.8,24752,30.3,567525,-100,550,33100,-56175,YES,10675,YES,-0.18,330.35,62000,175,-75,20550,16975,YES,-4675,YES,0.31
21-10-2024 12:50,24762.8,35525,-800,-25,13150,-1500,Y,4925,N,-0.97,24752,24762.8,31.05,481025,-550,-950,33650,90300,Y,9875,N,-0.16,324.6,97250,0,75,23375,11950,N,5325,N,0.55
21-10-2024 12:55,24743.4,33450,-100,0,11475,-11000,YES,2750,Y,-1,24762.8,24743.4,29.05,883125,-2075,-275,41575,-40075,YES,31400,YES,-0.31,339.1,133900,-125,-150,25525,-2650,Y,-5625,YES,0.8
21-10-2024 13:00,24749.95,22350,25,0,9925,2450,N,-400,Y,-0.68,24743.95,24749.95,29.6,697075,-400,1825,36000,25125,Y,28525,N,-0.24,340,87625,0,100,19550,3375,N,-100,N,0.53
21-10-2024 13:05,24769,18675,-25,-25,10900,13900,N,-16550,Y,-0.54,24749.95,24769,31.05,722325,325,-1075,32850,-83000,YES,-80700,Y,-0.25,318.35,102825,-25,-50,29150,-11275,Y,-1100,YES,0.59
21-10-2024 13:10,24772,25850,25,250,11900,15800,N,-14525,N,-0.58,24769,24772,31.65,712975,-200,1150,32450,21775,Y,38725,YES,-0.21,318.15,71325,-300,75,23475,-2175,N,8650,N,0.33
21-10-2024 13:15,24830.05,80025,25,-75,14450,11925,N,-38775,Y,-1,24772,24830.05,43.35,1959225,-300,350,32875,-30250,YES,-232725,Y,-0.41,261.75,270125,125,75,27800,-9425,Y,-8500,YES,0.74
21-10-2024 13:20,24816.6,87225,-50,25,16200,-21150,YES,-20500,N,-0.21,24830.05,24816.6,39.3,2036475,0,450,26325,-317775,YES,43325,YES,-0.24,271,230275,-450,25,30900,12175,YES,5600,N,0.29
21-10-2024 13:25,24787.1,37600,-300,125,14575,-1900,N,7475,YES,-0.42,24819.1,24787.1,32.9,1152100,650,-1150,28900,-31450,Y,22350,N,-0.24,298.05,263800,-350,-125,27350,-6750,Y,-9500,YES,0.65
21-10-2024 13:30,24797.15,19925,-25,75,10950,10850,N,4700,N,-0.28,24788,24797.15,34.25,690450,-250,125,32425,22150,Y,32050,N,-0.16,287.85,104500,0,25,21000,-5375,N,25275,Y,0.3
21-10-2024 13:35,24792.75,34950,25,0,12875,975,YES,2175,Y,-0.48,24797.15,24792.75,33.75,741425,-1975,700,34800,16600,N,-4950,Y,-0.18,289.1,205750,-450,-150,24875,3125,N,5150,N,0.57
21-10-2024 13:40,24804.05,17625,0,125,8725,2675,N,-150,Y,-0.24,24792.75,24804.05,35.55,486875,50,100,34375,32100,N,-14050,Y,-0.11,284.3,118950,150,0,26000,-1250,Y,-2475,YES,0.31
21-10-2024 13:45,24814,18525,-25,100,10700,1625,YES,-2125,Y,-0.2,24804.35,24814,37.65,685100,975,375,30425,5525,N,16400,YES,-0.13,274.15,158575,300,-175,24425,4775,N,7125,N,0.35
21-10-2024 13:50,24831.55,42575,50,125,12325,15600,N,-9550,Y,-0.15,24813.95,24831.55,41.5,1110575,3075,275,29650,-7025,YES,-5550,Y,-0.14,258.95,176575,-625,0,28375,-9025,Y,3500,N,0.19
21-10-2024 13:55,24886.05,99925,-25,350,14875,-19375,YES,-28725,Y,0.5,24831.55,24886.05,58.55,3127275,225,1050,33600,45100,Y,-306450,Y,0,216.6,283725,100,-400,23450,-4050,N,-2025,YES,-0.12
21-10-2024 14:00,24881.05,129825,50,-450,18675,11350,Y,-30425,Y,1.73,24888,24881.05,55.75,3540525,-9400,0,26725,-74475,YES,-28450,YES,0.44,221.5,651475,-475,-75,22800,3025,N,5350,N,-0.99
21-10-2024 14:05,24855.7,45950,50,100,12425,-10375,YES,2950,YES,0.18,24881.05,24855.7,47.05,2314000,725,-2925,34250,-17575,Y,112900,YES,-0.02,240.9,328150,-50,0,22350,2400,Y,-10800,YES,-0.1
21-10-2024 14:10,24847.9,30750,25,-100,14600,4250,N,5525,N,0.03,24854,24847.9,44.8,1333875,-2025,425,36175,29350,Y,41475,N,-0.07,249.05,174825,25,-100,25500,6125,N,-3750,N,0.04
21-10-2024 14:15,24855,27975,-200,-175,12950,6500,N,-10525,Y,0.02,24844,24855,46.8,1151275,375,175,36125,19725,N,6950,N,-0.07,242.1,153325,-100,125,28400,56400,YES,7675,N,0.05
21-10-2024 14:20,24880,21825,-50,675,11125,11150,N,275,N,0.09,24855,24880,55.75,1367150,125,-500,34375,23775,N,-36550,Y,0,222,215450,100,100,27350,-11975,Y,-2975,YES,-0.07
21-10-2024 14:25,24867.85,17375,150,-475,11700,-10050,YES,3625,N,0.11,24880,24867.85,51.4,1102625,-975,700,32200,-16000,YES,38875,YES,0.03,226.85,154475,25,-125,27725,3200,N,4000,N,-0.1
21-10-2024 14:30,24888,57325,1425,50,15075,950,N,-7625,Y,0.56,24867.9,24888,58.3,1421575,-525,325,32000,50175,Y,-15575,Y,0.1,215.3,221350,200,-150,26025,-43825,Y,10825,N,-0.25
21-10-2024 14:35,24855.25,53250,-900,200,15225,-19550,YES,-2650,N,0.46,24888,24855.25,46.5,1735025,2000,-700,32225,-94600,YES,-63225,Y,0.06,235.75,316525,50,50,25750,14275,YES,-7475,YES,-0.23
21-10-2024 14:40,24863.05,41350,-25,100,15800,-5025,N,1125,N,0.16,24855.25,24863.05,47.95,787600,-425,-625,32125,49425,Y,128725,YES,-0.02,233.2,207175,200,50,25950,-13425,Y,14100,Y,-0.07
21-10-2024 14:45,24845.05,42375,-325,25,13175,-6600,YES,1000,Y,-0.03,24863.05,24845.05,42.75,1348275,2125,1700,34550,-52650,YES,65275,N,-0.11,246.75,273100,-100,-100,25975,4625,N,-6975,YES,0.07
21-10-2024 14:50,24841.7,27550,325,25,13175,-875,N,-1450,Y,-0.02,24845.05,24841.7,41.75,865575,-950,400,29775,-8575,Y,-34800,Y,-0.07,247.5,169825,350,-75,26150,-4225,Y,9900,N,0.05
21-10-2024 14:55,24830.1,41800,-500,150,13450,-3175,YES,10900,N,-0.11,24841.7,24830.1,39.15,1202375,550,-2125,32500,-39725,YES,73275,YES,-0.11,253,220025,-175,25,24525,-425,N,-15725,YES,0.09
21-10-2024 15:00,24787.85,100575,0,-25,16075,-18275,YES,13525,N,-0.81,24831.9,24787.85,31.45,1605475,-825,425,31400,10875,Y,143525,YES,-0.25,292.75,307850,-100,25,19400,6900,N,-14075,N,0.45
21-10-2024 15:05,24799.95,51700,25,875,11950,19800,Y,-825,Y,-0.57,24788.3,24799.95,32.55,1543000,-425,25,34175,1625,YES,3875,N,-0.28,279.15,305525,100,-25,25775,-194450,Y,6775,Y,0.58
21-10-2024 15:10,24803,36750,25,-825,11925,-20875,YES,1100,N,-0.29,24799.95,24803,33.75,1191675,-250,-2200,36575,55325,Y,-33575,Y,-0.19,274.75,163675,-50,0,21825,1475,YES,6825,N,0.22
21-10-2024 15:15,24795,48850,50,25,11875,-3100,N,3950,N,-0.51,24807.65,24795,33.4,906150,0,-525,27775,16275,N,-16775,N,-0.15,283.6,286075,-50,150,31025,7100,N,11925,N,0.52
21-10-2024 15:20,24775.25,90475,-75,-375,14100,-19275,YES,13750,N,-1.09,24796.65,24775.25,29,1127975,-850,-1925,32125,-49675,YES,-7525,N,-0.2,303.1,230225,125,-25,32200,-8375,Y,-46450,YES,0.5
21-10-2024 15:25,24757,143350,0,25,19325,-67925,YES,-61300,Y,-2.2,24775,24757,28.2,1253400,-25,375,33950,-239725,YES,-96500,Y,-0.23,310.3,234650,-500,900,22125,-27750,Y,-29575,N,0.61
