last_traded_time,n_buy_corr,n_sell_corr,n_tb_ts,ce_buy_corr,ce_sell_corr,ce_tb_ts,pe_buy_corr,pe_sell_corr,pe_tb_ts,n_buy_diff,n_sell_diff,ce_buy_diff,ce_sell_diff,pe_buy_diff,pe_sell_diff,percentage
04-02-2025 09:15,0.8661605727930378,-0.40184449857391363,-0.017345482773108076,0.7306612963511162,0.20433462171371752,0.4843049782852558,-0.41806255665705916,-0.6404697148488989,0.944074935169991,75825.0,-9450.0,69375.0,109875.0,143625.0,62925.0,52.302873968512195
04-02-2025 09:20,0.7949698801852745,-0.6606536807927961,-0.8624363739677243,-0.25186837784826566,-0.49477141959955284,0.3481769230382844,0.05647698958377223,-0.4498416388932179,0.8055025497732792,42525.0,-65325.0,-2459400.0,-33900.0,65025.0,86850.0,52.49664259646853
04-02-2025 09:25,-0.47752195797499364,-0.8871204370510255,0.3808580874846431,0.40171893582608414,-0.40582014164680674,0.18464769783695495,0.819305644150757,-0.017563103763821624,0.15631282041056727,18300.0,221400.0,29475.0,110625.0,26475.0,18000.0,41.45409806828504
04-02-2025 09:30,0.45662812223697796,-0.04028077904879553,0.6278379525974024,0.9047559000380605,-0.838192137975316,-0.7927184022495816,0.09351769296798343,-0.9492511742894585,-0.04640489407060471,12975.0,23475.0,53250.0,-91575.0,-17325.0,-47325.0,52.77318950526868
04-02-2025 09:35,0.9108327352661714,-0.9528624510046706,-0.8774608520618591,0.2594224821962857,-0.7279695890582419,-0.43360718078009397,-0.12319068712327365,-0.7436046737211962,0.5568580045725697,41925.0,-24375.0,-2925.0,-86625.0,44100.0,63375.0,62.06454061982627
04-02-2025 09:40,0.39734105277852727,0.3140898876093326,0.8270894210583182,0.3065955164490482,0.6222584947201882,0.2969884153087828,-0.22681840364166428,-0.27653764275906856,0.9418203807324278,17175.0,31125.0,-7200.0,99525.0,139275.0,91125.0,46.77265794508176
04-02-2025 09:45,0.37300942535842696,-0.0693263606754276,0.5139473315212887,0.6331013025045389,-0.12043614276974993,0.4468634486388981,0.007131879505116933,-0.5927128194767816,0.4991283109840907,6975.0,20100.0,6450.0,158925.0,49650.0,91425.0,36.173966904825775
04-02-2025 09:50,0.3657416494441779,-0.23276974785248378,-0.4248310335500516,0.42176945147748485,0.2545618252946851,-0.08402645908268039,0.20149597084140514,-0.23108059609721074,-0.29493653067675873,5100.0,2925.0,-94350.0,24825.0,15450.0,-2400.0,27.90236960352154
04-02-2025 09:55,0.39119575568830695,-0.3431182010761729,0.14934269795380015,0.22541075757493403,-0.2920102814630422,0.7079898273652465,0.6389517322937699,-0.22437348603570886,0.11968178275639245,6975.0,8475.0,115575.0,71325.0,37350.0,58050.0,34.35638358008194
04-02-2025 10:00,0.616898539505238,-0.7683201024944082,-0.30207705439448196,0.8120744744029009,-0.841657398115682,-0.7435415262994197,0.546369633175723,-0.7875837708494194,-0.3935622889664136,5400.0,18600.0,-58425.0,24075.0,-61275.0,-56775.0,64.57871986892985
