last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
18-11-2024 12:40,23592.4,59325,600,450,19925,-2600,YES,26225,YES,1.19,23580.9,23592.4,96.9,2104025,-750,-100,27725,87150,Y,1600,Y,0.56,160,690000,-150,-250,27050,-33100,Y,-35475,YES,-1.28
18-11-2024 12:45,23632.3,46950,50,-425,13400,3300,N,-3975,Y,1.12,23592,23632.3,112.4,2512975,-275,275,36725,79275,N,-81700,Y,0.84,136.3,840350,-25,-275,25325,-33125,Y,23350,Y,-1.8
18-11-2024 12:50,23574.95,101600,-50,0,19100,19125,N,64075,YES,1.95,23632.35,23574.95,88.7,2587125,-525,25,27300,-188175,YES,181775,YES,0.58,166.7,1293325,150,-625,29375,33925,YES,-3275,YES,-2.25
18-11-2024 12:55,23541.35,68150,-200,-150,21075,-36975,YES,3900,N,0.7,23574,23541.35,76.45,2341700,3350,-1900,30925,-78600,Y,36000,N,0.1,184.15,1186700,225,-25,26800,-3600,Y,-67475,YES,-1.17
18-11-2024 13:00,23555.35,51725,-75,175,14425,6700,Y,29775,YES,0.55,23548.6,23555.35,79.2,1628600,-1025,100,30000,54725,Y,-55900,Y,0.04,176.3,826150,-300,200,27000,-6800,Y,25175,Y,-0.82
18-11-2024 13:05,23579.55,21200,0,150,11600,7050,N,175,Y,0.28,23561.7,23579.55,87.4,1084325,-375,250,29925,34275,N,21200,YES,0.06,163.75,537725,125,25,25200,-11625,Y,22400,N,-0.59
18-11-2024 13:10,23562.95,26975,25,-125,14275,10500,N,2125,N,0.27,23580.75,23562.95,79.65,1302675,-475,-425,32300,-37150,YES,37700,N,0.01,174.4,727850,50,0,27775,5950,N,-11100,YES,-0.62
18-11-2024 13:15,23511.1,82625,75,-125,19900,-13200,YES,5225,N,0.33,23563,23511.1,64,1959400,500,700,30425,-96525,YES,42600,N,-0.18,205.4,1172950,200,75,25375,39125,YES,-62000,YES,-0.42
18-11-2024 13:20,23529.95,71475,0,-900,25150,5975,N,575,Y,0.19,23511.8,23529.95,66.6,1106975,-450,1175,28575,30950,Y,52250,N,-0.13,196.05,669050,75,-125,24000,-32050,Y,24625,Y,-0.18
18-11-2024 13:25,23518.05,43250,100,-75,15400,-4100,YES,2425,N,0.02,23529.95,23518.05,65.05,1014600,-650,25,29750,6700,N,33825,N,-0.15,199.75,645200,225,25,26175,-4325,YES,3000,N,-0.06
18-11-2024 13:30,23533.55,89175,150,0,18750,6975,N,-2650,Y,0.05,23518,23533.55,68,1295575,-275,100,36750,11525,N,-32175,Y,-0.16,193.9,718850,-125,150,25125,11900,N,-7175,YES,-0.13
18-11-2024 13:35,23562,82400,-150,-225,18875,-750,YES,3575,N,0.56,23533.55,23562,79,1815625,200,-350,31475,34850,Y,-61950,Y,-0.08,176.55,741575,-825,-475,25925,-51125,Y,18625,Y,-0.39
18-11-2024 13:40,23519.25,66175,-4200,-125,17500,750,N,-1925,Y,0.28,23562,23519.25,65.4,1324400,-50,0,29525,15500,N,151150,YES,-0.11,201.6,561950,-50,25,28775,15325,YES,22000,N,-0.14
18-11-2024 13:45,23532,21550,-375,50,12425,2650,N,17225,N,0.03,23519.25,23532,69.35,751525,-150,-1325,34750,-19675,YES,9000,N,-0.08,188.9,313900,400,150,23875,5875,N,-1800,YES,-0.07
18-11-2024 13:50,23564.9,23425,275,-50,12050,-2450,YES,26225,N,0.17,23532,23564.9,78.4,1430000,300,-775,27750,29675,Y,-145325,Y,-0.03,170.8,487125,150,50,26375,-8325,Y,-23650,YES,-0.32
18-11-2024 13:55,23560,15000,-50,175,11300,1550,N,11700,N,0.12,23565.55,23560,75.85,959625,-800,700,30775,19925,N,73675,YES,-0.01,174.45,308200,550,-700,27200,16025,YES,10550,Y,-0.22
18-11-2024 14:00,23543.1,24675,-75,75,13350,-400,YES,8400,N,0.18,23560,23543.1,70.6,1399450,75,-3700,36825,-25350,YES,-17250,Y,-0.04,182.35,440875,-800,125,26350,-75,Y,-4075,YES,-0.28
18-11-2024 14:05,23555,13375,-650,150,9025,9950,N,-5050,Y,0.08,23543.1,23555,74.75,977850,-1625,25,36150,-275,Y,1450,N,-0.06,174.25,363725,300,-325,29250,11150,N,6650,N,-0.19
18-11-2024 14:10,23543.75,20800,-50,-100,18525,1625,YES,200,N,0.13,23555,23543.75,69.1,900250,25,-775,31600,42325,Y,35500,YES,-0.04,184.4,248500,250,100,25800,2150,Y,-4775,YES,-0.13
18-11-2024 14:15,23531.35,21825,100,-25,12450,-200,YES,12250,N,0.07,23543.75,23531.35,66,1240075,-50,-900,39600,-71950,YES,92475,YES,-0.12,188.25,347450,-625,0,27100,4775,N,-8850,YES,-0.13
18-11-2024 14:20,23512.5,21500,-25,50,12725,-1700,YES,1550,Y,0.02,23531.35,23512.5,60.15,1111450,-25,250,37850,-51550,Y,-35100,Y,-0.15,200.8,452525,-50,-75,25900,-6875,Y,13175,Y,-0.07
18-11-2024 14:25,23494.25,76150,-200,50,12825,-17250,YES,10375,N,-0.28,23512.5,23494.25,55.45,1549725,-775,-175,39725,-49425,N,-1550,YES,-0.25,217.4,756850,50,-250,25775,-15875,Y,-50275,YES,0.08
18-11-2024 14:30,23465,133550,0,75,17050,-32825,YES,-16225,Y,-0.98,23493,23465,48.95,2322900,-175,850,32775,8275,Y,24725,YES,-0.52,235.9,1057625,-150,-75,24275,-25700,Y,-3100,Y,0.62
18-11-2024 14:35,23480.8,36400,0,-75,15950,7575,Y,42225,YES,-0.32,23465.05,23480.8,51.05,1098975,125,-25,34675,52200,Y,-6525,Y,-0.25,227.65,433200,0,-25,24800,-12050,N,11475,N,0.3
18-11-2024 14:40,23492.05,40475,-50,25,14675,3650,N,-875,Y,-0.24,23480,23492.05,53.4,948675,1400,125,36800,5875,N,-26550,Y,-0.19,216.5,352750,25,25,23475,-8950,N,7825,N,0.16
18-11-2024 14:45,23515.35,70000,-75,0,14600,13925,N,-1700,Y,-0.07,23492.05,23515.35,59.8,2160725,-950,300,37000,6775,N,-39025,Y,-0.33,202.5,656200,550,100,28200,-18750,Y,-4075,YES,0.02
18-11-2024 14:50,23525,41300,-25,-75,14075,-10850,YES,7300,N,0.02,23515.35,23525,63.8,1637800,100,475,37775,1400,YES,-34675,N,-0.22,191.45,497975,-300,275,28800,1175,N,550,N,-0.03
18-11-2024 14:55,23507,27275,125,75,13275,-6375,N,25600,N,0.02,23525,23507,54.8,1333775,-100,4025,35350,-14450,YES,60575,YES,-0.16,208.05,425900,225,-250,32025,24200,YES,25,YES,-0.05
18-11-2024 15:00,23505.1,39200,-300,75,12475,39025,Y,-550,Y,-0.05,23504,23505.1,55.8,1447225,375,1000,38325,42850,Y,40050,N,-0.21,207.1,387850,700,100,28325,-7150,Y,17825,N,0.01
18-11-2024 15:05,23498.6,64575,0,75,17050,-11125,YES,-4250,Y,-0.13,23507.95,23498.6,52,1129300,-1275,950,37750,-38325,YES,14675,N,-0.19,211.25,402125,0,100,24925,-9025,Y,-15425,YES,0.04
18-11-2024 15:10,23508.45,64925,150,0,16350,475,N,-4750,Y,-0.13,23495,23508.45,55.75,1315825,-800,975,35525,-22050,N,-48750,Y,-0.21,202.2,383275,125,125,31350,12325,YES,3950,N,0
18-11-2024 15:15,23522.1,104550,0,-600,17100,-10675,YES,-44575,Y,0.22,23511.3,23522.1,59.7,1618125,-475,825,31225,10125,Y,-71625,Y,-0.17,190.05,502725,-500,625,33300,-29200,Y,16800,N,-0.14
