last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
18-02-2025 09:15,22969.35,60525,0,-825,17175,40350,N,2925,N,-6.96,22985,22969.35,173.15,1580625,0,-825,29250,206625,N,97125,N,-8.3,141.9,3827250,900,-675,29700,277800,N,83700,N,5.78,49282.8,48060,-150,60,13470,16290,N,30330,N,-59.84
18-02-2025 09:20,22936.35,164100,0,150,38175,-11100,YES,32925,YES,-14.91,22967.9,22936.35,156.05,3489000,225,0,40275,-1971975,YES,195825,YES,-7.94,158.3,5950950,300,225,37650,-1232250,Y,-14175,YES,8.23,49176,48390,-690,300,16200,12570,N,12180,N,-46.76
18-02-2025 09:25,22941.7,178425,75,150,34725,81825,Y,18675,N,-13.06,22933.4,22941.7,157.45,3713475,-225,-300,41400,152325,Y,190050,N,-6.32,153.2,5183700,150,375,39675,-152700,YES,155925,Y,4.8,49120.95,90210,60,0,14220,15600,N,7290,N,-63.99
18-02-2025 09:30,22917.9,161850,225,-300,34500,-25425,YES,29550,N,-9.97,22936.55,22917.9,142.2,3988875,150,-900,41475,39525,N,174600,N,-6.52,160.95,5188350,-375,150,42975,105675,YES,70725,N,3.85,49078,75030,-240,150,17460,4950,N,13860,N,-48.12
18-02-2025 09:35,22947.15,128325,75,75,37200,21225,Y,9675,N,-3.33,22915.4,22947.15,155.7,4459725,-1275,-150,43050,94125,Y,-18375,Y,-2.99,142.65,4377225,825,-2475,42225,-191400,Y,120300,Y,0.47,49155.9,39150,30,150,14970,-630,YES,7590,N,-7.49
18-02-2025 09:40,22959.8,96300,75,0,31200,8850,N,-4200,Y,0.86,22947.15,22959.8,158.4,5191950,0,-150,34125,-12750,YES,61350,YES,0.04,132.8,4285200,675,525,37725,27825,YES,65175,N,-1.83,49195.7,29430,0,0,13380,22890,Y,16470,N,1.13
18-02-2025 09:45,22979.15,80625,675,-150,32700,357900,Y,-20325,Y,1.66,22959.65,22979.15,171.3,3983175,300,-150,41400,104175,Y,-107325,Y,0.95,122.05,3111000,0,150,44700,5250,N,112050,Y,-1.85,49229.95,14040,30,0,12480,30150,N,-240,Y,1.39
18-02-2025 09:50,22967.25,102675,-750,-75,30075,137175,N,37350,YES,3.33,22984.8,22967.25,161.7,4930200,-150,75,41400,-82875,YES,-113325,Y,2.05,125.2,4926075,-225,450,46500,26925,YES,-43575,YES,-3.44,49191.5,35040,30,-30,12180,4620,N,2010,N,6.76
18-02-2025 09:55,22959.05,67800,0,-150,28350,-900,YES,17925,N,0.62,22965.05,22959.05,154.8,3271275,3600,375,48900,25125,Y,73500,YES,-0.05,125.3,4510875,1650,-225,40950,42075,N,159450,Y,-2.01,49170,19020,0,1050,12570,540,YES,9570,N,-0.18
18-02-2025 10:00,22980.65,57000,-75,0,25950,14700,N,6525,N,1.12,22959.05,22980.65,171.55,2881125,-1050,75,45675,106200,Y,-34500,Y,0.41,115.6,2943225,-525,-375,39225,450,Y,53400,N,-1.58,49229,13020,150,180,11220,1680,N,-6930,Y,0.67
