last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
13-03-2025 09:15,22524.9,174900,-300,75,31200,33300,N,39900,N,-14.41,22544.3,22524.9,33.45,25764900,-1350,-675,42450,8406525,N,1155300,N,-9.96,61.5,21374250,-525,-225,38850,6048000,N,456300,N,4.82,48237.75,26670,0,120,11220,14760,N,23280,N,-29.46
13-03-2025 09:20,22529,126375,0,-75,33900,49050,N,21600,N,-6.67,22524.95,22529,30.2,31879650,-975,1875,75525,3956175,N,777300,N,-5.64,57.8,25020075,-375,-75,49950,1050000,N,160350,N,4.42,48190,17820,0,30,10410,25230,N,2610,Y,-19.61
13-03-2025 09:25,22521.5,145350,-75,-525,40200,-8700,YES,22800,N,-0.41,22533.95,22521.5,24.85,40903200,-3225,300,63150,424950,N,855600,YES,-2.45,54.5,30059700,-450,600,52725,1270950,YES,342075,Y,-2.24,48188.8,43380,30,-30,15900,-4830,YES,2730,N,-29.08
13-03-2025 09:30,22524.1,177750,-225,-75,34050,7650,N,9375,N,-3.21,22525,22524.1,26.2,25023525,-600,-375,66300,638325,Y,699375,N,-1.57,56.5,17834625,-150,-450,53850,404250,N,202425,N,0.09,48243.95,14220,180,-210,10590,14850,N,13260,N,-4
13-03-2025 09:35,22537,87075,600,0,31425,16275,N,22575,N,-0.09,22524.1,22537,28,30693375,-525,3075,64425,843675,Y,783675,YES,-0.74,44.75,19072125,-75,0,52425,255600,N,465300,Y,-1.52,48300,20250,-180,0,10230,960,YES,-540,Y,5.85
13-03-2025 09:40,22540,99450,-75,-75,31575,1050,YES,-6000,Y,0.97,22537,22540,28.1,33508350,975,825,72750,268950,N,-402750,Y,-0.37,39.2,20201250,-225,750,61275,-244575,Y,278475,N,-2.26,48262.7,17400,0,270,14250,870,YES,18900,N,5.11
13-03-2025 09:45,22545,74100,-525,0,32925,-4875,YES,-975,N,1.07,22540,22545,31.1,32778375,-1350,450,58650,179025,N,-286425,YES,0.16,35.15,21336525,2100,-150,59250,569475,YES,277725,N,-2.52,48248.8,12150,-60,60,9840,1860,N,8670,N,0.03
13-03-2025 09:50,22548.6,34800,300,0,31200,13725,N,-13575,Y,0.55,22546.25,22548.6,34.6,31440225,4650,1650,76800,567525,Y,291225,YES,0.16,32.85,17024550,-825,300,68550,391350,N,228450,N,-1.75,48272.75,10590,-120,-30,9330,390,YES,-5850,Y,-0.6
13-03-2025 09:55,22580.5,175125,-75,0,31425,-2100,YES,3000,N,6.67,22548.6,22580.5,54.5,50251350,-3450,225,62625,-913575,YES,-2631300,Y,3.01,24.15,28080750,0,-1125,72900,1808925,YES,625425,Y,-3.57,48323.9,17340,-90,30,10950,-9840,YES,1860,N,4.7
13-03-2025 10:00,22593,146550,-450,825,39450,11400,N,5550,N,5.46,22580.5,22593,63.75,30893475,-150,-675,55575,126525,Y,-264000,YES,2.53,21,24980700,-1500,1425,73425,-274350,Y,698625,Y,-2.89,48331.8,22320,30,-60,12330,8460,N,-300,Y,8.02
13-03-2025 10:05,22586.2,53025,525,1500,27975,1725,YES,13725,N,1.78,22589,22586.2,59.2,15208425,1350,-300,59925,-415275,YES,483900,YES,1.16,20.45,15552900,1575,375,73350,315900,YES,251250,N,-1.64,48340,15510,0,0,12390,22980,N,-270,N,4.57
13-03-2025 10:10,22591,66975,-600,-1575,34125,-2700,YES,-2850,Y,1.77,22586.2,22591,66.95,17004150,300,-750,60600,41775,Y,-203775,Y,1,16.1,21516825,750,-1800,88500,-119325,Y,706200,Y,-2.01,48346,10530,0,0,11160,420,YES,1860,N,2.93
13-03-2025 10:15,22607.1,125775,0,-75,33450,76350,Y,-25650,Y,4.32,22591,22607.1,75.7,18359475,0,-750,61200,-23850,YES,-556725,Y,1.47,13.75,20371650,-265950,4575,93300,105300,YES,364875,N,-1.92,48399.1,32610,90,-2160,12660,-570,YES,-17790,Y,12.84
13-03-2025 10:20,22587.45,104550,75,-1500,33450,-34350,YES,21225,YES,3.22,22610,22587.45,58.95,12610425,150,375,51375,-350925,YES,453900,YES,0.8,17.95,17580225,3000,-6525,91050,870975,YES,-305175,YES,-1.4,48411,41370,180,-1080,11760,2340,N,4920,YES,17.72
13-03-2025 10:25,22597,45225,225,-375,35550,10725,Y,3225,N,0.84,22587.45,22597,62.45,13197825,375,0,60750,98400,Y,206175,N,0.55,16.4,22742475,-1200,4875,72525,-5175,Y,475050,Y,-1.42,48440,12300,120,-120,11190,1560,YES,630,Y,4.31
13-03-2025 10:30,22590.1,26250,-75,-450,30600,-7875,YES,3375,N,0.6,22597,22590.1,60.05,9804075,-375,300,49350,-67575,YES,24300,N,0.5,16.3,12882375,-77400,375,99150,403425,YES,-76950,YES,-0.81,48435,18300,-270,90,10410,-6000,YES,810,N,7.28
13-03-2025 10:35,22580,38325,450,525,28125,12750,Y,8025,N,0.49,22588.75,22580,48.65,15358050,-75,-75,61125,-76275,YES,117750,YES,0.29,20.1,30531000,-4425,825,87450,-76500,Y,-793800,YES,-1.34,48405.75,9330,120,-180,9300,19650,Y,2970,N,2.56
13-03-2025 10:40,22578,29700,0,-525,30300,9600,N,6300,N,0.34,22580,22578,49,12864675,-600,-1575,53625,86925,Y,241275,YES,0.23,22.5,30789000,-3750,300,77250,240000,YES,-444300,Y,-0.97,48445.55,9210,120,-30,9360,6870,N,-5340,Y,2.72
13-03-2025 10:45,22569.65,44325,-75,1500,31425,-14625,YES,4575,N,0.3,22577.7,22569.65,39.7,14823525,-750,150,54450,7950,N,234150,N,-0.01,25.35,26587875,-225,975,86850,322350,YES,9450,Y,-0.57,48410.7,11940,0,-30,9210,4710,N,3990,N,3.24
13-03-2025 10:50,22553.55,87375,-150,-1800,34275,-5400,N,-36825,Y,-0.41,22570,22553.55,33.3,26666175,-600,-1800,70500,385875,Y,353475,YES,-0.54,34.95,46333650,450,-1425,68775,-585075,Y,-1990725,YES,0.51,48399.85,14130,0,0,10020,-1140,YES,-810,Y,2.52
13-03-2025 10:55,22546.4,26325,150,75,24750,13950,N,11325,YES,-0.13,22553.55,22546.4,27.8,17043975,-900,-1275,79950,72000,N,679050,YES,-0.4,42.45,20491425,-3450,75,51675,556425,YES,281025,Y,0.25,48365,6240,0,0,8640,-1350,YES,9240,N,0.88
13-03-2025 11:00,22533.25,51675,-225,600,29550,10125,N,1500,Y,-0.56,22546.4,22533.25,22.35,24741600,-525,4125,81300,3750,N,628275,N,-0.79,44.2,24874350,0,-300,59700,-113775,Y,-241050,YES,0.55,48359.95,18480,30,-120,11490,-7530,YES,-3420,Y,1.33
13-03-2025 11:05,22556,23700,0,525,24300,26475,N,-8475,Y,-0.11,22532.95,22556,27.85,22974450,-4650,-450,67800,267075,Y,63525,N,-0.61,29.65,19764375,1125,1275,73200,-264375,Y,381075,Y,0.02,48358.1,3090,0,-60,8610,780,N,4080,N,0.24
13-03-2025 11:10,22566.4,29325,0,-825,27450,1050,YES,-450,N,0.07,22556,22566.4,37,32262225,-675,-150,77250,447525,Y,-823575,Y,-0.39,24.7,19829475,-3600,-675,77700,428100,YES,210525,N,-0.3,48394.95,4590,-150,660,7980,-13140,YES,-1260,Y,0.68
13-03-2025 11:15,22553.85,27150,-300,-75,21825,-2175,YES,6525,N,-0.04,22566.4,22553.85,28.35,24027075,2925,825,72525,-103950,YES,454950,YES,-0.36,31.6,23097000,3300,450,84150,-11025,Y,-303225,YES,-0.22,48361.45,5370,210,0,8220,-3390,N,3510,N,0.59
13-03-2025 11:20,22545,28500,-225,-75,28500,3975,N,7650,N,-0.18,22553.85,22545,26.15,14910600,225,-2400,70350,247500,Y,257625,N,-0.31,41.1,22564500,1725,-825,72300,166200,YES,-62400,Y,0.19,48353.85,7890,-210,0,8010,3930,N,4470,N,0.28
13-03-2025 11:25,22517.55,45450,0,-150,24600,-34350,YES,17400,N,-0.61,22545,22517.55,20.3,24004500,-1650,750,65625,-828000,YES,413550,YES,-0.53,63.25,28518525,-375,-600,57900,-125925,Y,-1435650,YES,0.68,48306.3,8820,0,90,8640,-11400,YES,7560,N,0.11
13-03-2025 11:30,22529.75,68550,-300,-225,30900,15600,Y,-6525,Y,-1.06,22517,22529.75,21.8,24741675,2175,-1125,83775,655875,Y,228975,N,-0.67,56.8,20443350,0,450,56775,-694650,Y,275775,Y,0.87,48352.1,11310,0,0,11370,13470,Y,-2790,Y,0.04
13-03-2025 11:35,22483.55,174600,1200,-75,35775,-68475,YES,35550,YES,-4.16,22529.6,22483.55,15.3,31481400,9600,13875,93825,-882600,YES,560400,YES,-0.84,99,23617950,2250,10950,51675,-62325,YES,-828375,YES,1.33,48281,20040,0,120,10290,-10620,YES,13290,N,-0.72
13-03-2025 11:40,22482.55,124650,0,-150,38400,54150,Y,-24375,Y,-3.54,22480,22482.55,14.55,22318425,-194325,-975,90825,821625,Y,42450,N,-0.67,91.7,12454425,375,450,46050,-432300,Y,306150,Y,1.13,48314.95,19800,-180,-150,11010,1080,N,-21360,Y,-1.32
13-03-2025 11:45,22453.85,113700,-75,0,36375,-3900,YES,-1500,YES,-3.4,22482.05,22453.85,9.25,22290975,1500,12825,92550,-697425,YES,448275,YES,-0.73,115.15,9811500,-300,150,43350,80400,YES,-224250,YES,0.94,48242.8,29940,0,480,11700,5940,N,4200,YES,-3.38
13-03-2025 11:50,22457,59250,450,-150,30450,10275,N,-2925,Y,-1.66,22452.15,22457,7.95,14871600,-375,-7425,89250,-249750,Y,226200,N,-0.49,116.25,5528325,-150,75,44625,-375375,Y,-12225,Y,0.53,48241.1,28890,30,0,15000,7740,N,-23100,Y,-3.56
13-03-2025 11:55,22486.7,54900,-450,-150,35475,14775,N,10350,N,-1.31,22457,22486.7,10,15620625,-7125,-1200,85350,1380225,Y,276000,YES,-0.5,90.6,5196975,75,450,42450,-342225,YES,179325,Y,0.43,48299.95,12900,-30,30,10320,-9360,YES,1170,YES,-1.26
13-03-2025 12:00,22480.95,49950,75,75,25725,675,YES,13200,N,-0.97,22484.95,22480.95,10.1,15866025,1575,-7875,93000,153450,N,313350,YES,-0.47,88.5,5398050,225,75,45525,278250,YES,-14700,YES,0.34,48280.65,5460,120,-30,10050,5280,N,4800,N,-0.14
13-03-2025 12:05,22478.4,26475,75,-75,22500,-5625,YES,1725,Y,-0.51,22480.95,22478.4,8.3,15011325,21975,4950,99525,58500,N,229575,N,-0.45,88.7,5527200,150,675,49500,90975,N,20475,Y,0.35,48249.9,12300,90,-30,9840,-1830,YES,6210,N,-1.13
13-03-2025 12:10,22483.55,24600,225,75,24975,6150,N,2475,N,-0.47,22478.4,22483.55,9,15658875,31350,-8775,114375,315300,Y,89850,N,-0.47,80.3,4918350,-150,225,43275,-8400,Y,69225,Y,0.29,48269.95,6810,0,-30,11850,-2160,YES,510,Y,-0.66
13-03-2025 12:15,22492,32175,-150,0,31050,1650,YES,-1950,Y,-0.5,22482.45,22492,7.95,18059625,9750,10725,99450,-533250,YES,179625,YES,-0.52,75.5,5563050,0,75,50550,-205275,Y,-24300,YES,0.26,48289.8,7560,-210,90,10830,-5340,YES,690,N,-0.34
13-03-2025 12:20,22490,14550,225,0,21750,4650,N,-75,N,-0.25,22492,22490,6.45,16991475,-32550,46500,115950,76050,Y,170475,N,-0.5,73.25,4589475,-750,-300,43650,98850,YES,112575,Y,0.22,48284.4,5460,30,0,11910,1710,N,-780,Y,-0.33
13-03-2025 12:25,22480,27300,-150,-75,30525,-2625,YES,3375,N,-0.52,22490,22480,4.9,17243400,10275,171375,109275,13500,N,60450,N,-0.52,83.1,4884375,450,-150,46500,161775,YES,-51675,YES,0.25,48279.6,2220,0,-210,8130,-3810,YES,660,N,-0.09
13-03-2025 12:30,22485.85,18525,225,0,25725,1050,N,-18075,Y,-0.33,22476.1,22485.85,5.65,16455900,-103350,10425,122025,231600,Y,1200,Y,-0.47,73.95,4993950,525,-75,48825,76650,N,93375,Y,0.21,48293.5,3000,30,180,8040,420,N,-8820,Y,-0.07
13-03-2025 12:35,22490,15075,-225,0,20475,150,YES,1050,N,-0.22,22485.85,22490,6.2,13208925,3225,2100,132000,329400,Y,203400,YES,-0.36,73.35,3521700,375,675,52125,-2550,Y,17850,N,0.14,48300,1590,30,30,8970,-1080,YES,750,N,-0.03
13-03-2025 12:40,22495,17850,225,75,21450,21150,Y,-7575,Y,-0.28,22490,22495,7.55,14847375,-10050,6525,126825,257475,N,-366825,Y,-0.39,68.8,4954950,-750,1950,50850,-358800,Y,-18375,YES,0.21,48309.9,2070,120,-150,7470,10500,N,-2340,Y,-0.04
13-03-2025 12:45,22490,31950,525,225,27600,-6075,YES,5700,N,-0.38,22496,22490,6.15,29834700,43500,-10650,124275,-456825,YES,148875,YES,-0.68,70.35,6395700,825,-525,56250,117150,YES,-69150,YES,0.19,48307.35,8520,-120,300,12270,-21510,YES,6450,N,0.04
13-03-2025 12:50,22495,20250,150,-150,27075,9225,N,2475,Y,-0.27,22490,22495,6.75,22981725,-41025,5325,124650,594675,Y,408300,YES,-0.53,65.3,6048075,0,150,51375,123675,N,108825,Y,0.19,48310.55,4620,30,90,10470,840,Y,-3870,Y,-0.05
13-03-2025 12:55,22500.45,15900,975,-375,28275,75,YES,-825,Y,-0.2,22495,22500.45,7.6,19432350,6900,-6750,122925,568425,N,-182025,Y,-0.44,61.45,4764300,-675,450,50775,91950,N,51525,N,0.14,48301.95,2070,210,0,7890,-390,YES,4530,N,-0.02
13-03-2025 13:00,22487.5,20475,75,300,29325,-4350,YES,5700,N,-0.25,22501.75,22487.5,6.1,20431275,31425,-75,124125,-292800,YES,292125,YES,-0.43,69.2,5045100,-375,-225,55650,-56550,Y,-53700,YES,0.14,48275,4140,-120,150,9180,1860,N,-4440,Y,-0.13
13-03-2025 13:05,22474.55,25200,-75,-75,22350,-31800,YES,-25200,Y,-0.42,22487.5,22474.55,4.3,21992550,38850,34125,118875,-9007125,YES,250500,N,-0.49,87.2,8139450,-525,-600,48300,-7875450,Y,-299700,YES,0.34,48229.95,8730,-30,-120,10140,-10950,YES,-3900,N,-0.84
13-03-2025 13:10,22470,24900,2325,75,25275,34200,Y,-4875,YES,-0.47,22474.2,22470,3.95,17092500,-75975,51075,104625,695475,Y,-72075,Y,-0.38,86.95,5774025,-300,-150,48450,-696525,YES,141900,Y,0.3,48223.9,9300,0,-30,9330,16200,Y,-3000,N,-1.21
