last_traded_time,bid_ask_diff,bid_ask_pr_diff
2025-03-27 09:15:00,9000.0,-0.04999999999999716
2025-03-27 09:20:00,2475.0,0.0
2025-03-27 09:25:00,1725.0,0.04999999999999716
2025-03-27 09:30:00,24525.0,-0.04999999999999716
2025-03-27 09:35:00,1800.0,0.0
2025-03-27 09:40:00,1500.0,-0.10000000000000853
2025-03-27 09:45:00,13050.0,0.0
2025-03-27 09:50:00,29700.0,-0.14999999999999147
2025-03-27 09:55:00,975.0,-0.04999999999999716
2025-03-27 10:00:00,8325.0,-0.10000000000002274
2025-03-27 10:05:00,3600.0,0.15000000000000568
2025-03-27 10:10:00,6600.0,0.15000000000000568
2025-03-27 10:15:00,2625.0,0.10000000000000853
2025-03-27 10:20:00,2325.0,1.4210854715202004e-14
2025-03-27 10:25:00,30150.0,-0.09999999999999432
2025-03-27 10:30:00,4725.0,-0.1500000000000199
2025-03-27 10:35:00,4425.0,-0.04999999999999716
2025-03-27 10:40:00,15900.0,-0.0999999999999801
2025-03-27 10:45:00,6525.0,-0.04999999999999716
2025-03-27 10:50:00,2250.0,-1.4210854715202004e-14
2025-03-27 10:55:00,2325.0,-0.14999999999999147
2025-03-27 11:00:00,5625.0,-0.10000000000000853
2025-03-27 11:05:00,28200.0,0.0
2025-03-27 11:10:00,1950.0,-0.05000000000001137
2025-03-27 11:15:00,1650.0,-1.4210854715202004e-14
2025-03-27 11:20:00,9675.0,-0.04999999999999716
2025-03-27 11:25:00,4800.0,0.0
2025-03-27 11:30:00,10125.0,-0.04999999999999716
2025-03-27 11:35:00,5700.0,0.05000000000001137
2025-03-27 11:40:00,4500.0,0.09999999999999432
2025-03-27 11:45:00,8850.0,-0.05000000000001137
2025-03-27 11:50:00,2775.0,0.0
2025-03-27 11:55:00,13125.0,-0.15000000000000568
2025-03-27 12:00:00,4875.0,0.09999999999999432
2025-03-27 12:05:00,12525.0,0.0
2025-03-27 12:10:00,6750.0,-0.09999999999999432
2025-03-27 12:15:00,4800.0,0.14999999999999147
2025-03-27 12:20:00,1575.0,0.0
2025-03-27 12:25:00,7425.0,0.04999999999999716
2025-03-27 12:30:00,4575.0,-0.15000000000000568
2025-03-27 12:35:00,,
2025-03-27 12:40:00,,
2025-03-27 12:45:00,,
2025-03-27 12:50:00,,
2025-03-27 12:55:00,,
2025-03-27 13:00:00,,
2025-03-27 13:05:00,,
2025-03-27 13:10:00,11625.0,0.0
2025-03-27 13:15:00,3075.0,1.4210854715202004e-14
2025-03-27 13:20:00,2475.0,0.04999999999999716
2025-03-27 13:25:00,2625.0,-0.09999999999999432
2025-03-27 13:30:00,16575.0,0.09999999999999432
2025-03-27 13:35:00,3525.0,-0.04999999999999716
2025-03-27 13:40:00,13200.0,0.0
2025-03-27 13:45:00,2700.0,0.0
2025-03-27 13:50:00,3450.0,-0.09999999999999432
2025-03-27 13:55:00,7650.0,0.0
2025-03-27 14:00:00,6075.0,-0.04999999999999716
2025-03-27 14:05:00,3000.0,-0.05000000000001137
2025-03-27 14:10:00,2925.0,0.0
2025-03-27 14:15:00,2625.0,0.0
2025-03-27 14:20:00,2700.0,0.0
2025-03-27 14:25:00,2550.0,-0.15000000000000568
2025-03-27 14:30:00,9000.0,0.04999999999999716
2025-03-27 14:35:00,7425.0,0.0
2025-03-27 14:40:00,2550.0,0.09999999999999432
2025-03-27 14:45:00,14850.0,0.0
2025-03-27 14:50:00,2175.0,-0.04999999999999716
2025-03-27 14:55:00,5175.0,0.0
2025-03-27 15:00:00,1875.0,0.0
2025-03-27 15:05:00,2325.0,-0.10000000000000853
2025-03-27 15:10:00,4950.0,0.04999999999998295
2025-03-27 15:15:00,4200.0,-0.10000000000000853
2025-03-27 15:20:00,5100.0,0.04999999999999716
2025-03-27 15:25:00,14700.0,0.09999999999999432
