last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
30-10-2024 10:35,24415.2,37000,0,175,12375,-18675,YES,3725,N,0.63,24431,24415.2,98.55,2865700,175,675,21725,-20225,YES,-19000,Y,0.21,85.65,2292725,-475,575,30675,26275,YES,-20300,YES,-0.44
30-10-2024 10:40,24428,26675,0,25,12875,6325,Y,-12050,Y,0.24,24418.8,24428,103.7,1608225,-350,-300,25525,100775,Y,53675,YES,-0.01,81.2,1608050,-75,950,25600,-27450,Y,83650,Y,-0.2
30-10-2024 10:45,24435.45,26675,-50,150,12975,21550,N,2050,N,0.36,24425.65,24435.45,110.2,1955375,525,450,23725,4600,N,-32550,Y,0.11,73.4,1516075,175,75,27800,-43950,Y,46475,N,-0.34
30-10-2024 10:50,24470,72125,975,-100,16900,1500,YES,-12950,Y,2.06,24435.45,24470,128,4694825,0,0,21700,50550,Y,-420550,Y,1,60.15,3047675,225,300,28325,-81000,Y,-7450,YES,-1.07
30-10-2024 10:55,24465.15,75575,-750,-100,11700,-22225,YES,52350,YES,2.79,24470,24465.15,127.45,3772725,-375,775,22425,-100175,YES,68925,YES,1.16,61.9,2276800,0,600,33700,3875,YES,9700,N,-0.95
30-10-2024 11:00,24453.75,53125,-350,175,9150,14900,Y,6275,N,1.12,24465.15,24453.75,115.75,3215200,575,1325,25900,-27375,Y,63325,N,0.41,67.15,2609050,-150,650,33850,600,Y,17300,N,-0.77
30-10-2024 11:05,24461.15,33325,-25,0,10050,3250,N,1300,Y,0.84,24453,24461.15,122.65,2169250,-250,-525,27700,-27700,YES,77900,N,0.41,62.65,1480225,700,125,32950,19425,N,57650,Y,-0.49
30-10-2024 11:10,24465.5,29350,-25,0,11600,75,YES,4775,N,0.81,24461.15,24465.5,122.5,2153250,-175,550,26275,-19550,N,-21350,Y,0.45,62.25,1580725,-1450,525,31850,8125,N,28150,N,-0.55
30-10-2024 11:15,24463,20800,-125,50,9975,8375,N,17050,N,0.44,24464.15,24463,121.55,1752425,25,75,22800,50325,Y,22100,YES,0.21,61.15,2313025,-2225,-1125,43350,-14825,Y,-2000,YES,-0.63
30-10-2024 11:20,24484.7,54275,50,350,10275,-1400,YES,-36350,Y,1.78,24463,24484.7,137.75,3066025,0,25,24800,58600,N,-193775,Y,0.79,53.2,2461650,-225,1475,41700,-64125,Y,69500,Y,-0.89
30-10-2024 11:25,24470.05,31750,-50,-275,10675,-12475,YES,12450,YES,0.99,24484.7,24470.05,126.85,2219575,-375,-25,27800,-42925,YES,100450,YES,0.55,57.95,1720850,2200,-100,37150,84875,YES,47750,N,-0.62
30-10-2024 11:30,24468,27150,75,325,11150,1625,N,-1725,Y,0.6,24470.05,24468,125.75,2245400,625,25,26750,-25675,N,33400,N,0.3,57.8,2469050,-2825,2500,45100,-33750,Y,-78900,YES,-0.7
30-10-2024 11:35,24465,28875,2425,0,8475,7450,N,5425,N,0.75,24468,24465,122.9,1386275,-1450,50,27550,-19825,N,62350,YES,0.24,59.6,1194875,-575,-1025,31850,100850,YES,25175,Y,-0.36
30-10-2024 11:40,24480.2,29300,-2400,700,10750,-1950,YES,-2000,Y,0.79,24465,24480.2,133.2,1454675,150,775,23800,24250,Y,-63300,Y,0.28,52.15,1804575,-275,-1275,32775,-122400,Y,73825,Y,-0.56
30-10-2024 11:45,24475,18875,-50,-700,10825,-5100,YES,4725,N,0.51,24480.2,24475,129.85,1221900,-100,75,22750,-16650,YES,74700,YES,0.25,53.85,1554250,1250,200,33850,58600,YES,21825,N,-0.51
30-10-2024 11:50,24460.35,41100,-300,475,10800,-3375,N,-18725,Y,0.87,24479,24460.35,121.5,1522875,350,900,27325,-28475,YES,21600,N,0.19,59.6,2123750,-350,150,31225,3825,N,-4775,YES,-0.53
30-10-2024 11:55,24473.95,25975,200,-475,10725,2050,N,2325,YES,0.56,24460.35,24473.95,129.75,1286925,250,350,22475,-3375,Y,-17600,Y,0.21,53.9,1417800,275,350,27375,48525,YES,-16550,YES,-0.4
30-10-2024 12:00,24450,21450,175,25,10250,1300,YES,-1825,Y,0.39,24474.2,24450,113.65,1608950,825,50,24425,397975,Y,79475,YES,0.15,63.75,1941800,-675,-1200,38075,-575,Y,-152425,YES,-0.45
30-10-2024 12:05,24448.35,37225,-50,-25,14700,12500,N,-1325,N,0.3,24450,24448.35,112.8,2760600,125,-300,25750,28475,N,-4175,Y,0.01,62.75,4182525,75,375,30675,-23000,Y,4150,Y,-0.63
30-10-2024 12:10,24463,57350,0,0,10550,-2750,YES,-7200,Y,0.63,24448.9,24463,119.55,1639975,575,925,27950,39175,N,1300,N,0.07,56.25,2488625,-275,1700,30125,-35150,Y,125900,Y,-0.47
30-10-2024 12:15,24471.95,62525,-25,25,10425,2150,N,8450,N,1.19,24463,24471.95,123.9,1587575,-825,375,27600,16950,N,-41800,Y,0.16,52.55,1746825,-250,200,36150,4225,YES,63125,N,-0.42
30-10-2024 12:20,24465,20675,-50,0,11800,-1300,YES,-4175,Y,0.42,24471.95,24465,120.65,2064525,50,400,25275,-42975,YES,-34350,N,0.24,54.15,2348875,775,1000,32825,-35975,Y,-26050,YES,-0.61
30-10-2024 12:25,24460,26800,0,-25,8475,-15050,YES,3300,N,0.46,24465.4,24460,117.5,1255900,50,700,25175,-29475,N,11350,YES,0.11,55.85,1342625,3300,2125,33225,22775,YES,3175,Y,-0.31
30-10-2024 12:30,24449.25,12950,0,900,9900,3225,N,-3825,Y,0.18,24457.55,24449.25,110.35,1159025,475,650,25500,-55525,YES,62825,YES,0.05,60.85,1533425,-600,100,35300,27800,N,-61850,YES,-0.31
30-10-2024 12:35,24471.9,24500,175,-950,14425,9550,N,-7825,Y,0.36,24450,24471.9,123.3,1321375,225,150,35850,66025,Y,-41325,Y,0.09,51.65,1518100,2400,250,35400,57600,YES,144325,Y,-0.31
30-10-2024 12:40,24475.7,36625,-25,700,12550,1000,YES,1800,N,0.66,24471.9,24475.7,125.4,1527350,50,-225,26875,36450,N,-26100,N,0.17,49.55,1677150,900,-1725,39125,-26575,Y,107375,N,-0.4
30-10-2024 12:45,24467.95,24675,475,-350,8950,-6250,YES,-150,Y,0.48,24475.7,24467.95,120.85,1302675,-950,75,23450,-17500,YES,42725,YES,0.15,52.4,1624375,-1450,-275,35425,2125,YES,-84050,YES,-0.41
30-10-2024 12:50,24474.3,28525,575,-175,9475,9050,N,1975,N,0.52,24469,24474.3,122.5,882750,50,100,25850,33075,Y,18650,N,0.1,51.25,898425,-1250,-425,34575,63425,YES,66075,Y,-0.22
30-10-2024 12:55,24481.2,95625,-575,0,11925,-5525,YES,-16300,Y,1.93,24474.3,24481.2,128.75,1460900,-25,-25,25575,15925,N,-88325,Y,0.18,48,1403675,2475,-1800,38925,-78425,Y,-16050,YES,-0.35
30-10-2024 13:00,24492.25,141200,50,-50,11000,7800,N,-60725,Y,2.8,24481.2,24492.25,134.95,1561825,225,-100,26400,1275,YES,-117525,Y,0.25,42.8,1554775,1400,275,38200,-139000,Y,29850,Y,-0.41
30-10-2024 13:05,24487.45,146350,0,-100,12725,-15575,YES,3875,YES,3.61,24492.5,24487.45,127.1,4757050,-175,300,26050,-132725,YES,-151975,Y,1.16,44.2,3820125,-475,-3050,35575,175875,YES,-164400,YES,-1.13
30-10-2024 13:10,24444,99775,775,1175,17025,-5175,N,-3000,Y,0.63,24483.1,24444,102.9,4106350,1650,0,29575,-48125,Y,59950,YES,-0.12,60.4,6089800,-500,-325,36475,-11925,Y,-121775,Y,-1.01
30-10-2024 13:15,24413.35,139325,-725,-750,15300,-18275,YES,17700,YES,-1.6,24446.05,24413.35,85.85,5290150,200,225,27950,45025,Y,85375,YES,-1.07,78.35,9407800,-500,-4125,34950,-106225,Y,-274575,YES,0.27
30-10-2024 13:20,24390.2,73775,25,100,13125,1900,Y,17200,N,-1,24413,24390.2,78.15,2919225,0,675,25975,45125,N,160000,YES,-0.63,91.05,5730400,-100,75,27000,10500,YES,-75725,Y,0.55
30-10-2024 13:25,24398.7,83825,25,75,11350,2050,N,19500,N,-1.19,24390.2,24398.7,82.4,3280475,950,325,31200,76375,Y,28925,N,-0.65,82.75,4875500,900,100,34025,36625,YES,69450,Y,0.4
30-10-2024 13:30,24427.2,70825,0,800,11775,4275,N,13625,N,-0.34,24400,24427.2,92.3,4247450,-975,-975,31075,-1875,YES,-85875,Y,-0.56,70.15,3728200,-525,-475,36775,-104625,Y,54400,N,-0.03
30-10-2024 13:35,24400.95,44175,75,-25,9575,17525,N,-11075,Y,-0.36,24428.45,24400.95,80.95,2974875,0,125,28900,-625,N,130975,YES,-0.51,82.05,3776175,-550,1350,33775,45150,YES,-2650,YES,0.1
30-10-2024 13:40,24384,83800,-175,100,12500,-20425,YES,125,N,-1.32,24400.95,24384,75,3267425,150,600,28700,-85825,YES,48700,N,-0.71,90.2,5282225,-125,-400,31450,4025,N,-122600,YES,0.46
30-10-2024 13:45,24396.8,50350,100,-125,10950,0,Y,-3125,Y,-0.68,24383.9,24396.8,76.45,2535250,-650,150,33600,111400,Y,39075,N,-0.52,86.2,2936075,-100,-25,29075,6150,N,126375,Y,0.23
30-10-2024 13:50,24400,70225,450,-75,9725,-5600,YES,26450,YES,-0.78,24396.8,24400,78.65,1891325,250,950,30400,-1307675,YES,-875,Y,-0.35,84.2,2226250,-125,-500,32475,60400,YES,31475,N,0.13
30-10-2024 13:55,24388.25,37000,0,50,10100,21075,Y,-4975,Y,-0.51,24400,24388.25,73.75,2118575,-1350,-425,36950,-25525,Y,100375,YES,-0.45,86.3,3118400,-200,-600,29350,-59625,Y,-33425,YES,0.27
30-10-2024 14:00,24380,108975,-100,4450,11150,-19125,YES,16025,YES,-1.69,24388.25,24380,69.55,2957375,-650,625,35200,-13325,N,75750,N,-0.71,89.6,3474025,-400,1075,34325,35175,YES,-61850,YES,0.35
30-10-2024 14:05,24369.1,74350,25,-4350,13250,-2525,N,-12650,Y,-0.96,24380,24369.1,65.85,2902325,1600,275,30600,-51325,YES,72150,N,-0.61,93.55,3227750,2550,0,28850,12550,N,-29300,Y,0.21
30-10-2024 14:10,24334.3,290275,75,-43950,13600,-24300,YES,-32400,Y,-5.01,24370,24334.3,52.85,3448250,350,0,27850,-165025,YES,34925,N,-0.93,118.6,4960250,-1150,-675,26600,10300,N,-281175,YES,0.8
30-10-2024 14:15,24354,131750,200,-1700,16100,7750,Y,-5850,YES,-2.92,24335.65,24354,57.7,4571350,550,225,27550,87725,Y,-30425,Y,-1.36,106.15,4203400,-200,225,28900,-68275,Y,-33500,Y,0.9
30-10-2024 14:20,24361.75,111100,175,75,16625,-2325,YES,-3875,N,-1.63,24353.95,24361.75,61.15,3582825,625,-25,27100,34350,N,-75325,Y,-0.81,100.2,3129750,450,450,24600,-8850,YES,15050,Y,0.35
30-10-2024 14:25,24375,43625,225,-50,11575,-4975,YES,12625,N,-0.59,24361.75,24375,65.2,2025225,625,625,31450,102925,Y,1550,YES,-0.45,94,1987075,725,50,27000,-50,N,88800,Y,0.2
30-10-2024 14:30,24381.5,53200,-225,-50,16475,725,N,1225,Y,-0.51,24376.15,24381.5,67.25,2951900,550,-800,33250,29150,N,-32525,Y,-0.58,87.35,2117925,100,475,27875,-36125,Y,32950,N,0.14
30-10-2024 14:35,24384,54850,0,0,10000,2425,N,11350,N,-0.6,24381.45,24384,65.95,2530150,-500,-175,37825,38125,N,49450,YES,-0.51,87.05,1996500,950,300,27350,35850,YES,43175,N,0.12
30-10-2024 14:40,24375.95,80075,150,100,10700,1650,YES,1725,Y,-0.66,24384,24375.95,62.7,2862525,-275,-7275,30475,-12250,YES,7575,N,-0.53,89.35,2288900,100,-375,29025,10800,N,-12675,YES,0.06
30-10-2024 14:45,24375,40800,225,175,11325,-2800,YES,-1900,Y,-0.39,24378.8,24375,60.5,2295825,525,-725,30000,-38375,YES,27450,N,-0.47,91.6,2137475,-25,-225,28100,-31600,Y,28600,Y,0.13
30-10-2024 14:50,24379.9,46375,0,-225,11375,-800,N,3250,N,-0.4,24375,24379.9,62.1,1900225,25,375,38725,83600,Y,-18750,Y,-0.36,87.6,1485475,-1575,-50,28425,20725,YES,45575,N,0.05
30-10-2024 14:55,24385,106300,0,-550,9475,-1175,YES,-4325,Y,-0.71,24379.9,24385,62.75,2484800,0,-1075,32325,-50200,YES,-15475,N,-0.43,83.65,1706625,350,-100,27750,-14725,Y,-825,YES,0.02
30-10-2024 15:00,24372.25,121125,25,175,10500,-12450,YES,26725,YES,-1.21,24385,24372.25,57.85,3678750,-575,-100,33025,-17950,Y,43600,YES,-0.77,90.35,3499125,450,-1300,31125,-12700,N,-83775,YES,0.19
30-10-2024 15:05,24358.5,66075,100,100,11100,23775,Y,5100,N,-0.71,24372.8,24358.5,53.75,2256300,-525,1775,33475,-18725,YES,82975,YES,-0.49,95.7,2468675,75,-325,31775,-6975,N,-118975,YES,0.17
30-10-2024 15:10,24364.85,57375,475,50,11275,-10575,YES,-10300,Y,-0.6,24363,24364.85,53.7,1884275,-975,-475,33125,1875,Y,-46475,Y,-0.41,94.55,1530575,550,-625,25350,-17425,Y,-2950,Y,0.1
30-10-2024 15:15,24372.95,60675,-325,2800,16000,14225,Y,-12525,Y,-0.59,24364.85,24372.95,60.1,2527500,-125,-700,26075,-18500,YES,-243925,Y,-0.5,86.05,1764250,650,625,25050,-89150,Y,29300,Y,0.09
30-10-2024 15:20,24379,102875,650,-2075,16800,-5600,YES,-825,N,-0.69,24372.95,24379,64.85,3995375,650,925,33375,-110875,YES,-7725,YES,-0.61,84.1,2105675,125,-225,27750,22525,YES,21575,N,0.03
30-10-2024 15:25,24366.9,128650,600,-400,20725,-28825,YES,-24200,Y,-0.95,24379.2,24366.9,57.8,3007500,1750,50,28175,-715925,YES,-159750,Y,-0.49,88.45,1577650,-250,0,32250,-232200,Y,-175200,YES,0.05
