last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
24-02-2025 09:15,22683.6,87975,0,-375,19350,-4575,N,16875,N,-1.77,22678.85,22683.6,124.25,1611150,-825,600,19050,285900,N,96075,N,-2.4,144.3,1585725,-150,-75,18450,33675,N,58875,N,0.37,48620.05,84030,-120,-90,16410,28470,N,1470,N,-48.46
24-02-2025 09:20,22655,218775,450,5100,37725,59850,Y,33675,N,-12.92,22678.65,22655,108.4,3306825,-75,225,46050,10875,N,200175,YES,-8.46,155.85,4002900,-375,225,39675,-390825,Y,51525,N,5.66,48573.55,53070,60,720,13860,51450,Y,14370,N,-30.28
24-02-2025 09:25,22646.1,207450,150,-4800,38325,-25125,YES,31500,N,-5.41,22655,22646.1,102.05,2993925,450,150,44850,-29475,YES,98400,N,-4.28,158.9,3013725,-75,150,42450,-63450,YES,8700,N,1.28,48540,51600,0,270,14220,13410,N,2310,Y,-19.4
24-02-2025 09:30,22655.3,219975,-150,-300,29775,-10650,N,39675,N,-2.28,22646.55,22655.3,105.35,2660025,225,-225,48000,154950,Y,107100,N,-2.16,150.3,1996425,225,300,42450,-1875,YES,94650,Y,-0.12,48564.85,40170,90,-630,14040,-8520,YES,27300,YES,-7.76
24-02-2025 09:35,22623.9,289425,-900,300,33825,-25125,YES,14250,N,-7.06,22655.3,22623.9,92.65,3582825,-1350,75,41175,-21075,YES,124875,N,-3.82,171.55,4330725,150,-525,43950,39975,YES,-130650,YES,3.8,48477.5,66180,0,150,12690,-15480,YES,6480,N,-15.14
24-02-2025 09:40,22610,199350,0,2325,39375,41025,Y,-5550,Y,-6.83,22622,22610,84.85,3121575,150,450,42600,-41250,YES,92700,N,-3.73,178.6,2686950,-750,-300,39375,-41475,Y,51975,Y,3.1,48360,108450,120,90,13680,-7710,N,11400,N,-58.01
24-02-2025 09:45,22628.2,133050,75,0,32400,7725,N,-22500,Y,-2.83,22605,22628.2,89.75,2283450,-450,-75,40050,67275,Y,87825,N,-2.14,165,1626075,-75,-900,40950,-31650,N,17325,N,0.81,48476.75,45990,-120,30,12180,7050,N,18480,N,-13.48
24-02-2025 09:50,22628.05,81525,-75,-150,27825,7050,N,21225,YES,-1.26,22628.2,22628.05,89.5,2023575,1125,75,39300,55650,N,85725,N,-1.37,165.9,1240350,1875,-375,40125,-12600,N,36825,N,0.35,48472.85,25530,30,-30,12930,6870,N,6870,N,-1.61
24-02-2025 09:55,22629,86250,-75,-750,30225,12375,N,8475,N,-1.27,22628.05,22629,89.3,1934625,450,900,47325,5775,N,85725,N,-1.23,163.5,1476225,0,825,44775,14325,YES,19425,N,0.42,48491.95,20010,0,0,10500,6300,N,-1740,Y,-2.25
24-02-2025 10:00,22617.5,85500,300,-75,27075,-5850,YES,65700,YES,-1.43,22629,22617.5,86.1,1524675,150,2400,42075,63975,Y,51375,N,-0.96,168.5,940575,900,600,41250,30900,N,9375,N,0.3,48477.4,16350,90,-360,11280,-22380,YES,31830,YES,-1.38
24-02-2025 10:05,22623.8,93375,1275,75,33675,16350,Y,15900,N,-1.65,22616.95,22623.8,87.05,1920900,300,-675,41625,-450,YES,15750,N,-1.23,164.1,1311900,375,75,40950,-36450,Y,8100,N,0.55,48494.5,14640,-60,210,10920,24480,Y,-2370,Y,-1.28
24-02-2025 10:10,22620,84675,-375,-75,27375,4350,N,19125,N,-0.78,22621.95,22620,84.55,2458725,675,-1125,47550,-525,YES,9075,N,-1.09,167.6,1183275,450,450,42525,2625,YES,8850,N,0.08,48498,22980,90,0,12480,16020,N,3150,N,-0.05
24-02-2025 10:15,22615,47850,-375,75,25125,19350,N,14250,N,-0.56,22620,22615,83.4,1319700,0,-450,42075,41925,Y,69075,YES,-0.63,168,765975,375,-150,39000,6300,N,18150,N,0.19,48506.25,7200,-60,0,8520,15540,N,-1110,Y,-0.28
24-02-2025 10:20,22600.75,176175,-525,-150,27075,-44925,YES,-23550,Y,-2.51,22615,22600.75,76.45,2438175,-1050,-2700,43950,-166875,YES,49725,N,-1.34,176.6,1367325,-450,225,43125,4050,N,-90300,YES,0.49,48479.4,17790,0,0,10440,-13860,YES,29220,YES,-0.65
24-02-2025 10:25,22618,204675,75,0,28800,15675,Y,50550,YES,-3.03,22600.05,22618,81.1,1996125,2175,450,44250,106275,Y,30675,N,-1.04,166.45,1294125,-225,0,40125,-10650,Y,55350,Y,0.4,48535.4,14010,-30,-60,10830,3150,N,-1350,Y,-0.15
24-02-2025 10:30,22625.45,69975,-75,-150,26100,28050,N,28575,N,-0.53,22618,22625.45,83.2,1543200,1650,-975,41025,44925,N,-62775,Y,-0.59,160.1,680175,-75,0,43500,-50625,Y,17400,N,0.03,48545.8,19680,0,0,9390,20250,N,15270,N,1.07
24-02-2025 10:35,22615,118050,0,-300,34725,-16650,YES,12525,N,-0.87,22625.45,22615,79.7,1589625,1050,1950,37800,-26250,YES,32025,YES,-0.66,165.6,705075,-1200,0,41100,38775,YES,8250,N,0.08,48540.05,8730,180,30,9750,-12090,YES,2820,Y,0.3
24-02-2025 10:40,22611.05,53775,-150,0,22500,5775,Y,-28050,Y,-0.48,22615,22611.05,78.85,855000,-150,675,41175,-9225,N,16050,N,-0.35,165.2,509625,300,75,39000,7725,N,7650,N,0.07,48492.05,7950,30,60,7920,-4620,N,-6390,Y,0.04
24-02-2025 10:45,22631.55,66675,0,225,24600,-15225,YES,-4725,YES,-0.33,22611.3,22631.55,85.8,1487250,1650,-300,38175,46125,Y,-67950,Y,-0.46,153,960450,-150,1125,40725,-81075,Y,40350,Y,-0.11,48540.75,11220,60,0,8640,11160,N,-2940,N,-0.03
24-02-2025 10:50,22621,69525,150,225,24225,-5175,N,600,N,-0.27,22631.55,22621,80.9,1079025,375,225,38025,-32100,YES,92325,YES,-0.33,159.45,509625,-300,3150,36600,43575,YES,-5100,YES,-0.05,48508.35,13290,-60,60,7800,-18030,YES,2880,N,0.14
