last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
20-02-2025 09:15,22907.75,111450,-525,-150,24975,24525,N,41775,N,1.08,22905.65,22907.75,29.55,6927000,450,450,37800,3507525,N,467550,N,-0.86,161.4,1599450,150,975,33750,4865400,N,91800,N,-0.46,49455.65,27330,-60,210,9090,4380,N,23670,N,1.98
20-02-2025 09:20,22896.9,132375,-750,75,36225,39825,N,25350,N,-0.22,22907.15,22896.9,23.05,10593075,1725,375,59925,622950,N,546300,YES,-2.05,164.6,2756475,150,-150,50475,311025,N,-5025,YES,-0.47,49381.55,61320,-120,30,14730,9990,N,27660,N,-45.72
20-02-2025 09:25,22885.6,100650,0,0,31725,-1425,YES,55275,YES,-1.07,22896.9,22885.6,20.1,10413300,-2550,2850,60600,401625,N,349725,N,-1.65,173.55,2784825,-300,450,46200,-15000,Y,-19650,YES,0.48,49352.25,54060,0,-60,13470,-22950,YES,4320,N,-32.82
20-02-2025 09:30,22910.45,65325,0,-75,31800,19050,Y,-6075,Y,0.07,22889.95,22910.45,20.2,7865775,4200,-150,76950,410925,N,276300,N,-1.13,151.8,2032050,225,150,48150,132375,YES,75675,Y,-0.81,49405,28830,0,-120,12780,3420,Y,-960,Y,-5.78
20-02-2025 09:35,22935.05,88350,0,-75,29700,6300,N,21225,YES,3.22,22910.45,22935.05,28.25,14926050,2625,-225,68250,518100,Y,-162675,Y,0.4,125,2723550,75,-450,53625,463875,YES,177225,Y,-5.22,49465,41730,90,90,13830,5880,N,1560,N,6.92
20-02-2025 09:40,22920,54300,150,525,29625,1500,YES,-21525,Y,1.78,22935,22920,22.2,10352250,4950,975,76575,188250,N,434925,YES,-0.1,134.8,2627025,-300,450,58575,284175,N,45900,N,-4.49,49416.2,24600,90,-30,12270,-2880,YES,2340,N,1.6
20-02-2025 09:45,22861.55,248325,-75,525,36150,-23850,YES,8925,YES,-8.4,22920.9,22861.55,13.7,17552400,12075,10500,74325,-293850,YES,402600,N,-2.07,187.75,6118875,-150,-225,55200,-285600,Y,-323400,YES,5.92,49312.1,48180,-240,60,14490,-13320,YES,30330,YES,-13.58
20-02-2025 09:50,22901,93975,450,-75,30675,48375,Y,-40725,Y,-1.25,22861.55,22901,17.5,10188975,-1125,-5100,88350,87525,Y,-136425,Y,-0.83,142.75,2658825,75,-525,54600,-382125,Y,77400,Y,0.67,49388,28380,540,-30,14490,23310,Y,-32130,Y,-4.68
20-02-2025 09:55,22919,68775,75,0,30975,-14775,YES,90150,YES,0.81,22901,22919,21.7,10630575,-2550,-1500,80400,289500,Y,-193800,Y,-0.42,127.35,2548275,-375,-375,44400,51225,YES,59550,N,-1.72,49400.95,15720,-270,90,10830,1080,YES,12720,YES,-1.68
20-02-2025 10:00,22914.4,31500,75,0,25575,-13275,N,63825,N,0.48,22922,22914.4,17.85,7368375,4350,-525,85800,168750,N,367275,YES,-0.24,132.15,1625550,450,75,44325,179625,YES,83100,Y,-1.34,49407.95,11190,0,0,11370,4620,N,2520,Y,-0.6
20-02-2025 10:05,22918.85,67200,150,750,28500,1650,N,-21375,Y,0.49,22914.45,22918.85,18.05,7833525,2400,-450,100725,-188100,YES,161250,N,-0.37,127.35,2388900,-75,-600,41325,-157800,Y,-825,YES,-1.27,49440,13410,-60,120,11130,6360,N,-7320,Y,0.13
20-02-2025 10:10,22913.75,40650,300,-750,33525,112200,Y,-9075,N,0.56,22918.85,22913.75,17.25,6370725,2325,-3000,90225,219825,Y,219675,YES,-0.22,131.65,1531425,75,75,45150,119850,YES,-4275,YES,-1.08,49393.9,12930,120,-30,10350,540,YES,-34290,Y,0.47
20-02-2025 10:15,22926.7,65400,75,750,32850,8775,N,-5850,N,1.14,22913.75,22926.7,20,10369425,-375,-3825,83025,140850,N,-354600,Y,-0.16,121.4,2117700,225,75,42225,7950,N,140775,Y,-1.68,49406.85,11820,0,0,12180,7560,N,15780,YES,-0.22
20-02-2025 10:20,22928.95,85200,225,-750,32775,11025,N,-4875,N,2.19,22926.7,22928.95,20.05,14596725,-3150,4200,89250,-553200,YES,-176025,YES,0.12,121.6,3379950,-150,150,40500,195900,YES,-59025,YES,-3,49459.8,13680,60,0,9660,13440,N,-16290,Y,1.6
20-02-2025 10:25,22918.55,33975,-300,225,25800,1350,YES,47700,YES,0.45,22928.95,22918.55,15.2,7923150,1200,6525,74475,123975,Y,561000,YES,-0.2,128.3,2037525,-1275,-525,41775,117450,N,11400,Y,-1.07,49412.15,8010,0,0,9810,32430,N,-24300,Y,0.39
20-02-2025 10:30,22930.05,48750,-525,-150,30600,1350,N,30600,N,0.69,22918.55,22930.05,16.15,8520675,-132900,7200,93900,-137100,YES,154050,N,-0.3,116.95,2056200,-300,0,40725,-255525,Y,29400,N,-1.09,49440,6270,60,-90,7980,-1500,YES,3330,YES,0.22
20-02-2025 10:35,22931,54900,0,75,25575,-14775,YES,31500,N,1.28,22930.05,22931,16.95,8429775,525,5475,79275,80550,Y,78150,N,-0.12,117.6,1764450,375,-300,42675,135750,YES,25800,N,-1.33,49443.5,12720,240,-60,9780,-2580,YES,39090,YES,1.83
20-02-2025 10:40,22926.3,35850,0,75,23400,-9900,N,25500,N,0.48,22931,22926.3,14.05,7887150,-7500,-3300,89775,38175,N,259500,YES,-0.26,123.95,2329200,-450,300,47100,-70200,Y,-23325,YES,-1.05,49416.05,5760,-300,60,8850,12960,N,-21540,Y,0.24
20-02-2025 10:45,22927.1,21825,-150,-150,20625,-2175,N,3825,N,0.25,22926.3,22927.1,14.35,5994150,3900,-3000,96000,25725,N,-5250,Y,-0.22,120.3,1516350,75,150,40800,32550,YES,27825,Y,-0.59,49431.15,7620,-30,-60,8970,5640,N,2700,YES,0.21
20-02-2025 10:50,22913.5,32475,75,150,23550,3450,N,43350,YES,0.28,22927.1,22913.5,12.15,6673125,2700,-2250,103350,-159975,YES,171600,YES,-0.28,129.6,1618125,225,750,40425,3375,N,-64050,YES,-0.48,49412,2700,0,0,7020,-6720,YES,-1950,Y,0.08
20-02-2025 10:55,22925,32025,0,-300,23475,197250,Y,-12450,Y,0.2,22913.5,22925,12.05,5296200,11550,-5550,100500,64350,Y,-39900,Y,-0.22,121.1,1471050,-975,525,38400,-240075,Y,13950,Y,-0.41,49392.45,5040,60,90,7410,-9030,YES,4050,N,-0.13
20-02-2025 11:00,22940.35,40050,-300,600,28800,10275,N,-64425,Y,0.65,22926.9,22940.35,17.4,11251950,-24225,2250,104625,161250,Y,-303525,Y,-0.26,104.6,2386875,-225,-600,42900,43650,YES,125025,Y,-1.39,49439.9,4320,0,1440,8250,13890,Y,-900,Y,0.16
20-02-2025 11:05,22945,48375,75,300,28125,-1275,YES,-525,YES,0.92,22941,22945,19.05,11924625,-17025,-10275,105225,215625,Y,-266850,YES,-0.12,103.4,2067225,225,2625,40725,-12750,Y,59325,N,-1.27,49479,9300,60,-30,8820,-5580,YES,16410,N,0.84
20-02-2025 11:10,22946,52275,-75,-75,33225,-3900,YES,-5325,Y,1.04,22946.5,22946,20.65,11249025,-3075,300,84150,-37875,YES,-276825,Y,0,102.95,1495725,-150,-675,42375,-28725,Y,57675,N,-0.9,49478.95,10020,90,-30,12060,19290,Y,-25650,Y,1.26
20-02-2025 11:15,22946.8,54075,-150,0,32025,15900,N,10650,N,1.09,22945,22946.8,21.6,9454500,-7500,825,91650,214875,Y,128325,YES,-0.01,99.15,1953675,-150,225,42675,76425,YES,46800,N,-1.18,49467.6,11460,120,-90,10680,30930,N,5070,YES,1.63
20-02-2025 11:20,22937.3,31725,150,300,25575,-3525,YES,6450,N,0.48,22949,22937.3,15.65,8707125,3525,-5925,92175,-339450,YES,349500,YES,-0.07,106.45,2196900,150,1050,44400,23550,N,-106800,YES,-1.11,49438.35,4020,0,0,11370,-5550,YES,1440,Y,0.3
20-02-2025 11:25,22940,31275,-150,0,28875,4275,N,-51750,Y,0.43,22936.95,22940,15.6,7607325,-9150,1950,79275,163425,Y,101700,N,-0.14,102.75,2428050,825,-225,43425,-4200,Y,19950,Y,-1.06,49457.1,3390,0,0,9630,3960,N,4320,N,0.13
20-02-2025 11:30,22941,26775,-450,75,22800,-7275,YES,7500,YES,0.43,22940,22941,13.7,5659725,14550,13875,89775,-110325,YES,280800,YES,-0.09,105,1384650,0,900,46350,141825,YES,25050,N,-0.68,49470.2,6600,0,0,8610,-6090,YES,6900,N,0.76
20-02-2025 11:35,22932.4,32850,-150,-150,23400,68925,Y,-2175,Y,0.38,22938.05,22932.4,11.75,7635675,-4575,-5400,92400,126375,Y,108975,N,-0.2,109.65,1676175,1050,150,45675,3375,N,-24900,YES,-0.6,49461,3000,0,-480,8460,9330,N,4920,N,0.23
20-02-2025 11:40,22938.5,26775,-150,0,22350,-4575,YES,-9450,Y,0.32,22932.4,22938.5,11.6,5406825,-3375,1500,75900,-252900,YES,117825,N,-0.14,105.5,1260825,900,-75,41325,-19350,Y,16575,Y,-0.48,49464,2610,1320,0,6390,-4260,YES,-1020,Y,0.23
20-02-2025 11:45,22922.95,50250,-300,75,20775,-3900,N,375,N,0.28,22938.5,22922.95,8.95,10642200,10500,150,77925,-153150,Y,59625,N,-0.34,116.85,3317400,-150,300,37200,-120375,Y,-193500,YES,-0.63,49425,8910,-1290,-30,7110,540,N,-870,N,0.48
