last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
08-11-2024 10:25,24283.6,108325,0,0,18375,-7150,YES,42675,YES,1.01,24306.8,24283.6,161.6,1644425,50,225,21950,-53425,YES,18400,N,-0.44,158.05,1430875,-175,50,22650,27575,YES,-7600,YES,-1.21
08-11-2024 10:30,24275,21525,-25,0,10375,5275,N,10300,N,0.09,24283.6,24275,155.9,1131050,125,325,22075,-11325,Y,21225,N,-0.49,158.1,995250,-150,-475,21650,7300,N,9700,N,-0.74
08-11-2024 10:35,24276.9,38925,0,0,16250,-2325,YES,24100,N,0.04,24275,24276.9,159,1110800,75,25,21975,34275,Y,13425,N,-0.56,157.55,1429925,100,225,22875,-7675,Y,-1850,YES,-0.84
08-11-2024 10:40,24270.3,28000,0,0,13250,375,N,-7275,Y,0.05,24276.9,24270.3,153.65,803050,-275,-150,23525,-15575,YES,16725,N,-0.36,162.75,990150,-300,-75,23850,30425,YES,-2525,YES,-0.52
08-11-2024 10:45,24267,51925,50,-50,18525,7300,N,6600,N,-0.12,24270.3,24267,150.85,1146000,-100,200,21050,-31525,YES,6750,N,-0.63,166.2,1434700,-325,-200,21375,-8725,Y,9775,N,-0.46
08-11-2024 10:50,24259,15150,-25,50,11575,650,YES,5025,N,-0.04,24267,24259,147.05,815450,-175,-175,20975,25525,Y,18550,N,-0.48,166.6,1044200,975,100,22225,-11200,Y,14225,N,-0.36
08-11-2024 10:55,24269.2,29300,75,0,10675,6000,N,2750,Y,-0.1,24261.85,24269.2,151.5,620475,1100,200,20600,24125,N,11875,N,-0.37,158.4,764925,-475,-625,20050,-26125,Y,10975,N,-0.27
08-11-2024 11:00,24254.55,15025,-75,125,9275,-2650,YES,3950,N,-0.05,24269.2,24254.55,143.1,1031375,-25,-325,22700,-30925,YES,2825,Y,-0.65,166.9,1127450,0,125,23175,29050,YES,-21825,YES,-0.34
08-11-2024 11:05,24254.8,35250,0,-100,12775,-28875,YES,1175,Y,-0.26,24253,24254.8,141.35,689475,125,175,22575,100,Y,9275,N,-0.49,166.1,817425,-75,-25,21575,11325,N,8075,Y,-0.19
08-11-2024 11:10,24258.25,23325,-75,75,19225,2750,Y,625,Y,-0.1,24254.8,24258.25,143.9,541850,-300,-150,23675,24275,Y,-3325,Y,-0.35,161.2,664150,300,375,24350,-16800,Y,18350,N,-0.22
08-11-2024 11:15,24248.7,46400,25,-75,14550,-13750,YES,3850,N,-0.31,24258.25,24248.7,140.4,1036075,50,0,22375,-13000,YES,19875,YES,-0.74,165.5,1088000,-25,-50,22025,4575,YES,-17950,YES,-0.22
08-11-2024 11:20,24231.25,39525,-75,0,12975,-10350,N,650,Y,-0.4,24248.7,24231.25,133.1,801250,-200,200,24450,-2475,N,8225,N,-0.59,176.2,979875,-675,-325,21275,38500,YES,-49275,YES,-0.13
08-11-2024 11:25,24229.25,43525,25,250,13600,2075,N,8975,N,-0.56,24236.4,24229.25,133.25,735400,-325,-325,23850,17600,Y,-14700,Y,-0.58,175.8,1121550,200,175,23125,-4650,Y,38425,Y,0.03
08-11-2024 11:30,24225,48325,-175,-175,15725,-7075,YES,825,Y,-0.67,24230,24225,132.5,763975,-125,-125,24500,-9500,YES,8375,YES,-0.6,180.55,1172075,125,-425,24875,-21075,Y,-850,YES,0.12
08-11-2024 11:35,24218.1,63275,-300,50,13525,-7300,YES,-2475,Y,-1.01,24225,24218.1,128.2,653350,-1150,-475,25875,-34325,YES,25975,N,-0.52,182.45,859450,-200,75,23125,12550,YES,-35450,YES,0.12
08-11-2024 11:40,24225,18725,-75,-350,11975,2525,N,-2925,Y,-0.28,24217.75,24225,128.85,647550,-225,250,28275,22500,Y,-18200,Y,-0.52,179.4,648125,125,-25,25425,-42550,Y,14500,Y,0.07
08-11-2024 11:45,24220.75,16925,100,125,13200,1275,YES,8250,N,-0.25,24222.45,24220.75,126,560150,375,-125,23525,-30600,YES,23325,YES,-0.47,182.3,612200,275,150,22425,41850,YES,-5050,YES,0.08
08-11-2024 11:50,24202,75975,-75,0,15100,-21275,YES,-3700,Y,-1.45,24220.75,24202,120.15,1089475,200,-250,28975,-21575,N,-5775,Y,-0.97,193.65,1461725,-25,-200,26450,20375,N,-82700,YES,0.41
08-11-2024 11:55,24185,66225,-125,0,14600,-1475,N,2150,N,-1.55,24200.95,24185,114.15,1335750,-1100,-125,27050,29225,Y,-12000,Y,-1.31,202.75,1571925,100,-25,21100,-41075,Y,-20850,Y,0.79
08-11-2024 12:00,24189.25,89125,75,-25,17875,-3425,YES,7100,N,-2.18,24185,24189.25,115.95,676325,-100,-575,28800,4875,N,-4875,N,-0.64,197.2,868900,-100,125,23850,-17775,YES,40450,Y,0.43
08-11-2024 12:05,24181.45,55025,25,0,17800,-25250,YES,68525,YES,-1.23,24192.85,24181.45,112.05,822250,225,675,29350,-1725,YES,32500,YES,-0.8,202.1,881450,750,-1275,25800,24325,YES,-68700,YES,0.44
08-11-2024 12:10,24190.5,31700,25,0,14625,6225,Y,-800,Y,-0.69,24185,24190.5,113.15,827850,-75,-425,26675,17150,N,35650,N,-0.77,197.75,812100,725,500,20900,-3475,Y,28900,Y,0.36
08-11-2024 12:15,24209.6,56450,0,-25,13425,4625,N,-1925,Y,-0.95,24190.5,24209.6,117.9,911025,-25,475,26250,28875,N,-17725,Y,-0.76,188.1,808025,-300,-450,29450,-24800,Y,-4450,YES,0.21
08-11-2024 12:20,24197.3,31600,375,-25,13800,2400,YES,16700,N,-0.48,24207,24197.3,114,952425,-225,425,29250,-21575,YES,33525,YES,-0.75,194.05,833825,150,75,26375,20025,YES,-30400,YES,0.16
08-11-2024 12:25,24199.65,22600,-125,1075,12425,2900,N,199050,YES,-0.37,24197.3,24199.65,116,530825,-50,-175,24900,14350,Y,925,Y,-0.42,194.4,548950,125,-25,25225,9775,N,25300,Y,0.14
08-11-2024 12:30,24220,23025,-200,-1050,12275,4925,N,-2900,Y,-0.31,24199.6,24220,126.1,776300,50,-275,31725,22075,N,-16950,Y,-0.52,179.45,533775,-175,-225,25825,-25200,Y,13625,N,0.06
08-11-2024 12:35,24225,72125,1600,975,19525,-188175,YES,4850,N,-0.7,24220,24225,128.4,1359600,-150,-100,24275,13000,N,104000,YES,-0.79,177.25,620750,0,200,23325,18600,YES,-6725,YES,0.01
08-11-2024 12:40,24236.2,33225,-25,100,10525,-350,Y,75,Y,-0.28,24225,24236.2,131.35,847425,-150,-100,22875,23375,N,-67075,Y,-0.44,170.5,534525,200,0,22825,-10925,Y,17375,Y,-0.04
08-11-2024 12:45,24221,18425,175,25,10025,-1200,YES,1475,N,-0.15,24236.2,24221,127,994325,-50,-200,23700,-37750,YES,49525,YES,-0.51,177.95,613375,0,125,28000,14900,YES,-6150,YES,-0.03
08-11-2024 12:50,24226,13275,-75,-25,9950,-2050,YES,-5525,Y,-0.12,24221,24226,130.95,495975,-325,175,22875,18450,Y,-60200,Y,-0.25,175.7,401625,125,-200,22300,5575,N,11775,N,0
08-11-2024 12:55,24230.5,15200,200,25,14575,975,N,-3800,N,-0.12,24226,24230.5,131.6,502775,-50,-425,25300,-17150,YES,9000,YES,-0.23,173.15,344150,450,100,21575,50,Y,6800,N,-0.01
08-11-2024 13:00,24235,11800,175,-25,11500,5000,N,-3700,N,-0.08,24230.5,24235,133.1,415100,-225,100,25550,-4275,N,-1425,Y,-0.19,170.05,338475,25,-150,22375,1575,N,9225,N,-0.03
08-11-2024 13:05,24244,22825,-75,75,11500,-225,YES,625,N,-0.11,24235,24244,133.45,783575,200,-150,27825,650,N,2925,N,-0.32,167.3,555350,325,300,22325,8375,N,-6525,YES,-0.08
08-11-2024 13:10,24265.75,50875,2150,-125,14125,8175,N,-12275,Y,0.01,24244,24265.75,141.9,1601600,150,-250,22075,17775,N,-29500,Y,-0.43,157.15,1063725,-150,-25,31800,-475,Y,-6550,YES,-0.35
08-11-2024 13:15,24258,22900,-1250,50,11375,-2475,YES,3000,N,0.02,24262.25,24258,139.85,1112275,300,625,22225,-30750,YES,58500,YES,-0.29,161.1,719900,-125,-625,21875,17825,N,2025,N,-0.22
08-11-2024 13:20,24273,79900,-725,0,19600,10950,N,-23825,Y,0.31,24258,24273,145,1463450,-375,125,21425,7050,Y,-58400,Y,-0.24,154.55,662600,-50,-75,24400,3325,N,7050,N,-0.25
08-11-2024 13:25,24274,49300,25,175,14700,3025,N,-12225,N,0.22,24272.1,24274,147,1267100,650,0,24000,-8400,YES,26350,YES,-0.18,149.25,816275,550,575,22700,-7775,Y,17500,N,-0.35
08-11-2024 13:30,24262.75,27550,-25,125,12950,-1150,YES,2000,N,0.1,24274.9,24262.75,142.15,880875,-175,-150,21900,-23400,YES,39075,N,-0.16,153.1,594125,1700,-50,22850,47000,YES,-15025,YES,-0.25
08-11-2024 13:35,24249.45,33375,25,-350,15275,-13950,YES,1450,Y,-0.08,24262.75,24249.45,133.5,1256375,0,500,26275,-1175,Y,-30950,Y,-0.4,161.05,1202850,-25,200,26150,6350,N,4800,N,-0.3
08-11-2024 13:40,24248.95,23900,250,100,14175,2650,N,50,Y,-0.1,24249.45,24248.95,133.7,943225,150,625,22425,5425,N,10450,YES,-0.35,160.4,922800,25,225,20725,-16200,Y,4700,N,-0.18
08-11-2024 13:45,24245,11925,-150,75,10275,-1475,YES,450,N,-0.03,24246.8,24245,130.8,805825,75,450,21925,-8625,YES,-275,Y,-0.25,161.2,684775,350,350,22350,2750,N,9975,N,-0.18
08-11-2024 13:50,24253.7,25550,-175,225,14750,10825,N,-7775,Y,-0.06,24245,24253.7,133.65,969550,-550,-50,21375,8200,N,4350,N,-0.3,153,796350,450,175,22975,-12950,Y,3800,N,-0.25
08-11-2024 13:55,24247.9,28875,100,-350,17500,9250,N,-700,N,-0.09,24253.7,24247.9,130.2,803275,25,0,23125,675,YES,-3175,Y,-0.28,157.9,750000,-125,300,22050,875,N,7150,N,-0.2
08-11-2024 14:00,24249,13150,100,0,9525,7900,N,-800,Y,-0.04,24247.9,24249,130.3,658175,-6550,950,27175,-19325,YES,7900,N,-0.24,157.7,618000,150,-275,23550,-775,Y,-15275,YES,-0.14
08-11-2024 14:05,24244.95,13875,-125,-175,9450,-275,YES,4650,N,-0.04,24249,24244.95,127.55,472875,-25,25,27750,-9750,N,27650,N,-0.16,159.5,501575,200,400,24875,3775,N,20275,Y,-0.14
08-11-2024 14:10,24225,30300,1100,-50,13825,-3375,YES,4700,N,-0.18,24244.9,24225,120.4,963050,675,-25,21900,-48475,YES,5475,N,-0.4,167.85,885875,275,25,25075,9500,N,-38775,YES,-0.14
08-11-2024 14:15,24215.25,37600,-550,875,15925,-2575,N,2325,Y,-0.32,24227,24215.25,117.45,833125,-25,750,19325,10675,Y,-20100,Y,-0.37,173.65,1046825,325,25,24350,16225,N,25550,Y,-0.07
08-11-2024 14:20,24214.5,26250,-225,-600,11000,-175,N,600,Y,-0.26,24215.25,24214.5,117.7,584375,575,-625,24150,18425,N,4150,YES,-0.27,172,706575,-275,175,25300,3750,N,8625,N,-0.02
08-11-2024 14:25,24225.65,46675,650,0,16775,-9825,YES,375,Y,-0.38,24214.2,24225.65,118.9,583700,-475,-375,23675,-6425,YES,5475,N,-0.26,169.15,556775,975,-650,22850,-25000,Y,-2400,YES,-0.05
08-11-2024 14:30,24207.05,34725,-550,25,11525,-13500,YES,4150,N,-0.33,24225.65,24207.05,110.8,735325,100,-1100,25350,-20050,YES,300,Y,-0.35,179.45,620700,-250,-125,19700,26150,YES,-23000,YES,-0.02
08-11-2024 14:35,24220,49775,-425,1550,12600,3275,N,4600,N,-0.49,24207,24220,117.25,948600,450,150,24100,43250,Y,-26425,Y,-0.44,171.1,894225,50,-50,20175,-6075,Y,38125,Y,-0.03
08-11-2024 14:40,24256.95,52600,-100,-1600,14675,1100,YES,-12000,Y,-0.11,24220,24256.95,136.55,1819250,-350,-200,23425,37200,N,-61750,Y,-0.54,149.35,1246850,25,625,20825,-79850,Y,-17475,YES,-0.29
08-11-2024 14:45,24242.5,41800,25,-25,13875,3975,N,-2150,N,-0.07,24256.95,24242.5,127.65,1374900,-1075,1475,25600,-16850,YES,27825,YES,-0.39,157.75,945325,-50,-400,24050,16975,YES,-10700,N,-0.21
08-11-2024 14:50,24243.4,24875,-50,175,10800,1925,YES,100,N,-0.05,24244.95,24243.4,128.95,778400,425,-3075,29025,-2825,N,15525,N,-0.22,159.9,442900,250,850,21850,6600,N,300,N,-0.1
08-11-2024 14:55,24244.35,19225,150,-175,10600,-50,YES,-1725,Y,-0.04,24243.4,24244.35,127.65,660725,-1375,-350,28825,4600,N,11450,N,-0.18,161.2,436675,225,0,24150,-8550,Y,3325,N,-0.08
08-11-2024 15:00,24230,28875,100,75,13350,-4200,YES,-3500,Y,-0.12,24247,24230,121.65,1357800,550,-1550,28525,-35200,YES,7925,N,-0.41,166.6,966850,-550,-400,26700,3750,N,-10475,YES,-0.15
08-11-2024 15:05,24239.65,46050,300,-675,18550,-2825,N,-1175,N,-0.21,24228.8,24239.65,129.6,1037925,700,650,29600,-3675,Y,-13675,Y,-0.31,159.4,843950,425,175,27525,-4825,Y,4925,N,-0.11
08-11-2024 15:10,24236.2,43450,0,0,18475,31850,Y,11350,N,-0.14,24239.6,24236.2,127,745075,225,-700,29725,-7175,YES,7550,YES,-0.2,163.75,513025,-1450,25,24825,-23650,Y,-9000,YES,-0.08
08-11-2024 15:15,24235.5,51275,525,0,21525,-2750,YES,825,Y,-0.22,24234.75,24235.5,128,971875,100,350,23525,-8900,YES,-19750,Y,-0.26,169.05,901975,1450,275,27475,-28075,Y,-725,N,-0.08
08-11-2024 15:20,24226.9,77300,25,0,16400,-10575,YES,1800,N,-0.38,24236,24226.9,124.85,834075,-1175,-8150,20375,-16875,YES,-48625,Y,-0.22,173.55,637900,125,75,19850,-13175,N,-60600,YES,-0.04
08-11-2024 15:25,24196.4,217150,-50,100,19550,-74125,YES,-71725,Y,-2.2,24222.95,24196.4,112.85,1745700,-625,50,32550,-101750,YES,-97725,Y,-0.63,182,959900,-175,950,33100,-81100,Y,-88275,YES,0.12
