last_traded_time,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,bid_price,ask_price,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
19-12-2024 11:00,-9,19725,-50,50,-7.35,-8.9,10400,1650,YES,8825,N,0.01,-0.25,2339025,11525,-450,-0.15,-0.15,69900,-162250,YES,67475,YES,-0.2,8.2,651200,-300,650,8.4,8.45,30725,-12750,Y,-28900,YES,0.06,9.95,10440,0,60,12.35,10.15,7560,285,YES,10650,N,-0.06
19-12-2024 11:05,4.55,19300,0,1175,2.55,2.8,11300,-675,YES,5525,N,0.01,2.2,1984900,-18900,-43425,1.8,1.75,76825,-18125,Y,-282925,Y,-0.16,2.2,407575,-400,1775,2.5,2.4,28500,10925,YES,-16725,N,0.01,32.2,11040,-15,-15,41.1,32.6,8220,-3660,YES,-660,Y,0.41
19-12-2024 11:10,0.4,19000,50,-950,0.5,0.25,16450,3675,N,-2025,Y,-0.01,-1.95,2771250,-1500,19225,-1.65,-1.65,81400,129050,Y,106725,YES,-0.21,-4.65,491800,825,825,-4.7,-4.75,33200,-4675,Y,28550,Y,0.09,18.8,9315,90,-45,3,4.8,5565,6045,N,-1680,Y,0.4
19-12-2024 11:15,10.6,18900,175,-50,9.9,9.1,10900,-1325,YES,1900,N,0.06,1.05,2110600,-4025,-9025,0.95,0.95,106375,57975,N,-43750,Y,-0.16,-9,451025,200,-650,-8.15,-8.15,30925,-8150,Y,4650,N,-0.07,40.2,10815,-45,60,37.75,38.75,6945,-3510,YES,-1260,N,0.8
19-12-2024 11:20,-3.2,18675,-325,50,1.75,-0.4,12350,975,N,1575,Y,0.06,0.2,2803575,10925,10200,0.15,0.2,85650,22900,N,106525,YES,-0.19,-1.65,343225,175,-425,-2.1,-2.1,30900,5275,N,-14450,YES,-0.08,12.9,11355,-15,-30,7,10,7545,855,N,1905,N,1.15
19-12-2024 11:25,3.75,17000,-50,-25,1.15,0.95,10600,-1850,YES,875,Y,0.1,-0.6,3600850,-2625,1750,-0.6,-0.6,77025,-162975,YES,44150,N,-0.22,3.1,408400,325,650,2.85,2.9,28500,26950,YES,-24250,YES,-0.16,12.2,19050,45,0,18.1,20.85,8370,-1365,YES,315,Y,2.51
19-12-2024 11:30,1.9,13250,0,25,2.2,1.9,10375,-200,N,200,Y,0.06,0,2876350,-5650,-1900,0.05,0.05,91750,154325,Y,-49150,Y,-0.19,-5.95,291275,0,200,-5.5,-5.55,30500,-41500,Y,15650,Y,-0.08,29.65,16695,105,-60,29.5,31.3,7410,1140,N,-990,Y,2.41
19-12-2024 11:35,30.75,166475,100,-25,30.85,31.55,13625,-7725,YES,-110850,Y,2.91,6.35,15682700,2475,-18250,6.25,6.25,81750,-102050,YES,-266525,Y,-0.2,-29.85,1743550,-275,150,-29,-29.05,27675,-73175,Y,17075,N,-1.89,132.9,74070,150,615,139.85,138.95,7815,-13890,YES,-28095,Y,16.42
19-12-2024 11:40,-14.1,42250,-25,-25,-17.05,-14.7,16875,15325,Y,9750,YES,0.48,-6.65,9476100,23150,20150,-6.65,-6.6,83250,88425,Y,255500,YES,-0.4,17.55,1168400,450,400,17.2,17.3,25950,33775,YES,-9300,YES,-1.04,-89.25,30240,-150,-15,-88.05,-93.75,7965,1815,N,13740,YES,6.32
19-12-2024 11:45,15.1,44100,375,250,13.05,15.3,14425,4150,N,900,Y,0.52,2.15,5601550,-6850,-3350,2.1,2.1,91800,266925,Y,126200,N,-0.21,-13.2,762425,150,50,-13.2,-13.25,26950,37150,N,9775,N,-0.67,51,13620,0,-45,51.25,50.5,5400,7860,N,7875,N,2.39
19-12-2024 11:50,-17.85,29575,-250,-25,-18.1,-16,14450,-575,YES,4925,N,0.33,-1.8,4806500,9875,2150,-1.9,-1.9,66450,-85750,YES,102050,N,-0.2,10.85,669625,1100,25,11.5,11.6,27875,18525,N,-3975,YES,-0.5,-96.15,22365,-30,0,-84.95,-80.6,8745,-285,YES,7770,N,3.47
