last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
21-02-2025 09:15,22936.35,140175,-75,-7050,35850,48000,N,77250,N,12.41,22910,22936.35,177.05,4169025,300,300,35475,478875,N,128100,N,5.13,146.95,3525750,0,75,35775,478725,N,225150,N,-8.59,49371,29010,-90,30,12900,-4140,N,27240,N,28.92
21-02-2025 09:20,22927.45,88500,450,-225,32775,72450,Y,19725,N,4.91,22935.75,22927.45,172,3804000,150,-375,40875,-1371825,YES,199575,YES,3.5,146.55,3358125,-75,-300,42000,42375,N,155775,N,-2.73,49351.05,20970,90,330,12930,27510,Y,-21840,Y,9.17
21-02-2025 09:25,22930,82575,450,750,33825,25050,N,6900,N,0.21,22927,22930,168.95,3185925,375,-75,42750,95925,Y,199125,N,-1.15,141.15,4972200,-975,450,42825,-44250,Y,220425,Y,-0.76,49324.7,32220,-60,90,12300,7470,N,1920,YES,-6.41
21-02-2025 09:30,22919.25,149025,-375,-375,32775,-10425,YES,20925,N,2.55,22930,22919.25,162.3,3483450,-375,150,47175,-21000,YES,97725,N,-0.57,149,3560925,150,0,38400,91200,YES,95325,N,-1.33,49280,39750,-30,30,12840,12870,N,14970,N,-12.88
21-02-2025 09:35,22912,98550,-225,0,28575,72225,Y,3750,N,-0.81,22918,22912,158.95,2547825,900,-450,39750,-30525,YES,103800,N,-1.12,149.25,3354000,-1200,-12750,41850,31875,N,15150,N,-0.06,49255,30360,90,-90,13470,10590,N,22890,N,-9.39
21-02-2025 09:40,22880,238950,150,75,33675,11325,N,-3825,Y,-10.07,22912.8,22880,145.5,3710475,150,-450,45600,-50250,YES,87675,N,-3.19,168.8,7086525,-600,375,47250,30450,N,-340650,YES,3.15,49128,124680,0,30,15930,-42630,YES,17250,N,-57.94
21-02-2025 09:45,22869.55,191625,-600,0,32700,84225,Y,-14250,Y,-6.75,22879.05,22869.55,143.95,3247950,-375,0,41925,74100,Y,113025,YES,-2.63,179.85,4965000,525,-2100,44325,-8775,Y,-46725,Y,3.23,49120.1,58560,-330,150,15000,57300,Y,-11190,Y,-21.74
21-02-2025 09:50,22859.4,201600,-3150,-150,38475,2625,YES,14550,YES,-6.77,22867.1,22859.4,141.65,2205975,-300,-75,46200,112200,Y,57525,N,-1.62,182.6,3450375,-75,-1125,42975,5775,N,81975,Y,2.52,49054.95,67110,0,30,16320,-3060,YES,45360,YES,-25.54
21-02-2025 09:55,22851.2,157350,75,0,38175,-40125,YES,10200,N,-3.49,22859.4,22851.2,139.1,2557800,150,-225,42225,-169650,YES,73800,N,-1.51,186.2,2707575,-150,-3525,42525,-46875,Y,-102600,YES,1.4,49022.85,40650,-30,-30,11520,-23790,YES,-19980,Y,-13.74
21-02-2025 10:00,22860,185925,-300,-900,32550,-29175,N,18900,N,-4.63,22852.6,22860,139.8,2508975,-225,150,46425,51900,Y,84525,N,-1.63,183.5,2837175,-75,-300,40275,-10875,YES,55875,Y,1.82,49045,45300,780,0,12870,-990,Y,10020,YES,-14.99
21-02-2025 10:05,22855,89775,75,-150,32475,75150,Y,2250,Y,-1.72,22856.65,22855,141,1552200,375,1500,45450,68550,N,46800,N,-0.8,185.25,1752900,0,0,38550,23025,YES,-15600,YES,1.02,49041.25,15570,0,0,11790,31890,Y,32460,YES,-4.05
