last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
13-02-2025 09:20,23080,239625,-225,450,43350,-71100,YES,33900,N,-14.47,23159.3,23080,27.05,1189050,75,750,2625,71100,N,4275,N,-0.43,210.4,3988875,-150,-525,44400,41925,N,-76650,YES,11.13,49729.55,59310,-90,-30,16560,-3420,YES,21780,N,-26.95
13-02-2025 09:25,23102,177075,0,225,39600,96225,Y,4875,N,-13.66,23081.4,23102,28.55,8118000,-375,1800,48600,611100,Y,145050,YES,-1.27,205.45,1804500,0,150,47100,-48450,Y,62400,Y,12.38,49759.95,39780,120,-30,15630,29070,Y,-15540,Y,-23.81
13-02-2025 09:30,23182.95,155400,-225,0,40500,7650,N,52275,YES,3.65,23102,23182.95,45,13376550,-525,0,48375,65025,N,-416625,Y,1.66,132.45,1966800,300,-450,45675,-28575,N,83025,Y,-3.13,49893.45,39870,-90,0,14520,6660,N,17640,YES,1.73
13-02-2025 09:35,23180,110925,75,150,43800,-72150,YES,41250,N,5.26,23180,23180,42.65,11052225,2550,300,51300,48750,N,207750,YES,1.86,128.55,2033175,75,300,48750,93075,YES,135825,Y,-6.15,49850.05,27270,-270,120,12480,-24510,YES,10530,N,5.36
13-02-2025 09:40,23200.05,101250,375,525,37275,3675,Y,-26925,Y,5.81,23180,23200.05,42.25,8496750,975,300,44625,210975,Y,252975,YES,0.81,114.75,2446650,-75,300,37650,314925,YES,17475,N,-8.43,49919.2,21450,390,180,12810,6720,Y,14430,N,5.88
13-02-2025 09:45,23214,107400,-750,1050,35700,7125,N,190275,YES,6.08,23198.2,23214,43.6,8721075,1875,825,45825,312000,Y,71025,N,0.79,99.7,2510100,525,-150,42000,101025,N,102375,Y,-7.62,49895,29850,-210,-60,12840,-4110,YES,-4410,Y,8.65
13-02-2025 09:50,23250,277800,0,150,40950,25500,N,-147075,Y,15.15,23214,23250,58.05,14928300,-150,-1650,50700,271650,N,-282975,Y,2.16,71.95,5353200,150,-300,48000,86775,N,123000,Y,-15.22,49955,33480,150,690,12690,3840,N,-13770,Y,8.76
13-02-2025 09:55,23244.8,150825,-600,-75,39300,21450,N,23700,YES,7.39,23250,23244.8,60,19398450,900,-525,48900,507000,Y,170625,YES,3.26,72.8,8185950,-75,1050,46125,432675,YES,189750,Y,-15.41,49955,30240,0,-540,14190,14940,N,-1890,N,7.82
13-02-2025 10:00,23254.8,127050,0,0,40800,9375,N,43350,N,6.03,23249.75,23254.8,60.8,12546750,-225,1050,46425,165900,N,224250,YES,1.79,61.95,8916750,-450,-225,42900,110475,N,217725,Y,-11.3,49976,30360,-30,-90,14640,-210,YES,-4650,Y,8.09
13-02-2025 10:05,23235.5,81750,600,525,36825,-9825,YES,4200,N,3.26,23255.5,23235.5,55.3,10850325,-1050,-1200,45525,-383700,YES,239100,N,1.04,73.3,8152575,525,300,41475,624000,YES,-101475,YES,-6.94,49941.55,11130,150,-30,10620,-4800,YES,6060,N,2.69
