last_traded_time,ltp,tot_buy_qty,tot_sell_qty,last_traded_time,ltp,tot_buy_qty,tot_sell_qty,last_traded_time,ltp,tot_buy_qty,tot_sell_qty
22-11-2024 09:40,23510,306125,331075,22-11-2024 09:40,253.35,400250,153925,22-11-2024 09:40,137.95,234275,219200
22-11-2024 09:41,23523,306175,329225,22-11-2024 09:41,259,407750,154050,22-11-2024 09:41,133.85,230275,242925
22-11-2024 09:41,23519,310600,329300,22-11-2024 09:41,256,413150,153550,22-11-2024 09:41,135.65,214825,248425
22-11-2024 09:41,23524.4,318200,329000,22-11-2024 09:41,257.1,411600,156250,22-11-2024 09:41,135.7,221250,255400
22-11-2024 09:41,23524.3,321125,331250,22-11-2024 09:41,258.35,412375,150675,22-11-2024 09:41,135.35,225600,260625
22-11-2024 09:41,23515.95,319750,333100,22-11-2024 09:41,254.65,412450,151575,22-11-2024 09:41,137.25,231750,257200
22-11-2024 09:41,23511,321550,336275,22-11-2024 09:41,248.45,410150,154750,22-11-2024 09:41,141.85,242300,257025
22-11-2024 09:42,23517.65,325000,338425,22-11-2024 09:42,254.5,404175,172350,22-11-2024 09:42,138.7,248200,252425
22-11-2024 09:42,23512.9,325075,337975,22-11-2024 09:42,253.15,408575,174850,22-11-2024 09:42,139.6,245500,258750
22-11-2024 09:42,23502.95,320400,373400,22-11-2024 09:42,247.3,409625,174225,22-11-2024 09:42,145,250600,257200
22-11-2024 09:42,23507.25,323800,382825,22-11-2024 09:42,248.85,423950,172525,22-11-2024 09:42,145,254725,249900
22-11-2024 09:42,23505,326300,383300,22-11-2024 09:42,249.75,428450,174900,22-11-2024 09:42,146.65,250675,255250
22-11-2024 09:42,23502.2,325700,387900,22-11-2024 09:42,248.2,432475,172350,22-11-2024 09:42,144.95,246475,258800
22-11-2024 09:43,23493.35,333575,388975,22-11-2024 09:43,242.35,430725,176650,22-11-2024 09:43,149,245325,263125
22-11-2024 09:43,23494.95,322675,391175,22-11-2024 09:43,245.7,408750,179275,22-11-2024 09:43,148.75,259975,254275
22-11-2024 09:43,23499.95,330975,393650,22-11-2024 09:43,246.85,410450,177000,22-11-2024 09:43,148.5,264525,255500
22-11-2024 09:43,23505.45,332125,391050,22-11-2024 09:43,249.45,414075,176325,22-11-2024 09:43,144.9,267425,263475
22-11-2024 09:43,23500,329075,391825,22-11-2024 09:43,245.8,417575,179525,22-11-2024 09:43,146.75,242300,274700
22-11-2024 09:43,23500,328900,392600,22-11-2024 09:43,243.2,419400,179075,22-11-2024 09:43,148,248375,272250
22-11-2024 09:44,23500.05,330225,390750,22-11-2024 09:44,243.5,416975,177100,22-11-2024 09:44,147.45,246500,281375
22-11-2024 09:44,23494,330400,394425,22-11-2024 09:44,237,418750,162300,22-11-2024 09:44,149.95,243250,271150
22-11-2024 09:44,23490.95,323075,395825,22-11-2024 09:44,241.75,417350,166750,22-11-2024 09:44,148.65,248925,269975
22-11-2024 09:44,23497.3,380100,396350,22-11-2024 09:44,243.1,421700,158650,22-11-2024 09:44,147.6,240725,275825
22-11-2024 09:44,23500,418500,397875,22-11-2024 09:44,244.7,427250,157375,22-11-2024 09:44,143.85,237600,288725
22-11-2024 09:44,23490,418575,405950,22-11-2024 09:44,236.6,434825,157650,22-11-2024 09:44,149.3,232300,294700
22-11-2024 09:45,23484.3,420700,404550,22-11-2024 09:45,236.85,414825,161425,22-11-2024 09:45,150.9,238500,287075
22-11-2024 09:45,23494.2,426150,389725,22-11-2024 09:45,240.25,420200,161675,22-11-2024 09:45,147.2,233550,291225
22-11-2024 09:45,23490.1,424675,382650,22-11-2024 09:45,241.85,426750,165975,22-11-2024 09:45,147.85,243900,292700
22-11-2024 09:45,23497.9,428825,389200,22-11-2024 09:45,242.2,433275,168425,22-11-2024 09:45,146.95,246125,296100
22-11-2024 09:45,23501.45,427500,385825,22-11-2024 09:45,247.45,433800,166250,22-11-2024 09:45,143.15,232150,294700
22-11-2024 09:45,23502,429925,383025,22-11-2024 09:45,247.1,429450,156100,22-11-2024 09:45,143.05,225925,305025
22-11-2024 09:46,23507,431325,382725,22-11-2024 09:46,248.9,432925,153625,22-11-2024 09:46,141.75,224200,304700
22-11-2024 09:46,23511.45,431125,384875,22-11-2024 09:46,249.8,434050,151375,22-11-2024 09:46,142.6,232200,313700
22-11-2024 09:46,23507.05,428325,389625,22-11-2024 09:46,248.1,430350,157400,22-11-2024 09:46,144.15,231825,309750
22-11-2024 09:46,23507.2,428150,389650,22-11-2024 09:46,248.95,432125,175850,22-11-2024 09:46,143.15,240300,313700
22-11-2024 09:46,23500,430950,391400,22-11-2024 09:46,246.6,434325,179125,22-11-2024 09:46,144.65,237150,312375
22-11-2024 09:46,23495.75,430725,394400,22-11-2024 09:46,241.95,426550,198050,22-11-2024 09:46,147.95,242425,306900
22-11-2024 09:47,23486.7,428050,395200,22-11-2024 09:47,236.3,426425,201200,22-11-2024 09:47,152.4,239900,302650
22-11-2024 09:47,23487.25,430350,394750,22-11-2024 09:47,235.85,414200,200475,22-11-2024 09:47,154.25,240300,286400
22-11-2024 09:47,23480.65,431275,392625,22-11-2024 09:47,235.95,415275,201800,22-11-2024 09:47,153.75,244875,274100
22-11-2024 09:47,23473.6,428575,396750,22-11-2024 09:47,230.95,417200,207900,22-11-2024 09:47,157,239875,275150
22-11-2024 09:47,23470.15,421225,401400,22-11-2024 09:47,228.75,407225,211650,22-11-2024 09:47,157,249175,242425
22-11-2024 09:47,23471.6,420100,396325,22-11-2024 09:47,228.75,412525,206675,22-11-2024 09:47,156.4,242450,250675
22-11-2024 09:48,23478.35,426575,396225,22-11-2024 09:48,233.1,412900,204650,22-11-2024 09:48,152.8,240575,270925
22-11-2024 09:48,23489.45,428100,389950,22-11-2024 09:48,236.35,419000,203125,22-11-2024 09:48,150.3,225025,281875
22-11-2024 09:48,23489.95,427175,393150,22-11-2024 09:48,235.95,422175,207100,22-11-2024 09:48,149.55,216875,282475
22-11-2024 09:48,23480.15,425975,398475,22-11-2024 09:48,232.45,424525,213175,22-11-2024 09:48,153.15,231825,281525
22-11-2024 09:48,23480.8,429100,394600,22-11-2024 09:48,233.65,426900,212850,22-11-2024 09:48,151,232025,286350
22-11-2024 09:48,23480,430075,396700,22-11-2024 09:48,232.55,426125,233200,22-11-2024 09:48,152.4,247600,288125
22-11-2024 09:49,23480,428750,398925,22-11-2024 09:49,230.8,428700,217900,22-11-2024 09:49,152.75,236550,290100
22-11-2024 09:49,23480.05,431675,396275,22-11-2024 09:49,230.95,422600,219400,22-11-2024 09:49,153.9,234825,301750
22-11-2024 09:49,23470.75,430625,399000,22-11-2024 09:49,228.5,424800,217725,22-11-2024 09:49,156,239375,297800
22-11-2024 09:49,23472.7,423975,401700,22-11-2024 09:49,225.9,427250,219200,22-11-2024 09:49,158.95,256525,290700
22-11-2024 09:49,23463.8,420950,403775,22-11-2024 09:49,221.65,417650,221225,22-11-2024 09:49,162.65,265250,284950
22-11-2024 09:49,23472.3,427725,399925,22-11-2024 09:49,227.6,410800,220250,22-11-2024 09:49,156.55,260700,280825
22-11-2024 09:50,23470.5,430200,397025,22-11-2024 09:50,227.25,416175,215250,22-11-2024 09:50,157.3,214700,281025
22-11-2024 09:50,23466.05,427475,400900,22-11-2024 09:50,223.95,422025,224975,22-11-2024 09:50,160.5,226100,282100
22-11-2024 09:50,23467.65,427150,404225,22-11-2024 09:50,225.75,421725,221575,22-11-2024 09:50,160.05,221825,284175
22-11-2024 09:50,23467.35,428875,397700,22-11-2024 09:50,226.4,427900,223400,22-11-2024 09:50,157.55,217175,309725
22-11-2024 09:50,23466,427025,398675,22-11-2024 09:50,224.2,426175,228175,22-11-2024 09:50,159.65,221775,305200
22-11-2024 09:50,23466,428050,399825,22-11-2024 09:50,223.65,433475,228525,22-11-2024 09:50,160.8,231125,306900
22-11-2024 09:51,23446.25,419825,403600,22-11-2024 09:51,214.4,429025,231050,22-11-2024 09:51,169.95,240475,304050
22-11-2024 09:51,23440.05,349750,404475,22-11-2024 09:51,210.6,400950,233825,22-11-2024 09:51,172.65,242700,200725
22-11-2024 09:51,23445,355450,406275,22-11-2024 09:51,214.8,404450,237725,22-11-2024 09:51,169.45,246175,213575
22-11-2024 09:51,23446.95,352825,400600,22-11-2024 09:51,214.75,419250,233525,22-11-2024 09:51,168.9,230925,219975
22-11-2024 09:51,23446.55,359000,403100,22-11-2024 09:51,212.45,420275,236625,22-11-2024 09:51,171.65,237475,218600
22-11-2024 09:51,23441.6,356625,406300,22-11-2024 09:51,210.1,416400,241450,22-11-2024 09:51,174.75,257325,223750
22-11-2024 09:52,23439.6,336325,405175,22-11-2024 09:52,209.9,410475,241525,22-11-2024 09:52,175.6,259000,205075
22-11-2024 09:52,23443.05,340200,403425,22-11-2024 09:52,214.4,422650,238875,22-11-2024 09:52,170.8,248975,222775
22-11-2024 09:52,23437.05,336825,413000,22-11-2024 09:52,211.05,431225,235600,22-11-2024 09:52,175.9,243000,221075
22-11-2024 09:52,23443,337900,405925,22-11-2024 09:52,211.3,409575,238025,22-11-2024 09:52,174,251800,200975
22-11-2024 09:52,23440.95,343925,410150,22-11-2024 09:52,212.55,418325,244650,22-11-2024 09:52,172.5,246825,219025
22-11-2024 09:52,23441.35,345550,427275,22-11-2024 09:52,213.75,417075,247650,22-11-2024 09:52,171.35,239425,223750
22-11-2024 09:53,23453.25,350550,448250,22-11-2024 09:53,216,430525,244775,22-11-2024 09:53,168.35,236900,238075
22-11-2024 09:53,23450.6,352725,450100,22-11-2024 09:53,218.65,437950,239450,22-11-2024 09:53,167.15,204875,242775
22-11-2024 09:53,23448.1,354275,455375,22-11-2024 09:53,218.3,436600,238250,22-11-2024 09:53,167.15,212675,238100
22-11-2024 09:53,23454.05,355600,450950,22-11-2024 09:53,218.75,441750,242050,22-11-2024 09:53,165.75,218150,248100
22-11-2024 09:53,23453.6,356275,450075,22-11-2024 09:53,217.7,451200,241150,22-11-2024 09:53,167.75,215575,257775
22-11-2024 09:53,23451,356025,450850,22-11-2024 09:53,218,452700,245500,22-11-2024 09:53,167.45,226275,266325
22-11-2024 09:54,23452.3,353650,446150,22-11-2024 09:54,219,453925,251100,22-11-2024 09:54,166.45,228650,261025
22-11-2024 09:54,23453.25,354900,444250,22-11-2024 09:54,219.9,451325,247050,22-11-2024 09:54,165.85,230925,263275
22-11-2024 09:54,23459.55,359175,444550,22-11-2024 09:54,223.35,457475,257800,22-11-2024 09:54,161.8,224800,272975
22-11-2024 09:54,23473.55,357850,441050,22-11-2024 09:54,228,463875,255025,22-11-2024 09:54,155,204625,292400
22-11-2024 09:54,23476,359075,443400,22-11-2024 09:54,229.1,457800,224975,22-11-2024 09:54,154.8,186025,286350
22-11-2024 09:54,23475,356475,454150,22-11-2024 09:54,230.45,460400,220325,22-11-2024 09:54,154,188675,281600
22-11-2024 09:55,23477.5,356550,492275,22-11-2024 09:55,230.7,461700,220650,22-11-2024 09:55,155.95,193325,280000
22-11-2024 09:55,23476.7,358475,496050,22-11-2024 09:55,229.55,456800,225025,22-11-2024 09:55,156.8,195175,281225
22-11-2024 09:55,23476.9,357750,502125,22-11-2024 09:55,232.15,451000,231500,22-11-2024 09:55,155.1,202600,278525
22-11-2024 09:55,23479.65,356450,498775,22-11-2024 09:55,232.2,452725,230975,22-11-2024 09:55,155,206225,285325
22-11-2024 09:55,23496.5,359000,498225,22-11-2024 09:55,242.25,450425,228100,22-11-2024 09:55,145.25,205700,290375
22-11-2024 09:55,23487.05,360375,494700,22-11-2024 09:55,238.3,455875,203775,22-11-2024 09:55,149.4,167200,293300
22-11-2024 09:56,23486.5,361550,489725,22-11-2024 09:56,233.6,445925,205900,22-11-2024 09:56,151.7,175000,287625
22-11-2024 09:56,23478,363375,494625,22-11-2024 09:56,233.55,457900,208575,22-11-2024 09:56,152.4,174450,293025
22-11-2024 09:56,23484.25,361750,492975,22-11-2024 09:56,237.75,471825,216750,22-11-2024 09:56,150.25,188700,307425
22-11-2024 09:56,23488.7,361750,497650,22-11-2024 09:56,236.1,475100,217325,22-11-2024 09:56,151.75,190825,307125
22-11-2024 09:56,23485,359850,499675,22-11-2024 09:56,234.7,472025,224225,22-11-2024 09:56,152.75,196175,302800
22-11-2024 09:56,23485.4,361950,497300,22-11-2024 09:56,236.15,472850,236275,22-11-2024 09:56,151.9,204125,301025
22-11-2024 09:57,23482.6,360050,504875,22-11-2024 09:57,232.55,485375,236825,22-11-2024 09:57,154.8,203675,307250
22-11-2024 09:57,23476.6,359675,503375,22-11-2024 09:57,233.6,490900,239125,22-11-2024 09:57,154.55,208600,300350
22-11-2024 09:57,23475.35,359475,504050,22-11-2024 09:57,231.8,486900,243950,22-11-2024 09:57,155.3,213975,298000
22-11-2024 09:57,23474,360575,502100,22-11-2024 09:57,230.45,472325,239925,22-11-2024 09:57,156.35,216600,288725
22-11-2024 09:57,23478,358475,497000,22-11-2024 09:57,232.8,486550,244275,22-11-2024 09:57,153.8,207075,294375
22-11-2024 09:57,23485,361000,497625,22-11-2024 09:57,233.65,497275,250500,22-11-2024 09:57,151.3,199675,304675
22-11-2024 09:58,23492.25,362100,497025,22-11-2024 09:58,236.25,507225,251525,22-11-2024 09:58,148.8,191700,309350
22-11-2024 09:58,23500.9,362850,496950,22-11-2024 09:58,244.7,512925,252675,22-11-2024 09:58,141.3,190000,313125
