last_traded_time,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,Open_NSE:NIFTY50-INDEX,Close_9,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price,ltp,vol_traded_today,bid_size,ask_size,last_traded_qty,tot_buy_qty,tot_buy_sig,tot_sell_qty,tot_sell_sig,avg_trade_price
13-11-2024 10:45,23806.65,41825,-1475,25,17000,5100,N,-10675,Y,-0.78,23781.2,23806.65,44.5,1078425,-450,300,34025,71050,N,-27250,Y,-0.5,204.9,342850,-125,-175,22575,850,N,24500,N,0.43
13-11-2024 10:50,23827,58725,25,-200,12125,-33725,YES,-5625,N,-0.19,23805,23827,50.9,2213200,1075,250,31750,-20025,YES,-103775,Y,-0.44,188.85,641000,-25,0,24050,-24775,Y,6425,N,0.28
13-11-2024 10:55,23805,40975,-25,0,11700,-6725,Y,-11525,Y,-0.47,23825.65,23805,46.6,1355275,375,-400,32400,39825,Y,52400,YES,-0.4,204.6,401125,-150,200,24200,12975,YES,-1175,YES,0.33
13-11-2024 11:00,23798.9,27500,-25,0,14350,-525,N,54850,YES,-0.39,23803.4,23798.9,43.7,830000,400,-300,31750,-8225,YES,21775,N,-0.28,208,365500,-100,-75,23625,17225,N,-1625,YES,0.36
13-11-2024 11:05,23782.25,24075,100,0,13550,-29050,YES,-825,Y,-0.44,23798.9,23782.25,39.3,1052675,975,1425,31725,-33025,YES,42750,YES,-0.44,217.8,351800,0,0,22800,15325,N,-15625,YES,0.44
13-11-2024 11:10,23787.2,42225,-50,-50,14700,-7125,Y,75650,YES,-0.86,23782.5,23787.2,41.25,1338575,0,-75,37025,-1000,Y,-16650,Y,-0.55,216.6,385100,-50,125,23450,-11500,Y,350,N,0.56
13-11-2024 11:15,23769.55,38300,125,-75,10625,0,N,-2125,Y,-0.89,23786.1,23769.55,35.05,1427900,600,-250,39425,-93550,YES,61075,YES,-0.63,233.95,327825,75,275,27700,325,N,-11400,YES,0.53
13-11-2024 11:20,23795,28825,0,-125,12350,425,N,700,N,-0.54,23769.55,23795,40.55,1006000,-825,-100,38175,32325,Y,-21700,Y,-0.4,210,276600,-100,-50,20950,-9750,Y,21400,Y,0.36
13-11-2024 11:25,23783.3,23050,-25,-25,14800,1950,N,21600,YES,-0.34,23795,23783.3,37.4,808575,4725,1400,28250,-50300,YES,11025,YES,-0.3,219.05,283800,-25,0,25900,1875,N,28500,N,0.3
13-11-2024 11:30,23792.75,35975,-1400,100,21175,1875,YES,-22375,Y,-0.66,23783.3,23792.75,37.25,817100,1525,2125,28075,35500,Y,21350,N,-0.35,211.25,260875,500,-50,27425,2475,N,6050,N,0.35
13-11-2024 11:35,23788.9,38650,-1550,-625,16925,-5300,YES,21475,YES,-0.64,23792.75,23788.9,36.8,622075,-300,1675,30200,9725,N,-1800,Y,-0.25,213,201300,400,-175,26600,2500,N,-850,YES,0.22
13-11-2024 11:40,23752.3,48425,650,0,14775,-23200,YES,17050,N,-1.08,23786.15,23752.3,29.9,1243775,800,29575,29875,-102850,YES,58450,YES,-0.58,244.65,438975,-100,-50,23500,14625,N,-79100,YES,0.72
13-11-2024 11:45,23785,28525,325,-325,11150,28325,Y,18225,N,-0.64,23751.1,23785,35.55,1007500,-925,1900,29825,81550,Y,-35350,Y,-0.43,212.9,346200,-50,250,26350,-28475,Y,11075,Y,0.49
13-11-2024 11:50,23782,18850,-550,25,15450,-2725,YES,-55000,Y,-0.31,23787.95,23782,32.9,661525,1125,225,32050,3800,N,55875,YES,-0.26,218.35,144025,-175,-25,23800,7575,YES,14225,N,0.15
13-11-2024 11:55,23794,17875,-25,0,10975,17250,N,8275,YES,-0.29,23782.15,23794,34.45,734000,-200,1250,30350,95175,Y,6650,N,-0.3,204.7,205425,175,25,25650,-11250,Y,4650,N,0.2
13-11-2024 12:00,23774.95,36650,-25,25,14400,14900,N,-16350,Y,-0.54,23795.4,23774.95,28.75,1152975,-450,-1825,42800,-94850,YES,23525,N,-0.47,221.85,312425,-175,-50,26075,-3450,N,-1850,YES,0.27
13-11-2024 12:05,23756.6,29150,50,-100,10325,2375,YES,-18900,Y,-0.63,23775.2,23756.6,26.15,1566675,-1375,450,36925,-35825,Y,-11525,Y,-0.74,234.55,563475,0,-275,24850,-525,N,-13525,YES,0.82
13-11-2024 12:10,23756.45,69500,-50,25,16200,-22450,YES,25750,YES,-1.76,23756.75,23756.45,25.45,1233800,-750,250,39775,36650,Y,14875,YES,-0.59,239.35,310150,-100,-125,23300,4850,N,5875,N,0.52
13-11-2024 12:15,23778.85,41525,0,-50,15450,5600,Y,40525,N,-0.77,23756.55,23778.85,29.1,1243100,-575,-2825,46025,58975,Y,-56425,Y,-0.52,217.9,217250,-200,50,24325,-5000,Y,18525,N,0.28
13-11-2024 12:20,23792.2,42150,25,150,14325,2000,YES,3175,N,-0.59,23778.85,23792.2,31.55,951575,-1325,1200,32850,16425,N,-3100,YES,-0.35,212.1,168625,175,300,20350,-2275,N,9425,N,0.16
13-11-2024 12:25,23769.4,21500,-75,-125,11350,-13225,YES,7775,N,-0.34,23791.55,23769.4,26.7,815375,-2400,1750,33500,-1825,YES,55475,YES,-0.32,228.65,160450,-25,75,23700,3475,N,-975,YES,0.18
13-11-2024 12:30,23790.15,27175,25,-75,13100,-3125,N,825,Y,-0.41,23769.4,23790.15,30.7,865925,-2025,-275,35750,14050,N,-40475,Y,-0.32,210.95,197950,-100,75,27900,-9450,Y,2525,N,0.21
13-11-2024 12:35,23771.05,29700,175,-75,13400,-6225,YES,2225,N,-0.49,23789.55,23771.05,25.75,879000,-400,1125,33525,-12925,YES,24225,YES,-0.34,228.6,184575,75,-75,24125,10650,YES,-6650,YES,0.21
13-11-2024 12:40,23751,38650,175,-450,14225,-3975,N,-1450,Y,-0.76,23771.05,23751,22.9,1151100,1875,3775,35325,-18325,YES,-1750,Y,-0.48,242.6,217150,75,25,24475,7500,N,-7350,YES,0.32
13-11-2024 12:45,23748.9,143575,-125,175,17500,-24725,YES,-12550,Y,-3.47,23750.25,23748.9,23.3,1641800,-400,-8550,45150,73425,Y,19950,YES,-0.69,246.65,463925,150,175,23700,-24650,Y,-32425,YES,0.86
13-11-2024 12:50,23735,45075,275,200,15400,-425,Y,49950,YES,-1,23748.9,23735,22.9,1008000,5825,-200,45300,-8925,YES,12075,N,-0.4,258.4,207750,125,-100,20075,700,YES,3950,Y,0.38
13-11-2024 12:55,23729.15,86200,-275,-150,12200,5275,N,-3850,Y,-2.23,23735,23729.15,21.85,1377525,2025,-675,38300,23625,Y,7025,N,-0.56,260.95,341225,0,-250,25550,-2650,Y,-9175,YES,0.74
13-11-2024 13:00,23724.6,75900,25,125,15000,6425,N,-20875,Y,-2.08,23729.15,23724.6,19.9,1862150,-2700,650,36175,-104300,YES,-9350,Y,-0.76,270.45,293175,-75,100,22275,-1450,N,2825,N,0.7
13-11-2024 13:05,23714.8,40475,-25,-150,13600,-1425,YES,6400,YES,-1.13,23722,23714.8,18.4,1093875,-1375,425,36250,10825,Y,39600,YES,-0.45,275.05,156250,-100,0,22575,75,N,-1175,YES,0.38
13-11-2024 13:10,23747.35,66750,125,450,14950,-5600,YES,150,Y,-1.57,23714.8,23747.35,20.55,1413975,-475,-6025,38850,-15925,YES,-49775,Y,-0.56,249.75,340125,-3050,-75,27175,-15425,Y,-3375,YES,0.7
13-11-2024 13:15,23740,31325,-100,100,12275,2975,N,7225,N,-0.69,23748,23740,19.45,1020775,-1900,-700,42900,8775,Y,39800,YES,-0.39,252,158300,-225,25,23525,4000,N,13750,N,0.31
13-11-2024 13:20,23726,55450,-25,225,14325,3775,N,475,Y,-1.09,23740,23726,17.7,857975,3375,-1300,35850,29825,Y,8450,N,-0.33,263.3,140750,100,150,26450,8300,N,-3100,YES,0.26
13-11-2024 13:25,23719.45,25875,-175,-125,12175,8550,N,23250,YES,-0.6,23730.3,23719.45,16.35,852125,3950,-1175,42500,-5675,YES,65050,YES,-0.34,272.05,147000,-125,-225,29375,-2000,Y,-6075,YES,0.31
13-11-2024 13:30,23712.1,27275,425,25,12650,3725,N,8600,N,-0.67,23720,23712.1,15.15,1089750,500,-725,44000,33400,Y,14500,N,-0.43,275.7,80100,75,175,21875,1025,N,4250,N,0.17
13-11-2024 13:35,23745,53000,325,0,13750,-1650,YES,-90000,Y,-1.01,23711,23745,18.5,1431600,-5475,-1975,41525,-3225,YES,-95800,Y,-0.53,246.45,206500,-150,25,28625,-11450,Y,1525,YES,0.34
13-11-2024 13:40,23758.45,54775,-325,25,15550,5475,N,-6300,YES,-0.88,23745,23758.45,21.25,1300975,-3325,-775,37375,-6500,YES,-43200,YES,-0.45,229,151825,-75,0,23150,-2650,N,800,YES,0.22
13-11-2024 13:45,23781,173450,-500,-50,15800,-16350,YES,-11925,Y,-0.93,23757.8,23781,24.25,2802600,2600,-1875,38450,-39725,YES,-74300,Y,-0.7,215.35,345550,125,-100,24875,6025,N,50,YES,0.21
13-11-2024 13:50,23765.7,106425,-275,0,15275,300,N,14625,YES,-0.63,23781.8,23765.7,21.6,2140575,-875,1825,43475,2675,Y,37525,YES,-0.55,228.5,293900,0,-75,24825,-8975,Y,6525,N,0.22
13-11-2024 13:55,23774.8,62150,-50,-50,18225,175,YES,-2400,Y,-0.29,23765.7,23774.8,23.25,1644350,150,-1550,40550,35800,Y,-22275,Y,-0.38,223.95,253350,-50,350,27275,2100,N,-3850,YES,0.17
13-11-2024 14:00,23744,40500,-50,-75,13325,-11975,YES,225,N,-0.42,23779.85,23744,19.9,1341075,2275,900,33375,-33975,YES,66975,YES,-0.33,244.75,192600,-25,125,19925,6025,N,-3975,YES,0.21
13-11-2024 14:05,23755.25,45150,450,400,14675,5550,N,8175,N,-0.56,23744,23755.25,19.55,1222200,800,350,39675,8375,Y,16850,N,-0.32,240.15,201275,-325,0,25000,-6525,Y,-5675,YES,0.26
13-11-2024 14:10,23735,56200,-375,-200,17175,-4425,YES,125,Y,-0.91,23754,23735,16.8,2497200,-1050,3050,38025,1800,YES,-2350,Y,-0.71,259.4,267125,250,-150,26000,-3700,N,-6975,YES,0.46
13-11-2024 14:15,23720,50575,-850,275,12700,-6925,YES,6075,N,-0.95,23737.5,23720,14.95,1477850,-2250,-150,40625,-6250,YES,63575,YES,-0.44,270.05,208625,-125,0,25925,5175,N,8425,N,0.43
13-11-2024 14:20,23695.35,116750,-100,0,15200,-26175,YES,-42200,Y,-2.64,23720,23695.35,13.2,1996225,525,1500,41025,-8275,YES,26375,N,-0.61,296.4,295275,25,50,28675,-1300,Y,-21275,YES,0.74
13-11-2024 14:25,23678.75,85450,-25,-25,15800,-23850,N,-3150,YES,-1.96,23695.95,23678.75,12.7,1296500,-2100,-3825,37075,7250,N,58925,YES,-0.38,311.3,240650,-150,-50,29150,2100,N,-22750,YES,0.64
13-11-2024 14:30,23659.75,160150,150,-25,20750,-13175,N,-36000,Y,-4.3,23678.2,23659.75,11.85,1883275,8075,-4450,48300,-20325,YES,-54900,Y,-0.56,334.5,301900,0,-175,24400,-3825,Y,-2250,Y,0.98
13-11-2024 14:35,23675,210800,100,650,20500,-6075,N,66325,YES,-5.6,23658.6,23675,12.15,1699250,2825,2400,43000,36675,Y,-52400,N,-0.49,317.45,168050,25,200,24000,-9375,Y,-425,N,0.59
13-11-2024 14:40,23646.3,156150,0,-625,19725,-21800,YES,-5125,Y,-4.04,23678,23646.3,10.1,3501450,-3400,250,54325,-104050,YES,32175,YES,-1.01,348.2,162075,-25,-150,25900,-2150,N,-2025,YES,0.6
13-11-2024 14:45,23660,117725,25,-75,21625,20125,Y,5250,N,-2.95,23646.3,23660,10.2,1900850,1525,-6500,67325,69175,Y,-78675,Y,-0.52,345.5,161975,125,-150,26700,-275,N,1175,N,0.62
13-11-2024 14:50,23672.95,95125,-2775,-75,17100,-6125,YES,25,Y,-2.27,23660,23672.95,10.95,2185200,-7275,-3425,59275,46750,N,-39550,YES,-0.59,330,95775,-25,75,27275,-6675,Y,3525,N,0.35
13-11-2024 14:55,23653.5,105425,-125,-50,13225,4325,N,8000,N,-2.41,23672.3,23653.5,10,1875525,-8825,13950,54100,-58075,YES,110750,YES,-0.48,351.15,65300,0,-75,27275,3675,N,2825,YES,0.24
13-11-2024 15:00,23611,208750,50,-250,17750,-77125,YES,18125,N,-5.35,23654.85,23611,8.2,3390975,-7475,2075,60400,-100700,YES,50925,N,-0.87,383.75,149125,325,-200,22525,-6375,Y,-4300,YES,0.63
13-11-2024 15:05,23636.15,158350,-1475,150,17375,-10550,Y,-14750,Y,-4.08,23610.05,23636.15,9.4,2159650,-6700,3925,53675,244150,Y,-142400,Y,-0.54,358.95,102425,-125,-100,17800,-4825,N,800,N,0.45
13-11-2024 15:10,23638.95,98250,475,25,20850,8700,N,-4775,N,-2.15,23634.9,23638.95,8.6,1372700,-3025,-16975,65900,-148000,YES,53850,YES,-0.33,357.25,91000,100,-425,20750,-5750,Y,3825,N,0.37
13-11-2024 15:15,23679,211200,25,2025,22275,16150,N,-61650,Y,-3.52,23639.1,23679,10.5,2199375,-7100,-17400,87700,-4600,Y,-105000,Y,-0.5,315.5,139650,-75,450,25900,-3300,N,-250,YES,0.47
13-11-2024 15:20,23697,170150,25,-1825,21750,16900,N,-25000,YES,-2,23679,23697,11.5,2265650,-5300,7625,71950,-27350,YES,-18275,YES,-0.47,296.65,77850,-775,-175,28200,775,N,-2850,YES,0.21
13-11-2024 15:25,23696.6,208975,-700,-125,22750,-61875,YES,-79275,Y,-1.9,23696.6,23696.6,11.4,2672775,-5900,-7050,49225,-426500,YES,-77175,Y,-0.51,304.4,101700,-100,1425,25975,-232550,Y,-30425,YES,0.25
